Top Mud depth below sea floor [m MSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]","Top Depth DSF, MSF, WSF and CSF-A [m]",Top Core depth (below sea floor) [m CSF-B],Bottom Mud depth below sea floor [m MSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]","Bottom Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core depth (below sea floor) [m CSF-B],Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::beaker mass [g]::number,moisture and density::beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
C0002N;1350.500,1350.5,1350.5,1350.5,C0002N;1355.500,1355.5,1355.5,1355.5,C0002N-109SMW W,CKY000000000005851200,PP,NULL,30,nishimuram,"1-4mm, bulk",CKY,2013-11-06T23:15:46Z,19.3305,8.7777,54.3478,35.0173,46.9235,19.1524,27.593,7.6936,7.5133,10.2523,17.7656,10.3747,0.2693,0.1224,27.3237,0.2197,0.2816,1.9711,1.538,2.6651,0.4229,0.7328,fuway,2013-12-06T14:10:37Z
C0002N;1350.500,1350.5,1350.5,1350.5,C0002N;1355.500,1355.5,1355.5,1355.5,C0002N-109SMW W,CKY000000000005851300,PP,NULL,30,nishimuram,">4mm, bulk",CKY,2013-11-06T23:15:46Z,19.3587,8.715,44.0973,24.7386,38.474,15.9224,19.1153,5.8273,5.6907,7.1147,12.8054,7.2074,0.204,0.0927,18.9113,0.2356,0.3081,1.9319,1.4768,2.6581,0.4444,0.7999,fuway,2013-12-06T14:10:37Z
C0002N;1360.500,1360.5,1360.5,1360.5,C0002N;1365.500,1365.5,1365.5,1365.5,C0002N-111SMW W,CKY000000000005858000,PP,NULL,30,nishimuram,"1-4mm, bulk",CKY,2013-11-07T00:55:25Z,19.3748,8.7899,47.3092,27.9344,41.1618,17.0203,21.787,6.3704,6.2211,8.129,14.3501,8.2304,0.223,0.1014,21.564,0.228,0.2954,1.9466,1.5027,2.6527,0.4335,0.7653,fuway,2013-12-06T14:10:37Z
C0002N;1360.500,1360.5,1360.5,1360.5,C0002N;1365.500,1365.5,1365.5,1365.5,C0002N-111SMW W,CKY000000000005858100,PP,NULL,30,nishimuram,">4mm, bulk",CKY,2013-11-07T00:55:25Z,18.8711,8.4544,46.8793,28.0082,40.9343,16.822,22.0632,6.1606,6.0162,8.2696,14.2858,8.3676,0.2156,0.098,21.8476,0.22,0.282,1.9606,1.5293,2.6419,0.4211,0.7275,fuway,2013-12-06T14:10:37Z
C0002N;1370.500,1370.5,1370.5,1370.5,C0002N;1375.500,1375.5,1375.5,1375.5,C0002N-113SMW W,CKY000000000005858700,PP,NULL,30,nishimuram,"1-4mm, bulk",CKY,2013-11-07T01:29:21Z,19.1451,8.6511,50.2276,31.0825,43.536,17.964,24.3909,6.9343,6.7718,9.2026,15.9744,9.3129,0.2427,0.1103,24.1482,0.2231,0.2872,1.9458,1.5117,2.6241,0.4239,0.7359,fuway,2013-12-06T14:10:37Z
C0002N;1370.500,1370.5,1370.5,1370.5,C0002N;1375.500,1375.5,1375.5,1375.5,C0002N-113SMW W,CKY000000000005858800,PP,NULL,30,nishimuram,">4mm, bulk",CKY,2013-11-07T01:29:21Z,19.3092,8.6872,43.1059,23.7967,37.9014,15.7121,18.5922,5.3933,5.2669,6.9391,12.206,7.0249,0.1888,0.0858,18.4034,0.2266,0.2931,1.9496,1.5077,2.6521,0.4315,0.759,fuway,2013-12-06T14:10:37Z
C0002N;1380.500,1380.5,1380.5,1380.5,C0002N;1385.500,1385.5,1385.5,1385.5,C0002N-115SMW W,CKY000000000005859400,PP,NULL,30,nishimuram,"1-4mm, bulk",CKY,2013-11-07T02:06:48Z,19.341,8.7231,49.5677,30.2267,43.4456,17.7241,24.1046,6.3441,6.1954,8.9001,15.0955,9.001,0.222,0.1009,23.8826,0.2099,0.2656,2.0024,1.5821,2.6834,0.4104,0.6961,fuway,2013-12-06T14:10:37Z
C0002N;1380.500,1380.5,1380.5,1380.5,C0002N;1385.500,1385.5,1385.5,1385.5,C0002N-115SMW W,CKY000000000005859500,PP,NULL,30,nishimuram,">4mm, bulk",CKY,2013-11-07T02:06:48Z,18.9206,8.5167,47.8948,28.9742,41.8786,17.1434,22.958,6.2344,6.0883,8.5275,14.6158,8.6267,0.2182,0.0992,22.7398,0.2152,0.2742,1.9824,1.5558,2.6666,0.4166,0.714,fuway,2013-12-06T14:10:37Z
C0002N;1390.500,1390.5,1390.5,1390.5,C0002N;1395.500,1395.5,1395.5,1395.5,C0002N-117SMW W,CKY000000000005861700,PP,NULL,30,fujiharaa,"1-4mm, bulk",CKY,2013-11-07T04:06:52Z,19.3448,8.6892,50.2838,30.939,43.995,18.0203,24.6502,6.5169,6.3642,9.2274,15.5916,9.3311,0.2281,0.1037,24.4221,0.2106,0.2668,1.9843,1.5664,2.6467,0.4082,0.6897,fuway,2013-12-06T14:10:37Z
C0002N;1390.500,1390.5,1390.5,1390.5,C0002N;1395.500,1395.5,1395.5,1395.5,C0002N-117SMW W,CKY000000000005861900,PP,NULL,30,fujiharaa,">4mm, bulk",CKY,2013-11-07T04:06:52Z,18.7017,8.3914,45.968,27.2663,40.4715,16.6152,21.7698,5.6959,5.5624,8.1332,13.6956,8.2238,0.1994,0.0906,21.5704,0.2089,0.2641,1.9909,1.575,2.6521,0.4061,0.6839,fuway,2013-12-06T14:10:37Z
C0002N;1400.500,1400.5,1400.5,1400.5,C0002N;1405.500,1405.5,1405.5,1405.5,C0002N-119SMW W,CKY000000000005864100,PP,NULL,30,fujiharaa,"1-4mm, bulk",CKY,2013-11-07T05:03:24Z,19.3454,8.6707,51.8121,32.4667,45.3725,18.5277,26.0271,6.6732,6.5168,9.7508,16.2676,9.857,0.2336,0.1062,25.7935,0.2055,0.2587,1.9958,1.5856,2.6453,0.4006,0.6683,fuway,2013-12-06T14:10:37Z
C0002N;1400.500,1400.5,1400.5,1400.5,C0002N;1405.500,1405.5,1405.5,1405.5,C0002N-119SMW W,CKY000000000005864300,PP,NULL,30,fujiharaa,">4mm, bulk",CKY,2013-11-07T05:03:24Z,18.8012,8.5213,48.7094,29.9082,42.8077,17.5177,24.0065,6.1158,5.9725,8.8991,14.8716,8.9964,0.2141,0.0973,23.7924,0.2045,0.257,2.0111,1.5999,2.6736,0.4016,0.6711,fuway,2013-12-06T14:10:37Z
C0002N;1410.500,1410.5,1410.5,1410.5,C0002N;1415.500,1415.5,1415.5,1415.5,C0002N-121SMW W,CKY000000000005864600,PP,NULL,30,higashit348,"1-4mm, bulk",CKY,2013-11-07T06:07:58Z,18.8554,8.4495,48.5399,29.6845,42.4928,17.4603,23.6374,6.2664,6.1195,8.9111,15.0306,9.0108,0.2193,0.0997,23.4181,0.2111,0.2676,1.9749,1.558,2.628,0.4071,0.6867,fuway,2013-12-06T14:10:37Z
C0002N;1410.500,1410.5,1410.5,1410.5,C0002N;1415.500,1415.5,1415.5,1415.5,C0002N-121SMW W,CKY000000000005864800,PP,NULL,30,higashit348,">4mm, bulk",CKY,2013-11-07T06:07:58Z,19.196,8.6486,51.3412,32.1452,44.9427,18.331,25.7467,6.6306,6.4752,9.5769,16.0521,9.6824,0.2321,0.1055,25.5146,0.2063,0.2599,2.0026,1.5895,2.6642,0.4034,0.6761,fuway,2013-12-06T14:10:37Z
C0002N;1420.500,1420.5,1420.5,1420.5,C0002N;1425.500,1425.5,1425.5,1425.5,C0002N-123SMW W,CKY000000000005865200,PP,NULL,30,higashit348,"1-4mm, bulk",CKY,2013-11-07T06:49:34Z,19.337,8.7505,51.4631,32.1261,44.9937,18.3708,25.6567,6.704,6.5469,9.5137,16.0606,9.6203,0.2346,0.1066,25.4221,0.2087,0.2637,2.0003,1.5829,2.6722,0.4076,0.6882,fuway,2013-12-06T14:10:37Z
C0002N;1420.500,1420.5,1420.5,1420.5,C0002N;1425.500,1425.5,1425.5,1425.5,C0002N-123SMW W,CKY000000000005865400,PP,NULL,30,higashit348,">4mm, bulk",CKY,2013-11-07T06:49:34Z,19.1622,8.6304,49.8851,30.7229,43.8111,17.9012,24.6489,6.2943,6.1468,9.1707,15.3175,9.2708,0.2203,0.1001,24.4286,0.2049,0.2577,2.0057,1.5948,2.6638,0.4013,0.6703,fuway,2013-12-06T14:10:37Z
C0002N;1430.500,1430.5,1430.5,1430.5,C0002N;1435.500,1435.5,1435.5,1435.5,C0002N-125SMW W,CKY000000000005842700,PP,NULL,30,higashit348,"1-4mm, bulk",CKY,2013-11-07T07:20:22Z,18.1078,8.2137,48.0552,29.9474,42.1992,17.2029,24.0914,6.0684,5.9262,8.8927,14.8189,8.9892,0.2124,0.0965,23.879,0.2026,0.2541,2.0209,1.6114,2.6852,0.3999,0.6664,fuway,2013-12-06T14:10:37Z
C0002N;1430.500,1430.5,1430.5,1430.5,C0002N;1435.500,1435.5,1435.5,1435.5,C0002N-125SMW W,CKY000000000005865800,PP,NULL,30,higashit348,">4mm, bulk",CKY,2013-11-07T07:20:22Z,18.9057,8.5532,50.3163,31.4106,44.0974,17.9758,25.1917,6.4445,6.2935,9.3201,15.6136,9.4226,0.2256,0.1025,24.9661,0.2052,0.2581,2.0117,1.599,2.6787,0.4031,0.6753,fuway,2013-12-06T14:10:37Z
C0002N;1440.500,1440.5,1440.5,1440.5,C0002N;1445.500,1445.5,1445.5,1445.5,C0002N-128SMW W,CKY000000000005867700,PP,NULL,30,higashit348,"1-4mm, bulk",CKY,2013-11-07T08:46:42Z,19.3361,8.7219,51.0879,31.7518,44.9954,18.3743,25.6593,6.3135,6.1655,9.5519,15.7174,9.6524,0.221,0.1005,25.4383,0.1988,0.2482,2.0202,1.6185,2.6632,0.3923,0.6455,fuway,2013-12-06T14:10:37Z
C0002N;1440.500,1440.5,1440.5,1440.5,C0002N;1445.500,1445.5,1445.5,1445.5,C0002N-128SMW W,CKY000000000005867900,PP,NULL,30,higashit348,">4mm, bulk",CKY,2013-11-07T08:46:42Z,19.3537,8.7183,50.3518,30.9981,44.3053,18.1019,24.9516,6.2658,6.1189,9.2839,15.4028,9.3836,0.2193,0.0997,24.7323,0.2021,0.2533,2.0125,1.6057,2.664,0.3973,0.6591,fuway,2013-12-06T14:10:37Z
C0002N;1450.500,1450.5,1450.5,1450.5,C0002N;1455.500,1455.5,1455.5,1455.5,C0002N-130SMW W,CKY000000000005868200,PP,NULL,30,takahashik,"1-4mm, bulk",CKY,2013-11-07T09:26:13Z,18.9712,8.5068,47.595,28.6238,42.1654,17.3058,23.1942,5.6265,5.4946,8.7095,14.2041,8.799,0.1969,0.0895,22.9973,0.1966,0.2447,2.0152,1.6191,2.6405,0.3868,0.6309,fuway,2013-12-06T14:10:37Z
C0002N;1450.500,1450.5,1450.5,1450.5,C0002N;1455.500,1455.5,1455.5,1455.5,C0002N-130SMW W,CKY000000000005868400,PP,NULL,30,takahashik,">4mm, bulk",CKY,2013-11-07T09:26:13Z,18.7112,8.3779,49.8159,31.1047,43.7759,17.7812,25.0647,6.2591,6.1124,9.3037,15.4161,9.4033,0.2191,0.0996,24.8456,0.2012,0.2519,2.0177,1.6117,2.6705,0.3965,0.657,fuway,2013-12-06T14:10:37Z
C0002N;1460.500,1460.5,1460.5,1460.5,C0002N;1465.500,1465.5,1465.5,1465.5,C0002N-132SMW W,CKY000000000005870300,PP,NULL,30,fujiharaa,"1-4mm, bulk",CKY,2013-11-07T10:46:19Z,19.0133,8.5964,51.5123,32.499,45.0964,18.3635,26.0831,6.6486,6.4928,9.6613,16.1541,9.7671,0.2327,0.1058,25.8504,0.2046,0.2572,2.0118,1.6002,2.6757,0.4019,0.672,fuway,2013-12-06T14:10:37Z
C0002N;1460.500,1460.5,1460.5,1460.5,C0002N;1465.500,1465.5,1465.5,1465.5,C0002N-132SMW W,CKY000000000005870500,PP,NULL,30,fujiharaa,">4mm, bulk",CKY,2013-11-07T10:46:19Z,19.0181,8.5831,54.3532,35.3351,47.3534,19.2332,28.3353,7.2537,7.0837,10.5347,17.6184,10.6501,0.2539,0.1154,28.0814,0.2053,0.2583,2.0056,1.5939,2.6656,0.4021,0.6724,fuway,2013-12-06T14:10:37Z
C0002N;1470.500,1470.5,1470.5,1470.5,C0002N;1475.500,1475.5,1475.5,1475.5,C0002N-134SMW W,CKY000000000005870800,PP,NULL,30,fujiharaa,"1-4mm, bulk",CKY,2013-11-07T11:13:01Z,18.7819,8.4541,49.2201,30.4382,43.2843,17.6777,24.5024,6.1511,6.0069,9.1257,15.1326,9.2236,0.2153,0.0979,24.2871,0.2021,0.2533,2.0114,1.605,2.6614,0.397,0.6582,fuway,2013-12-06T14:10:37Z
C0002N;1470.500,1470.5,1470.5,1470.5,C0002N;1475.500,1475.5,1475.5,1475.5,C0002N-134SMW W,CKY000000000005871000,PP,NULL,30,fujiharaa,">4mm, bulk",CKY,2013-11-07T11:13:01Z,19.3436,8.6999,53.5466,34.203,46.8591,19.0126,27.5155,6.9301,6.7677,10.2024,16.9701,10.3127,0.2426,0.1103,27.2729,0.2026,0.2541,2.0155,1.6071,2.6732,0.3988,0.6633,fuway,2013-12-06T14:10:37Z
C0002N;1480.500,1480.5,1480.5,1480.5,C0002N;1485.500,1485.5,1485.5,1485.5,C0002N-136SMW W,CKY000000000005871400,PP,NULL,30,fujiharaa,"1-4mm, bulk",CKY,2013-11-07T11:58:26Z,18.9568,8.5822,53.2137,34.2569,46.7986,19.0284,27.8418,6.6478,6.492,10.3404,16.8324,10.4462,0.2327,0.1058,27.6091,0.1941,0.2408,2.0352,1.6402,2.67,0.3857,0.6278,fuway,2013-12-06T14:10:37Z
C0002N;1480.500,1480.5,1480.5,1480.5,C0002N;1485.500,1485.5,1485.5,1485.5,C0002N-136SMW W,CKY000000000005871600,PP,NULL,30,fujiharaa,">4mm, bulk",CKY,2013-11-07T11:58:26Z,19.3728,8.7358,55.5279,36.1551,48.5914,19.6841,29.2186,7.1881,7.0196,10.8339,17.8535,10.9483,0.2516,0.1144,28.967,0.1988,0.2481,2.0251,1.6225,2.6737,0.3932,0.6479,fuway,2013-12-06T14:10:37Z
C0002N;1490.500,1490.5,1490.5,1490.5,C0002N;1495.500,1495.5,1495.5,1495.5,C0002N-138SMW W,CKY000000000005872800,PP,NULL,30,fujiharaa,"1-4mm, bulk",CKY,2013-11-07T12:54:44Z,18.9765,8.5534,50.2879,31.3114,44.2589,18.0259,25.2824,6.2477,6.1013,9.3731,15.4744,9.4725,0.2187,0.0994,25.0637,0.1995,0.2493,2.0234,1.6197,2.674,0.3943,0.6509,fuway,2013-12-06T14:10:37Z
C0002N;1490.500,1490.5,1490.5,1490.5,C0002N;1495.500,1495.5,1495.5,1495.5,C0002N-138SMW W,CKY000000000005873000,PP,NULL,30,fujiharaa,">4mm, bulk",CKY,2013-11-07T12:54:44Z,18.6214,8.3738,49.9297,31.3083,43.9394,17.8413,25.318,6.2076,6.0621,9.3687,15.4308,9.4675,0.2173,0.0988,25.1007,0.1983,0.2473,2.0289,1.6267,2.6792,0.3929,0.6471,fuway,2013-12-06T14:10:37Z
C0002N;1495.500,1495.5,1495.5,1495.5,C0002N;1510.500,1510.5,1510.5,1510.5,C0002N-377SMW W,CKY000000000006084200,PP,NULL,30,fuway,">4mm, PPwashed&hand pick, shared w/ 348PHCT",CKY,2013-12-05T10:59:27Z,18.8976,8.5384,29.2864,10.3888,27.6422,11.8618,8.7446,1.7038,1.6639,3.2963,4.9602,3.3234,0.0596,0.0271,8.685,0.164,0.1962,2.0944,1.7509,2.6348,0.3355,0.5048,fuway,2013-12-06T14:10:37Z
C0002N;1500.500,1500.5,1500.5,1500.5,C0002N;1505.500,1505.5,1505.5,1505.5,C0002N-140SMW W,CKY000000000005873500,PP,NULL,30,takahashik,"1-4mm, bulk",CKY,2013-11-07T14:17:02Z,18.7316,8.4453,43.8284,25.0968,38.9515,16.0909,20.2199,5.0538,4.9354,7.5652,12.5006,7.6456,0.1769,0.0804,20.043,0.2014,0.2521,2.0076,1.6034,2.6494,0.3948,0.6524,fuway,2013-12-06T14:10:37Z
C0002N;1500.500,1500.5,1500.5,1500.5,C0002N;1505.500,1505.5,1505.5,1505.5,C0002N-140SMW W,CKY000000000005873700,PP,NULL,30,takahashik,">4mm, bulk",CKY,2013-11-07T14:18:47Z,18.6027,8.3673,46.2737,27.671,41.0526,16.8512,22.4499,5.4105,5.2837,8.3978,13.6815,8.4839,0.1894,0.0861,22.2605,0.1955,0.2431,2.0225,1.6271,2.6508,0.3862,0.6292,fuway,2013-12-06T14:10:37Z
C0002N;1505.500,1505.5,1505.5,1505.5,C0002N;1510.500,1510.5,1510.5,1510.5,C0002N-141SMW W,CKY000000000006084800,PP,NULL,10,yabukit,">4mm PP washed DICAs, shared w/348MJCT",CKY,2014-01-21T05:21:55Z,18.1351,8.1963,48.9742,30.8391,43.1929,17.6165,25.0578,5.991,5.8506,9.3249,15.1755,9.4202,0.2097,0.0953,24.8481,0.1943,0.2411,2.0322,1.6374,2.6647,0.3855,0.6274,fuway,2013-12-06T14:10:37Z
C0002N;1510.500,1510.5,1510.5,1510.5,C0002N;1515.500,1515.5,1515.5,1515.5,C0002N-142SMW W,CKY000000000005876200,PP,NULL,30,nishimuram,"1-4mm, bulk",CKY,2013-11-07T16:01:42Z,18.0343,8.1255,55.6688,37.6345,48.2137,19.5144,30.1794,7.7255,7.5444,11.266,18.8104,11.3889,0.2704,0.1229,29.909,0.2053,0.2583,2.0007,1.59,2.6548,0.4011,0.6697,fuway,2013-12-06T14:10:37Z
C0002N;1510.500,1510.5,1510.5,1510.5,C0002N;1515.500,1515.5,1515.5,1515.5,C0002N-142SMW W,CKY000000000005876300,PP,NULL,30,nishimuram,">4mm, bulk",CKY,2013-11-07T16:01:42Z,18.9763,8.5847,53.0868,34.1105,46.6182,18.9393,27.6419,6.7032,6.5461,10.248,16.7941,10.3546,0.2346,0.1066,27.4073,0.1965,0.2446,2.0311,1.632,2.6744,0.3898,0.6388,fuway,2013-12-06T14:10:37Z
C0002N;1520.500,1520.5,1520.5,1520.5,C0002N;1525.500,1525.5,1525.5,1525.5,C0002N-146SMW W,CKY000000000005877500,PP,NULL,30,nishimuram,"1-4mm, bulk",CKY,2013-11-07T16:49:50Z,19.0435,8.5903,55.678,36.6345,48.7252,19.7384,29.6817,7.205,7.0361,11.0335,18.0696,11.1481,0.2522,0.1146,29.4295,0.1967,0.2448,2.0274,1.6287,2.6673,0.3894,0.6377,fuway,2013-12-06T14:10:37Z
C0002N;1520.500,1520.5,1520.5,1520.5,C0002N;1525.500,1525.5,1525.5,1525.5,C0002N-146SMW W,CKY000000000005877600,PP,NULL,30,nishimuram,">4mm, bulk",CKY,2013-11-07T16:49:50Z,18.9592,8.5604,53.1516,34.1924,46.4038,18.8346,27.4446,6.9925,6.8286,10.163,16.9916,10.2742,0.2447,0.1112,27.1999,0.2045,0.2571,2.0123,1.6008,2.6764,0.4019,0.6719,fuway,2013-12-06T14:10:37Z
C0002N;1530.500,1530.5,1530.5,1530.5,C0002N;1535.500,1535.5,1535.5,1535.5,C0002N-148SMW W,CKY000000000005878200,PP,NULL,30,nishimuram,"1-4mm, bulk",CKY,2013-11-07T17:38:55Z,18.7398,8.4241,54.9855,36.2457,48.1084,19.4171,29.3686,7.1265,6.9595,10.8796,17.8391,10.993,0.2494,0.1134,29.1192,0.1966,0.2447,2.0318,1.6323,2.6765,0.3901,0.6397,fuway,2013-12-06T14:10:37Z
C0002N;1530.500,1530.5,1530.5,1530.5,C0002N;1535.500,1535.5,1535.5,1535.5,C0002N-148SMW W,CKY000000000005878300,PP,NULL,30,nishimuram,">4mm, bulk",CKY,2013-11-07T17:38:55Z,18.6821,8.4646,52.054,33.3719,45.7306,18.495,27.0485,6.5527,6.3991,9.9262,16.3253,10.0304,0.2293,0.1042,26.8192,0.1964,0.2443,2.0442,1.6428,2.7019,0.392,0.6447,fuway,2013-12-06T14:10:37Z
C0002N;1540.500,1540.5,1540.5,1540.5,C0002N;1545.500,1545.5,1545.5,1545.5,C0002N-150SMW W,CKY000000000005878800,PP,NULL,30,nishimuram,"1-4mm, bulk",CKY,2013-11-07T18:34:34Z,18.6589,8.3611,46.9412,28.2823,41.4881,16.9357,22.8292,5.6509,5.5185,8.4847,14.0032,8.5746,0.1978,0.0899,22.6314,0.1998,0.2497,2.0197,1.6162,2.6673,0.3941,0.6504,fuway,2013-12-06T14:10:37Z
C0002N;1540.500,1540.5,1540.5,1540.5,C0002N;1545.500,1545.5,1545.5,1545.5,C0002N-150SMW W,CKY000000000005878900,PP,NULL,30,nishimuram,">4mm, bulk",CKY,2013-11-07T18:34:34Z,18.1475,8.2007,47.9228,29.7753,42.2967,17.2105,24.1492,5.8302,5.6936,8.917,14.6106,9.0098,0.2041,0.0928,23.9451,0.1958,0.2435,2.0379,1.6389,2.6853,0.3897,0.6385,fuway,2013-12-06T14:10:37Z
C0002N;1550.500,1550.5,1550.5,1550.5,C0002N;1555.500,1555.5,1555.5,1555.5,C0002N-152SMW W,CKY000000000005879600,PP,NULL,30,nishimuram,"1-4mm, bulk",CKY,2013-11-07T19:18:48Z,18.8162,8.5363,53.4975,34.6813,46.5331,18.9268,27.7169,7.217,7.0479,10.2757,17.3236,10.3905,0.2526,0.1148,27.4643,0.2081,0.2628,2.002,1.5854,2.6727,0.4068,0.6859,fuway,2013-12-06T14:10:37Z
C0002N;1550.500,1550.5,1550.5,1550.5,C0002N;1555.500,1555.5,1555.5,1555.5,C0002N-152SMW W,CKY000000000005879700,PP,NULL,30,nishimuram,">4mm, bulk",CKY,2013-11-07T19:18:48Z,18.8241,8.493,45.2589,26.4348,40.2023,16.4619,21.3782,5.24,5.1172,7.8855,13.0027,7.9689,0.1834,0.0834,21.1948,0.1982,0.2472,2.033,1.63,2.6878,0.3935,0.6489,fuway,2013-12-06T14:10:37Z
C0002N;1555.500,1555.5,1555.5,1555.5,C0002N;1560.500,1560.5,1560.5,1560.5,C0002N-153SMW W,CKY000000000006084400,PP,NULL,30,yabukit,">4mm, PPwashed&hand pick, shared w/348MJCT ",CKY,2014-01-21T03:57:10Z,18.1338,8.1425,37.6309,19.4971,35.332,14.6848,17.1982,2.3823,2.3265,6.5044,8.8309,6.5423,0.0834,0.0379,17.1148,0.1222,0.1392,2.2078,1.9381,2.6313,0.2634,0.3577,fuway,2013-12-06T14:10:37Z
C0002N;1560.500,1560.5,1560.5,1560.5,C0002N;1565.500,1565.5,1565.5,1565.5,C0002N-154SMW W,CKY000000000005880200,PP,NULL,30,nishimuram,"1-4mm, bulk",CKY,2013-11-07T20:22:23Z,18.1338,8.1425,46.9917,28.8579,41.4985,16.9671,23.3647,5.6924,5.559,8.7341,14.2931,8.8246,0.1992,0.0905,23.1655,0.1973,0.2457,2.019,1.6207,2.6523,0.3889,0.6365,fuway,2013-12-06T14:10:37Z
C0002N;1560.500,1560.5,1560.5,1560.5,C0002N;1565.500,1565.5,1565.5,1565.5,C0002N-154SMW W,CKY000000000005880300,PP,NULL,30,arakawan348,">4mm, bulk",CKY,2013-11-08T00:20:03Z,19.3027,8.7535,46.95,27.6473,42.1424,17.3054,22.8397,4.982,4.8652,8.4726,13.3378,8.5519,0.1744,0.0793,22.6653,0.1802,0.2198,2.0729,1.6993,2.6751,0.3648,0.5742,fuway,2013-12-06T14:10:37Z
C0002N;1565.500,1565.5,1565.5,1565.5,C0002N;1570.500,1570.5,1570.5,1570.5,C0002N-155SMW W,CKY000000000006085000,PP,NULL,10,henry348,">4 mm hand picked, shared with 348PHCT",CKY,2013-12-07T09:03:11Z,18.0343,8.1255,32.3209,14.2866,30.2787,12.6379,12.2444,2.1163,2.0667,4.4787,6.5454,4.5124,0.0741,0.0337,12.1703,0.1481,0.1739,2.1827,1.8594,2.7174,0.3157,0.4615,fuway,2013-12-06T14:10:37Z
C0002N;1570.500,1570.5,1570.5,1570.5,C0002N;1575.500,1575.5,1575.5,1575.5,C0002N-156SMW W,CKY000000000005881700,PP,NULL,30,sawadar,"1-4mm, bulk",CKY,2013-11-07T21:42:10Z,19.1181,8.5792,48.5321,29.414,42.9716,17.5517,23.8535,5.7622,5.6271,8.8808,14.5079,8.9725,0.2017,0.0917,23.6518,0.1959,0.2436,2.0274,1.6303,2.6633,0.3879,0.6336,fuway,2013-12-06T14:10:37Z
C0002N;1570.500,1570.5,1570.5,1570.5,C0002N;1575.500,1575.5,1575.5,1575.5,C0002N-156SMW W,CKY000000000005881800,PP,NULL,30,sawadar,">4mm, bulk",CKY,2013-11-07T21:42:10Z,18.7243,8.4472,48.3089,29.5846,42.694,17.3631,23.9697,5.8185,5.6821,8.8234,14.5055,8.9159,0.2036,0.0925,23.7661,0.1967,0.2448,2.0395,1.6384,2.6935,0.3917,0.644,fuway,2013-12-06T14:10:37Z
C0002N;1580.500,1580.5,1580.5,1580.5,C0002N;1585.500,1585.5,1585.5,1585.5,C0002N-158SMW W,CKY000000000005882300,PP,NULL,30,nishimuram,"1-4mm, bulk",CKY,2013-11-07T22:52:35Z,18.1732,8.196,53.7566,35.5834,46.8292,18.9452,28.656,7.1787,7.0104,10.635,17.6454,10.7492,0.2513,0.1142,28.4047,0.2017,0.2527,2.0166,1.6098,2.6709,0.3973,0.6592,fuway,2013-12-06T14:10:37Z
C0002N;1580.500,1580.5,1580.5,1580.5,C0002N;1585.500,1585.5,1585.5,1585.5,C0002N-158SMW W,CKY000000000005882400,PP,NULL,30,nishimuram,">4mm, bulk",CKY,2013-11-07T22:52:35Z,18.8035,8.4637,49.3316,30.5281,43.6892,17.7657,24.8857,5.847,5.71,9.209,14.919,9.302,0.2046,0.093,24.6811,0.1915,0.2369,2.0463,1.6543,2.6801,0.3827,0.62,fuway,2013-12-06T14:10:37Z
C0002N;1590.500,1590.5,1590.5,1590.5,C0002N;1595.500,1595.5,1595.5,1595.5,C0002N-160SMW W,CKY000000000005882800,PP,NULL,30,arakawan348,"1-4mm, bulk",CKY,2013-11-07T23:50:03Z,18.7052,8.4847,54.0485,35.3433,47.1788,19.1165,28.4736,7.1189,6.9521,10.5185,17.4706,10.6318,0.2492,0.1133,28.2244,0.2014,0.2522,2.023,1.6155,2.6833,0.3979,0.6609,fuway,2013-12-06T14:10:37Z
C0002N;1590.500,1590.5,1590.5,1590.5,C0002N;1595.500,1595.5,1595.5,1595.5,C0002N-160SMW W,CKY000000000005882900,PP,NULL,30,arakawan348,">4mm, bulk",CKY,2013-11-07T23:50:03Z,18.8474,8.4534,51.0832,32.2358,44.9481,18.2553,26.1007,6.3576,6.2086,9.7008,15.9094,9.8019,0.2225,0.1011,25.8782,0.1972,0.2457,2.0262,1.6266,2.6676,0.3902,0.64,fuway,2013-12-06T14:10:37Z
