Top Core Depth [],Top Drilling depth below sea floor [m DSF],Top Mud depth below sea floor [m MSF],Top Wireline log depth below sea floor [m WSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],Bottom Mud depth below sea floor [m MSF],Bottom Wireline log depth below sea floor [m WSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::comment on measurement::text,moisture and density::beaker mass [g]::number,moisture and density::beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0020A-13R-2, 56.5 cm",NULL,NULL,NULL,1758.4,1758.505,1758.4,1758.505,"C0020A-13R-2, 59.0 cm",NULL,NULL,NULL,1758.424,1758.53,1758.424,1758.53,"C0020A-13R-2 WR, 56.5--59.0 cm",CKY000000000005290200,PP,NULL,10,morono337,Taken from MBIO,CKY,2012-08-31T23:37:27Z,NULL,19.0994,8.593,37.0091,17.9097,34.4624,14.314,15.363,2.6391,2.5772,5.679,8.2562,5.721,0.0924,0.042,15.2706,0.1474,0.1728,2.1692,1.8496,2.689,0.3122,0.4538,nishimuram,2012-09-17T18:06:31Z
"C0020A-13R-3, 60.0 cm",NULL,NULL,NULL,1759.154,1759.3,1759.154,1759.3,"C0020A-13R-3, 62.0 cm",NULL,NULL,NULL,1759.172,1759.32,1759.172,1759.32,"C0020A-13R-3 W, 60.0--62.0 cm",CKY000000000005360300,PP,NULL,10,moriyas,NULL,CKY,2012-09-20T02:54:27Z,NULL,18.6562,8.4065,34.3766,15.7204,32.1982,13.4263,13.542,2.2574,2.2045,4.9839,7.1884,5.0198,0.079,0.0359,13.463,0.1436,0.1677,2.1869,1.8729,2.7013,0.3067,0.4423,nishimuram,2012-09-17T18:06:31Z
"C0020A-13R-5, 107.0 cm",NULL,NULL,NULL,1761.556,1761.835,1761.556,1761.835,"C0020A-13R-5, 109.0 cm",NULL,NULL,NULL,1761.575,1761.855,1761.575,1761.855,"C0020A-13R-5 W, 107.0--109.0 cm",CKY000000000005361200,PP,NULL,10,moriyas,NULL,CKY,2012-09-20T02:54:27Z,NULL,18.77,8.3501,34.3933,15.6233,32.146,13.3895,13.376,2.3288,2.2742,5.0024,7.2766,5.0394,0.0815,0.037,13.2945,0.1491,0.1752,2.1471,1.827,2.6576,0.3125,0.4546,nishimuram,2012-09-17T18:06:31Z
"C0020A-13R-6, 65.0 cm",NULL,NULL,NULL,1762.489,1762.82,1762.489,1762.82,"C0020A-13R-6, 70.0 cm",NULL,NULL,NULL,1762.536,1762.87,1762.536,1762.87,"C0020A-13R-6 W, 65.0--70.0 cm",CKY000000000005453900,PP,NULL,10,tanikawa337,NULL,CKY,2012-09-04T08:51:57Z,NULL,18.8529,8.465,35.029,16.1761,32.9582,13.7621,14.1053,2.1459,2.0956,5.263,7.3586,5.2971,0.0751,0.0341,14.0302,0.1327,0.1529,2.1983,1.9066,2.6658,0.2848,0.3982,nishimuram,2012-09-17T18:06:31Z
"C0020A-13R-6, 106.0 cm",NULL,NULL,NULL,1762.878,1763.23,1762.878,1763.23,"C0020A-13R-6, 108.0 cm",NULL,NULL,NULL,1762.896,1763.25,1762.896,1763.25,"C0020A-13R-6 W, 106.0--108.0 cm",CKY000000000005361500,PP,NULL,10,moriyas,NULL,CKY,2012-09-20T02:54:27Z,NULL,18.8563,8.5001,34.6047,15.7484,31.252,12.9947,12.3957,3.4743,3.3929,4.4393,7.8322,4.4946,0.1216,0.0553,12.2741,0.2206,0.2831,2.0107,1.5671,2.7649,0.4332,0.7643,nishimuram,2012-09-17T18:06:31Z
"C0020A-13R-7, 97.0 cm",NULL,NULL,NULL,1764.138,1764.56,1764.138,1764.56,"C0020A-13R-7, 99.0 cm",NULL,NULL,NULL,1764.157,1764.58,1764.157,1764.58,"C0020A-13R-7 W, 97.0--99.0 cm",CKY000000000005361800,PP,NULL,10,moriyas,NULL,CKY,2012-09-20T02:54:27Z,NULL,18.0479,8.1263,34.2922,16.2443,31.9542,13.1876,13.9063,2.4228,2.366,5.0228,7.3888,5.0613,0.0848,0.0385,13.8215,0.1491,0.1753,2.1985,1.8706,2.7518,0.3202,0.4711,nishimuram,2012-09-17T18:06:31Z
"C0020A-13R-8, 73.5 cm",NULL,NULL,NULL,1765.251,1765.735,1765.251,1765.735,"C0020A-13R-8, 76.0 cm",NULL,NULL,NULL,1765.275,1765.76,1765.275,1765.76,"C0020A-13R-8 WR, 73.5--76.0 cm",CKY000000000005293300,PP,NULL,10,morono337,Taken from MBIO,CKY,2012-09-01T01:50:36Z,NULL,18.9037,8.4826,33.4533,14.5496,31.2727,13.064,12.369,2.2597,2.2067,4.5454,6.7521,4.5814,0.0791,0.036,12.2899,0.1553,0.1839,2.1548,1.8202,2.7038,0.3268,0.4855,nishimuram,2012-09-17T18:06:31Z
"C0020A-13R-8, 73.5 cm",NULL,NULL,NULL,1765.251,1765.735,1765.251,1765.735,"C0020A-13R-8, 76.0 cm",NULL,NULL,NULL,1765.275,1765.76,1765.275,1765.76,"C0020A-13R-8 WR, 73.5--76.0 cm",CKY000000000005302000,PP,NULL,10,tanikawa337,PP 2nd sample,CKY,2012-09-01T04:08:03Z,NULL,18.8683,8.4742,31.7735,12.9052,29.8665,12.6169,10.9982,1.9762,1.9299,4.1112,6.0411,4.1427,0.0692,0.0315,10.929,0.1531,0.1808,2.1362,1.8091,2.6583,0.3195,0.4694,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;1766.500,NULL,1766.5,NULL,NULL,1766.5,NULL,NULL,C0020A;1776.500,NULL,1776.5,NULL,NULL,1776.5,C0020A-209SMW WR,CKY000000000005306200,PP,NULL,35,fujikit,NULL,CKY,2012-09-01T05:38:54Z,NULL,18.8948,8.4907,34.2614,15.3666,30.9698,13.1081,12.075,3.411,3.3311,4.5631,7.8942,4.6174,0.1194,0.0543,11.9556,0.222,0.2853,1.9466,1.5145,2.6201,0.422,0.73,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;1766.500,NULL,1766.5,NULL,NULL,1766.5,NULL,NULL,C0020A;1776.500,NULL,1776.5,NULL,NULL,1776.5,C0020A-209SMW WR,CKY000000000005341800,PP,NULL,10,moritas337,>4,CKY,2012-09-01T22:49:43Z,NULL,18.6202,8.3671,32.5561,13.9359,29.2187,12.3347,10.5985,3.4584,3.3773,3.9126,7.2899,3.9676,0.121,0.055,10.4775,0.2482,0.3301,1.9117,1.4373,2.6779,0.4633,0.8632,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;1766.500,NULL,1766.5,NULL,NULL,1766.5,NULL,NULL,C0020A;1776.500,NULL,1776.5,NULL,NULL,1776.5,C0020A-209SMW WR,CKY000000000005429500,PP,NULL,10,moritas337,4-Jan,CKY,2012-09-03T23:52:52Z,NULL,18.7972,8.4999,30.8048,12.0076,27.5644,11.782,8.7672,3.3579,3.2792,3.2287,6.5079,3.2821,0.1175,0.0534,8.6497,0.2796,0.3882,1.8451,1.3291,2.679,0.5039,1.0156,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;1766.500,NULL,1766.5,NULL,NULL,1766.5,NULL,NULL,C0020A;1776.500,NULL,1776.5,NULL,NULL,1776.5,C0020A-209SMW WR,CKY000000000005431900,PP,NULL,10,moritas337,<1,CKY,2012-09-03T23:58:20Z,NULL,18.7982,8.4448,25.0939,6.2957,22.9211,9.996,4.1229,2.2516,2.1988,1.5154,3.7142,1.5512,0.0788,0.0358,4.0441,0.3576,0.5568,1.695,1.0888,2.6687,0.592,1.451,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;1776.500,NULL,1776.5,NULL,NULL,1776.5,NULL,NULL,C0020A;1786.500,NULL,1786.5,NULL,NULL,1786.5,C0020A-210SMW WR,CKY000000000005311700,PP,NULL,35,fujikit,NULL,CKY,2012-09-01T09:44:26Z,NULL,18.8523,8.4819,32.7593,13.907,29.7446,12.6284,10.8923,3.124,3.0508,4.0968,7.1476,4.1465,0.1093,0.0497,10.783,0.2246,0.2897,1.9457,1.5086,2.6321,0.4268,0.7447,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;1776.500,NULL,1776.5,NULL,NULL,1776.5,NULL,NULL,C0020A;1786.500,NULL,1786.5,NULL,NULL,1786.5,C0020A-210SMW WR,CKY000000000005415300,PP,NULL,10,tanikawa337,.>4,CKY,2012-09-03T12:01:44Z,NULL,18.8657,8.5043,28.5354,9.6697,26.2897,11.2457,7.424,2.3272,2.2727,2.7044,4.9771,2.7414,0.0815,0.037,7.3425,0.2407,0.3169,1.9428,1.4753,2.715,0.4566,0.8404,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;1776.500,NULL,1776.5,NULL,NULL,1776.5,NULL,NULL,C0020A;1786.500,NULL,1786.5,NULL,NULL,1786.5,C0020A-210SMW WR,CKY000000000005429600,PP,NULL,10,moritas337,4-Jan,CKY,2012-09-03T23:52:52Z,NULL,19.0291,8.5016,32.8923,13.8632,28.9424,12.373,9.9133,4.0932,3.9973,3.8063,7.8036,3.8714,0.1433,0.0651,9.77,0.2953,0.419,1.7765,1.252,2.5668,0.5122,1.0502,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;1776.500,NULL,1776.5,NULL,NULL,1776.5,NULL,NULL,C0020A;1786.500,NULL,1786.5,NULL,NULL,1786.5,C0020A-210SMW WR,CKY000000000005432000,PP,NULL,10,moritas337,<1,CKY,2012-09-03T23:58:20Z,NULL,18.0662,8.1376,23.0933,5.0271,21.5565,9.3682,3.4903,1.5925,1.5552,1.2053,2.7605,1.2306,0.0557,0.0253,3.4346,0.3168,0.4637,1.8211,1.2442,2.8496,0.5634,1.2903,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;1786.500,NULL,1786.5,NULL,NULL,1786.5,NULL,NULL,C0020A;1796.500,NULL,1796.5,NULL,NULL,1796.5,C0020A-211SMW WR,CKY000000000005309100,PP,NULL,35,fujikit,NULL,CKY,2012-09-01T07:36:09Z,NULL,18.6808,8.3722,38.3639,19.6831,34.7446,14.4513,16.0638,3.7506,3.6627,6.0194,9.6821,6.0791,0.1313,0.0597,15.9325,0.1905,0.2354,2.0329,1.6456,2.6469,0.3783,0.6085,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;1786.500,NULL,1786.5,NULL,NULL,1786.5,NULL,NULL,C0020A;1796.500,NULL,1796.5,NULL,NULL,1796.5,C0020A-211SMW WR,CKY000000000005415200,PP,NULL,10,tanikawa337,>4,CKY,2012-09-03T12:00:39Z,NULL,18.7845,8.3743,37.3157,18.5312,33.2218,13.8686,14.4373,4.2424,4.143,5.4268,9.5698,5.4943,0.1485,0.0675,14.2888,0.2289,0.2969,1.9364,1.4931,2.633,0.4329,0.7634,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;1786.500,NULL,1786.5,NULL,NULL,1786.5,NULL,NULL,C0020A;1796.500,NULL,1796.5,NULL,NULL,1796.5,C0020A-211SMW WR,CKY000000000005429700,PP,NULL,10,moritas337,4-Jan,CKY,2012-09-03T23:52:52Z,NULL,18.9156,8.4675,30.499,11.5834,27.419,11.7451,8.5034,3.1917,3.1169,3.2268,6.3437,3.2776,0.1117,0.0508,8.3917,0.2755,0.3803,1.826,1.3228,2.6006,0.4913,0.9659,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;1786.500,NULL,1786.5,NULL,NULL,1786.5,NULL,NULL,C0020A;1796.500,NULL,1796.5,NULL,NULL,1796.5,C0020A-211SMW WR,CKY000000000005432100,PP,NULL,10,moritas337,<1,CKY,2012-09-03T23:58:20Z,NULL,18.5961,8.3986,22.7529,4.1568,21.5472,9.414,2.9511,1.2494,1.2201,0.9955,2.2156,1.0154,0.0437,0.0199,2.9074,0.3006,0.4297,1.8762,1.3122,2.9205,0.5507,1.2256,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;1796.500,NULL,1796.5,NULL,NULL,1796.5,NULL,NULL,C0020A;1806.500,NULL,1806.5,NULL,NULL,1806.5,C0020A-212SMW WR,CKY000000000005310100,PP,NULL,35,fujikit,NULL,CKY,2012-09-01T07:39:04Z,NULL,18.7958,8.4603,38.4146,19.6188,34.8421,14.5242,16.0463,3.7021,3.6153,6.005,9.6203,6.0639,0.1296,0.0589,15.9167,0.1887,0.2326,2.0393,1.6545,2.6506,0.3758,0.602,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;1796.500,NULL,1796.5,NULL,NULL,1796.5,NULL,NULL,C0020A;1806.500,NULL,1806.5,NULL,NULL,1806.5,C0020A-212SMW WR,CKY000000000005415100,PP,NULL,10,tanikawa337,>4,CKY,2012-09-03T12:00:02Z,NULL,19.0786,8.585,39.4668,20.3882,35.1718,14.6627,16.0932,4.4508,4.3465,6.0069,10.3534,6.0777,0.1558,0.0708,15.9374,0.2183,0.2793,1.9692,1.5393,2.6532,0.4198,0.7236,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;1796.500,NULL,1796.5,NULL,NULL,1796.5,NULL,NULL,C0020A;1806.500,NULL,1806.5,NULL,NULL,1806.5,C0020A-212SMW WR,CKY000000000005429800,PP,NULL,10,moritas337,4-Jan,CKY,2012-09-03T23:52:52Z,NULL,18.5635,8.3849,29.0119,10.4484,26.3396,11.2972,7.7761,2.7692,2.7043,2.8683,5.5726,2.9123,0.0969,0.044,7.6792,0.265,0.3606,1.875,1.378,2.6773,0.4853,0.9428,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;1796.500,NULL,1796.5,NULL,NULL,1796.5,NULL,NULL,C0020A;1806.500,NULL,1806.5,NULL,NULL,1806.5,C0020A-212SMW WR,CKY000000000005432200,PP,NULL,10,moritas337,<1,CKY,2012-09-03T23:58:20Z,NULL,18.8155,8.4978,21.3086,2.4931,20.6316,9.0536,1.8161,0.7016,0.6852,0.5446,1.2298,0.5558,0.0246,0.0112,1.7915,0.2814,0.3916,2.0272,1.4567,3.2896,0.5572,1.2582,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;1806.500,NULL,1806.5,NULL,NULL,1806.5,NULL,NULL,C0020A;1816.500,NULL,1816.5,NULL,NULL,1816.5,C0020A-213SMW WR,CKY000000000005311100,PP,NULL,35,fujikit,NULL,CKY,2012-09-01T07:42:45Z,NULL,19.0119,8.5303,35.5378,16.5259,31.8826,13.4295,12.8707,3.7878,3.699,4.8389,8.5379,4.8992,0.1326,0.0603,12.7381,0.2292,0.2974,1.9356,1.4919,2.6324,0.4332,0.7644,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;1806.500,NULL,1806.5,NULL,NULL,1806.5,NULL,NULL,C0020A;1816.500,NULL,1816.5,NULL,NULL,1816.5,C0020A-213SMW WR,CKY000000000005415000,PP,NULL,10,tanikawa337,>4,CKY,2012-09-03T11:59:21Z,NULL,18.6418,8.3789,31.5851,12.9433,28.6198,12.0979,9.978,3.0728,3.0008,3.6701,6.6709,3.719,0.1075,0.0489,9.8705,0.2374,0.3113,1.9403,1.4796,2.6894,0.4498,0.8176,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;1806.500,NULL,1806.5,NULL,NULL,1806.5,NULL,NULL,C0020A;1816.500,NULL,1816.5,NULL,NULL,1816.5,C0020A-213SMW WR,CKY000000000005429900,PP,NULL,10,moritas337,4-Jan,CKY,2012-09-03T23:52:52Z,NULL,18.8828,8.4994,30.956,12.0732,27.4404,11.6869,8.5576,3.6431,3.5577,3.1295,6.6872,3.1875,0.1275,0.058,8.4301,0.3018,0.4322,1.8054,1.2606,2.6938,0.532,1.1368,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;1806.500,NULL,1806.5,NULL,NULL,1806.5,NULL,NULL,C0020A;1816.500,NULL,1816.5,NULL,NULL,1816.5,C0020A-213SMW WR,CKY000000000005432300,PP,NULL,10,moritas337,<1,CKY,2012-09-03T23:58:20Z,NULL,18.1286,8.1115,25.9347,7.8061,23.8563,10.2974,5.7277,2.1538,2.1033,2.1516,4.2549,2.1859,0.0754,0.0343,5.6523,0.2759,0.381,1.8346,1.3284,2.627,0.4943,0.9776,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;1816.500,NULL,1816.5,NULL,NULL,1816.5,NULL,NULL,C0020A;1826.500,NULL,1826.5,NULL,NULL,1826.5,C0020A-216SMW WR,CKY000000000005334900,PP,NULL,35,moriyas,NULL,CKY,2012-09-01T22:18:37Z,NULL,18.8683,8.4742,33.293,14.4247,30.0166,12.7602,11.1483,3.3952,3.3156,4.232,7.5476,4.286,0.1188,0.054,11.0295,0.2354,0.3078,1.9112,1.4613,2.6062,0.4393,0.7835,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;1816.500,NULL,1816.5,NULL,NULL,1816.5,NULL,NULL,C0020A;1826.500,NULL,1826.5,NULL,NULL,1826.5,C0020A-216SMW WR,CKY000000000005414900,PP,NULL,10,tanikawa337,>4,CKY,2012-09-03T11:58:38Z,NULL,18.0403,8.0634,30.3283,12.288,27.5156,11.6715,9.4753,2.9147,2.8464,3.5617,6.4081,3.6081,0.102,0.0464,9.3733,0.2372,0.311,1.9176,1.4627,2.6317,0.4442,0.7992,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;1816.500,NULL,1816.5,NULL,NULL,1816.5,NULL,NULL,C0020A;1826.500,NULL,1826.5,NULL,NULL,1826.5,C0020A-216SMW WR,CKY000000000005430000,PP,NULL,10,moritas337,4-Jan,CKY,2012-09-03T23:52:52Z,NULL,18.1901,8.2038,39.6601,21.47,34.4197,14.3884,16.2296,5.4305,5.3032,6.0982,11.4014,6.1846,0.1901,0.0864,16.0395,0.2529,0.3386,1.8831,1.4068,2.6302,0.4651,0.8696,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;1816.500,NULL,1816.5,NULL,NULL,1816.5,NULL,NULL,C0020A;1826.500,NULL,1826.5,NULL,NULL,1826.5,C0020A-216SMW WR,CKY000000000005432400,PP,NULL,10,moritas337,<1,CKY,2012-09-03T23:58:20Z,NULL,18.8541,8.5031,21.0246,2.1705,20.4494,9.0197,1.5953,0.5961,0.5821,0.5071,1.0892,0.5166,0.0209,0.0095,1.5744,0.2746,0.3786,1.9927,1.4455,3.1047,0.5344,1.1479,nishimuram,2012-09-17T18:06:31Z
"C0020A-14R-2, 25.0 cm",NULL,NULL,NULL,1821.66,1821.66,1821.66,1821.66,"C0020A-14R-2, 45.0 cm",NULL,NULL,NULL,1821.86,1821.86,1821.86,1821.86,"C0020A-14R-2 WR, 25.0--45.0 cm",CKY000000000005396700,PP,NULL,10,moritas337,Shared w/337FIWR2,CKY,2012-09-02T21:14:54Z,NULL,18.7728,8.397,33.9633,15.1905,32.1408,13.4133,13.368,1.8886,1.8443,4.9863,6.8306,5.0163,0.0661,0.03,13.3019,0.1243,0.142,2.2239,1.9474,2.6677,0.27,0.3699,nishimuram,2012-09-17T18:06:31Z
"C0020A-14R-2, 117.5 cm",NULL,NULL,NULL,1822.585,1822.585,1822.585,1822.585,"C0020A-14R-2, 120.0 cm",NULL,NULL,NULL,1822.61,1822.61,1822.61,1822.61,"C0020A-14R-2 WR, 117.5--120.0 cm",CKY000000000005319300,PP,NULL,10,ijiri337,taken from mbio,CKY,2012-09-01T11:56:29Z,NULL,18.1243,8.104,31.5336,13.4093,29.9466,12.4921,11.8223,1.6446,1.6061,4.3619,5.968,4.3881,0.0576,0.0262,11.7647,0.1226,0.1398,2.2469,1.9713,2.6972,0.2691,0.3682,nishimuram,2012-09-17T18:06:31Z
"C0020A-14R-2, 117.5 cm",NULL,NULL,NULL,1822.585,1822.585,1822.585,1822.585,"C0020A-14R-2, 120.0 cm",NULL,NULL,NULL,1822.61,1822.61,1822.61,1822.61,"C0020A-14R-2 WR, 117.5--120.0 cm",CKY000000000005319900,PP,NULL,10,tanikawa337,2nd PP sample ,CKY,2012-09-01T12:20:27Z,NULL,18.3111,8.2705,36.2858,17.9747,34.0116,14.0556,15.7005,2.3567,2.3015,5.7476,8.0491,5.7851,0.0825,0.0375,15.618,0.1311,0.1509,2.2331,1.9403,2.7173,0.2859,0.4004,nishimuram,2012-09-17T18:06:31Z
"C0020A-14R-3, 93.0 cm",NULL,NULL,NULL,1823.75,1823.75,1823.75,1823.75,"C0020A-14R-3, 95.0 cm",NULL,NULL,NULL,1823.77,1823.77,1823.77,1823.77,"C0020A-14R-3 W, 93.0--95.0 cm",CKY000000000005397900,PP,NULL,10,moritas337,NULL,CKY,2012-09-02T23:09:08Z,NULL,18.5832,8.3902,36.5269,17.9437,34.409,14.1334,15.8258,2.1947,2.1433,5.7083,7.8516,5.7432,0.0768,0.0349,15.749,0.1223,0.1394,2.2854,2.0058,2.759,0.273,0.3755,nishimuram,2012-09-17T18:06:31Z
"C0020A-14R-4, 93.0 cm",NULL,NULL,NULL,1824.77,1824.77,1824.77,1824.77,"C0020A-14R-4, 95.0 cm",NULL,NULL,NULL,1824.79,1824.79,1824.79,1824.79,"C0020A-14R-4 W, 93.0--95.0 cm",CKY000000000005398200,PP,NULL,10,moritas337,NULL,CKY,2012-09-02T23:09:08Z,NULL,18.6449,8.4058,38.2797,19.6348,35.9527,14.4343,17.3078,2.4114,2.3549,5.9901,8.345,6.0285,0.0844,0.0384,17.2234,0.1228,0.14,2.3529,2.0639,2.8753,0.2822,0.3931,nishimuram,2012-09-17T18:06:31Z
"C0020A-14R-6, 39.0 cm",NULL,NULL,NULL,1826.195,1826.195,1826.195,1826.195,"C0020A-14R-6, 41.0 cm",NULL,NULL,NULL,1826.215,1826.215,1826.215,1826.215,"C0020A-14R-6 W, 39.0--41.0 cm",CKY000000000005400400,PP,NULL,10,moritas337,NULL,CKY,2012-09-03T01:03:20Z,NULL,18.7827,8.4413,31.8541,13.0714,29.3523,12.3381,10.5696,2.5925,2.5317,3.8556,6.3873,3.8968,0.0907,0.0412,10.4789,0.1983,0.2474,2.0465,1.6406,2.7178,0.3964,0.6566,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;1826.500,NULL,1826.5,NULL,NULL,1826.5,NULL,NULL,C0020A;1836.500,NULL,1836.5,NULL,NULL,1836.5,C0020A-217SMW WR,CKY000000000005335500,PP,NULL,35,moriyas,NULL,CKY,2012-09-01T22:22:22Z,NULL,18.7204,8.4062,35.148,16.4276,31.8254,14.0224,13.105,3.4431,3.3624,5.5614,8.9238,5.6162,0.1205,0.0548,12.9845,0.2096,0.2652,1.8409,1.455,2.3348,0.3768,0.6046,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;1826.500,NULL,1826.5,NULL,NULL,1826.5,NULL,NULL,C0020A;1836.500,NULL,1836.5,NULL,NULL,1836.5,C0020A-217SMW WR,CKY000000000005414600,PP,NULL,10,tanikawa337,>4,CKY,2012-09-03T11:24:49Z,NULL,18.6812,8.3701,22.8282,4.147,21.8747,9.5668,3.1935,0.9881,0.9649,1.181,2.1459,1.1967,0.0346,0.0157,3.1589,0.2383,0.3128,1.9325,1.4721,2.6748,0.4496,0.817,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;1826.500,NULL,1826.5,NULL,NULL,1826.5,NULL,NULL,C0020A;1836.500,NULL,1836.5,NULL,NULL,1836.5,C0020A-217SMW WR,CKY000000000005430100,PP,NULL,10,moritas337,4-Jan,CKY,2012-09-03T23:52:52Z,NULL,19.0205,8.572,41.4597,22.4392,34.7555,14.7327,15.735,6.9474,6.7846,6.0502,12.8348,6.1607,0.2432,0.1105,15.4918,0.3096,0.4485,1.7483,1.207,2.5605,0.5286,1.1214,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;1826.500,NULL,1826.5,NULL,NULL,1826.5,NULL,NULL,C0020A;1836.500,NULL,1836.5,NULL,NULL,1836.5,C0020A-217SMW WR,CKY000000000005432500,PP,NULL,10,moritas337,<1,CKY,2012-09-03T23:58:20Z,NULL,18.8504,8.4881,27.0764,8.226,24.5204,10.6165,5.67,2.6487,2.5866,2.0863,4.6729,2.1284,0.0927,0.0421,5.5773,0.322,0.4749,1.7604,1.1935,2.6733,0.5535,1.2398,nishimuram,2012-09-17T18:06:31Z
"C0020A-14R-7, 83.0 cm",NULL,NULL,NULL,1827.295,1827.295,1827.295,1827.295,"C0020A-14R-7, 85.0 cm",NULL,NULL,NULL,1827.315,1827.315,1827.315,1827.315,"C0020A-14R-7 W, 83.0--85.0 cm",CKY000000000005398500,PP,NULL,10,moritas337,NULL,CKY,2012-09-02T23:09:08Z,NULL,18.7678,8.4522,38.9719,20.2041,36.3573,15.0599,17.5895,2.7094,2.6459,6.5646,9.2105,6.6077,0.0948,0.0431,17.4947,0.1341,0.1549,2.1936,1.8994,2.665,0.2873,0.4031,nishimuram,2012-09-17T18:06:31Z
"C0020A-14R-CC, 18.0 cm",NULL,NULL,NULL,1827.755,1827.755,1827.755,1827.755,"C0020A-14R-CC, 20.0 cm",NULL,NULL,NULL,1827.775,1827.775,1827.775,1827.775,"C0020A-14R-CC W, 18.0--20.0 cm",CKY000000000005398800,PP,NULL,10,moritas337,NULL,CKY,2012-09-02T23:09:08Z,NULL,18.9147,8.466,26.4209,7.5062,25.3891,10.8892,6.4744,1.0692,1.0441,2.4062,3.4503,2.4232,0.0374,0.017,6.437,0.1424,0.1661,2.1755,1.8656,2.6752,0.3026,0.4339,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;1836.500,NULL,1836.5,NULL,NULL,1836.5,NULL,NULL,C0020A;1846.500,NULL,1846.5,NULL,NULL,1846.5,C0020A-219SMW WR,CKY000000000005336100,PP,NULL,35,moriyas,NULL,CKY,2012-09-01T22:24:17Z,NULL,19.1319,8.58,38.1425,19.0106,34.0022,14.2956,14.8703,4.2905,4.1899,5.6473,9.8372,5.7156,0.1502,0.0683,14.7201,0.2257,0.2915,1.9325,1.4964,2.6066,0.4259,0.7419,nishimuram,2012-09-17T18:06:31Z
NULL,NULL,C0020A;1836.500,NULL,1836.5,NULL,NULL,1836.5,NULL,NULL,C0020A;1846.500,NULL,1846.5,NULL,NULL,1846.5,C0020A-219SMW WR,CKY000000000005416000,PP,NULL,10,tanikawa337,>4,CKY,2012-09-03T13:44:48Z,NULL,18.8902,8.5146,31.4422,12.552,28.0231,11.9875,9.1329,3.5431,3.4601,3.4165,6.8766,3.4729,0.124,0.0564,9.0089,0.2823,0.3933,1.8253,1.3101,2.6369,0.5032,1.0128,nishimuram,2012-09-17T18:06:31Z
