Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0002D-6H-1, 50.0 cm",NULL,44.326,44.38,44.326,44.38,"C0002D-6H-1, 51.5 cm",NULL,44.34,44.395,44.34,44.395,"C0002D-6H-1 W, 50.0--51.5 cm",KCC000000000000110601,PP,NULL,5,masagoh315,NULL,KCC,2008-04-08T16:11:26Z,16,glass cell,4.613,2.072,9.387,5.029894,4.774,16,glass cell,4.613,2.072,7.526,3.177,2.913,1.928497,1.883298,1.074596,2.957894,1.105,0.06749746,0.03040426,2.845503,0.4039584,0.6777353,1.613986,0.9620029,2.647975,0.6367024,1.752564,kidoyo,2008-04-09T09:30:26Z
"C0002D-6H-2, 0.0 cm",NULL,45.134,45.285,45.134,45.285,"C0002D-6H-2, 1.5 cm",NULL,45.147,45.3,45.147,45.3,"C0002D-6H-2 WR, 0.0--1.5 cm",CKY000000000000731900,315GEOTECHPP,NULL,3,sagaway,NULL,CKY,2007-12-19T08:41:27Z,167,glass beaker,6.068,2.721,10.451,5.515064,4.383,167,glass beaker,6.068,2.721,8.629,3.701,2.561,1.888083,1.843831,0.9502329,2.794064,0.98,0.06608295,0.0297671,2.494917,0.4307741,0.7567718,1.568683,0.8929349,2.625585,0.6599101,1.940399,morit,2007-12-19T09:28:48Z
"C0002D-6H-2, 50.0 cm",NULL,45.58,45.785,45.58,45.785,"C0002D-6H-2, 51.5 cm",NULL,45.594,45.8,45.594,45.8,"C0002D-6H-2 W, 50.0--51.5 cm",KCC000000000000110701,PP,NULL,5,masagoh,NULL,KCC,2008-04-08T16:26:43Z,121,glass beaker,6.069,2.709,10.498,5.530728,4.429,121,glass beaker,6.069,2.709,8.599,3.64,2.53,1.967876,1.921754,0.8999749,2.821728,0.931,0.0688757,0.03102509,2.461125,0.444316,0.799584,1.569605,0.8722046,2.734659,0.6810554,2.135341,kidoyo,2008-04-09T09:30:28Z
"C0002D-6H-3, 54.0 cm",NULL,46.874,47.235,46.874,47.235,"C0002D-6H-3, 55.5 cm",NULL,46.888,47.25,46.888,47.25,"C0002D-6H-3 W, 54.0--55.5 cm",KCC000000000000110801,PP,NULL,5,masagoh,NULL,KCC,2008-04-08T16:29:25Z,157,glass beaker,6.049,2.679,11.827,6.419193,5.778,157,glass beaker,6.049,2.679,9.346,3.949,3.297,2.570985,2.510727,1.229466,3.740193,1.27,0.08998453,0.04053357,3.207016,0.444961,0.8016751,1.54484,0.8574465,2.608461,0.6712827,2.042127,kidoyo,2008-04-09T09:30:30Z
"C0002D-6H-4, 52.0 cm",NULL,48.119,48.63,48.119,48.63,"C0002D-6H-4, 53.5 cm",NULL,48.133,48.645,48.133,48.645,"C0002D-6H-4 W, 52.0--53.5 cm",KCC000000000000110901,PP,NULL,5,masagoh,NULL,KCC,2008-04-08T16:36:52Z,184,glass beaker,6.06,2.729,12.297,6.480139,6.237,184,glass beaker,6.06,2.729,10.033,4.226,3.973,2.346114,2.291127,1.460012,3.751139,1.497,0.08211405,0.03698831,3.890886,0.3761607,0.6029768,1.662695,1.037255,2.664969,0.6107817,1.569252,kidoyo,2008-04-09T10:10:30Z
"C0002D-6H-6, 85.0 cm",NULL,49.681,50.38,49.681,50.38,"C0002D-6H-6, 86.5 cm",NULL,49.694,50.395,49.694,50.395,"C0002D-6H-6 W, 85.0--86.5 cm",KCC000000000000111001,PP,NULL,5,masagoh,NULL,KCC,2008-04-08T16:57:11Z,111,glass beaker,6.065,2.702,10.094,5.174484,4.029,111,glass beaker,6.065,2.702,8.598,3.685,2.533,1.550259,1.513925,0.958559,2.472484,0.983,0.05425911,0.02444104,2.478741,0.3847752,0.625422,1.629535,1.002531,2.585903,0.6123093,1.579376,kidoyo,2008-04-09T10:10:32Z
"C0002D-6H-7, 50.0 cm",NULL,50.622,51.435,50.622,51.435,"C0002D-6H-7, 51.5 cm",NULL,50.636,51.45,50.636,51.45,"C0002D-6H-7 W, 50.0--51.5 cm",KCC000000000000111101,PP,NULL,5,masagoh,NULL,KCC,2008-04-08T17:02:46Z,200,glass beaker,6.013,2.72,12.109,6.526315,6.096,200,glass beaker,6.013,2.72,9.656,4.084,3.643,2.541969,2.482391,1.323924,3.806315,1.364,0.08896898,0.04007612,3.554031,0.4169897,0.7152355,1.601549,0.9337195,2.684468,0.652177,1.875026,kidoyo,2008-04-09T10:10:34Z
"C0002D-6H-8, 49.0 cm",NULL,51.867,52.83,51.867,52.83,"C0002D-6H-8, 50.5 cm",NULL,51.881,52.845,51.881,52.845,"C0002D-6H-8 W, 49.0--50.5 cm",KCC000000000000111201,PP,NULL,5,masagoh,NULL,KCC,2008-04-08T17:13:23Z,171,glass beaker,5.985,2.681,11.707,6.210308,5.722,171,glass beaker,5.985,2.681,9.482,3.995,3.497,2.3057,2.25166,1.277649,3.529308,1.314,0.08069954,0.03635115,3.4163,0.4029534,0.6749113,1.621281,0.9679801,2.673896,0.6379889,1.762346,kidoyo,2008-04-09T10:41:39Z
"C0002D-6H-8, 130.5 cm",NULL,52.595,53.645,52.595,53.645,"C0002D-6H-8, 132.0 cm",NULL,52.608,53.66,52.608,53.66,"C0002D-6H-8 WR, 130.5--132.0 cm",CKY000000000000732000,315GEOTECHPP,NULL,3,sagaway,NULL,CKY,2007-12-19T08:41:27Z,145,glass beaker,5.966,2.637,10.386,5.408321,4.42,145,glass beaker,5.966,2.637,8.623,3.653,2.657,1.826943,1.784124,0.9871968,2.771321,1.016,0.06394305,0.02880318,2.593057,0.4133355,0.7045519,1.594907,0.9356755,2.626687,0.6437811,1.807263,morit,2007-12-19T09:32:48Z
"C0002D-7H-1, 70.0 cm",NULL,54.016,54.08,54.016,54.08,"C0002D-7H-1, 71.5 cm",NULL,54.03,54.095,54.03,54.095,"C0002D-7H-1 W, 70.0--71.5 cm",KCC000000000000111301,PP,NULL,5,masagoh,NULL,KCC,2008-04-08T17:38:40Z,27,glass cell,4.648,2.08,9.632,5.178545,4.984,27,glass cell,4.648,2.08,7.691,3.246,3.043,2.011399,1.964257,1.134289,3.098545,1.166,0.07039902,0.03171127,2.972601,0.4035712,0.6766461,1.608497,0.9593537,2.620674,0.6339287,1.731708,kidoyo,2008-04-09T10:41:41Z
"C0002D-7H-2, 50.0 cm",NULL,55.112,55.285,55.112,55.285,"C0002D-7H-2, 51.5 cm",NULL,55.126,55.3,55.126,55.3,"C0002D-7H-2 W, 50.0--51.5 cm",KCC000000000000111401,PP,NULL,5,masagoh,NULL,KCC,2008-04-08T17:47:11Z,127,glass beaker,5.997,2.7,10.042,5.186262,4.045,127,glass beaker,5.997,2.7,8.495,3.646,2.498,1.603109,1.565536,0.9207257,2.486262,0.946,0.05610885,0.02527426,2.441891,0.3963186,0.6565031,1.62694,0.9821536,2.652137,0.6296746,1.700328,kidoyo,2008-04-09T10:41:43Z
"C0002D-7H-3, 50.0 cm",NULL,56.389,56.69,56.389,56.69,"C0002D-7H-3, 51.5 cm",NULL,56.403,56.705,56.403,56.705,"C0002D-7H-3 W, 50.0--51.5 cm",KCC000000000000111501,PP,NULL,5,masagoh,NULL,KCC,2008-04-09T09:57:29Z,206,glass beaker,6.02,2.646,10.313,5.4539,4.293,206,glass beaker,6.02,2.646,8.47,3.619,2.45,1.9098,1.865,0.9429,2.8079,0.973,0.0668,0.0301,2.3832,0.4449,0.8014,1.5289,0.8487,2.5275,0.6642,1.9779,fujikit,2010-10-05T02:49:04Z
"C0002D-7H-3, 132.0 cm",NULL,57.135,57.51,57.135,57.51,"C0002D-7H-3, 133.5 cm",NULL,57.148,57.525,57.148,57.525,"C0002D-7H-3 WR, 132.0--133.5 cm",CKY000000000000732100,315GEOTECHPP,NULL,3,sagaway,NULL,CKY,2007-12-19T08:41:28Z,189,glass beaker,6.03,2.678,9.924,5.183079,3.894,189,glass beaker,6.03,2.678,8.335,3.601,2.305,1.646632,1.608039,0.8970396,2.505079,0.923,0.05763217,0.02596044,2.247368,0.422864,0.7326937,1.554442,0.8971246,2.505316,0.6419116,1.792607,morit,2007-12-19T09:32:49Z
"C0002D-7H-5, 49.5 cm",NULL,57.889,58.34,57.889,58.34,"C0002D-7H-5, 51.0 cm",NULL,57.903,58.355,57.903,58.355,"C0002D-7H-5 W, 49.5--51.0 cm",KCC000000000000111601,PP,NULL,5,arakaway,NULL,KCC,2008-04-09T10:21:14Z,1,glass cell,4.598,2.069,9.742,5.170742,5.144,1,glass cell,4.598,2.069,7.846,3.283,3.248,1.964767,1.918718,1.183024,3.101742,1.214,0.06876689,0.03097608,3.179233,0.3819531,0.6180003,1.658423,1.024983,2.687379,0.6185936,1.621876,kidoyo,2008-04-10T04:41:09Z
"C0002D-7H-6, 50.0 cm",NULL,58.953,59.51,58.953,59.51,"C0002D-7H-6, 51.5 cm",NULL,58.966,59.525,58.966,59.525,"C0002D-7H-6 W, 50.0--51.5 cm",KCC000000000000111701,PP,NULL,5,kidoyo,NULL,KCC,2008-04-09T10:29:48Z,13,glass cell,4.522,2.05,13.724,7.435022,9.202,13,glass cell,4.522,2.05,10.515,4.24,5.993,3.325389,3.24745,2.137573,5.385022,2.19,0.1163887,0.05242734,5.876611,0.3613767,0.5658684,1.708814,1.091288,2.749198,0.6030522,1.519223,kidoyo,2008-04-10T23:53:44Z
"C0002D-7H-7, 54.0 cm",NULL,60.262,60.95,60.262,60.95,"C0002D-7H-7, 55.5 cm",NULL,60.276,60.965,60.276,60.965,"C0002D-7H-7 W, 54.0--55.5 cm",KCC000000000000111801,PP,NULL,5,kidoyo,NULL,KCC,2008-04-09T10:37:02Z,170,glass beaker,6.055,2.712,14.487,7.717064,8.432,170,glass beaker,6.055,2.712,11.517,4.76,5.462,3.07772,3.005586,1.999478,5.005064,2.048,0.1077203,0.04852265,5.35428,0.3650048,0.574815,1.684694,1.069773,2.677839,0.6005091,1.503186,kidoyo,2008-04-10T23:53:44Z
"C0002D-7H-8, 54.0 cm",NULL,61.548,62.365,61.548,62.365,"C0002D-7H-8, 55.5 cm",NULL,61.562,62.38,61.562,62.38,"C0002D-7H-8 W, 54.0--55.5 cm",KCC000000000000111901,PP,NULL,5,kidoyo,NULL,KCC,2008-04-09T10:57:51Z,205,glass beaker,6.087,2.728,12.465,6.605725,6.378,205,glass beaker,6.087,2.728,10.106,4.257,4.019,2.44456,2.387265,1.49046,3.877725,1.529,0.08555965,0.03854038,3.93344,0.38328,0.6214813,1.644779,1.014368,2.639079,0.6156355,1.601697,kidoyo,2008-04-10T04:41:15Z
"C0002D-7H-8, 130.5 cm",NULL,62.244,63.13,62.244,63.13,"C0002D-7H-8, 132.0 cm",NULL,62.257,63.145,62.257,63.145,"C0002D-7H-8 WR, 130.5--132.0 cm",CKY000000000000732200,315GEOTECHPP,NULL,3,sagaway,NULL,CKY,2007-12-19T08:41:28Z,155,glass beaker,6.039,2.701,9.841,4.964233,3.802,155,glass beaker,6.039,2.701,8.517,3.646,2.478,1.372021,1.339864,0.923369,2.263233,0.945,0.04802076,0.02163097,2.429979,0.3608682,0.5646224,1.679898,1.073676,2.631645,0.5920133,1.45106,morit,2007-12-19T09:32:49Z
"C0002D-8H-1, 79.0 cm",NULL,63.599,63.67,63.599,63.67,"C0002D-8H-1, 80.5 cm",NULL,63.612,63.685,63.612,63.685,"C0002D-8H-1 W, 79.0--80.5 cm",KCC000000000000112001,PP,NULL,5,kidoyo,NULL,KCC,2008-04-09T11:21:12Z,166,glass beaker,6.117,2.773,14.283,7.537826,8.166,166,glass beaker,6.117,2.773,11.488,4.755,5.371,2.896373,2.828489,1.936336,4.764826,1.982,0.1013731,0.04566357,5.269627,0.3546869,0.5496353,1.713809,1.105943,2.721442,0.5936186,1.460743,kidoyo,2008-04-10T09:13:31Z
"C0002D-8H-2, 9.5 cm",NULL,64.176,64.305,64.176,64.305,"C0002D-8H-2, 11.0 cm",NULL,64.19,64.32,64.19,64.32,"C0002D-8H-2 W, 9.5--11.0 cm",KCC000000000000112201,PP,NULL,5,kidoyo,NULL,KCC,2008-04-09T11:49:24Z,7,glass cell,4.588,2.091,13.456,7.389323,8.868,7,glass cell,4.588,2.091,10.316,4.263,5.728,3.253886,3.177623,2.1207,5.298323,2.172,0.1138861,0.05130004,5.614114,0.3669245,0.5795903,1.673737,1.059602,2.647293,0.5997413,1.498384,kidoyo,2008-04-10T09:13:33Z
"C0002D-8H-3, 50.0 cm",NULL,65.818,66.11,65.818,66.11,"C0002D-8H-3, 51.5 cm",NULL,65.831,66.125,65.831,66.125,"C0002D-8H-3 W, 50.0--51.5 cm",KCC000000000000112301,PP,NULL,5,kidoyo,NULL,KCC,2008-04-09T11:49:27Z,134,glass beaker,6.038,2.73,11.192,5.79289,5.154,134,glass beaker,6.038,2.73,9.33,3.939,3.292,1.929534,1.88431,1.178579,3.06289,1.209,0.06753373,0.0304206,3.224466,0.374376,0.5984041,1.682725,1.052753,2.735892,0.6152067,1.598798,kidoyo,2008-04-10T09:13:35Z
"C0002D-8H-5, 71.0 cm",NULL,67.296,67.735,67.296,67.735,"C0002D-8H-5, 72.5 cm",NULL,67.309,67.75,67.309,67.75,"C0002D-8H-5 W, 71.0--72.5 cm",KCC000000000000112401,PP,NULL,5,masagoh,NULL,KCC,2008-04-09T12:02:51Z,159,glass beaker,6.088,2.772,12.991,6.656509,6.903,159,glass beaker,6.088,2.772,10.812,4.487,4.724,2.258031,2.205108,1.6794,3.884509,1.715,0.07903115,0.03559962,4.644969,0.3271087,0.486124,1.777059,1.195767,2.76585,0.5676672,1.313033,kidoyo,2008-04-10T09:16:28Z
"C0002D-8H-6, 35.0 cm",NULL,68.251,68.785,68.251,68.785,"C0002D-8H-6, 36.5 cm",NULL,68.264,68.8,68.264,68.8,"C0002D-8H-6 W, 35.0--36.5 cm",KCC000000000000112501,PP,NULL,5,masagoh,NULL,KCC,2008-04-09T12:03:34Z,204,glass beaker,6.059,2.716,10.053,4.995403,3.994,204,glass beaker,6.059,2.716,8.768,3.716,2.709,1.331606,1.300397,0.9790062,2.279403,1,0.04660625,0.02099381,2.662394,0.3334017,0.5001538,1.752213,1.168022,2.719486,0.5704988,1.328282,kidoyo,2008-04-10T09:16:30Z
"C0002D-8H-7, 68.0 cm",NULL,69.824,70.515,69.824,70.515,"C0002D-8H-7, 69.5 cm",NULL,69.838,70.53,69.838,70.53,"C0002D-8H-7 W, 68.0--69.5 cm",KCC000000000000112601,PP,NULL,5,masagoh,NULL,KCC,2008-04-09T12:15:59Z,125,glass beaker,6.079,2.718,11.683,6.164243,5.604,125,glass beaker,6.079,2.718,9.443,3.934,3.364,2.321244,2.266839,1.179404,3.446243,1.216,0.08124359,0.03659621,3.282756,0.4142119,0.707102,1.626119,0.9525609,2.783403,0.6577712,1.922021,kidoyo,2008-04-10T09:16:32Z
"C0002D-8H-8, 20.0 cm",NULL,70.67,71.445,70.67,71.445,"C0002D-8H-8, 21.5 cm",NULL,70.684,71.46,70.684,71.46,"C0002D-8H-8 W, 20.0--21.5 cm",KCC000000000000112701,PP,NULL,5,masagoh,NULL,KCC,2008-04-09T12:21:18Z,3,glass cell,4.512,2.03,8.229,4.274841,3.717,3,glass cell,4.512,2.03,6.815,2.867,2.303,1.465285,1.430942,0.8138986,2.244841,0.837,0.05128501,0.02310136,2.251715,0.3942117,0.6507418,1.655797,1.003062,2.766579,0.6374359,1.758133,kidoyo,2008-04-10T09:16:34Z
"C0002D-9H-1, 58.0 cm",NULL,72.919,72.96,72.919,72.96,"C0002D-9H-1, 59.5 cm",NULL,72.933,72.975,72.933,72.975,"C0002D-9H-1 W, 58.0--59.5 cm",KCC000000000000112801,PP,NULL,5,kidoyo,NULL,KCC,2008-04-09T13:23:43Z,178,glass beaker,6.07,2.773,13.317,6.826073,7.247,178,glass beaker,6.07,2.773,11.038,4.557,4.968,2.361658,2.306307,1.746767,4.053073,1.784,0.0826581,0.03723338,4.885342,0.3258808,0.4834172,1.788026,1.205343,2.796791,0.5690266,1.320329,kidoyo,2008-04-10T09:16:36Z
"C0002D-9H-2, 49.0 cm",NULL,74.14,74.275,74.14,74.275,"C0002D-9H-2, 50.5 cm",NULL,74.154,74.29,74.154,74.29,"C0002D-9H-2 W, 49.0--50.5 cm",KCC000000000000112901,PP,NULL,5,kidoyo,NULL,KCC,2008-04-09T13:36:52Z,140,glass beaker,6.001,2.695,14.203,7.666397,8.202,140,glass beaker,6.001,2.695,11.08,4.557,5.079,3.23627,3.160419,1.810978,4.971397,1.862,0.1132695,0.0510223,4.965731,0.3945708,0.6517207,1.649838,0.9988602,2.742016,0.6357206,1.745145,kidoyo,2008-04-10T09:26:05Z
"C0002D-9H-3, 50.0 cm",NULL,75.458,75.695,75.458,75.695,"C0002D-9H-3, 51.5 cm",NULL,75.472,75.71,75.472,75.71,"C0002D-9H-3 W, 50.0--51.5 cm",KCC000000000000113001,PP,NULL,5,kidoyo,NULL,KCC,2008-04-09T13:40:54Z,154,glass beaker,6.043,2.67,11.837,6.228295,5.794,154,glass beaker,6.043,2.67,9.609,4.01,3.566,2.308808,2.254696,1.3036,3.558295,1.34,0.08080835,0.03640016,3.485191,0.3984826,0.6624624,1.628308,0.9794553,2.673513,0.6336449,1.729592,kidoyo,2008-04-10T09:28:56Z
"C0002D-9H-4, 50.0 cm",NULL,76.763,77.1,76.763,77.1,"C0002D-9H-4, 51.5 cm",NULL,76.777,77.115,76.777,77.115,"C0002D-9H-4 W, 50.0--51.5 cm",KCC000000000000113101,PP,NULL,5,kidoyo,NULL,KCC,2008-04-09T14:04:15Z,202,glass beaker,6.017,2.685,13.275,7.104466,7.258,202,glass beaker,6.017,2.685,10.627,4.468,4.61,2.744042,2.679728,1.739738,4.419466,1.783,0.09604153,0.04326195,4.513958,0.3780713,0.6079014,1.64228,1.021381,2.59462,0.6063465,1.540305,kidoyo,2008-04-10T09:28:58Z
"C0002D-9H-6, 50.0 cm",NULL,78.254,78.705,78.254,78.705,"C0002D-9H-6, 51.5 cm",NULL,78.268,78.72,78.268,78.72,"C0002D-9H-6 W, 50.0--51.5 cm",KCC000000000000113201,PP,NULL,5,kidoyo,NULL,KCC,2008-04-09T14:21:08Z,26,glass cell,4.589,2.068,13.858,7.630352,9.269,26,glass cell,4.589,2.068,10.495,4.282,5.906,3.484974,3.403295,2.159057,5.562352,2.214,0.1219742,0.05494333,5.784026,0.3759817,0.6025171,1.666381,1.039853,2.67896,0.6118446,1.576288,kidoyo,2008-04-10T09:29:00Z
"C0002D-9H-7, 50.0 cm",NULL,79.377,79.915,79.377,79.915,"C0002D-9H-7, 51.5 cm",NULL,79.391,79.93,79.391,79.93,"C0002D-9H-7 W, 50.0--51.5 cm",KCC000000000000113301,PP,NULL,5,kidoyo,NULL,KCC,2008-04-09T14:21:11Z,187,glass beaker,6.12,2.752,14.563,7.784793,8.443,187,glass beaker,6.12,2.752,11.531,4.766,5.411,3.141969,3.068329,1.964464,5.032793,2.014,0.109969,0.04953558,5.301031,0.3721389,0.592709,1.677597,1.053298,2.698461,0.6096672,1.561916,kidoyo,2008-04-10T09:29:02Z
"C0002D-9H-8, 50.0 cm",NULL,80.682,81.32,80.682,81.32,"C0002D-9H-8, 51.5 cm",NULL,80.696,81.335,80.696,81.335,"C0002D-9H-8 W, 50.0--51.5 cm",KCC000000000000113401,PP,NULL,5,kidoyo,NULL,KCC,2008-04-09T14:45:11Z,143,glass beaker,5.963,2.679,11.941,6.193979,5.978,143,glass beaker,5.963,2.679,9.87,4.132,3.907,2.146114,2.095814,1.419165,3.514979,1.453,0.07511405,0.03383516,3.831886,0.359002,0.5600673,1.700721,1.090159,2.700099,0.5962523,1.476794,kidoyo,2008-04-10T09:29:04Z
"C0002D-10H-1, 39.0 cm",NULL,82.24,82.27,82.24,82.27,"C0002D-10H-1, 40.5 cm",NULL,82.253,82.285,82.253,82.285,"C0002D-10H-1 W, 39.0--40.5 cm",KCC000000000000113501,PP,NULL,5,kidoyo,NULL,KCC,2008-04-09T15:00:20Z,21,glass cell,4.561,2.041,14.123,7.970426,9.562,21,glass cell,4.561,2.041,10.318,4.182,5.757,3.943005,3.850591,2.078835,5.929426,2.141,0.1380053,0.06216454,5.618995,0.412362,0.7017279,1.612635,0.9476456,2.702953,0.6494036,1.852283,kidoyo,2008-04-10T09:32:41Z
"C0002D-10H-2, 51.5 cm",NULL,83.65,83.8,83.65,83.8,"C0002D-10H-2, 53.0 cm",NULL,83.664,83.815,83.664,83.815,"C0002D-10H-2 W, 51.5--53.0 cm",KCC000000000000113601,PP,NULL,5,masagoh315,NULL,KCC,2008-04-09T15:06:53Z,33,glass cell,4.621,2.028,10.409,5.616518,5.788,33,glass cell,4.621,2.028,8.232,3.449,3.611,2.255959,2.203084,1.385433,3.588518,1.421,0.07895861,0.03556694,3.532042,0.3897648,0.6387124,1.612922,0.984262,2.549413,0.6139261,1.590177,kidoyo,2008-04-10T09:32:43Z
"C0002D-10H-3, 50.0 cm",NULL,84.936,85.195,84.936,85.195,"C0002D-10H-3, 51.5 cm",NULL,84.95,85.21,84.95,85.21,"C0002D-10H-3 W, 50.0--51.5 cm",KCC000000000000113701,PP,NULL,5,masagoh,NULL,KCC,2008-04-09T15:28:13Z,31,glass cell,4.61,2.055,12.659,7.104961,8.049,31,glass cell,4.61,2.055,9.436,3.896,4.826,3.339896,3.261617,1.788344,5.049961,1.841,0.1168965,0.05265606,4.709103,0.4149455,0.7092425,1.593874,0.9325028,2.63322,0.6458698,1.82382,kidoyo,2008-04-10T09:32:46Z
"C0002D-10H-5, 50.0 cm",NULL,86.425,86.81,86.425,86.81,"C0002D-10H-5, 51.5 cm",NULL,86.439,86.825,86.439,86.825,"C0002D-10H-5 W, 50.0--51.5 cm",KCC000000000000113801,PP,NULL,5,masagoh,NULL,KCC,2008-04-09T15:28:38Z,175,glass beaker,6.139,2.807,14.781,7.693952,8.642,175,glass beaker,6.139,2.807,12.015,4.94,5.876,2.866321,2.799142,2.08781,4.886952,2.133,0.1003213,0.04518978,5.775679,0.3316734,0.4962744,1.768382,1.181857,2.766381,0.5727787,1.340707,kidoyo,2008-04-10T09:32:48Z
"C0002D-10H-6, 52.0 cm",NULL,87.559,88.04,87.559,88.04,"C0002D-10H-6, 53.5 cm",NULL,87.573,88.055,87.573,88.055,"C0002D-10H-6 W, 52.0--53.5 cm",KCC000000000000113901,PP,NULL,5,kidoyo,NULL,KCC,2008-04-09T16:01:40Z,119,glass beaker,6.098,2.792,12.198,6.338635,6.1,119,glass beaker,6.098,2.792,10.048,4.198,3.95,2.227979,2.175761,1.370874,3.546635,1.406,0.07797934,0.03512583,3.872021,0.3652425,0.5754048,1.71994,1.091745,2.82449,0.6134719,1.587134,kidoyo,2008-04-10T09:32:49Z
"C0002D-10H-7, 65.0 cm",NULL,88.974,89.575,88.974,89.575,"C0002D-10H-7, 66.5 cm",NULL,88.988,89.59,88.988,89.59,"C0002D-10H-7 W, 65.0--66.5 cm",KCC000000000000114001,PP,NULL,5,kidoyo,NULL,KCC,2008-04-09T16:11:17Z,169,glass beaker,6.051,2.751,14.335,7.659094,8.284,169,glass beaker,6.051,2.751,11.372,4.709,5.321,3.070466,2.998502,1.909592,4.908094,1.958,0.1074664,0.04840829,5.213533,0.3706502,0.5889415,1.687824,1.062232,2.730182,0.6109301,1.570232,kidoyo,2008-04-10T09:50:33Z
"C0002D-10H-8, 50.0 cm",NULL,90.136,90.835,90.136,90.835,"C0002D-10H-8, 51.5 cm",NULL,90.149,90.85,90.149,90.85,"C0002D-10H-8 W, 50.0--51.5 cm",KCC000000000000114101,PP,NULL,5,kidoyo,NULL,KCC,2008-04-09T16:23:46Z,161,glass beaker,6.097,2.722,13.714,7.401342,7.617,161,glass beaker,6.097,2.722,10.808,4.508,4.711,3.011399,2.940819,1.738523,4.679342,1.786,0.105399,0.04747705,4.605601,0.3953524,0.6538558,1.627793,0.9842411,2.649146,0.6284685,1.691562,kidoyo,2008-04-10T09:50:35Z
"C0002D-11H-1, 16.0 cm",NULL,91.535,91.54,91.535,91.54,"C0002D-11H-1, 17.5 cm",NULL,91.55,91.555,91.55,91.555,"C0002D-11H-1 W, 16.0--17.5 cm",KCC000000000000114201,PP,NULL,5,kidoyo,NULL,KCC,2008-04-09T17:11:55Z,139,glass beaker,6.097,2.688,13.575,7.08108,7.478,139,glass beaker,6.097,2.688,11.068,4.585,4.971,2.597928,2.537038,1.856042,4.39308,1.897,0.09092753,0.04095835,4.880072,0.3474094,0.5323543,1.702223,1.110854,2.62929,0.5775079,1.366908,kidoyo,2008-04-10T09:50:37Z
"C0002D-11H-2, 23.0 cm",NULL,92.967,93.015,92.967,93.015,"C0002D-11H-2, 24.5 cm",NULL,92.981,93.03,92.981,93.03,"C0002D-11H-2 W, 23.0--24.5 cm",KCC000000000000114301,PP,NULL,5,masagoh,NULL,KCC,2008-04-09T17:43:56Z,130,glass beaker,6.116,2.721,12.962,6.510384,6.846,130,glass beaker,6.116,2.721,10.984,4.541,4.868,2.049741,2.0017,1.787684,3.789384,1.82,0.07174099,0.03231576,4.796259,0.2994071,0.4273625,1.806626,1.265709,2.682945,0.5282389,1.119717,kidoyo,2008-04-11T06:32:37Z
"C0002D-11H-3, 50.0 cm",NULL,94.408,94.5,94.408,94.5,"C0002D-11H-3, 51.5 cm",NULL,94.422,94.515,94.422,94.515,"C0002D-11H-3 W, 50.0--51.5 cm",KCC000000000000114401,PP,NULL,5,kidoyo,NULL,KCC,2008-04-09T17:52:25Z,186,glass beaker,5.941,2.659,11.459,5.905515,5.518,186,glass beaker,5.941,2.659,9.511,3.966,3.57,2.018653,1.971341,1.275174,3.246515,1.307,0.0706529,0.03182563,3.499347,0.3658305,0.5768656,1.699669,1.077878,2.744211,0.6072175,1.545938,kidoyo,2008-04-11T06:32:39Z
