Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0011D-10H-3, 38.0 cm",NULL,93.515,93.675,93.515,93.675,"C0011D-10H-3, 40.0 cm",NULL,93.534,93.695,93.534,93.695,"C0011D-10H-3 W, 38.0--40.0 cm",CKY000000000004284500,PP,NULL,5,coolks333,NULL,CKY,2010-12-22T20:09:52Z,430,glass beaker,6.233,2.79,10.664,5.6852,4.431,430,glass beaker,6.233,2.79,8.7517,3.7812,2.5187,1.9817,1.9353,0.9599,2.8952,0.9912,0.0694,0.0313,2.4493,0.4472,0.8091,1.5305,0.846,2.5516,0.6685,2.0161,kidoyo,2010-12-24T16:04:46Z
"C0011D-10H-3, 130.0 cm",NULL,94.388,94.595,94.388,94.595,"C0011D-10H-3, 132.0 cm",NULL,94.407,94.615,94.407,94.615,"C0011D-10H-3 W, 130.0--132.0 cm",CKY000000000004284600,PP,NULL,5,coolks333,NULL,CKY,2010-12-22T20:09:52Z,432,glass beaker,6.181,2.762,10.6693,5.7298,4.4883,432,glass beaker,6.181,2.762,8.6959,3.765,2.5149,2.045,1.9971,0.9707,2.9678,1.003,0.0716,0.0323,2.4433,0.4556,0.837,1.5123,0.8233,2.517,0.6729,2.0574,kidoyo,2010-12-24T16:04:46Z
"C0011D-10H-4, 22.0 cm",NULL,94.687,94.91,94.687,94.91,"C0011D-10H-4, 24.0 cm",NULL,94.706,94.93,94.706,94.93,"C0011D-10H-4 W, 22.0--24.0 cm",CKY000000000004284300,PP,NULL,5,coolks333,NULL,CKY,2010-12-22T20:09:52Z,114,glass beaker,6.055,2.683,12.0936,6.6543,6.0386,114,glass beaker,6.055,2.683,9.4032,3.9756,3.3482,2.788,2.7227,1.2486,3.9713,1.2926,0.0976,0.044,3.2506,0.4617,0.8577,1.5206,0.8185,2.6034,0.6856,2.1806,kidoyo,2010-12-24T16:04:46Z
"C0011D-10H-4, 90.0 cm",NULL,95.333,95.59,95.333,95.59,"C0011D-10H-4, 92.0 cm",NULL,95.352,95.61,95.352,95.61,"C0011D-10H-4 W, 90.0--92.0 cm",CKY000000000004284400,PP,NULL,5,coolks333,NULL,CKY,2010-12-22T20:09:52Z,642,glass beaker,6.093,2.753,10.581,5.6312,4.488,642,glass beaker,6.093,2.753,8.6647,3.7232,2.5717,1.9858,1.9393,0.9389,2.8782,0.9702,0.0695,0.0313,2.5022,0.4425,0.7936,1.5593,0.8694,2.665,0.6738,2.0655,kidoyo,2010-12-24T16:04:46Z
"C0011D-10H-5, 21.0 cm",NULL,95.808,96.09,95.808,96.09,"C0011D-10H-5, 23.0 cm",NULL,95.827,96.11,95.827,96.11,"C0011D-10H-5 WR, 21.0--23.0 cm",CKY000000000004058000,PP,NULL,3,marion333,NULL,CKY,2010-12-19T17:57:49Z,138,glass beaker,5.991,2.672,10.251,5.4753,4.26,138,glass beaker,5.991,2.672,8.4121,3.6444,2.4211,1.9056,1.8609,0.9424,2.8033,0.9724,0.0667,0.03,2.3544,0.4473,0.8094,1.5196,0.8399,2.4983,0.6638,1.9746,kidoyo,2010-12-24T16:04:38Z
"C0011D-10H-6, 14.0 cm",NULL,95.96,96.25,95.96,96.25,"C0011D-10H-6, 16.0 cm",NULL,95.979,96.27,95.979,96.27,"C0011D-10H-6 W, 14.0--16.0 cm",CKY000000000004284700,PP,NULL,5,coolks333,NULL,CKY,2010-12-22T20:09:52Z,108,glass beaker,6.035,2.737,11.0323,5.9881,4.9973,108,glass beaker,6.035,2.737,8.8489,3.8142,2.8139,2.2626,2.2096,1.0415,3.2511,1.0772,0.0792,0.0357,2.7347,0.4528,0.8274,1.5371,0.8412,2.6257,0.6796,2.1216,kidoyo,2010-12-24T16:04:46Z
"C0011D-10H-6, 101.0 cm",NULL,96.786,97.12,96.786,97.12,"C0011D-10H-6, 103.0 cm",NULL,96.805,97.14,96.805,97.14,"C0011D-10H-6 W, 101.0--103.0 cm",CKY000000000004284800,PP,NULL,5,coolks333,NULL,CKY,2010-12-22T20:09:52Z,424,glass beaker,6.204,2.804,10.3581,5.5002,4.1541,424,glass beaker,6.204,2.804,8.5388,3.6888,2.3348,1.8853,1.8411,0.8551,2.6962,0.8848,0.066,0.0297,2.2688,0.4538,0.831,1.5407,0.8415,2.6533,0.6828,2.1531,kidoyo,2010-12-24T16:04:46Z
"C0011D-10H-7, 8.0 cm",NULL,97.237,97.595,97.237,97.595,"C0011D-10H-7, 9.0 cm",NULL,97.246,97.605,97.246,97.605,"C0011D-10H-7 WR, 8.0--9.0 cm",CKY000000000004119700,PP,NULL,5,mstrasser333,NULL,CKY,2010-12-20T12:04:58Z,645,glass beaker,6.045,2.729,9.5546,5.0387,3.5096,645,glass beaker,6.045,2.729,7.9511,3.4421,1.9061,1.6617,1.6228,0.6869,2.3097,0.7131,0.0582,0.0262,1.8479,0.4735,0.8992,1.5195,0.8001,2.6902,0.7026,2.3625,kidoyo,2010-12-24T16:04:39Z
"C0011D-10H-7, 44.0 cm",NULL,97.579,97.955,97.579,97.955,"C0011D-10H-7, 45.0 cm",NULL,97.588,97.965,97.588,97.965,"C0011D-10H-7 WR, 44.0--45.0 cm",CKY000000000004119800,PP,NULL,5,mstrasser333,NULL,CKY,2010-12-20T12:04:58Z,111,glass beaker,6.063,2.796,10.8139,5.7518,4.7509,111,glass beaker,6.063,2.796,8.8299,3.7764,2.7669,2.056,2.0078,0.948,2.9558,0.9804,0.072,0.0324,2.6949,0.4328,0.7629,1.6073,0.9117,2.8427,0.6793,2.1179,kidoyo,2010-12-24T16:04:39Z
"C0011D-10H-7, 52.0 cm",NULL,97.655,98.035,97.655,98.035,"C0011D-10H-7, 54.0 cm",NULL,97.674,98.055,97.674,98.055,"C0011D-10H-7 W, 52.0--54.0 cm",CKY000000000004284900,PP,NULL,5,coolks333,NULL,CKY,2010-12-22T20:09:52Z,421,glass beaker,6.215,2.784,10.6334,5.6528,4.4184,421,glass beaker,6.215,2.784,8.7201,3.7479,2.5051,1.9827,1.9362,0.9326,2.8688,0.9639,0.0694,0.0313,2.4357,0.4487,0.814,1.5402,0.849,2.6117,0.6749,2.0761,kidoyo,2010-12-24T16:04:46Z
"C0011D-10H-7, 128.0 cm",NULL,98.376,98.795,98.376,98.795,"C0011D-10H-7, 130.0 cm",NULL,98.395,98.815,98.395,98.815,"C0011D-10H-7 W, 128.0--130.0 cm",CKY000000000004285000,PP,NULL,5,coolks333,NULL,CKY,2010-12-22T20:09:52Z,427,glass beaker,6.343,2.861,11.5076,6.0762,5.1646,427,glass beaker,6.343,2.861,9.4626,4.0401,3.1196,2.1192,2.0695,1.1457,3.2152,1.1791,0.0742,0.0334,3.0454,0.4103,0.6959,1.6063,0.9472,2.6581,0.6437,1.8063,kidoyo,2010-12-24T16:04:46Z
"C0011D-10H-8, 22.0 cm",NULL,98.709,99.145,98.709,99.145,"C0011D-10H-8, 24.0 cm",NULL,98.728,99.165,98.728,99.165,"C0011D-10H-8 W, 22.0--24.0 cm",CKY000000000004285100,PP,NULL,5,coolks333,NULL,CKY,2010-12-22T20:09:52Z,129,glass beaker,6.067,2.73,11.3243,6.0873,5.2573,129,glass beaker,6.067,2.73,9.0899,3.8627,3.0229,2.3154,2.2611,1.0962,3.3573,1.1327,0.081,0.0365,2.9419,0.4404,0.787,1.5659,0.8763,2.6837,0.6735,2.0627,kidoyo,2010-12-24T16:04:46Z
"C0011D-10H-8, 77.0 cm",NULL,99.231,99.695,99.231,99.695,"C0011D-10H-8, 79.0 cm",NULL,99.25,99.715,99.25,99.715,"C0011D-10H-8 W, 77.0--79.0 cm",CKY000000000004285200,PP,NULL,5,coolks333,NULL,CKY,2010-12-22T20:09:52Z,415,glass beaker,6.291,2.809,11.4842,6.1736,5.1932,415,glass beaker,6.291,2.809,9.2513,3.9504,2.9603,2.3139,2.2597,1.1049,3.3646,1.1414,0.081,0.0365,2.8793,0.4456,0.8036,1.5435,0.8558,2.6059,0.6716,2.0452,kidoyo,2010-12-24T16:04:46Z
"C0011D-11H-1, 33.0 cm",NULL,100.321,100.33,100.321,100.33,"C0011D-11H-1, 35.0 cm",NULL,100.34,100.35,100.34,100.35,"C0011D-11H-1 W, 33.0--35.0 cm",CKY000000000004298200,PP,NULL,5,coolks333,NULL,CKY,2010-12-22T23:29:26Z,11,glass beaker,4.563,2.037,9.616,5.2975,5.053,11,glass beaker,4.563,2.037,7.4685,3.1594,2.9055,2.2254,2.1732,1.0873,3.2605,1.1224,0.0779,0.0351,2.8276,0.4404,0.787,1.5498,0.8672,2.6006,0.6665,1.9987,kidoyo,2010-12-27T00:14:13Z
"C0011D-11H-1, 122.0 cm",NULL,101.186,101.22,101.186,101.22,"C0011D-11H-1, 124.0 cm",NULL,101.205,101.24,101.205,101.24,"C0011D-11H-1 W, 122.0--124.0 cm",CKY000000000004298300,PP,NULL,5,coolks333,NULL,CKY,2010-12-22T23:29:26Z,410,glass beaker,6.201,2.804,11.3195,6.0368,5.1185,410,glass beaker,6.201,2.804,9.1734,3.9,2.9724,2.2239,2.1718,1.061,3.2328,1.096,0.0778,0.035,2.8946,0.4345,0.7683,1.5833,0.8954,2.7282,0.6718,2.0469,kidoyo,2010-12-27T00:14:13Z
"C0011D-11H-2, 25.0 cm",NULL,101.623,101.67,101.623,101.67,"C0011D-11H-2, 27.0 cm",NULL,101.643,101.69,101.643,101.69,"C0011D-11H-2 W, 25.0--27.0 cm",CKY000000000004298400,PP,NULL,5,coolks333,NULL,CKY,2010-12-22T23:29:26Z,176,glass beaker,5.961,2.7,10.6643,5.6613,4.7033,176,glass beaker,5.961,2.7,8.6674,3.6731,2.7064,2.0693,2.0208,0.9405,2.9613,0.9731,0.0724,0.0326,2.634,0.44,0.7856,1.5883,0.8895,2.8006,0.6824,2.1486,kidoyo,2010-12-27T00:14:13Z
"C0011D-11H-2, 108.0 cm",NULL,102.43,102.5,102.43,102.5,"C0011D-11H-2, 110.0 cm",NULL,102.449,102.52,102.449,102.52,"C0011D-11H-2 W, 108.0--110.0 cm",CKY000000000004298500,PP,NULL,5,coolks333,NULL,CKY,2010-12-22T23:29:26Z,191,glass beaker,6.065,2.772,11.2819,5.9805,5.2169,191,glass beaker,6.065,2.772,9.1328,3.8408,3.0678,2.227,2.1748,1.0337,3.2085,1.0688,0.0779,0.0351,2.9899,0.4269,0.7448,1.626,0.9319,2.8924,0.6778,2.1039,kidoyo,2010-12-27T00:14:13Z
"C0011D-11H-3, 41.0 cm",NULL,103.159,103.25,103.159,103.25,"C0011D-11H-3, 43.0 cm",NULL,103.178,103.27,103.178,103.27,"C0011D-11H-3 W, 41.0--43.0 cm",CKY000000000004298600,PP,NULL,5,coolks333,NULL,CKY,2010-12-22T23:29:26Z,190,glass beaker,6.059,2.715,11.4104,6.1927,5.3514,190,glass beaker,6.059,2.715,9.1232,3.9155,3.0642,2.3702,2.3146,1.1631,3.4777,1.2005,0.083,0.0374,2.9812,0.4429,0.795,1.5388,0.8572,2.5632,0.6656,1.99,kidoyo,2010-12-27T00:14:13Z
"C0011D-11H-3, 104.5 cm",NULL,103.776,103.885,103.776,103.885,"C0011D-11H-3, 105.5 cm",NULL,103.785,103.895,103.785,103.895,"C0011D-11H-3 WR, 104.5--105.5 cm",CKY000000000004144000,PP,NULL,5,asukay333,NULL,CKY,2010-12-20T19:23:54Z,107,glass beaker,6.089,2.699,10.3534,5.4558,4.2644,107,glass beaker,6.089,2.699,8.5859,3.696,2.4969,1.8316,1.7887,0.9681,2.7568,0.997,0.0641,0.0289,2.4328,0.4295,0.7529,1.5469,0.8825,2.513,0.6488,1.8476,kidoyo,2010-12-24T16:04:39Z
"C0011D-11H-4, 12.0 cm",NULL,104.048,104.165,104.048,104.165,"C0011D-11H-4, 14.0 cm",NULL,104.067,104.185,104.067,104.185,"C0011D-11H-4 W, 12.0--14.0 cm",CKY000000000004298700,PP,NULL,5,coolks333,NULL,CKY,2010-12-22T23:29:26Z,426,glass beaker,6.254,2.796,10.9718,5.9108,4.7178,426,glass beaker,6.254,2.796,8.902,3.85,2.648,2.1449,2.0946,1.0202,3.1148,1.054,0.0751,0.0338,2.5729,0.4546,0.8337,1.5146,0.826,2.522,0.6725,2.0531,kidoyo,2010-12-27T00:14:13Z
"C0011D-11H-5, 22.0 cm",NULL,104.364,104.49,104.364,104.49,"C0011D-11H-5, 24.0 cm",NULL,104.383,104.51,104.383,104.51,"C0011D-11H-5 WR, 22.0--24.0 cm",CKY000000000004065500,PP,NULL,3,marion333,NULL,CKY,2010-12-19T20:33:26Z,164,glass beaker,6.12,2.749,9.684,5.0806,3.564,164,glass beaker,6.12,2.749,8.0952,3.4987,1.9752,1.6464,1.6078,0.7238,2.3316,0.7497,0.0576,0.0259,1.9176,0.462,0.8586,1.5286,0.8224,2.6494,0.6896,2.2213,kidoyo,2010-12-24T16:04:38Z
"C0011D-11H-6, 24.0 cm",NULL,104.616,104.75,104.616,104.75,"C0011D-11H-6, 26.0 cm",NULL,104.636,104.77,104.636,104.77,"C0011D-11H-6 W, 24.0--26.0 cm",CKY000000000004298800,PP,NULL,5,coolks333,NULL,CKY,2010-12-22T23:29:26Z,412,glass beaker,6.183,2.797,10.1546,5.3671,3.9716,412,glass beaker,6.183,2.797,8.4367,3.6567,2.2537,1.7802,1.7385,0.8316,2.5701,0.8597,0.0623,0.0281,2.1914,0.4482,0.8124,1.5453,0.8527,2.6352,0.6764,2.0905,kidoyo,2010-12-27T00:14:13Z
"C0011D-11H-6, 95.0 cm",NULL,105.306,105.46,105.306,105.46,"C0011D-11H-6, 97.0 cm",NULL,105.326,105.48,105.326,105.48,"C0011D-11H-6 W, 95.0--97.0 cm",CKY000000000004298900,PP,NULL,5,coolks333,NULL,CKY,2010-12-22T23:29:26Z,422,glass beaker,6.248,2.831,11.2572,6.1486,5.0092,422,glass beaker,6.248,2.831,8.9992,3.9004,2.7512,2.3399,2.2851,1.0325,3.3176,1.0694,0.0819,0.0369,2.6693,0.4671,0.8766,1.5099,0.8046,2.5853,0.6888,2.2132,kidoyo,2010-12-27T00:14:13Z
"C0011D-11H-6, 121.0 cm",NULL,105.559,105.72,105.559,105.72,"C0011D-11H-6, 122.0 cm",NULL,105.569,105.73,105.569,105.73,"C0011D-11H-6 WR, 121.0--122.0 cm",CKY000000000004144800,PP,NULL,5,yabukit,NULL,CKY,2010-12-20T19:34:48Z,509,glass beaker,4.606,2.068,8.5051,4.623,3.8991,509,glass beaker,4.606,2.068,6.77,2.8954,2.164,1.798,1.7559,0.7991,2.555,0.8274,0.0629,0.0283,2.1011,0.4611,0.8557,1.5261,0.8223,2.6293,0.6872,2.1973,kidoyo,2010-12-24T16:04:40Z
"C0011D-11H-7, 25.0 cm",NULL,106.006,106.18,106.006,106.18,"C0011D-11H-7, 27.0 cm",NULL,106.026,106.2,106.026,106.2,"C0011D-11H-7 W, 25.0--27.0 cm",CKY000000000004299000,PP,NULL,5,coolks333,NULL,CKY,2010-12-22T23:29:26Z,201,glass beaker,6.061,2.767,11.2207,6.1246,5.1597,201,glass beaker,6.061,2.767,8.9634,3.8771,2.9024,2.3392,2.2844,1.0732,3.3576,1.1101,0.0819,0.0369,2.8205,0.4534,0.8294,1.5367,0.84,2.6281,0.6804,2.1286,kidoyo,2010-12-27T00:14:13Z
"C0011D-11H-7, 103.0 cm",NULL,106.764,106.96,106.764,106.96,"C0011D-11H-7, 105.0 cm",NULL,106.784,106.98,106.784,106.98,"C0011D-11H-7 W, 103.0--105.0 cm",CKY000000000004299100,PP,NULL,5,coolks333,NULL,CKY,2010-12-22T23:29:26Z,420,glass beaker,6.231,2.781,11.7422,6.3703,5.5112,420,glass beaker,6.231,2.781,9.3884,4.0268,3.1574,2.4392,2.382,1.2073,3.5893,1.2458,0.0854,0.0385,3.072,0.4426,0.794,1.5355,0.8559,2.5445,0.6636,1.973,kidoyo,2010-12-27T00:14:13Z
"C0011D-11H-8, 26.0 cm",NULL,107.401,107.615,107.401,107.615,"C0011D-11H-8, 28.0 cm",NULL,107.42,107.635,107.42,107.635,"C0011D-11H-8 W, 26.0--28.0 cm",CKY000000000004299200,PP,NULL,5,coolks333,NULL,CKY,2010-12-22T23:29:26Z,400,glass beaker,6.37,2.832,11.5003,6.2131,5.1303,400,glass beaker,6.37,2.832,9.245,3.9676,2.875,2.3371,2.2823,1.0988,3.3811,1.1356,0.0818,0.0368,2.7932,0.4555,0.8367,1.5173,0.8261,2.542,0.675,2.0771,kidoyo,2010-12-27T00:14:13Z
"C0011D-11H-8, 90.0 cm",NULL,108.023,108.255,108.023,108.255,"C0011D-11H-8, 92.0 cm",NULL,108.042,108.275,108.042,108.275,"C0011D-11H-8 W, 90.0--92.0 cm",CKY000000000004299300,PP,NULL,5,coolks333,NULL,CKY,2010-12-22T23:29:26Z,417,glass beaker,6.171,2.8,11.7988,6.4704,5.6278,417,glass beaker,6.171,2.8,9.2883,3.9708,3.1173,2.6016,2.5406,1.1298,3.6704,1.1708,0.0911,0.041,3.0262,0.4623,0.8597,1.5333,0.8245,2.6785,0.6922,2.2487,kidoyo,2010-12-27T00:14:13Z
"C0011D-11H-9, 28.0 cm",NULL,108.8,109.055,108.8,109.055,"C0011D-11H-9, 30.0 cm",NULL,108.82,109.075,108.82,109.075,"C0011D-11H-9 W, 28.0--30.0 cm",CKY000000000004299400,PP,NULL,5,coolks333,NULL,CKY,2010-12-22T23:29:26Z,202,glass beaker,6.011,2.715,11.6788,6.3635,5.6678,202,glass beaker,6.011,2.715,9.3665,4.0613,3.3555,2.3962,2.34,1.3085,3.6485,1.3463,0.0839,0.0378,3.2716,0.4228,0.7324,1.5535,0.8967,2.5003,0.6414,1.7883,kidoyo,2010-12-27T00:14:14Z
"C0011D-12H-1, 40.0 cm",NULL,109.881,109.9,109.881,109.9,"C0011D-12H-1, 42.0 cm",NULL,109.9,109.92,109.9,109.92,"C0011D-12H-1 W, 40.0--42.0 cm",CKY000000000004340600,PP,NULL,5,ykitamura333,NULL,CKY,2010-12-23T11:59:41Z,130,glass beaker,6.103,2.696,10.3541,5.5129,4.2511,130,glass beaker,6.103,2.696,8.6158,3.7822,2.5128,1.8013,1.7591,1.0578,2.8169,1.0862,0.063,0.0284,2.4498,0.4237,0.7353,1.5091,0.8697,2.3159,0.6245,1.663,kidoyo,2010-12-27T00:14:14Z
"C0011D-12H-1, 107.0 cm",NULL,110.52,110.57,110.52,110.57,"C0011D-12H-1, 109.0 cm",NULL,110.539,110.59,110.539,110.59,"C0011D-12H-1 W, 107.0--109.0 cm",CKY000000000004340700,PP,NULL,5,ykitamura333,NULL,CKY,2010-12-23T11:59:41Z,137,glass beaker,6.088,2.745,10.119,5.3965,4.031,137,glass beaker,6.088,2.745,8.4152,3.7001,2.3272,1.7656,1.7242,0.9273,2.6515,0.9551,0.0618,0.0278,2.2654,0.438,0.7794,1.5203,0.8544,2.443,0.6503,1.8594,kidoyo,2010-12-27T00:14:14Z
"C0011D-12H-2, 103.0 cm",NULL,111.782,111.895,111.782,111.895,"C0011D-12H-2, 105.0 cm",NULL,111.801,111.915,111.801,111.915,"C0011D-12H-2 W, 103.0--105.0 cm",CKY000000000004340800,PP,NULL,5,ykitamura333,NULL,CKY,2010-12-23T11:59:41Z,111,glass beaker,6.063,2.796,10.8108,5.8952,4.7478,111,glass beaker,6.063,2.796,8.686,3.7796,2.623,2.2019,2.1503,0.9489,3.0992,0.9836,0.0771,0.0347,2.5459,0.4638,0.8649,1.5319,0.8215,2.683,0.6938,2.2661,kidoyo,2010-12-27T00:14:14Z
"C0011D-12H-2, 125.0 cm",NULL,111.992,112.115,111.992,112.115,"C0011D-12H-2, 126.0 cm",NULL,112.001,112.125,112.001,112.125,"C0011D-12H-2 WR, 125.0--126.0 cm",CKY000000000004145300,PP,NULL,5,yu333,NULL,CKY,2010-12-20T19:43:27Z,3,glass beaker,4.511,2.001,8.0295,4.2623,3.5185,3,glass beaker,4.511,2.001,6.5691,2.8083,2.0581,1.5134,1.4779,0.7834,2.2613,0.8073,0.053,0.0239,2.0051,0.4301,0.7548,1.556,0.8867,2.5595,0.6536,1.8865,kidoyo,2010-12-24T16:04:40Z
"C0011D-12H-3, 43.0 cm",NULL,112.554,112.705,112.554,112.705,"C0011D-12H-3, 45.0 cm",NULL,112.573,112.725,112.573,112.725,"C0011D-12H-3 W, 43.0--45.0 cm",CKY000000000004340900,PP,NULL,5,ykitamura333,NULL,CKY,2010-12-23T11:59:41Z,3,glass beaker,4.511,2.001,8.8024,4.95,4.2914,3,glass beaker,4.511,2.001,6.7925,2.9488,2.2815,2.0828,2.034,0.915,2.949,0.9478,0.0729,0.0328,2.2086,0.4853,0.943,1.4552,0.7489,2.4138,0.6897,2.223,kidoyo,2010-12-27T00:14:14Z
"C0011D-12H-3, 95.0 cm",NULL,113.049,113.225,113.049,113.225,"C0011D-12H-3, 97.0 cm",NULL,113.069,113.245,113.069,113.245,"C0011D-12H-3 W, 95.0--97.0 cm",CKY000000000004341000,PP,NULL,5,ykitamura333,NULL,CKY,2010-12-23T11:59:41Z,195,glass beaker,6.067,2.73,11.5389,6.2621,5.4719,195,glass beaker,6.067,2.73,9.2248,3.9581,3.1578,2.398,2.3418,1.1903,3.5321,1.2281,0.0839,0.0378,3.0739,0.4382,0.7801,1.5492,0.8703,2.5825,0.663,1.9674,kidoyo,2010-12-27T00:14:14Z
"C0011D-12H-5, 20.5 cm",NULL,114.445,114.69,114.445,114.69,"C0011D-12H-5, 22.5 cm",NULL,114.464,114.71,114.464,114.71,"C0011D-12H-5 WR, 20.5--22.5 cm",CKY000000000004078000,PP,NULL,3,marion333,NULL,CKY,2010-12-19T23:10:17Z,629,glass beaker,6.237,2.832,10.272,5.4382,4.035,629,glass beaker,6.237,2.832,8.5618,3.7354,2.3248,1.7722,1.7307,0.8755,2.6062,0.9034,0.062,0.0279,2.2628,0.4392,0.7832,1.5482,0.8682,2.5846,0.6641,1.9768,kidoyo,2011-01-07T10:52:04Z
"C0011D-12H-6, 41.0 cm",NULL,114.855,115.12,114.855,115.12,"C0011D-12H-6, 43.0 cm",NULL,114.874,115.14,114.874,115.14,"C0011D-12H-6 W, 41.0--43.0 cm",CKY000000000004341100,PP,NULL,5,ykitamura333,NULL,CKY,2010-12-23T11:59:41Z,638,glass beaker,6.13,2.739,11.5099,6.2101,5.3799,638,glass beaker,6.13,2.739,9.1266,3.8372,2.9966,2.4697,2.4118,1.0593,3.4711,1.0982,0.0864,0.0389,2.9102,0.4591,0.8486,1.5499,0.8384,2.7473,0.6948,2.2768,kidoyo,2010-12-27T00:14:14Z
"C0011D-12H-6, 117.0 cm",NULL,115.579,115.88,115.579,115.88,"C0011D-12H-6, 119.0 cm",NULL,115.598,115.9,115.598,115.9,"C0011D-12H-6 W, 117.0--119.0 cm",CKY000000000004341200,PP,NULL,5,ykitamura333,NULL,CKY,2010-12-23T11:59:41Z,107,glass beaker,6.089,2.699,11.5408,6.1971,5.4518,107,glass beaker,6.089,2.699,9.2588,3.925,3.1698,2.3648,2.3094,1.1887,3.4981,1.226,0.0828,0.0373,3.087,0.4338,0.7661,1.5585,0.8825,2.597,0.6602,1.9428,kidoyo,2010-12-27T00:14:14Z
"C0011D-12H-7, 27.0 cm",NULL,116.07,116.395,116.07,116.395,"C0011D-12H-7, 29.0 cm",NULL,116.089,116.415,116.089,116.415,"C0011D-12H-7 W, 27.0--29.0 cm",CKY000000000004341300,PP,NULL,5,ykitamura333,NULL,CKY,2010-12-23T11:59:41Z,1,glass beaker,4.601,2.091,10.8639,6.1007,6.2629,1,glass beaker,4.601,2.091,8.1568,3.4053,3.5558,2.8053,2.7396,1.2701,4.0097,1.3143,0.0982,0.0442,3.4576,0.4479,0.8113,1.5619,0.8623,2.7223,0.6832,2.157,kidoyo,2010-12-27T00:14:14Z
"C0011D-12H-8, 20.0 cm",NULL,117.394,117.785,117.394,117.785,"C0011D-12H-8, 21.0 cm",NULL,117.404,117.795,117.404,117.795,"C0011D-12H-8 WR, 20.0--21.0 cm",CKY000000000004146300,PP,NULL,5,asukay333,NULL,CKY,2010-12-20T19:46:13Z,17,glass beaker,4.585,2.043,9.505,5.2082,4.92,17,glass beaker,4.585,2.043,7.3911,3.1034,2.8061,2.1906,2.1393,1.0259,3.1652,1.0604,0.0767,0.0345,2.7294,0.4452,0.8026,1.5544,0.8623,2.6605,0.6759,2.0853,kidoyo,2010-12-24T16:04:40Z
"C0011D-12H-8, 30.0 cm",NULL,117.49,117.885,117.49,117.885,"C0011D-12H-8, 32.0 cm",NULL,117.509,117.905,117.509,117.905,"C0011D-12H-8 W, 30.0--32.0 cm",CKY000000000004339500,PP,NULL,5,ykitamura333,NULL,CKY,2010-12-23T11:59:41Z,181,glass beaker,6.059,2.731,13.2433,7.4127,7.1843,181,glass beaker,6.059,2.731,10.188,4.3707,4.129,3.1661,3.0919,1.5898,4.6817,1.6397,0.1108,0.0499,4.0182,0.4407,0.7879,1.5345,0.8583,2.5275,0.6604,1.9448,kidoyo,2010-12-27T00:14:14Z
"C0011D-13H-1, 31.0 cm",NULL,119.184,119.31,119.184,119.31,"C0011D-13H-1, 33.0 cm",NULL,119.196,119.33,119.196,119.33,"C0011D-13H-1 W, 31.0--33.0 cm",CKY000000000004339600,PP,NULL,5,ykitamura333,NULL,CKY,2010-12-23T11:59:41Z,4,glass beaker,4.668,2.085,11.4924,6.5612,6.8244,4,glass beaker,4.668,2.085,8.6237,3.705,3.9557,2.9727,2.903,1.5732,4.4762,1.62,0.104,0.0468,3.8517,0.4356,0.7718,1.5246,0.8605,2.4483,0.6485,1.8453,kidoyo,2010-12-27T00:14:15Z
