Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::comment on measurement::text,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0008C-9H-10, 23.0 cm",NULL,75.565,76.15,75.565,76.15,"C0008C-9H-10, 25.0 cm",NULL,75.584,76.17,75.584,76.17,"C0008C-9H-10 W, 23.0--25.0 cm",CKY000000000001821000,PP,NULL,5,tsutsumi316,NULL,CKY,2008-02-02T16:14:54Z,NULL,33,glass cell,4.621,2.028,12.493,6.666849,7.872,33,glass cell,4.621,2.028,9.933,4.118,5.312,2.65285,2.590674,2.048176,4.638849,2.09,0.09284981,0.04182424,5.21915,0.3369982,0.5082915,1.696973,1.125096,2.548195,0.5584733,1.264869,tsutsumi316,2008-02-03T20:43:34Z
"C0008C-10H-2, 59.0 cm",NULL,77.529,77.91,77.529,77.91,"C0008C-10H-2, 61.0 cm",NULL,77.54,77.93,77.54,77.93,"C0008C-10H-2 W, 59.0--61.0 cm",CKY000000000001798500,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-02T08:58:38Z,"Measured by ""4"" runs average, instead of ""5."" ",203,glass beaker,6.041,2.699,12.9403,6.7652,6.8993,203,glass beaker,6.041,2.699,10.6033,4.4384,4.5623,2.4218,2.365,1.7012,4.0662,1.7394,0.0848,0.0382,4.4775,0.351,0.5409,1.6967,1.1012,2.632,0.5816,1.3902,suzukit,2010-08-10T11:17:54Z
"C0008C-10H-3, 69.0 cm",NULL,78.298,79.245,78.298,79.245,"C0008C-10H-3, 71.0 cm",NULL,78.309,79.265,78.309,79.265,"C0008C-10H-3 W, 69.0--71.0 cm",CKY000000000001798600,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-02T08:58:38Z,"Measured by ""4"" runs average, instead of ""5."" ",154,glass beaker,6.043,2.67,13.9466,7.3228,7.9036,154,glass beaker,6.043,2.67,11.2453,4.6332,5.2023,2.7993,2.7337,1.9191,4.6528,1.9632,0.098,0.0441,5.1043,0.3542,0.5484,1.6987,1.097,2.6597,0.5875,1.4245,suzukit,2010-08-10T11:17:54Z
"C0008C-10H-4, 49.0 cm",NULL,78.935,80.35,78.935,80.35,"C0008C-10H-4, 51.0 cm",NULL,78.946,80.37,78.946,80.37,"C0008C-10H-4 W, 49.0--51.0 cm",CKY000000000001798700,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-02T08:58:38Z,"Measured by ""4"" runs average, instead of ""5."" ",148,glass beaker,6.08,2.753,13.5694,6.8541,7.4894,148,glass beaker,6.08,2.753,11.3601,4.6545,5.2801,2.2894,2.2357,1.8654,4.1011,1.9015,0.0801,0.0361,5.2,0.3057,0.4403,1.8262,1.268,2.7876,0.5451,1.1985,suzukit,2010-08-10T11:17:54Z
"C0008C-10H-5, 40.0 cm",NULL,79.465,81.27,79.465,81.27,"C0008C-10H-5, 42.0 cm",NULL,79.476,81.29,79.476,81.29,"C0008C-10H-5 W, 40.0--42.0 cm",CKY000000000001798800,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-02T08:58:39Z,"Measured by ""4"" runs average, instead of ""5."" ",175,glass beaker,6.139,2.807,12.0795,6.1183,5.9405,175,glass beaker,6.139,2.807,10.1031,4.1505,3.9641,2.0481,2.0001,1.3112,3.3113,1.3435,0.0717,0.0323,3.8924,0.3448,0.5262,1.794,1.1755,2.9686,0.604,1.5254,suzukit,2010-08-10T11:17:54Z
"C0008C-10H-8, 59.0 cm",NULL,80.286,82.695,80.286,82.695,"C0008C-10H-8, 61.0 cm",NULL,80.297,82.715,80.297,82.715,"C0008C-10H-8 W, 59.0--61.0 cm",CKY000000000001798900,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-02T08:58:39Z,"Measured by ""4"" runs average, instead of ""5."" ",145,glass beaker,5.966,2.637,12.6913,6.5386,6.7253,145,glass beaker,5.966,2.637,10.4725,4.3295,4.5065,2.2993,2.2454,1.6562,3.9016,1.6925,0.0805,0.0363,4.426,0.3419,0.5195,1.7237,1.1344,2.6724,0.5755,1.3558,suzukit,2010-08-10T11:17:54Z
"C0008C-10H-9, 0.0 cm",NULL,80.632,83.295,80.632,83.295,"C0008C-10H-9, 1.5 cm",NULL,80.64,83.31,80.64,83.31,"C0008C-10H-9 WR, 0.0--1.5 cm",CKY000000000001750100,PP,NULL,8,chesterf316,NULL,CKY,2008-02-01T07:41:53Z,NULL,157,glass beaker,6.049,2.679,11.895,6.179175,5.846,157,glass beaker,6.049,2.679,9.869,4.162,3.82,2.099482,2.050275,1.4499,3.500175,1.483,0.07348192,0.03309996,3.746518,0.3591313,0.5603821,1.670202,1.07038,2.583984,0.5857636,1.41408,nishimuram,2008-02-28T00:40:23Z
"C0008C-10H-10, 45.0 cm",NULL,81.023,83.975,81.023,83.975,"C0008C-10H-10, 46.5 cm",NULL,81.032,83.99,81.032,83.99,"C0008C-10H-10 WR, 45.0--46.5 cm",CKY000000000001782100,PP,NULL,8,arito316,NULL,CKY,2008-02-01T23:54:32Z,NULL,37,glass cell,4.613,2.084,10.552,5.484728,5.939,37,glass cell,4.613,2.084,8.653,3.594,4.04,1.967876,1.921754,1.478975,3.400728,1.51,0.0688757,0.03102509,3.971124,0.331348,0.4955462,1.746391,1.167728,2.685052,0.5651006,1.299382,nishimuram,2008-02-28T00:25:50Z
"C0008C-10H-10, 60.0 cm",NULL,81.11,84.125,81.11,84.125,"C0008C-10H-10, 62.0 cm",NULL,81.121,84.145,81.121,84.145,"C0008C-10H-10 W, 60.0--62.0 cm",CKY000000000001799000,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-02T08:58:40Z,"Measured by ""4"" runs average, instead of ""5."" ",172,glass beaker,6.038,2.688,12.346,6.1906,6.308,172,glass beaker,6.038,2.688,10.419,4.272,4.381,1.9969,1.9501,1.5525,3.5026,1.584,0.0699,0.0315,4.3111,0.3166,0.4632,1.8009,1.2308,2.7769,0.5568,1.2561,suzukit,2010-08-10T11:17:53Z
"C0008C-10H-11, 50.0 cm",NULL,81.807,85.335,81.807,85.335,"C0008C-10H-11, 52.0 cm",NULL,81.819,85.355,81.819,85.355,"C0008C-10H-11 W, 50.0--52.0 cm",CKY000000000001799100,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-02T08:58:40Z,"Measured by ""4"" runs average, instead of ""5."" ",146,glass beaker,6.07,2.781,14.1235,7.4884,8.0535,146,glass beaker,6.07,2.781,11.3165,4.6937,5.2465,2.9088,2.8406,1.8668,4.7074,1.9127,0.1018,0.0459,5.1447,0.3612,0.5654,1.7108,1.0929,2.7559,0.6034,1.5216,suzukit,2010-08-10T11:17:53Z
"C0008C-11H-3, 12.5 cm",NULL,82.907,83.075,82.907,83.075,"C0008C-11H-3, 14.0 cm",NULL,82.917,83.09,82.917,83.09,"C0008C-11H-3 W, 12.5--14.0 cm",CKY000000000001788100,PP,NULL,8,arito316,NULL,CKY,2008-02-02T02:54:29Z,NULL,33,glass cell,4.621,2.028,11.555,6.264867,6.934,33,glass cell,4.621,2.028,8.999,3.72,4.378,2.648705,2.586626,1.650241,4.236867,1.692,0.09270474,0.04175889,4.285295,0.381988,0.6180915,1.636587,1.01143,2.596769,0.6105044,1.567423,nishimuram,2008-02-28T00:44:50Z
"C0008C-11H-3, 55.0 cm",NULL,83.205,83.5,83.205,83.5,"C0008C-11H-3, 57.0 cm",NULL,83.219,83.52,83.219,83.52,"C0008C-11H-3 W, 55.0--57.0 cm",CKY000000000001806200,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-02T11:51:24Z,"Measured by ""4"" runs average, instead of ""5."" ",123,glass beaker,6.064,2.724,12.5761,6.672,6.5121,123,glass beaker,6.064,2.724,10.2514,4.3575,4.1874,2.409,2.3525,1.5955,3.948,1.6335,0.0843,0.038,4.1031,0.3699,0.5871,1.6495,1.0393,2.5717,0.5959,1.4745,suzukit,2010-08-10T11:17:54Z
"C0008C-11H-4, 60.0 cm",NULL,83.661,84.15,83.661,84.15,"C0008C-11H-4, 62.0 cm",NULL,83.675,84.17,83.675,84.17,"C0008C-11H-4 W, 60.0--62.0 cm",CKY000000000001806300,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-02T11:51:25Z,"Measured by ""4"" runs average, instead of ""5."" ",112,glass beaker,6.02,2.652,11.885,6.2635,5.865,112,glass beaker,6.02,2.652,9.6982,4.0862,3.6782,2.2661,2.213,1.3985,3.6115,1.4342,0.0793,0.0357,3.5989,0.3864,0.6297,1.624,0.9965,2.5734,0.6128,1.5824,suzukit,2010-08-10T11:17:55Z
"C0008C-11H-5, 55.0 cm",NULL,84.096,84.77,84.096,84.77,"C0008C-11H-5, 57.0 cm",NULL,84.11,84.79,84.11,84.79,"C0008C-11H-5 W, 55.0--57.0 cm",CKY000000000001806400,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-02T11:51:25Z,NULL,127,glass beaker,5.997,2.7,13.107,7.3699,7.11,127,glass beaker,5.997,2.7,10.4967,4.771,4.4997,2.705,2.6416,2.0283,4.6699,2.071,0.0947,0.0427,4.405,0.3805,0.6141,1.5225,0.9433,2.1718,0.5657,1.3024,suzukit,2010-08-10T11:17:55Z
"C0008C-11H-6, 60.0 cm",NULL,84.689,85.615,84.689,85.615,"C0008C-11H-6, 62.0 cm",NULL,84.703,85.635,84.703,85.635,"C0008C-11H-6 W, 60.0--62.0 cm",CKY000000000001806500,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-02T11:51:26Z,"Measured by ""4"" runs average, instead of ""5."" ",195,glass beaker,6.061,2.75,12.1606,6.3724,6.0996,195,glass beaker,6.061,2.75,9.9903,4.2116,3.9293,2.249,2.1963,1.4261,3.6224,1.4616,0.0787,0.0355,3.8506,0.3687,0.5841,1.6839,1.063,2.7001,0.6063,1.5401,suzukit,2010-08-10T11:17:55Z
"C0008C-11H-8, 113.5 cm",NULL,85.366,86.58,85.366,86.58,"C0008C-11H-8, 115.0 cm",NULL,85.377,86.595,85.377,86.595,"C0008C-11H-8 WR, 113.5--115.0 cm",CKY000000000001790600,PP,NULL,8,arito316,NULL,CKY,2008-02-02T04:37:46Z,NULL,153,glass beaker,6.069,2.733,12.449,6.490343,6.38,153,glass beaker,6.069,2.733,10.232,4.283,4.163,2.297409,2.243564,1.51378,3.757343,1.55,0.08040939,0.03622044,4.082591,0.3600955,0.5627332,1.698008,1.086563,2.696952,0.5971144,1.482094,nishimuram,2008-02-28T00:44:50Z
"C0008C-11H-9, 60.0 cm",NULL,85.935,87.39,85.935,87.39,"C0008C-11H-9, 62.0 cm",NULL,85.949,87.41,85.949,87.41,"C0008C-11H-9 W, 60.0--62.0 cm",CKY000000000001806600,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-02T11:51:26Z,"Measured by ""4"" runs average, instead of ""5."" ",109,glass beaker,6.007,2.678,13.6449,7.1672,7.6379,109,glass beaker,6.007,2.678,10.997,4.5308,4.99,2.7439,2.6796,1.8096,4.4892,1.8528,0.096,0.0432,4.894,0.3592,0.5607,1.7014,1.0902,2.7045,0.5969,1.4808,suzukit,2010-08-10T11:17:55Z
"C0008C-11H-10, 0.0 cm",NULL,86.433,88.1,86.433,88.1,"C0008C-11H-10, 1.5 cm",NULL,86.443,88.115,86.443,88.115,"C0008C-11H-10 W, 0.0--1.5 cm",CKY000000000001762900,PP,NULL,8,jiangtao316,NULL,CKY,2008-02-01T13:36:20Z,NULL,17,glass cell,4.589,2.052,11.832,6.620526,7.243,17,glass cell,4.589,2.052,9.657,4.455,5.068,2.253886,2.201061,2.367466,4.568526,2.403,0.07888607,0.03553427,4.989114,0.3111813,0.4517608,1.585413,1.092062,2.107365,0.4817879,0.9297117,nishimuram,2008-02-28T00:44:49Z
"C0008C-11H-11, 60.0 cm",NULL,87.015,88.93,87.015,88.93,"C0008C-11H-11, 62.0 cm",NULL,87.029,88.95,87.029,88.95,"C0008C-11H-11 W, 60.0--62.0 cm",CKY000000000001806700,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-02T11:51:27Z,"Measured by ""4"" runs average, instead of ""5."" ",113,glass beaker,5.985,2.629,13.149,6.9058,7.164,113,glass beaker,5.985,2.629,10.6845,4.4521,4.6995,2.5539,2.494,1.7828,4.2768,1.8231,0.0894,0.0403,4.6101,0.3565,0.554,1.6751,1.0779,2.5859,0.5831,1.3989,suzukit,2010-08-10T11:17:54Z
"C0008C-11H-12, 66.0 cm",NULL,88.138,90.53,88.138,90.53,"C0008C-11H-12, 68.0 cm",NULL,88.152,90.55,88.152,90.55,"C0008C-11H-12 W, 66.0--68.0 cm",CKY000000000001806800,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-02T11:51:27Z,"Measured by ""4"" runs average, instead of ""5."" ",158,glass beaker,6.019,2.709,12.5397,6.51,6.5207,158,glass beaker,6.019,2.709,10.2395,4.2199,4.2205,2.3836,2.3277,1.4733,3.801,1.5109,0.0834,0.0376,4.1371,0.3655,0.5762,1.7155,1.0884,2.808,0.6124,1.5799,suzukit,2010-08-10T11:17:54Z
"C0008C-11H-13, 60.0 cm",NULL,89.022,91.79,89.022,91.79,"C0008C-11H-13, 62.0 cm",NULL,89.036,91.81,89.036,91.81,"C0008C-11H-13 W, 60.0--62.0 cm",CKY000000000001806900,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-02T11:51:28Z,"Measured by ""4"" runs average, instead of ""5."" ",124,glass beaker,5.982,2.656,12.9602,6.6944,6.9782,124,glass beaker,5.982,2.656,10.708,4.452,4.726,2.3339,2.2792,1.7592,4.0384,1.796,0.0817,0.0368,4.6443,0.3345,0.5025,1.728,1.15,2.64,0.5644,1.2956,suzukit,2010-08-10T11:17:54Z
"C0008C-11H-14, 45.0 cm",NULL,89.626,92.65,89.626,92.65,"C0008C-11H-14, 47.0 cm",NULL,89.64,92.67,89.64,92.67,"C0008C-11H-14 W, 45.0--47.0 cm",CKY000000000001807000,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-02T11:51:28Z,"Measured by ""4"" runs average, instead of ""5."" ",173,glass beaker,5.972,2.711,13.9034,7.1298,7.9314,173,glass beaker,5.972,2.711,11.5119,4.7488,5.5399,2.4782,2.4201,1.9987,4.4188,2.0378,0.0867,0.0391,5.4532,0.3125,0.4544,1.7949,1.2341,2.7284,0.5477,1.2108,suzukit,2010-08-10T11:17:54Z
"C0008C-12H-1, 20.0 cm",NULL,90.31,90.31,90.31,90.31,"C0008C-12H-1, 22.0 cm",NULL,90.33,90.33,90.33,90.33,"C0008C-12H-1 W, 20.0--22.0 cm",CKY000000000001807100,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-02T11:52:34Z,"Measured by ""4"" runs average, instead of ""5."" ",183,glass beaker,5.929,2.649,12.8702,6.7146,6.9412,183,glass beaker,5.929,2.649,10.5257,4.3803,4.5967,2.4295,2.3726,1.693,4.0656,1.7313,0.085,0.0383,4.5117,0.35,0.5385,1.7073,1.1097,2.6649,0.5836,1.4014,suzukit,2010-08-10T11:17:55Z
"C0008C-13H-3, 59.0 cm",NULL,92.157,92.19,92.157,92.19,"C0008C-13H-3, 61.0 cm",NULL,92.177,92.21,92.177,92.21,"C0008C-13H-3 W, 59.0--61.0 cm",CKY000000000001807200,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-02T12:00:08Z,"Measured by ""4"" runs average, instead of ""5."" ",1,glass beaker,4.598,2.069,11.3667,5.6893,6.7687,1,glass beaker,4.598,2.069,9.6438,3.9739,5.0458,1.7854,1.7436,1.8767,3.6203,1.9049,0.0625,0.0282,4.9833,0.2638,0.3583,1.8697,1.3765,2.6554,0.4816,0.9291,suzukit,2010-08-10T11:17:55Z
"C0008C-13H-5, 60.0 cm",NULL,92.838,92.895,92.838,92.895,"C0008C-13H-5, 62.0 cm",NULL,92.857,92.915,92.857,92.915,"C0008C-13H-5 W, 60.0--62.0 cm",CKY000000000001807300,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-02T12:00:09Z,"Measured by ""4"" runs average, instead of ""5."" ",174,glass beaker,6.02,2.725,13.2827,6.7346,7.2627,174,glass beaker,6.02,2.725,11.083,4.5444,5.063,2.2795,2.2261,1.7835,4.0096,1.8194,0.0798,0.0359,4.9832,0.3139,0.4574,1.8113,1.2428,2.7941,0.5552,1.2482,suzukit,2010-08-10T11:17:55Z
"C0008C-13H-7, 48.5 cm",NULL,94.145,94.25,94.145,94.25,"C0008C-13H-7, 50.0 cm",NULL,94.16,94.265,94.16,94.265,"C0008C-13H-7 WR, 48.5--50.0 cm",CKY000000000001792700,PP,NULL,8,chesterf316,NULL,CKY,2008-02-02T06:25:17Z,NULL,179,glass beaker,6.039,2.697,13.096,7.161086,7.057,179,glass beaker,6.039,2.697,10.82,4.895,4.781,2.358549,2.303271,2.160816,4.464086,2.198,0.08254929,0.03718436,4.698451,0.3342142,0.5019845,1.580839,1.0525,2.174388,0.5159557,1.065927,nishimuram,2008-02-28T00:44:49Z
"C0008C-13H-7, 70.0 cm",NULL,94.353,94.465,94.353,94.465,"C0008C-13H-7, 72.0 cm",NULL,94.372,94.485,94.372,94.485,"C0008C-13H-7 W, 70.0--72.0 cm",CKY000000000001807400,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-02T12:00:09Z,"Measured by ""4"" runs average, instead of ""5."" ",134,glass beaker,6.038,2.73,13.1597,6.8026,7.1217,134,glass beaker,6.038,2.73,10.8491,4.502,4.8111,2.3944,2.3383,1.7343,4.0726,1.772,0.0838,0.0377,4.7273,0.3362,0.5065,1.7487,1.1608,2.7258,0.5742,1.3483,suzukit,2010-08-10T11:17:55Z
"C0008C-13H-7, 91.0 cm",NULL,94.555,94.675,94.555,94.675,"C0008C-13H-7, 92.5 cm",NULL,94.57,94.69,94.57,94.69,"C0008C-13H-7 WR, 91.0--92.5 cm",CKY000000000001792100,PP,NULL,8,chesterf316,NULL,CKY,2008-02-02T06:07:42Z,NULL,155,glass beaker,6.039,2.701,13.709,7.66607,7.67,155,glass beaker,6.039,2.701,10.97,4.939,4.931,2.838342,2.771818,2.193251,4.96507,2.238,0.09934205,0.04474867,4.831658,0.3700576,0.5874468,1.544792,0.9731299,2.202966,0.5582637,1.263794,nishimuram,2008-02-28T00:40:25Z
"C0008C-13H-8, 0.0 cm",NULL,94.748,94.875,94.748,94.875,"C0008C-13H-8, 1.5 cm",NULL,94.763,94.89,94.763,94.89,"C0008C-13H-8 WR, 0.0--1.5 cm",CKY000000000001761500,PP,NULL,8,jiangtao316,NULL,CKY,2008-02-01T13:28:05Z,NULL,181,glass beaker,6.057,2.713,11.567,5.899086,5.51,181,glass beaker,6.057,2.713,9.75,4.09,3.693,1.882902,1.838771,1.347315,3.186086,1.377,0.06590161,0.02968541,3.627098,0.3417244,0.5191207,1.729395,1.138418,2.692095,0.5771254,1.364767,nishimuram,2008-02-28T00:40:24Z
"C0008C-13H-9, 60.0 cm",NULL,95.549,95.705,95.549,95.705,"C0008C-13H-9, 62.0 cm",NULL,95.569,95.725,95.569,95.725,"C0008C-13H-9 W, 60.0--62.0 cm",CKY000000000001807500,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-02T12:00:09Z,"Measured by ""4"" runs average, instead of ""5."" ",27,glass beaker,4.648,2.08,12.2635,6.188,7.6155,27,glass beaker,4.648,2.08,10.201,4.1345,5.553,2.1373,2.0872,2.0208,4.108,2.0545,0.0748,0.0337,5.4782,0.2807,0.3901,1.8538,1.3335,2.7109,0.5081,1.0329,suzukit,2010-08-10T11:17:55Z
"C0008C-13H-11, 60.0 cm",NULL,96.442,96.63,96.442,96.63,"C0008C-13H-11, 62.0 cm",NULL,96.461,96.65,96.461,96.65,"C0008C-13H-11 W, 60.0--62.0 cm",CKY000000000001807600,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-02T12:00:10Z,"Measured by ""4"" runs average, instead of ""5."" ",144,glass beaker,6.092,2.717,13.2416,6.8737,7.1496,144,glass beaker,6.092,2.717,10.9237,4.5659,4.8317,2.402,2.3457,1.811,4.1567,1.8489,0.0841,0.0379,4.7476,0.336,0.5059,1.72,1.1422,2.6215,0.5643,1.2953,suzukit,2010-08-10T11:17:55Z
"C0008C-14H-1, 60.0 cm",NULL,97.835,98.19,97.835,98.19,"C0008C-14H-1, 62.0 cm",NULL,97.843,98.21,97.843,98.21,"C0008C-14H-1 W, 60.0--62.0 cm",CKY000000000001838900,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-03T07:36:29Z,"Measured by ""4"" runs average, instead of ""5."" ",143,glass beaker,5.963,2.679,11.7679,6.296,5.8049,143,glass beaker,5.963,2.679,9.5106,4.0485,3.5476,2.3392,2.2844,1.3326,3.617,1.3695,0.0819,0.0369,3.4657,0.403,0.675,1.6049,0.9582,2.6007,0.6316,1.7142,suzukit,2010-08-10T11:17:55Z
"C0008C-14H-2, 60.0 cm",NULL,98.329,99.4,98.329,99.4,"C0008C-14H-2, 62.0 cm",NULL,98.337,99.42,98.337,99.42,"C0008C-14H-2 W, 60.0--62.0 cm",CKY000000000001839000,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-03T07:36:29Z,"Measured by ""4"" runs average, instead of ""5."" ",129,glass beaker,6.074,2.747,13.7032,7.4549,7.6292,129,glass beaker,6.074,2.747,10.6801,4.445,4.6061,3.1327,3.0593,1.6486,4.7079,1.698,0.1096,0.0494,4.4965,0.4106,0.6967,1.6205,0.9551,2.7275,0.6498,1.8557,suzukit,2010-08-10T11:17:55Z
"C0008C-14H-3, 53.0 cm",NULL,98.615,100.1,98.615,100.1,"C0008C-14H-3, 55.0 cm",NULL,98.623,100.12,98.623,100.12,"C0008C-14H-3 W, 53.0--55.0 cm",CKY000000000001839100,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-03T07:36:29Z,"Measured by ""4"" runs average, instead of ""5."" ",187,glass beaker,6.12,2.752,12.412,6.3871,6.292,187,glass beaker,6.12,2.752,10.1706,4.1554,4.0506,2.3227,2.2683,1.3668,3.6351,1.4034,0.0813,0.0366,3.9693,0.3692,0.5852,1.7309,1.0919,2.9041,0.624,1.6596,suzukit,2010-08-10T11:17:55Z
"C0008C-14H-4, 61.0 cm",NULL,99.181,101.485,99.181,101.485,"C0008C-14H-4, 63.0 cm",NULL,99.189,101.505,99.189,101.505,"C0008C-14H-4 W, 61.0--63.0 cm",CKY000000000001839200,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-03T07:36:30Z,NULL,9,glass beaker,4.585,2.063,11.5016,6.0981,6.9166,9,glass beaker,4.585,2.063,9.1038,3.7107,4.5188,2.4848,2.4266,1.6085,4.0351,1.6477,0.087,0.0392,4.4318,0.3593,0.5607,1.7141,1.0983,2.7552,0.6014,1.5086,suzukit,2010-08-10T11:17:55Z
"C0008C-14H-5, 52.0 cm",NULL,99.466,102.185,99.466,102.185,"C0008C-14H-5, 54.0 cm",NULL,99.475,102.205,99.475,102.205,"C0008C-14H-5 W, 52.0--54.0 cm",CKY000000000001839300,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-03T07:36:30Z,NULL,205,glass beaker,6.087,2.728,13.2344,6.7984,7.1474,205,glass beaker,6.087,2.728,10.9831,4.5569,4.8961,2.333,2.2783,1.7921,4.0704,1.8289,0.0817,0.0368,4.8144,0.3264,0.4846,1.7559,1.1828,2.6865,0.5597,1.2713,suzukit,2010-08-10T11:17:56Z
"C0008C-14H-6, 0.0 cm",NULL,99.679,102.705,99.679,102.705,"C0008C-14H-6, 1.5 cm",NULL,99.685,102.72,99.685,102.72,"C0008C-14H-6 WR, 0.0--1.5 cm",CKY000000000001761000,PP,NULL,8,jiangtao316,NULL,CKY,2008-02-01T13:21:37Z,NULL,27,glass beaker,4.648,2.08,12.2954,6.3069,7.6474,27,glass beaker,4.648,2.08,10.0714,4.0926,5.4234,2.3047,2.2507,1.9762,4.2269,2.0126,0.0807,0.0364,5.3427,0.3014,0.4314,1.8092,1.264,2.7035,0.5325,1.1389,suzukit,2010-08-10T11:17:56Z
"C0008C-14H-7, 50.0 cm",NULL,99.977,103.435,99.977,103.435,"C0008C-14H-7, 52.0 cm",NULL,99.985,103.455,99.985,103.455,"C0008C-14H-7 W, 50.0--52.0 cm",CKY000000000001839400,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-03T07:36:30Z,NULL,26,glass beaker,4.589,2.068,11.8912,6.0707,7.3022,26,glass beaker,4.589,2.068,9.6873,3.8764,5.0983,2.2838,2.2303,1.7724,4.0027,1.8084,0.0799,0.036,5.0184,0.3128,0.4551,1.8243,1.2538,2.8314,0.5572,1.2584,suzukit,2010-08-10T11:17:56Z
"C0008C-14H-9, 70.0 cm",NULL,100.696,105.195,100.696,105.195,"C0008C-14H-9, 72.0 cm",NULL,100.704,105.215,100.704,105.215,"C0008C-14H-9 W, 70.0--72.0 cm",CKY000000000001839500,PP,NULL,5,david_goldsby316,NULL,CKY,2008-02-03T07:36:31Z,NULL,151,glass beaker,5.999,2.718,12.9739,6.519,6.9749,151,glass beaker,5.999,2.718,11.1008,4.6541,5.1018,1.941,1.8955,1.9055,3.801,1.9361,0.0679,0.0306,5.0339,0.2783,0.3856,1.835,1.3244,2.6418,0.4987,0.9948,suzukit,2010-08-10T11:17:56Z
"C0008C-15H-1, 8.0 cm",NULL,101.769,101.77,101.769,101.77,"C0008C-15H-1, 10.0 cm",NULL,101.788,101.79,101.788,101.79,"C0008C-15H-1 W, 8.0--10.0 cm",CKY000000000001849000,PP,NULL,5,tsutsumi316,NULL,CKY,2008-02-03T20:19:48Z,NULL,137,glass beaker,6.089,2.707,12.3,6.340445,6.211,137,glass beaker,6.089,2.707,10.336,4.385,4.247,2.035233,1.987532,1.645913,3.633445,1.678,0.07123322,0.03208703,4.175767,0.3276821,0.4873915,1.709397,1.149258,2.537052,0.5470104,1.207556,tsutsumi316,2008-02-04T03:06:50Z
