Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0001H-10R-4, 0.0 cm",NULL,315.855,315.855,315.855,315.855,"C0001H-10R-4, 1.0 cm",NULL,315.865,315.865,315.865,315.865,"C0001H-10R-4 WR, 0.0--1.0 cm",CKY000000000000376400,PP,NULL,8,hirono315,NULL,CKY,2007-11-27T06:01:37Z,2,glass cell,4.542,2.06,9.122,4.593932,4.58,2,glass cell,4.542,2.06,7.729,3.207,3.187,1.443523,1.409691,1.124242,2.533932,1.147,0.05052336,0.02275827,3.136477,0.3151798,0.4602372,1.807467,1.23779,2.78986,0.5563253,1.253904,hayashikz,2007-11-30T22:39:55Z
"C0001H-10R-5, 0.0 cm",NULL,316.27,316.27,316.27,316.27,"C0001H-10R-5, 4.0 cm",NULL,316.31,316.31,316.31,316.31,"C0001H-10R-5 W, 0.0--4.0 cm",CKY000000000000422000,PP,NULL,5,akopf315,NULL,CKY,2007-11-28T22:05:26Z,174,glass beaker,6.02,2.725,10.553,5.154216,4.533,174,glass beaker,6.02,2.725,9.225,3.832,3.205,1.376166,1.343912,1.085304,2.429216,1.107,0.04816584,0.02169632,3.156834,0.3035883,0.4359323,1.866034,1.299528,2.90871,0.5532287,1.238282,hayashikz,2007-11-30T22:23:23Z
"C0001H-10R-5, 84.0 cm",NULL,317.11,317.11,317.11,317.11,"C0001H-10R-5, 85.0 cm",NULL,317.12,317.12,317.12,317.12,"C0001H-10R-5 W, 84.0--85.0 cm",CKY000000000000422100,PP,NULL,5,akopf315,NULL,CKY,2007-11-28T22:05:27Z,160,glass beaker,6.045,2.676,10.901,5.321067,4.856,160,glass beaker,6.045,2.676,9.539,3.965,3.494,1.411399,1.378319,1.266748,2.645067,1.289,0.049399,0.0222518,3.444601,0.2906505,0.4097424,1.83587,1.302273,2.719247,0.5210904,1.088077,hayashikz,2007-11-30T22:23:23Z
"C0001H-10R-6, 29.0 cm",NULL,318.005,318.005,318.005,318.005,"C0001H-10R-6, 30.0 cm",NULL,318.015,318.015,318.015,318.015,"C0001H-10R-6 W, 29.0--30.0 cm",CKY000000000000422200,PP,NULL,5,akopf315,NULL,CKY,2007-11-28T22:05:27Z,159,glass beaker,6.088,2.772,12.089,6.055395,6.001,159,glass beaker,6.088,2.772,10.343,4.317,4.255,1.809326,1.76692,1.516475,3.283395,1.545,0.06332647,0.02852544,4.191674,0.3015042,0.4316477,1.827682,1.276628,2.764091,0.5381382,1.16515,hayashikz,2007-11-30T22:23:24Z
"C0001H-10R-6, 94.0 cm",NULL,318.655,318.655,318.655,318.655,"C0001H-10R-6, 97.0 cm",NULL,318.685,318.685,318.685,318.685,"C0001H-10R-6 W, 94.0--97.0 cm",CKY000000000000422300,PP,NULL,5,akopf315,NULL,CKY,2007-11-28T22:05:27Z,138,glass beaker,5.99,2.626,10.833,5.425305,4.843,138,glass beaker,5.99,2.626,9.296,3.895,3.306,1.592746,1.555416,1.243889,2.799305,1.269,0.05574616,0.02511088,3.250254,0.3288759,0.4900374,1.730072,1.161093,2.612977,0.5556436,1.250446,hayashikz,2007-11-30T22:26:29Z
"C0001H-10R-7, 5.0 cm",NULL,319.18,319.18,319.18,319.18,"C0001H-10R-7, 6.0 cm",NULL,319.19,319.19,319.19,319.19,"C0001H-10R-7 WR, 5.0--6.0 cm",CKY000000000000386100,PP,NULL,8,hirono315,NULL,CKY,2007-11-27T14:15:23Z,132,glass beaker,6.078,2.705,10.537,5.213229,4.459,132,glass beaker,6.078,2.705,9.212,3.894,3.134,1.373057,1.340876,1.167353,2.508229,1.189,0.04805703,0.02164731,3.085943,0.3079294,0.4449392,1.777749,1.230328,2.643539,0.5345908,1.148647,hayashikz,2007-11-30T21:56:43Z
"C0001H-10R-7, 34.0 cm",NULL,319.47,319.47,319.47,319.47,"C0001H-10R-7, 35.0 cm",NULL,319.48,319.48,319.48,319.48,"C0001H-10R-7 W, 34.0--35.0 cm",CKY000000000000422400,PP,NULL,5,akopf315,NULL,CKY,2007-11-28T22:05:28Z,19,glass cell,4.588,2.053,10.992,5.732914,6.404,19,glass cell,4.588,2.053,8.906,3.656,4.318,2.161658,2.110994,1.56892,3.679914,1.603,0.07565809,0.03408022,4.242342,0.3375481,0.5095436,1.740258,1.152837,2.703989,0.5736531,1.345508,hayashikz,2007-11-30T22:26:29Z
"C0001H-11R-1, 34.0 cm",NULL,321.84,321.84,321.84,321.84,"C0001H-11R-1, 35.0 cm",NULL,321.85,321.85,321.85,321.85,"C0001H-11R-1 W, 34.0--35.0 cm",CKY000000000000422500,PP,NULL,5,akopf315,NULL,CKY,2007-11-28T22:05:28Z,118,glass beaker,5.99,2.716,11.277,5.555214,5.287,118,glass beaker,5.99,2.716,9.719,4.004,3.729,1.614508,1.576668,1.262546,2.839214,1.288,0.05650782,0.02545397,3.672492,0.3053731,0.4396218,1.862135,1.293489,2.908799,0.5553184,1.2488,hayashikz,2007-11-30T22:26:30Z
"C0001H-11R-1, 114.0 cm",NULL,322.64,322.64,322.64,322.64,"C0001H-11R-1, 115.0 cm",NULL,322.65,322.65,322.65,322.65,"C0001H-11R-1 W, 114.0--115.0 cm",CKY000000000000422600,PP,NULL,5,akopf315,NULL,CKY,2007-11-28T22:05:29Z,185,glass beaker,5.861,2.618,10.912,5.376545,5.051,185,glass beaker,5.861,2.618,9.43,3.901,3.569,1.535751,1.499757,1.258788,2.758545,1.283,0.05375134,0.02421231,3.515249,0.304049,0.4368827,1.831038,1.274313,2.792567,0.5436769,1.19143,hayashikz,2007-11-30T22:29:26Z
"C0001H-11R-2, 20.0 cm",NULL,323.12,323.12,323.12,323.12,"C0001H-11R-2, 21.0 cm",NULL,323.13,323.13,323.13,323.13,"C0001H-11R-2 WR, 20.0--21.0 cm",CKY000000000000388700,PP,NULL,8,wzhu315,NULL,CKY,2007-11-27T18:22:59Z,169,glass beaker,6.051,2.751,11.371,5.673743,5.32,169,glass beaker,6.051,2.751,9.705,4.015,3.654,1.726425,1.685962,1.236782,2.922743,1.264,0.06042492,0.02721843,3.593575,0.324516,0.4804199,1.820208,1.229521,2.905586,0.5768422,1.363185,hayashikz,2007-11-30T21:59:55Z
"C0001H-11R-2, 40.0 cm",NULL,323.32,323.32,323.32,323.32,"C0001H-11R-2, 41.0 cm",NULL,323.33,323.33,323.33,323.33,"C0001H-11R-2 W, 40.0--41.0 cm",CKY000000000000422700,PP,NULL,5,akopf315,NULL,CKY,2007-11-28T22:05:29Z,187,glass beaker,6.12,2.752,11.46,5.738778,5.34,187,glass beaker,6.12,2.752,9.802,4.088,3.682,1.718135,1.677866,1.308912,2.986778,1.336,0.06013476,0.02708773,3.621865,0.3217481,0.4743784,1.78788,1.212633,2.76708,0.5617645,1.281878,hayashikz,2007-11-30T22:29:27Z
"C0001H-11R-2, 122.0 cm",NULL,324.14,324.14,324.14,324.14,"C0001H-11R-2, 126.0 cm",NULL,324.18,324.18,324.18,324.18,"C0001H-11R-2 W, 122.0--126.0 cm",CKY000000000000422800,PP,NULL,5,akopf315,NULL,CKY,2007-11-28T22:05:29Z,114,glass beaker,6.061,2.735,11.527,5.7398,5.466,114,glass beaker,6.061,2.735,9.874,4.094,3.813,1.712953,1.672806,1.331994,3.0048,1.359,0.05995341,0.02700604,3.753047,0.3133833,0.4564168,1.81909,1.249017,2.817615,0.5567113,1.255866,hayashikz,2007-11-30T22:29:27Z
"C0001H-11R-3, 23.0 cm",NULL,324.56,324.56,324.56,324.56,"C0001H-11R-3, 24.0 cm",NULL,324.57,324.57,324.57,324.57,"C0001H-11R-3 W, 23.0--24.0 cm",CKY000000000000422900,PP,NULL,5,akopf315,NULL,CKY,2007-11-28T22:05:30Z,1,glass cell,4.598,2.069,8.988,4.454237,4.39,1,glass cell,4.598,2.069,7.665,3.137,3.067,1.370984,1.338852,1.046385,2.385237,1.068,0.04798449,0.02161464,3.019015,0.3122972,0.4541164,1.840488,1.265709,2.885185,0.5613077,1.279502,hayashikz,2007-11-30T22:29:27Z
"C0001H-11R-3, 88.0 cm",NULL,325.21,325.21,325.21,325.21,"C0001H-11R-3, 89.0 cm",NULL,325.22,325.22,325.22,325.22,"C0001H-11R-3 W, 88.0--89.0 cm",CKY000000000000423000,PP,NULL,5,akopf315,NULL,CKY,2007-11-28T22:05:30Z,23,glass cell,4.622,2.06,9.772,4.833418,5.15,23,glass cell,4.622,2.06,8.261,3.329,3.639,1.565803,1.529105,1.244314,2.773418,1.269,0.05480315,0.0246861,3.584197,0.3040395,0.4368631,1.856914,1.292339,2.88046,0.5513429,1.228874,hayashikz,2007-11-30T22:29:28Z
"C0001H-11R-4, 0.0 cm",NULL,325.34,325.34,325.34,325.34,"C0001H-11R-4, 1.0 cm",NULL,325.35,325.35,325.35,325.35,"C0001H-11R-4 WR, 0.0--1.0 cm",CKY000000000000378500,PP,NULL,8,hirono315,NULL,CKY,2007-11-27T07:11:12Z,12,glass cell,4.541,2.028,9.108,4.619963,4.567,12,glass cell,4.541,2.028,7.722,3.24,3.181,1.436269,1.402607,1.189356,2.591963,1.212,0.05026947,0.0226439,3.130731,0.3144886,0.4587649,1.761985,1.207861,2.63229,0.5411369,1.179299,hayashikz,2007-11-30T22:43:07Z
"C0001H-11R-5, 23.0 cm",NULL,325.985,325.985,325.985,325.985,"C0001H-11R-5, 25.0 cm",NULL,326.005,326.005,326.005,326.005,"C0001H-11R-5 W, 23.0--25.0 cm",CKY000000000000423100,PP,NULL,5,akopf315,NULL,CKY,2007-11-28T22:05:30Z,115,glass beaker,6.019,2.682,11.769,5.873569,5.75,115,glass beaker,6.019,2.682,10.063,4.175,4.044,1.767876,1.726441,1.465128,3.191569,1.493,0.0618757,0.02787193,3.982124,0.3074566,0.4439529,1.801622,1.247701,2.717936,0.540938,1.178355,hayashikz,2007-11-30T22:32:58Z
"C0001H-11R-5, 119.0 cm",NULL,326.945,326.945,326.945,326.945,"C0001H-11R-5, 121.0 cm",NULL,326.965,326.965,326.965,326.965,"C0001H-11R-5 W, 119.0--121.0 cm",CKY000000000000423200,PP,NULL,5,akopf315,NULL,CKY,2007-11-28T22:05:31Z,134,glass beaker,6.038,2.73,10.812,5.364649,4.774,134,glass beaker,6.038,2.73,9.354,3.913,3.316,1.510881,1.47547,1.15918,2.634649,1.183,0.05288087,0.02382021,3.263119,0.3164811,0.4630174,1.812006,1.23854,2.815024,0.560025,1.272857,hayashikz,2007-11-30T22:32:58Z
"C0001H-11R-6, 19.0 cm",NULL,327.47,327.47,327.47,327.47,"C0001H-11R-6, 20.0 cm",NULL,327.48,327.48,327.48,327.48,"C0001H-11R-6 W, 19.0--20.0 cm",CKY000000000000423300,PP,NULL,5,akopf315,NULL,CKY,2007-11-28T22:05:31Z,144,glass beaker,6.092,2.717,11.733,5.883582,5.641,144,glass beaker,6.092,2.717,10.03,4.188,3.938,1.764767,1.723405,1.443177,3.166582,1.471,0.06176689,0.02782292,3.876233,0.3128465,0.4552788,1.781416,1.224106,2.685903,0.5442477,1.194174,hayashikz,2007-11-30T22:32:59Z
"C0001H-11R-7, 20.0 cm",NULL,328.895,328.895,328.895,328.895,"C0001H-11R-7, 22.0 cm",NULL,328.915,328.915,328.915,328.915,"C0001H-11R-7 W, 20.0--22.0 cm",CKY000000000000423400,PP,NULL,5,akopf315,NULL,CKY,2007-11-28T22:12:06Z,16,glass cell,4.613,2.072,9.575,4.811845,4.962,16,glass cell,4.613,2.072,8.162,3.405,3.549,1.464249,1.42993,1.309915,2.739845,1.333,0.05124874,0.02308502,3.497751,0.2950924,0.4186257,1.811051,1.276624,2.670212,0.5219019,1.091621,hayashikz,2007-11-30T22:09:14Z
"C0001H-12R-1, 67.0 cm",NULL,331.67,331.67,331.67,331.67,"C0001H-12R-1, 68.0 cm",NULL,331.68,331.68,331.68,331.68,"C0001H-12R-1 W, 67.0--68.0 cm",CKY000000000000423500,PP,NULL,5,akopf315,NULL,CKY,2007-11-28T22:12:06Z,199,glass beaker,6.006,2.699,10.984,5.548201,4.978,199,glass beaker,6.006,2.699,9.423,3.994,3.417,1.617617,1.579704,1.269497,2.849201,1.295,0.05661662,0.02550298,3.360383,0.3249531,0.4813786,1.747157,1.179413,2.647019,0.5544375,1.244354,hayashikz,2007-11-30T22:09:15Z
"C0001H-12R-2, 10.0 cm",NULL,332.51,332.51,332.51,332.51,"C0001H-12R-2, 11.0 cm",NULL,332.52,332.52,332.52,332.52,"C0001H-12R-2 W, 10.0--11.0 cm",CKY000000000000423600,PP,NULL,5,akopf315,NULL,CKY,2007-11-28T22:12:06Z,158,glass beaker,6.019,2.709,10.777,5.367915,4.758,158,glass beaker,6.019,2.709,9.38,3.977,3.361,1.447668,1.413739,1.245176,2.658915,1.268,0.05066843,0.02282362,3.310332,0.3042599,0.4373183,1.789452,1.244993,2.658524,0.5316976,1.135372,hayashikz,2007-11-30T22:09:15Z
"C0001H-12R-2, 72.0 cm",NULL,333.13,333.13,333.13,333.13,"C0001H-12R-2, 73.0 cm",NULL,333.14,333.14,333.14,333.14,"C0001H-12R-2 W, 72.0--73.0 cm",CKY000000000000423700,PP,NULL,5,akopf315,NULL,CKY,2007-11-28T22:12:07Z,12,glass cell,4.541,2.028,11.078,5.664607,6.537,12,glass cell,4.541,2.028,9.151,3.746,4.61,1.996891,1.950089,1.686518,3.636607,1.718,0.06989125,0.03148254,4.540109,0.3054752,0.4398333,1.797555,1.248447,2.692002,0.5362387,1.156282,hayashikz,2007-11-30T22:09:16Z
"C0001H-12R-2, 104.0 cm",NULL,333.45,333.45,333.45,333.45,"C0001H-12R-2, 105.0 cm",NULL,333.46,333.46,333.46,333.46,"C0001H-12R-2 WR, 104.0--105.0 cm",CKY000000000000389300,PP,NULL,8,wzhu315,NULL,CKY,2007-11-27T20:02:51Z,5,glass cell,4.594,2.062,11.074,5.703489,6.48,5,glass cell,4.594,2.062,9.12,3.758,4.526,2.024871,1.977413,1.664076,3.641489,1.696,0.07087052,0.03192366,4.45513,0.31248,0.4545032,1.779492,1.223436,2.677239,0.5430231,1.188294,hayashikz,2007-11-30T22:04:02Z
"C0001H-12R-3, 10.0 cm",NULL,333.925,333.925,333.925,333.925,"C0001H-12R-3, 11.0 cm",NULL,333.935,333.935,333.935,333.935,"C0001H-12R-3 W, 10.0--11.0 cm",CKY000000000000423800,PP,NULL,5,akopf315,NULL,CKY,2007-11-28T22:12:07Z,149,glass beaker,6.046,2.771,9.855,4.862908,3.809,149,glass beaker,6.046,2.771,8.686,3.699,2.64,1.211399,1.183007,0.9089014,2.091908,0.928,0.042399,0.01909865,2.597601,0.318036,0.466353,1.820826,1.241738,2.857957,0.5655156,1.301579,hayashikz,2007-11-30T22:13:30Z
"C0001H-12R-3, 92.0 cm",NULL,334.745,334.745,334.745,334.745,"C0001H-12R-3, 93.0 cm",NULL,334.755,334.755,334.755,334.755,"C0001H-12R-3 W, 92.0--93.0 cm",CKY000000000000423900,PP,NULL,5,akopf315,NULL,CKY,2007-11-28T22:12:07Z,117,glass beaker,6.089,2.724,11.104,5.559453,5.015,117,glass beaker,6.089,2.724,9.601,4.063,3.512,1.557513,1.521009,1.314445,2.835453,1.339,0.054513,0.0245554,3.457487,0.3105709,0.4504755,1.768677,1.219377,2.630378,0.5364252,1.157149,hayashikz,2007-11-30T22:13:31Z
"C0001H-12R-4, 0.0 cm",NULL,334.85,334.85,334.85,334.85,"C0001H-12R-4, 1.0 cm",NULL,334.86,334.86,334.86,334.86,"C0001H-12R-4 WR, 0.0--1.0 cm",CKY000000000000380800,PP,NULL,8,hirono315,NULL,CKY,2007-11-27T09:15:49Z,37,glass cell,4.613,2.084,8.688,4.382625,4.075,37,glass cell,4.613,2.084,7.454,3.154,2.841,1.278757,1.248786,1.049839,2.298625,1.07,0.04475651,0.02016059,2.796244,0.3138053,0.4573123,1.772799,1.216485,2.663496,0.543275,1.189502,hayashikz,2007-11-30T21:34:18Z
"C0001H-12R-5, 64.0 cm",NULL,335.905,335.905,335.905,335.905,"C0001H-12R-5, 65.0 cm",NULL,335.915,335.915,335.915,335.915,"C0001H-12R-5 W, 64.0--65.0 cm",CKY000000000000424000,PP,NULL,5,akopf315,NULL,CKY,2007-11-28T22:12:08Z,146,glass beaker,6.07,2.781,11.146,5.544405,5.076,146,glass beaker,6.07,2.781,9.632,4.037,3.562,1.568912,1.532141,1.231265,2.763405,1.256,0.05491196,0.02473512,3.507088,0.3090843,0.4473546,1.836864,1.269118,2.848362,0.5544393,1.244363,hayashikz,2007-11-30T22:13:31Z
"C0001H-12R-5, 97.0 cm",NULL,336.235,336.235,336.235,336.235,"C0001H-12R-5, 98.0 cm",NULL,336.245,336.245,336.245,336.245,"C0001H-12R-5 WR, 97.0--98.0 cm",CKY000000000000392600,PP,NULL,8,underwoodm315,NULL,CKY,2007-11-27T20:36:12Z,137,glass beaker,6.089,2.707,11.317,5.605479,5.228,137,glass beaker,6.089,2.707,9.82,4.115,3.731,1.551295,1.514937,1.383543,2.898479,1.408,0.05429538,0.02445738,3.676704,0.2967283,0.4219255,1.803704,1.268494,2.657457,0.5226661,1.094969,hayashikz,2007-11-30T22:04:03Z
"C0001H-12R-6, 9.0 cm",NULL,336.775,336.775,336.775,336.775,"C0001H-12R-6, 10.0 cm",NULL,336.785,336.785,336.785,336.785,"C0001H-12R-6 W, 9.0--10.0 cm",CKY000000000000424100,PP,NULL,5,akopf315,NULL,CKY,2007-11-28T22:12:08Z,116,glass beaker,6.065,2.703,11.803,5.850301,5.738,116,glass beaker,6.065,2.703,10.265,4.319,4.2,1.593782,1.556428,1.590873,3.147301,1.616,0.05578243,0.02512722,4.144218,0.2777592,0.3845798,1.823149,1.316753,2.604996,0.4945279,0.9783485,hayashikz,2007-11-30T22:13:31Z
"C0001H-12R-6, 107.0 cm",NULL,337.755,337.755,337.755,337.755,"C0001H-12R-6, 108.0 cm",NULL,337.765,337.765,337.765,337.765,"C0001H-12R-6 W, 107.0--108.0 cm",CKY000000000000424200,PP,NULL,5,akopf315,NULL,CKY,2007-11-28T22:12:08Z,35,glass cell,4.599,2.052,10.788,5.446508,6.189,35,glass cell,4.599,2.052,9.068,3.734,4.469,1.782383,1.740609,1.653899,3.394508,1.682,0.06238347,0.02810066,4.406617,0.2879922,0.4044789,1.823239,1.298161,2.66438,0.512772,1.052427,hayashikz,2007-11-30T22:13:32Z
"C0001H-12R-7, 10.0 cm",NULL,338.195,338.195,338.195,338.195,"C0001H-12R-7, 11.0 cm",NULL,338.205,338.205,338.205,338.205,"C0001H-12R-7 W, 10.0--11.0 cm",CKY000000000000424300,PP,NULL,5,akopf315,NULL,CKY,2007-11-28T22:12:09Z,190,glass beaker,6.064,2.72,10.746,5.239281,4.682,190,glass beaker,6.064,2.72,9.433,3.932,3.369,1.360622,1.328732,1.190549,2.519281,1.212,0.0476218,0.02145126,3.321378,0.290607,0.4096558,1.858467,1.318383,2.789788,0.5274252,1.116067,hayashikz,2007-11-30T22:17:55Z
"C0001H-13R-1, 19.0 cm",NULL,340.69,340.69,340.69,340.69,"C0001H-13R-1, 20.0 cm",NULL,340.7,340.7,340.7,340.7,"C0001H-13R-1 W, 19.0--20.0 cm",CKY000000000000424400,PP,NULL,5,akopf315,NULL,CKY,2007-11-28T22:12:09Z,188,glass beaker,6.014,2.74,10.172,4.950934,4.158,188,glass beaker,6.014,2.74,9.009,3.793,2.995,1.205181,1.176935,1.033999,2.210934,1.053,0.04218138,0.01900062,2.952819,0.2898464,0.4081461,1.880653,1.335552,2.855726,0.5323247,1.138236,hayashikz,2007-11-30T22:17:57Z
"C0001H-13R-1, 115.0 cm",NULL,341.65,341.65,341.65,341.65,"C0001H-13R-1, 116.0 cm",NULL,341.66,341.66,341.66,341.66,"C0001H-13R-1 W, 115.0--116.0 cm",CKY000000000000424500,PP,NULL,5,akopf315,NULL,CKY,2007-11-28T22:12:09Z,20,glass cell,4.62,2.048,11.374,5.77485,6.754,20,glass cell,4.62,2.048,9.503,3.912,4.883,1.93886,1.893418,1.833432,3.72685,1.864,0.06786016,0.03056764,4.81514,0.2870684,0.4026591,1.812254,1.292013,2.626298,0.5080478,1.032718,hayashikz,2007-11-30T22:17:57Z
"C0001H-13R-2, 25.0 cm",NULL,342.155,342.155,342.155,342.155,"C0001H-13R-2, 26.0 cm",NULL,342.165,342.165,342.165,342.165,"C0001H-13R-2 W, 25.0--26.0 cm",CKY000000000000424600,PP,NULL,5,akopf315,NULL,CKY,2007-11-28T22:12:10Z,6,glass cell,4.527,2.039,8.23,4.150865,3.703,6,glass cell,4.527,2.039,7.051,2.977,2.524,1.221762,1.193127,0.918738,2.111865,0.938,0.04276169,0.01926202,2.481238,0.3299383,0.4924,1.753427,1.174904,2.700703,0.5649636,1.298658,hayashikz,2007-11-30T22:24:07Z
"C0001H-13R-2, 105.0 cm",NULL,342.955,342.955,342.955,342.955,"C0001H-13R-2, 106.0 cm",NULL,342.965,342.965,342.965,342.965,"C0001H-13R-2 W, 105.0--106.0 cm",CKY000000000000424700,PP,NULL,5,akopf315,NULL,CKY,2007-11-28T22:12:10Z,24,glass cell,4.638,2.026,9.713,4.936109,5.075,24,glass cell,4.638,2.026,8.131,3.361,3.493,1.639378,1.600955,1.309154,2.910109,1.335,0.05737828,0.02584607,3.435622,0.3230302,0.4771708,1.743921,1.180582,2.624307,0.5501358,1.222893,hayashikz,2007-11-30T22:24:08Z
"C0001H-13R-3, 24.0 cm",NULL,343.565,343.565,343.565,343.565,"C0001H-13R-3, 25.0 cm",NULL,343.575,343.575,343.575,343.575,"C0001H-13R-3 W, 24.0--25.0 cm",CKY000000000000424800,PP,NULL,5,akopf315,NULL,CKY,2007-11-28T22:12:10Z,8,glass cell,4.56,2.079,10.678,5.398295,6.118,8,glass cell,4.56,2.079,8.909,3.637,4.349,1.833161,1.790196,1.529099,3.319295,1.558,0.06416067,0.0289012,4.284839,0.299634,0.4278248,1.843163,1.290889,2.802199,0.5393302,1.170752,hayashikz,2007-11-30T22:24:08Z
"C0001H-13R-3, 101.0 cm",NULL,344.335,344.335,344.335,344.335,"C0001H-13R-3, 102.0 cm",NULL,344.345,344.345,344.345,344.345,"C0001H-13R-3 W, 101.0--102.0 cm",CKY000000000000424900,PP,NULL,5,akopf315,NULL,CKY,2007-11-28T22:12:11Z,10,glass cell,4.544,2.032,10.905,5.545012,6.361,10,glass cell,4.544,2.032,9.071,3.719,4.527,1.900518,1.855975,1.657037,3.513012,1.687,0.06651819,0.02996315,4.460482,0.2987766,0.4260791,1.810697,1.269703,2.691842,0.5283144,1.120056,hayashikz,2007-11-30T22:24:08Z
"C0001H-13R-4, 11.0 cm",NULL,344.85,344.85,344.85,344.85,"C0001H-13R-4, 12.0 cm",NULL,344.86,344.86,344.86,344.86,"C0001H-13R-4 W, 11.0--12.0 cm",CKY000000000000425000,PP,NULL,5,akopf315,NULL,CKY,2007-11-28T22:12:11Z,195,glass beaker,6.061,2.75,10.564,5.151777,4.503,195,glass beaker,6.061,2.75,9.365,3.958,3.304,1.242487,1.213366,1.188411,2.401777,1.208,0.04348708,0.01958877,3.260513,0.2759243,0.381071,1.874862,1.357542,2.74359,0.5051951,1.020999,hayashikz,2007-11-30T22:24:09Z
"C0001H-13R-4, 94.0 cm",NULL,345.68,345.68,345.68,345.68,"C0001H-13R-4, 95.0 cm",NULL,345.69,345.69,345.69,345.69,"C0001H-13R-4 W, 94.0--95.0 cm",CKY000000000000433100,PP,NULL,5,akopf315,NULL,CKY,2007-11-29T02:01:25Z,140,glass beaker,6.001,2.695,10.943,5.403514,4.942,140,glass beaker,6.001,2.695,9.454,3.921,3.453,1.543005,1.506841,1.201673,2.708514,1.226,0.05400522,0.02432668,3.398995,0.3122228,0.4539593,1.824617,1.25493,2.828551,0.5563349,1.253952,hayashikz,2007-11-30T17:22:43Z
"C0001H-13R-5, 0.0 cm",NULL,345.74,345.74,345.74,345.74,"C0001H-13R-5, 1.0 cm",NULL,345.75,345.75,345.75,345.75,"C0001H-13R-5 WR, 0.0--1.0 cm",CKY000000000000381700,PP,NULL,8,hirono315,NULL,CKY,2007-11-27T09:54:21Z,120,glass beaker,6.112,2.707,11.205,5.57854,5.093,120,glass beaker,6.112,2.707,9.722,4.102,3.61,1.536788,1.500769,1.370771,2.87154,1.395,0.05378761,0.02422865,3.556212,0.3017451,0.4321417,1.773613,1.238434,2.594315,0.5226355,1.094835,hayashikz,2007-11-30T21:34:19Z
"C0001H-13R-6, 19.0 cm",NULL,346.345,346.345,346.345,346.345,"C0001H-13R-6, 20.0 cm",NULL,346.355,346.355,346.355,346.355,"C0001H-13R-6 W, 19.0--20.0 cm",CKY000000000000433200,PP,NULL,5,akopf315,NULL,CKY,2007-11-29T02:01:26Z,27,glass cell,4.648,2.08,8.7,4.352451,4.052,27,glass cell,4.648,2.08,7.426,3.084,2.778,1.320207,1.289265,0.9831859,2.272451,1.004,0.04620729,0.02081409,2.731793,0.3258162,0.483275,1.783097,1.202135,2.778511,0.5673456,1.311313,hayashikz,2007-11-30T22:29:28Z
"C0001H-13R-6, 59.0 cm",NULL,346.745,346.745,346.745,346.745,"C0001H-13R-6, 60.0 cm",NULL,346.755,346.755,346.755,346.755,"C0001H-13R-6 WR, 59.0--60.0 cm",CKY000000000000393500,PP,NULL,8,wzhu315,NULL,CKY,2007-11-27T22:18:17Z,192,glass beaker,5.928,2.685,11.566,5.782722,5.638,192,glass beaker,5.928,2.685,9.895,4.119,3.967,1.731606,1.691022,1.4067,3.097722,1.434,0.06060626,0.02730012,3.906394,0.3071313,0.4432749,1.820047,1.261054,2.776992,0.5458921,1.20212,hayashikz,2007-11-30T21:51:05Z
