Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0012A-11R-5, 107.0 cm",NULL,145.365,145.365,145.365,145.365,"C0012A-11R-5, 109.0 cm",NULL,145.385,145.385,145.385,145.385,"C0012A-11R-5 WR, 107.0--109.0 cm",CKY000000000000608110,PP,NULL,5,brandon322,NULL,CKY,2009-09-27T03:07:12Z,142,glass beaker,6.092,2.746,9.5443,4.7374,3.4523,142,glass beaker,6.092,2.746,8.373,3.5711,2.281,1.2138,1.1854,0.806,1.9914,0.8251,0.0425,0.0191,2.2385,0.3516,0.5422,1.7336,1.1241,2.7773,0.5953,1.4707,fuway,2010-08-17T03:18:59Z
"C0012A-11R-6, 25.0 cm",NULL,145.76,145.76,145.76,145.76,"C0012A-11R-6, 26.0 cm",NULL,145.77,145.77,145.77,145.77,"C0012A-11R-6 W, 25.0--26.0 cm",CKY000000000000634810,PP,NULL,7,glenn322,NULL,CKY,2009-09-27T12:57:08Z,168,glass beaker,6.081,2.726,9.0147,4.4937,2.9337,168,glass beaker,6.081,2.726,7.9503,3.434,1.8693,1.103,1.0771,0.6906,1.7677,0.708,0.0386,0.0174,1.8307,0.376,0.6025,1.6596,1.0356,2.6509,0.6093,1.5597,yohei322,2009-09-28T18:57:22Z
"C0012A-11R-6, 113.0 cm",NULL,146.64,146.64,146.64,146.64,"C0012A-11R-6, 115.0 cm",NULL,146.66,146.66,146.66,146.66,"C0012A-11R-6 WR, 113.0--115.0 cm",CKY000000000000608810,PP,NULL,5,brandon322,NULL,CKY,2009-09-27T03:09:51Z,107,glass beaker,6.083,2.74,10.7298,5.3969,4.6468,107,glass beaker,6.083,2.74,9.2191,3.8928,3.1361,1.5655,1.5288,1.1281,2.6569,1.1528,0.0548,0.0247,3.0813,0.3369,0.5081,1.749,1.1597,2.7314,0.5754,1.3552,fuway,2010-08-17T03:18:54Z
"C0012A-11R-7, 25.0 cm",NULL,147.145,147.145,147.145,147.145,"C0012A-11R-7, 26.0 cm",NULL,147.155,147.155,147.155,147.155,"C0012A-11R-7 W, 25.0--26.0 cm",CKY000000000000634910,PP,NULL,7,glenn322,NULL,CKY,2009-09-27T12:58:09Z,404,glass beaker,6.229,2.79,10.1483,5.0853,3.9193,404,glass beaker,6.229,2.79,8.8869,3.8293,2.6579,1.3072,1.2766,1.0187,2.2953,1.0393,0.0458,0.0206,2.6121,0.3335,0.5004,1.7075,1.138,2.5642,0.5562,1.2532,yohei322,2009-09-28T18:57:22Z
"C0012A-11R-7, 100.0 cm",NULL,147.895,147.895,147.895,147.895,"C0012A-11R-7, 101.0 cm",NULL,147.905,147.905,147.905,147.905,"C0012A-11R-7 W, 100.0--101.0 cm",CKY000000000000635010,PP,NULL,7,glenn322,NULL,CKY,2009-09-27T12:58:09Z,434,glass beaker,6.224,2.858,10.1091,5.1545,3.8851,434,glass beaker,6.224,2.858,8.6908,3.7424,2.4668,1.4697,1.4353,0.8612,2.2965,0.8844,0.0514,0.0232,2.4154,0.3783,0.6085,1.6917,1.0518,2.8047,0.625,1.6666,yohei322,2009-09-28T18:57:22Z
"C0012A-11R-8, 26.0 cm",NULL,148.34,148.34,148.34,148.34,"C0012A-11R-8, 28.0 cm",NULL,148.36,148.36,148.36,148.36,"C0012A-11R-8 W, 26.0--28.0 cm",CKY000000000000635110,PP,NULL,5,glenn322,NULL,CKY,2009-09-27T13:03:01Z,138,glass beaker,5.973,2.69,9.8571,5.1335,3.8841,138,glass beaker,5.973,2.69,8.4081,3.6908,2.4351,1.5016,1.4664,0.9771,2.4435,1.0008,0.0526,0.0237,2.3825,0.3866,0.6303,1.5896,0.975,2.4383,0.6001,1.5008,yohei322,2009-09-28T18:57:22Z
"C0012A-12R-1, 25.0 cm",NULL,149.75,149.75,149.75,149.75,"C0012A-12R-1, 26.0 cm",NULL,149.76,149.76,149.76,149.76,"C0012A-12R-1 W, 25.0--26.0 cm",CKY000000000000651110,PP,NULL,5,glenn322,NULL,CKY,2009-09-27T16:15:21Z,150,glass beaker,6.106,2.772,8.8219,4.3763,2.7159,150,glass beaker,6.106,2.772,7.8465,3.4051,1.7405,1.0108,0.9871,0.6172,1.6043,0.6331,0.0354,0.0159,1.7051,0.3722,0.5928,1.6929,1.0628,2.7626,0.6153,1.5993,fuway,2010-08-17T03:18:59Z
"C0012A-12R-1, 86.0 cm",NULL,150.36,150.36,150.36,150.36,"C0012A-12R-1, 87.0 cm",NULL,150.37,150.37,150.37,150.37,"C0012A-12R-1 W, 86.0--87.0 cm",CKY000000000000651210,PP,NULL,5,glenn322,NULL,CKY,2009-09-27T16:15:22Z,151,glass beaker,5.99,2.697,10.3445,5.308,4.3545,151,glass beaker,5.99,2.697,8.7494,3.7198,2.7594,1.653,1.6143,0.9967,2.611,1.0228,0.0579,0.0261,2.7015,0.3796,0.6119,1.6678,1.0347,2.7104,0.6183,1.6196,fuway,2010-08-17T03:18:59Z
"C0012A-12R-2, 50.0 cm",NULL,150.925,150.925,150.925,150.925,"C0012A-12R-2, 51.0 cm",NULL,150.935,150.935,150.935,150.935,"C0012A-12R-2 W, 50.0--51.0 cm",CKY000000000000651410,PP,NULL,5,glenn322,NULL,CKY,2009-09-27T16:15:59Z,22,glass beaker,4.596,2.027,8.4534,4.4834,3.8574,22,glass beaker,4.596,2.027,6.9768,3.0132,2.3808,1.5302,1.4943,0.9621,2.4564,0.9862,0.0536,0.0241,2.3272,0.3967,0.6575,1.5703,0.9474,2.4189,0.6083,1.5532,yohei322,2009-09-28T18:57:22Z
"C0012A-13R-1, 36.0 cm",NULL,159.36,159.36,159.36,159.36,"C0012A-13R-1, 37.0 cm",NULL,159.37,159.37,159.37,159.37,"C0012A-13R-1 WR, 36.0--37.0 cm",CKY000000000000654010,PP,NULL,10,andre322,NULL,CKY,2009-09-27T17:45:56Z,185,glass beaker,5.859,2.683,10.3397,5.1456,4.4807,185,glass beaker,5.859,2.683,8.97,3.7819,3.111,1.4194,1.3861,1.0765,2.4626,1.0989,0.0497,0.0224,3.0613,0.3168,0.4637,1.8195,1.2431,2.8438,0.5629,1.2876,fuway,2010-08-17T03:19:03Z
"C0012A-13R-2, 25.0 cm",NULL,159.89,159.89,159.89,159.89,"C0012A-13R-2, 27.0 cm",NULL,159.91,159.91,159.91,159.91,"C0012A-13R-2 WR, 25.0--27.0 cm",CKY000000000000611210,PP,NULL,5,katerina322,NULL,CKY,2009-09-27T05:56:07Z,413,glass beaker,6.186,2.789,10.8959,5.446,4.7099,413,glass beaker,6.186,2.789,9.4596,4.016,3.2736,1.4884,1.4535,1.2035,2.657,1.227,0.0521,0.0235,3.2215,0.316,0.462,1.7726,1.2125,2.6768,0.547,1.2077,fuway,2010-08-17T03:19:05Z
"C0012A-13R-3, 68.0 cm",NULL,160.805,160.805,160.805,160.805,"C0012A-13R-3, 70.0 cm",NULL,160.825,160.825,160.825,160.825,"C0012A-13R-3 WR, 68.0--70.0 cm",CKY000000000000614010,PP,NULL,5,brandon322,NULL,CKY,2009-09-27T07:13:08Z,184,glass beaker,6.058,2.733,10.608,5.1112,4.55,184,glass beaker,6.058,2.733,9.5772,4.0848,3.5192,1.0682,1.0432,1.335,2.3782,1.3518,0.0374,0.0168,3.4818,0.2348,0.3068,1.9132,1.464,2.6081,0.4387,0.7814,yohei322,2009-09-28T18:57:21Z
"C0012A-13R-3, 88.0 cm",NULL,161.005,161.005,161.005,161.005,"C0012A-13R-3, 91.0 cm",NULL,161.035,161.035,161.035,161.035,"C0012A-13R-3 WR, 88.0--91.0 cm",CKY000000000000614810,PP,NULL,5,brandon322,NULL,CKY,2009-09-27T07:13:08Z,186,glass beaker,5.966,2.677,9.101,4.286,3.135,186,glass beaker,5.966,2.677,8.3878,3.5759,2.4218,0.7391,0.7218,0.8872,1.609,0.8989,0.0259,0.0117,2.3959,0.2358,0.3085,1.9484,1.4891,2.7005,0.4486,0.8136,fuway,2010-08-17T03:19:03Z
"C0012A-13R-4, 25.0 cm",NULL,161.785,161.785,161.785,161.785,"C0012A-13R-4, 26.0 cm",NULL,161.795,161.795,161.795,161.795,"C0012A-13R-4 W, 25.0--26.0 cm",CKY000000000000669910,PP,NULL,5,glenn322,NULL,CKY,2009-09-27T21:57:28Z,27,glass beaker,4.639,2.091,8.4306,4.3257,3.7916,27,glass beaker,4.639,2.091,7.1009,3.0018,2.4619,1.3779,1.3456,0.8891,2.2347,0.9108,0.0482,0.0217,2.4137,0.3634,0.5709,1.6967,1.0801,2.7148,0.6021,1.5134,yohei322,2009-09-28T21:26:23Z
"C0012A-13R-4, 46.0 cm",NULL,161.995,161.995,161.995,161.995,"C0012A-13R-4, 47.0 cm",NULL,162.005,162.005,162.005,162.005,"C0012A-13R-4 W, 46.0--47.0 cm",CKY000000000000656610,PP,NULL,10,glenn322,NULL,CKY,2009-09-27T18:21:04Z,125,glass beaker,6.079,2.755,9.8607,4.8389,3.7817,125,glass beaker,6.079,2.755,8.7034,3.6866,2.6244,1.1993,1.1712,0.9127,2.0839,0.9316,0.042,0.0189,2.5824,0.3171,0.4644,1.8147,1.2392,2.8294,0.562,1.2832,fuway,2010-08-17T03:18:55Z
"C0012A-13R-5, 16.0 cm",NULL,162.65,162.65,162.65,162.65,"C0012A-13R-5, 17.0 cm",NULL,162.66,162.66,162.66,162.66,"C0012A-13R-5 W, 16.0--17.0 cm",CKY000000000000656710,PP,NULL,10,glenn322,NULL,CKY,2009-09-27T18:21:04Z,412,glass beaker,6.176,2.781,10.4759,5.2642,4.2999,412,glass beaker,6.176,2.781,9.049,3.8435,2.873,1.4787,1.444,1.0392,2.4832,1.0625,0.0518,0.0233,2.8212,0.3439,0.5241,1.7316,1.1361,2.7148,0.5815,1.3895,fuway,2010-08-17T03:19:05Z
"C0012A-14R-1, 30.0 cm",NULL,168.8,168.8,168.8,168.8,"C0012A-14R-1, 31.0 cm",NULL,168.81,168.81,168.81,168.81,"C0012A-14R-1 W, 30.0--31.0 cm",CKY000000000000665010,PP,NULL,5,glenn322,NULL,CKY,2009-09-27T20:32:10Z,137,glass beaker,6.09,2.774,10.403,5.2974,4.313,137,glass beaker,6.09,2.774,8.8588,3.7599,2.7688,1.6002,1.5627,0.9607,2.5234,0.9859,0.056,0.0252,2.7128,0.371,0.5899,1.7092,1.0751,2.8238,0.6193,1.6266,yohei322,2009-09-28T21:26:23Z
"C0012A-14R-1, 102.0 cm",NULL,169.52,169.52,169.52,169.52,"C0012A-14R-1, 103.0 cm",NULL,169.53,169.53,169.53,169.53,"C0012A-14R-1 W, 102.0--103.0 cm",CKY000000000000665110,PP,NULL,5,glenn322,NULL,CKY,2009-09-27T20:32:10Z,405,glass beaker,6.179,2.803,11.3135,5.6768,5.1345,405,glass beaker,6.179,2.803,9.6152,3.9858,3.4362,1.7599,1.7187,1.1551,2.8738,1.1828,0.0616,0.0277,3.3746,0.3428,0.5215,1.7867,1.1743,2.9215,0.5981,1.4879,fuway,2010-08-17T03:19:05Z
"C0012A-14R-2, 0.0 cm",NULL,169.69,169.69,169.69,169.69,"C0012A-14R-2, 2.0 cm",NULL,169.71,169.71,169.71,169.71,"C0012A-14R-2 WR, 0.0--2.0 cm",CKY000000000000621010,PP,NULL,5,katerina322,NULL,CKY,2009-09-27T08:19:09Z,415,glass beaker,6.272,2.81,10.8633,5.5077,4.5913,415,glass beaker,6.272,2.81,9.3822,4.0331,3.1102,1.5348,1.4988,1.1989,2.6977,1.2231,0.0537,0.0242,3.0565,0.3343,0.5021,1.7019,1.133,2.5494,0.5556,1.2501,fuway,2010-08-17T03:19:05Z
"C0012A-14R-3, 25.0 cm",NULL,170.225,170.225,170.225,170.225,"C0012A-14R-3, 26.0 cm",NULL,170.235,170.235,170.235,170.235,"C0012A-14R-3 W, 25.0--26.0 cm",CKY000000000000666110,PP,NULL,5,glenn322,NULL,CKY,2009-09-27T20:42:02Z,134,glass beaker,6.034,2.724,10.773,5.3911,4.739,134,glass beaker,6.034,2.724,9.2948,3.9193,3.2608,1.5318,1.4959,1.1712,2.6671,1.1953,0.0536,0.0241,3.2072,0.3232,0.4776,1.7768,1.2025,2.7384,0.5609,1.2772,yohei322,2009-09-28T21:26:23Z
"C0012A-14R-3, 85.0 cm",NULL,170.825,170.825,170.825,170.825,"C0012A-14R-3, 87.0 cm",NULL,170.845,170.845,170.845,170.845,"C0012A-14R-3 WR, 85.0--87.0 cm",CKY000000000000634210,PP,NULL,7,matt322,NULL,CKY,2009-09-27T12:56:37Z,21,glass beaker,4.556,2.044,9.1587,4.6863,4.6027,21,glass beaker,4.556,2.044,7.7743,3.3079,3.2183,1.4346,1.401,1.2413,2.6423,1.2639,0.0502,0.0226,3.1681,0.3117,0.4528,1.7419,1.199,2.5522,0.5302,1.1287,fuway,2010-08-17T03:18:53Z
"C0012A-15R-1, 25.0 cm",NULL,178.25,178.25,178.25,178.25,"C0012A-15R-1, 26.0 cm",NULL,178.26,178.26,178.26,178.26,"C0012A-15R-1 W, 25.0--26.0 cm",CKY000000000000676210,PP,NULL,5,glenn322,NULL,CKY,2009-09-27T23:03:41Z,206,glass beaker,6.012,2.707,8.3935,4.1078,2.3815,206,glass beaker,6.012,2.707,7.6117,3.3294,1.5997,0.8102,0.7912,0.6096,1.4008,0.6224,0.0284,0.0128,1.5713,0.3402,0.5156,1.7001,1.1217,2.5776,0.5648,1.2979,fuway,2010-08-17T03:19:04Z
"C0012A-15R-1, 98.0 cm",NULL,178.98,178.98,178.98,178.98,"C0012A-15R-1, 99.0 cm",NULL,178.99,178.99,178.99,178.99,"C0012A-15R-1 W, 98.0--99.0 cm",CKY000000000000676310,PP,NULL,5,glenn322,NULL,CKY,2009-09-27T23:03:41Z,419,glass beaker,6.198,2.79,10.8096,5.418,4.6116,419,glass beaker,6.198,2.79,9.3567,3.9714,3.1587,1.5056,1.4703,1.1577,2.628,1.1814,0.0527,0.0237,3.106,0.3265,0.4847,1.7548,1.1819,2.6829,0.5595,1.27,fuway,2010-08-17T03:19:07Z
"C0012A-15R-2, 25.0 cm",NULL,179.655,179.655,179.655,179.655,"C0012A-15R-2, 26.0 cm",NULL,179.665,179.665,179.665,179.665,"C0012A-15R-2 W, 25.0--26.0 cm",CKY000000000000676510,PP,NULL,5,glenn322,NULL,CKY,2009-09-27T23:12:54Z,202,glass beaker,6.008,2.687,9.6581,5.0827,3.6501,202,glass beaker,6.008,2.687,8.5643,3.9937,2.5563,1.1335,1.1069,1.2888,2.3957,1.3067,0.0397,0.0179,2.5166,0.3105,0.4504,1.5236,1.0505,1.9527,0.462,0.8589,yohei322,2009-09-28T21:26:23Z
"C0012A-15R-3, 0.0 cm",NULL,180.085,180.085,180.085,180.085,"C0012A-15R-3, 2.0 cm",NULL,180.105,180.105,180.105,180.105,"C0012A-15R-3 WR, 0.0--2.0 cm",CKY000000000000627810,PP,NULL,5,katerina322,NULL,CKY,2009-09-27T10:45:31Z,201,glass beaker,6.057,2.758,10.9151,5.215,4.8581,201,glass beaker,6.057,2.758,9.8234,4.128,3.7664,1.1313,1.1048,1.3522,2.457,1.37,0.0396,0.0178,3.7268,0.2329,0.3036,1.9772,1.5168,2.7561,0.4497,0.817,fuway,2010-08-17T03:19:04Z
"C0012A-15R-4, 20.0 cm",NULL,180.575,180.575,180.575,180.575,"C0012A-15R-4, 21.0 cm",NULL,180.585,180.585,180.585,180.585,"C0012A-15R-4 W, 20.0--21.0 cm",CKY000000000000677410,PP,NULL,5,glenn322,NULL,CKY,2009-09-27T23:27:02Z,121,glass beaker,6.07,2.757,10.6457,5.2995,4.5757,121,glass beaker,6.07,2.757,9.3071,3.9667,3.2371,1.3872,1.3547,1.1878,2.5425,1.2097,0.0486,0.0219,3.1885,0.3032,0.4351,1.7997,1.2541,2.6844,0.5328,1.1405,yohei322,2009-09-29T03:01:16Z
"C0012A-16R-1, 25.0 cm",NULL,187.75,187.75,187.75,187.75,"C0012A-16R-1, 26.0 cm",NULL,187.76,187.76,187.76,187.76,"C0012A-16R-1 W, 25.0--26.0 cm",CKY000000000000683610,PP,NULL,7,yohei322,NULL,CKY,2009-09-28T00:47:12Z,172,glass beaker,6.021,2.672,9.5029,4.6328,3.4819,172,glass beaker,6.021,2.672,8.4919,3.6262,2.4709,1.0477,1.0231,0.9377,1.9608,0.9542,0.0367,0.0165,2.4342,0.3009,0.4304,1.7758,1.2414,2.5959,0.5218,1.0911,yohei322,2009-09-29T03:01:17Z
"C0012A-16R-1, 87.0 cm",NULL,188.37,188.37,188.37,188.37,"C0012A-16R-1, 88.0 cm",NULL,188.38,188.38,188.38,188.38,"C0012A-16R-1 W, 87.0--88.0 cm",CKY000000000000683710,PP,NULL,7,yohei322,NULL,CKY,2009-09-28T00:47:12Z,414,glass beaker,6.263,2.793,9.6496,4.8017,3.3866,414,glass beaker,6.263,2.793,8.5525,3.7093,2.2895,1.1369,1.1103,0.8984,2.0087,0.9163,0.0398,0.0179,2.2497,0.3357,0.5054,1.686,1.12,2.5041,0.5527,1.2359,yohei322,2009-09-29T03:01:17Z
"C0012A-16R-2, 25.0 cm",NULL,188.67,188.67,188.67,188.67,"C0012A-16R-2, 26.0 cm",NULL,188.68,188.68,188.68,188.68,"C0012A-16R-2 W, 25.0--26.0 cm",CKY000000000000683810,PP,NULL,7,yohei322,NULL,CKY,2009-09-28T00:47:58Z,164,glass beaker,6.107,2.721,10.4053,5.2348,4.2983,164,glass beaker,6.107,2.721,8.9872,3.8229,2.8802,1.4695,1.4351,1.0787,2.5138,1.1019,0.0514,0.0232,2.8288,0.3419,0.5195,1.7099,1.1253,2.6224,0.5709,1.3304,fuway,2010-08-17T03:19:02Z
"C0012A-16R-3, 0.0 cm",NULL,189.025,189.025,189.025,189.025,"C0012A-16R-3, 2.0 cm",NULL,189.045,189.045,189.045,189.045,"C0012A-16R-3 WR, 0.0--2.0 cm",CKY000000000000633510,PP,NULL,5,katerina322,NULL,CKY,2009-09-27T12:56:12Z,114,glass beaker,6.06,2.748,11.4346,5.7379,5.3746,114,glass beaker,6.06,2.748,9.8142,4.1246,3.7542,1.6792,1.6398,1.3501,2.9899,1.3766,0.0588,0.0265,3.6954,0.3124,0.4544,1.7976,1.236,2.7371,0.5484,1.2146,yohei322,2009-09-28T18:57:22Z
"C0012A-16R-4, 16.0 cm",NULL,189.465,189.465,189.465,189.465,"C0012A-16R-4, 17.0 cm",NULL,189.475,189.475,189.475,189.475,"C0012A-16R-4 W, 16.0--17.0 cm",CKY000000000000683910,PP,NULL,7,yohei322,NULL,CKY,2009-09-28T00:47:58Z,8,glass beaker,4.55,2.061,8.7515,4.3743,4.2015,8,glass beaker,4.55,2.061,7.5521,3.1801,3.0021,1.2429,1.2138,1.0995,2.3133,1.1191,0.0435,0.0196,2.9586,0.2958,0.4201,1.8162,1.279,2.6909,0.5247,1.104,fuway,2010-08-17T03:18:51Z
"C0012A-16R-4, 68.0 cm",NULL,189.985,189.985,189.985,189.985,"C0012A-16R-4, 70.0 cm",NULL,190.005,190.005,190.005,190.005,"C0012A-16R-4 WR, 68.0--70.0 cm",CKY000000000000648710,PP,NULL,7,hiranos,NULL,CKY,2009-09-27T16:00:36Z,129,glass beaker,6.069,2.752,11.1906,5.5546,5.1216,129,glass beaker,6.069,2.752,9.6294,4.0002,3.5604,1.6178,1.5799,1.2227,2.8026,1.2482,0.0566,0.0255,3.5038,0.3159,0.4617,1.8274,1.2502,2.8656,0.5637,1.2921,fuway,2010-08-17T03:18:58Z
"C0012A-16R-5, 12.0 cm",NULL,190.85,190.85,190.85,190.85,"C0012A-16R-5, 14.5 cm",NULL,190.875,190.875,190.875,190.875,"C0012A-16R-5 WR, 12.0--14.5 cm",CKY000000000000649710,PP,NULL,7,matt322,NULL,CKY,2009-09-27T16:04:22Z,118,glass beaker,6.013,2.703,9.9893,4.9701,3.9763,118,glass beaker,6.013,2.703,8.736,3.7222,2.723,1.2988,1.2684,0.9987,2.2671,1.0192,0.0455,0.0205,2.6775,0.3266,0.4851,1.7539,1.181,2.681,0.5595,1.2701,fuway,2010-08-17T03:18:55Z
"C0012A-17R-1, 28.0 cm",NULL,197.28,197.28,197.28,197.28,"C0012A-17R-1, 30.0 cm",NULL,197.3,197.3,197.3,197.3,"C0012A-17R-1 WR, 28.0--30.0 cm",CKY000000000000657710,PP,NULL,7,matt322,NULL,CKY,2009-09-27T18:57:50Z,113,glass beaker,6.007,2.669,9.6897,4.7506,3.6827,113,glass beaker,6.007,2.669,8.6023,3.6679,2.5953,1.1268,1.1004,0.9812,2.0816,0.9989,0.0394,0.0177,2.5559,0.306,0.4409,1.7692,1.2279,2.6049,0.5286,1.1215,fuway,2010-08-17T03:18:55Z
"C0012A-17R-1, 100.0 cm",NULL,198,198,198,198,"C0012A-17R-1, 101.0 cm",NULL,198.01,198.01,198.01,198.01,"C0012A-17R-1 W, 100.0--101.0 cm",CKY000000000000690310,PP,NULL,7,yohei322,NULL,CKY,2009-09-28T02:08:02Z,143,glass beaker,5.963,2.692,8.893,4.2525,2.93,143,glass beaker,5.963,2.692,8.0796,3.4427,2.1166,0.8429,0.8231,0.7374,1.5605,0.7507,0.0295,0.0133,2.0871,0.2877,0.4039,1.8776,1.3375,2.8303,0.5275,1.1162,fuway,2010-08-17T03:18:59Z
"C0012A-17R-2, 9.0 cm",NULL,198.29,198.29,198.29,198.29,"C0012A-17R-2, 10.0 cm",NULL,198.3,198.3,198.3,198.3,"C0012A-17R-2 W, 9.0--10.0 cm",CKY000000000000690510,PP,NULL,7,yohei322,NULL,CKY,2009-09-28T02:28:30Z,444,glass beaker,6.198,2.783,9.3964,4.5075,3.1984,444,glass beaker,6.198,2.783,8.5212,3.6362,2.3232,0.9069,0.8856,0.8389,1.7245,0.8532,0.0317,0.0143,2.2915,0.2835,0.3958,1.8547,1.3288,2.7316,0.5135,1.0557,fuway,2010-08-17T03:19:09Z
"C0012A-17R-2, 45.0 cm",NULL,198.65,198.65,198.65,198.65,"C0012A-17R-2, 47.0 cm",NULL,198.67,198.67,198.67,198.67,"C0012A-17R-2 WR, 45.0--47.0 cm",CKY000000000000658610,PP,NULL,7,matt322,NULL,CKY,2009-09-27T19:01:30Z,425,glass beaker,6.256,2.793,10.5762,5.1743,4.3202,425,glass beaker,6.256,2.793,9.4159,4.0191,3.1599,1.2024,1.1742,1.2071,2.3813,1.2261,0.0421,0.019,3.1178,0.2783,0.3857,1.8142,1.3093,2.5829,0.4931,0.9727,yohei322,2009-09-28T21:26:22Z
"C0012A-17R-3, 27.0 cm",NULL,199.085,199.085,199.085,199.085,"C0012A-17R-3, 29.0 cm",NULL,199.105,199.105,199.105,199.105,"C0012A-17R-3 WR, 27.0--29.0 cm",CKY000000000000640610,PP,NULL,5,katerina322,NULL,CKY,2009-09-27T15:09:04Z,171,glass beaker,5.985,2.699,9.3843,4.5694,3.3993,171,glass beaker,5.985,2.699,8.4308,3.6201,2.4458,0.9881,0.9649,0.9055,1.8704,0.9211,0.0346,0.0156,2.4112,0.2907,0.4098,1.8174,1.2891,2.6628,0.5159,1.0656,fuway,2010-08-17T03:19:03Z
"C0012A-17R-4, 17.0 cm",NULL,199.275,199.275,199.275,199.275,"C0012A-17R-4, 19.0 cm",NULL,199.295,199.295,199.295,199.295,"C0012A-17R-4 WR, 17.0--19.0 cm",CKY000000000000659410,PP,NULL,7,matt322,NULL,CKY,2009-09-27T19:03:55Z,34,glass beaker,4.693,2.123,9.8051,5.0575,5.1121,34,glass beaker,4.693,2.123,8.1869,3.4463,3.4939,1.6769,1.6376,1.2969,2.9345,1.3233,0.0587,0.0264,3.4352,0.328,0.4882,1.7421,1.1706,2.6488,0.5581,1.2627,yohei322,2009-09-28T21:26:22Z
"C0012A-17R-4, 72.0 cm",NULL,199.825,199.825,199.825,199.825,"C0012A-17R-4, 73.0 cm",NULL,199.835,199.835,199.835,199.835,"C0012A-17R-4 W, 72.0--73.0 cm",CKY000000000000692510,PP,NULL,7,yohei322,NULL,CKY,2009-09-28T02:43:05Z,36,glass beaker,4.524,2.05,8.6066,4.2036,4.0826,36,glass beaker,4.524,2.05,7.5765,3.1779,3.0525,1.0675,1.0425,1.1111,2.1536,1.1279,0.0374,0.0168,3.0151,0.2615,0.3541,1.8957,1.4,2.7136,0.4841,0.9383,yohei322,2009-09-29T03:01:17Z
"C0012A-18R-1, 59.0 cm",NULL,207.09,207.09,207.09,207.09,"C0012A-18R-1, 60.0 cm",NULL,207.1,207.1,207.1,207.1,"C0012A-18R-1 W, 59.0--60.0 cm",CKY000000000000693410,PP,NULL,7,yohei322,NULL,CKY,2009-09-28T03:35:09Z,153,glass beaker,6.082,2.691,9.3053,4.4518,3.2233,153,glass beaker,6.082,2.691,8.427,3.5773,2.345,0.9102,0.8889,0.8719,1.7608,0.8863,0.0319,0.0144,2.3131,0.2824,0.3935,1.8306,1.3137,2.6529,0.5048,1.0195,fuway,2010-08-17T03:18:59Z
"C0012A-18R-1, 124.0 cm",NULL,207.74,207.74,207.74,207.74,"C0012A-18R-1, 125.0 cm",NULL,207.75,207.75,207.75,207.75,"C0012A-18R-1 W, 124.0--125.0 cm",CKY000000000000693510,PP,NULL,7,yohei322,NULL,CKY,2009-09-28T03:35:09Z,148,glass beaker,6.081,2.699,9.1672,4.4061,3.0862,148,glass beaker,6.081,2.699,8.3527,3.5952,2.2717,0.844,0.8242,0.8829,1.7071,0.8962,0.0295,0.0133,2.2422,0.2735,0.3764,1.8079,1.3135,2.5396,0.4828,0.9335,yohei322,2009-09-29T03:01:17Z
