Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0012C-8H-2, 30.0 cm",NULL,61.589,61.71,61.589,61.71,"C0012C-8H-2, 32.0 cm",NULL,61.607,61.73,61.607,61.73,"C0012C-8H-2 W, 30.0--32.0 cm",CKY000000000004746000,PP,NULL,10,bora333,NULL,CKY,2010-12-30T14:13:33Z,502,glass beaker,6.065,2.705,10.6216,5.7521,4.5566,502,glass beaker,6.065,2.705,8.5946,3.7339,2.5296,2.1005,2.0513,0.9958,3.0471,1.0289,0.0735,0.0331,2.4561,0.461,0.8552,1.4954,0.806,2.4665,0.6732,2.06,kidoyo,2011-01-01T13:49:07Z
"C0012C-8H-2, 118.0 cm",NULL,62.406,62.59,62.406,62.59,"C0012C-8H-2, 120.0 cm",NULL,62.425,62.61,62.425,62.61,"C0012C-8H-2 W, 118.0--120.0 cm",CKY000000000004746100,PP,NULL,10,bora333,NULL,CKY,2010-12-30T14:13:33Z,433,glass beaker,6.193,2.836,10.4758,5.6646,4.2828,433,glass beaker,6.193,2.836,8.48,3.6775,2.287,2.0682,2.0197,0.8089,2.8286,0.8415,0.0724,0.0326,2.2146,0.4829,0.9339,1.5141,0.7829,2.7378,0.714,2.4968,kidoyo,2011-01-01T13:49:07Z
"C0012C-8H-2, 121.5 cm",NULL,62.439,62.625,62.439,62.625,"C0012C-8H-2, 122.5 cm",NULL,62.448,62.635,62.448,62.635,"C0012C-8H-2 WR, 121.5--122.5 cm",CKY000000000004532200,PP,NULL,5,asukay333,NULL,CKY,2010-12-26T20:23:55Z,429,glass beaker,6.211,2.745,11.0154,6.0094,4.8044,429,glass beaker,6.211,2.745,8.7386,3.7425,2.5276,2.3594,2.3041,0.9603,3.2644,0.9975,0.0826,0.0372,2.445,0.4911,0.965,1.4718,0.749,2.5461,0.7058,2.3994,kidoyo,2011-01-01T13:49:03Z
"C0012C-8H-3, 43.0 cm",NULL,63.034,63.265,63.034,63.265,"C0012C-8H-3, 45.0 cm",NULL,63.052,63.285,63.052,63.285,"C0012C-8H-3 W, 43.0--45.0 cm",CKY000000000004746200,PP,NULL,10,bora333,NULL,CKY,2010-12-30T14:13:33Z,427,glass beaker,6.343,2.861,11.6207,6.416,5.2777,427,glass beaker,6.343,2.861,9.1805,3.9865,2.8375,2.5287,2.4694,1.0856,3.555,1.1255,0.0885,0.0399,2.749,0.4791,0.9199,1.4846,0.7733,2.5322,0.6946,2.2747,kidoyo,2011-01-01T13:49:08Z
"C0012C-8H-3, 98.0 cm",NULL,63.545,63.815,63.545,63.815,"C0012C-8H-3, 100.0 cm",NULL,63.563,63.835,63.563,63.835,"C0012C-8H-3 W, 98.0--100.0 cm",CKY000000000004748700,PP,NULL,10,bora333,NULL,CKY,2010-12-30T14:17:26Z,119,glass beaker,6.092,2.746,9.8313,5.2058,3.7393,119,glass beaker,6.092,2.746,8.046,3.4283,1.954,1.8501,1.8067,0.6531,2.4598,0.6823,0.0648,0.0292,1.8892,0.4948,0.9793,1.5202,0.768,2.8927,0.7345,2.7663,kidoyo,2011-01-01T13:49:07Z
"C0012C-8H-5, 18.0 cm",NULL,64.325,64.655,64.325,64.655,"C0012C-8H-5, 20.0 cm",NULL,64.344,64.675,64.344,64.675,"C0012C-8H-5 W, 18.0--20.0 cm",CKY000000000004746300,PP,NULL,10,bora333,NULL,CKY,2010-12-30T14:13:33Z,23,glass beaker,4.615,2.115,9.9388,5.5743,5.3238,23,glass beaker,4.615,2.115,7.5438,3.1897,2.9288,2.4819,2.4237,1.0356,3.4593,1.0747,0.0869,0.0391,2.8419,0.4662,0.8733,1.539,0.8215,2.7442,0.7006,2.3404,kidoyo,2011-01-01T13:49:08Z
"C0012C-8H-5, 113.0 cm",NULL,65.208,65.605,65.208,65.605,"C0012C-8H-5, 115.0 cm",NULL,65.226,65.625,65.226,65.625,"C0012C-8H-5 W, 113.0--115.0 cm",CKY000000000004746400,PP,NULL,10,bora333,NULL,CKY,2010-12-30T14:13:33Z,126,glass beaker,6.042,2.701,11.6092,6.3353,5.5672,126,glass beaker,6.042,2.701,9.1456,3.8824,3.1036,2.553,2.4932,1.1411,3.6343,1.1814,0.0894,0.0403,3.0142,0.4586,0.847,1.5318,0.8294,2.6415,0.686,2.1849,kidoyo,2011-01-01T13:49:08Z
"C0012C-8H-6, 13.0 cm",NULL,65.584,66.01,65.584,66.01,"C0012C-8H-6, 15.0 cm",NULL,65.603,66.03,65.603,66.03,"C0012C-8H-6 W, 13.0--15.0 cm",CKY000000000004746500,PP,NULL,10,bora333,NULL,CKY,2010-12-30T14:13:33Z,501,glass beaker,6.114,2.752,11.7487,6.4782,5.6347,501,glass beaker,6.114,2.752,9.1455,3.8863,3.0315,2.6976,2.6344,1.0918,3.7262,1.1343,0.0944,0.0425,2.9371,0.4787,0.9185,1.5122,0.7882,2.6901,0.707,2.4129,kidoyo,2011-01-01T13:49:08Z
"C0012C-8H-6, 100.0 cm",NULL,66.392,66.88,66.392,66.88,"C0012C-8H-6, 102.0 cm",NULL,66.411,66.9,66.411,66.9,"C0012C-8H-6 W, 100.0--102.0 cm",CKY000000000004746600,PP,NULL,10,bora333,NULL,CKY,2010-12-30T14:13:33Z,649,glass beaker,6.092,2.745,11.6962,6.3692,5.6042,649,glass beaker,6.092,2.745,9.2,3.8839,3.108,2.5867,2.5261,1.0981,3.6242,1.1389,0.0905,0.0408,3.0175,0.4616,0.8572,1.5463,0.8326,2.7479,0.697,2.3004,kidoyo,2011-01-01T13:49:08Z
"C0012C-8H-7, 20.0 cm",NULL,66.959,67.49,66.959,67.49,"C0012C-8H-7, 22.0 cm",NULL,66.978,67.51,66.978,67.51,"C0012C-8H-7 W, 20.0--22.0 cm",CKY000000000004746800,PP,NULL,10,bora333,NULL,CKY,2010-12-30T14:13:33Z,503,glass beaker,4.563,2.039,10.5376,6.0744,5.9746,503,glass beaker,4.563,2.039,7.7476,3.2966,3.1846,2.8912,2.8234,1.212,4.0354,1.2576,0.1012,0.0456,3.0834,0.4839,0.9377,1.4805,0.7641,2.5441,0.6997,2.3295,kidoyo,2011-01-01T13:49:08Z
"C0012C-8H-7, 107.0 cm",NULL,67.767,68.36,67.767,68.36,"C0012C-8H-7, 109.0 cm",NULL,67.786,68.38,67.786,68.38,"C0012C-8H-7 W, 107.0--109.0 cm",CKY000000000004746700,PP,NULL,10,bora333,NULL,CKY,2010-12-30T14:13:33Z,186,glass beaker,5.949,2.631,12.1505,6.7814,6.2015,186,glass beaker,5.949,2.631,9.3442,3.9874,3.3952,2.9081,2.8399,1.3105,4.1504,1.3564,0.1018,0.0459,3.2934,0.4689,0.883,1.4942,0.7935,2.5131,0.6842,2.167,kidoyo,2011-01-01T13:49:08Z
"C0012C-8H-8, 26.0 cm",NULL,68.32,68.955,68.32,68.955,"C0012C-8H-8, 28.0 cm",NULL,68.339,68.975,68.339,68.975,"C0012C-8H-8 W, 26.0--28.0 cm",CKY000000000004746900,PP,NULL,10,bora333,NULL,CKY,2010-12-30T14:13:33Z,5,glass beaker,4.597,2.043,10.8763,6.0218,6.2793,5,glass beaker,4.597,2.043,8.4204,3.5765,3.8234,2.545,2.4854,1.4934,3.9788,1.5335,0.0891,0.0401,3.7343,0.4053,0.6815,1.5782,0.9385,2.5005,0.6247,1.6643,kidoyo,2011-01-01T13:49:08Z
"C0012C-8H-8, 80.0 cm",NULL,68.822,69.495,68.822,69.495,"C0012C-8H-8, 82.0 cm",NULL,68.84,69.515,68.84,69.515,"C0012C-8H-8 W, 80.0--82.0 cm",CKY000000000004747000,PP,NULL,10,bora333,NULL,CKY,2010-12-30T14:13:33Z,156,glass beaker,5.933,2.666,10.9608,6.0467,5.0278,156,glass beaker,5.933,2.666,8.6436,3.7396,2.7106,2.4012,2.3449,1.0358,3.3807,1.0736,0.084,0.0378,2.6266,0.4776,0.9142,1.4872,0.7769,2.5358,0.6936,2.2639,kidoyo,2011-01-01T13:49:08Z
"C0012C-9H-1, 80.0 cm",NULL,70.292,70.3,70.292,70.3,"C0012C-9H-1, 81.0 cm",NULL,70.302,70.31,70.302,70.31,"C0012C-9H-1 WR, 80.0--81.0 cm",CKY000000000004544700,PP,NULL,5,asukay333,NULL,CKY,2010-12-27T01:33:50Z,199,glass beaker,6.011,2.7,10.4242,5.6785,4.4132,199,glass beaker,6.011,2.7,8.3464,3.6098,2.3354,2.1532,2.1027,0.8758,2.9785,0.9098,0.0754,0.034,2.26,0.4879,0.9527,1.4817,0.7588,2.5805,0.706,2.4009,kidoyo,2011-01-01T13:49:03Z
"C0012C-9H-1, 116.0 cm",NULL,70.649,70.66,70.649,70.66,"C0012C-9H-1, 118.0 cm",NULL,70.668,70.68,70.668,70.68,"C0012C-9H-1 W, 116.0--118.0 cm",CKY000000000004747100,PP,NULL,10,bora333,NULL,CKY,2010-12-30T14:13:33Z,432,glass beaker,6.181,2.762,10.7538,5.7073,4.5728,432,glass beaker,6.181,2.762,8.7652,3.7274,2.5842,2.0607,2.0124,0.9329,2.9453,0.9654,0.0721,0.0325,2.5121,0.4506,0.8203,1.5526,0.8529,2.6928,0.6833,2.1571,kidoyo,2011-01-07T10:52:09Z
"C0012C-9H-2, 21.0 cm",NULL,71.139,71.155,71.139,71.155,"C0012C-9H-2, 23.0 cm",NULL,71.158,71.175,71.158,71.175,"C0012C-9H-2 W, 21.0--23.0 cm",CKY000000000004747200,PP,NULL,10,bora333,NULL,CKY,2010-12-30T14:13:33Z,650,glass beaker,6.089,2.713,10.7547,5.7836,4.6657,650,glass beaker,6.089,2.713,8.6385,3.6766,2.5495,2.193,2.1416,0.929,3.0706,0.9636,0.0768,0.0346,2.4727,0.47,0.8869,1.5195,0.8053,2.6617,0.6975,2.3053,kidoyo,2011-01-02T11:59:41Z
"C0012C-9H-2, 118.0 cm",NULL,72.099,72.125,72.099,72.125,"C0012C-9H-2, 120.0 cm",NULL,72.119,72.145,72.119,72.145,"C0012C-9H-2 W, 118.0--120.0 cm",CKY000000000004747300,PP,NULL,10,bora333,NULL,CKY,2010-12-30T14:13:33Z,123,glass beaker,6.061,2.721,12.1388,6.5615,6.0778,123,glass beaker,6.061,2.721,9.6113,4.045,3.5503,2.6192,2.5578,1.2827,3.8405,1.324,0.0917,0.0413,3.4586,0.4309,0.7573,1.5826,0.9006,2.6963,0.666,1.9941,kidoyo,2011-01-02T11:59:41Z
"C0012C-9H-3, 25.0 cm",NULL,72.589,72.62,72.589,72.62,"C0012C-9H-3, 27.0 cm",NULL,72.609,72.64,72.609,72.64,"C0012C-9H-3 W, 25.0--27.0 cm",CKY000000000004747500,PP,NULL,10,bora333,NULL,CKY,2010-12-30T14:13:33Z,118,glass beaker,5.991,2.673,11.4696,6.1943,5.4786,118,glass beaker,5.991,2.673,9.1334,3.8683,3.1424,2.4209,2.3642,1.1571,3.5213,1.1953,0.0847,0.0382,3.0577,0.4419,0.7917,1.5558,0.8683,2.6426,0.6714,2.0432,kidoyo,2011-01-02T11:59:41Z
"C0012C-9H-3, 99.0 cm",NULL,73.322,73.36,73.322,73.36,"C0012C-9H-3, 101.0 cm",NULL,73.342,73.38,73.342,73.38,"C0012C-9H-3 W, 99.0--101.0 cm",CKY000000000004747400,PP,NULL,10,bora333,NULL,CKY,2010-12-30T14:13:33Z,109,glass beaker,6.01,2.699,12.2284,6.725,6.2184,109,glass beaker,6.01,2.699,9.4561,3.9648,3.4461,2.8728,2.8055,1.2205,4.026,1.2658,0.1005,0.0453,3.3456,0.462,0.8587,1.5446,0.831,2.7412,0.6968,2.2986,kidoyo,2011-01-02T11:59:41Z
"C0012C-9H-5, 24.0 cm",NULL,74.218,74.265,74.218,74.265,"C0012C-9H-5, 26.0 cm",NULL,74.238,74.285,74.238,74.285,"C0012C-9H-5 W, 24.0--26.0 cm",CKY000000000004747600,PP,NULL,10,bora333,NULL,CKY,2010-12-30T14:13:33Z,194,glass beaker,6.043,2.777,13.7671,7.8819,7.7241,194,glass beaker,6.043,2.777,10.1414,4.272,4.0984,3.7572,3.6691,1.4358,5.1049,1.495,0.1315,0.0592,3.9669,0.4864,0.9471,1.5131,0.7771,2.7628,0.7187,2.5554,kidoyo,2011-01-02T11:59:41Z
"C0012C-9H-5, 105.0 cm",NULL,75.02,75.075,75.02,75.075,"C0012C-9H-5, 107.0 cm",NULL,75.04,75.095,75.04,75.095,"C0012C-9H-5 W, 105.0--107.0 cm",CKY000000000004747700,PP,NULL,10,bora333,NULL,CKY,2010-12-30T14:13:33Z,431,glass beaker,6.331,2.859,12.2107,6.5876,5.8797,431,glass beaker,6.331,2.859,9.7491,4.1367,3.4181,2.5509,2.4911,1.2375,3.7286,1.2777,0.0893,0.0402,3.3288,0.4338,0.7663,1.5769,0.8928,2.6899,0.6681,2.013,kidoyo,2011-01-02T11:59:41Z
"C0012C-9H-6, 22.0 cm",NULL,75.614,75.675,75.614,75.675,"C0012C-9H-6, 24.0 cm",NULL,75.634,75.695,75.634,75.695,"C0012C-9H-6 W, 22.0--24.0 cm",CKY000000000004747800,PP,NULL,10,bora333,NULL,CKY,2010-12-30T14:13:33Z,136,glass beaker,6.024,2.705,11.6706,6.446,5.6466,136,glass beaker,6.024,2.705,9.0465,3.8333,3.0225,2.7193,2.6556,1.0854,3.741,1.1283,0.0952,0.0429,2.9273,0.4816,0.9289,1.5094,0.7825,2.697,0.7099,2.4467,kidoyo,2011-01-02T11:59:41Z
"C0012C-9H-6, 66.0 cm",NULL,76.05,76.115,76.05,76.115,"C0012C-9H-6, 67.0 cm",NULL,76.059,76.125,76.059,76.125,"C0012C-9H-6 WR, 66.0--67.0 cm",CKY000000000004549500,PP,NULL,5,asukay333,NULL,CKY,2010-12-27T01:36:34Z,434,glass beaker,6.227,2.766,10.338,5.4451,4.111,434,glass beaker,6.227,2.766,8.6012,3.7159,2.3742,1.7998,1.7576,0.9215,2.6791,0.9499,0.063,0.0284,2.3112,0.4378,0.7787,1.5345,0.8627,2.5081,0.656,1.9073,kidoyo,2011-01-01T13:49:03Z
"C0012C-9H-7, 50.0 cm",NULL,77.317,77.395,77.317,77.395,"C0012C-9H-7, 51.0 cm",NULL,77.327,77.405,77.327,77.405,"C0012C-9H-7 WR, 50.0--51.0 cm",CKY000000000004550200,PP,NULL,5,asukay333,NULL,CKY,2010-12-27T01:45:28Z,146,glass beaker,6.071,2.724,10.7379,5.7445,4.6669,146,glass beaker,6.071,2.724,8.7284,3.7437,2.6574,2.0824,2.0336,0.9869,3.0205,1.0197,0.0729,0.0328,2.5845,0.4462,0.8057,1.5451,0.8557,2.6188,0.6733,2.0606,kidoyo,2011-01-01T13:49:04Z
"C0012C-9H-7, 100.0 cm",NULL,77.812,77.895,77.812,77.895,"C0012C-9H-7, 102.0 cm",NULL,77.832,77.915,77.832,77.915,"C0012C-9H-7 W, 100.0--102.0 cm",CKY000000000004747900,PP,NULL,10,bora333,NULL,CKY,2010-12-30T14:13:33Z,406,glass beaker,6.223,2.783,13.8159,7.305,7.5929,406,glass beaker,6.223,2.783,11.1204,4.6213,4.8974,2.7933,2.7278,1.7942,4.522,1.8383,0.0978,0.0441,4.7996,0.3679,0.582,1.6791,1.0614,2.6751,0.6032,1.5203,kidoyo,2011-01-02T11:59:41Z
"C0012C-9H-8, 35.0 cm",NULL,78.564,78.655,78.564,78.655,"C0012C-9H-8, 37.0 cm",NULL,78.584,78.675,78.584,78.675,"C0012C-9H-8 W, 35.0--37.0 cm",CKY000000000004748000,PP,NULL,10,bora333,NULL,CKY,2010-12-30T14:13:33Z,643,glass beaker,6.018,2.707,12.8535,6.8037,6.8355,643,glass beaker,6.018,2.707,10.396,4.3569,4.378,2.5466,2.4869,1.6098,4.0967,1.6499,0.0891,0.0401,4.2889,0.3726,0.5938,1.6685,1.0469,2.6642,0.607,1.5449,kidoyo,2011-01-02T11:59:41Z
"C0012C-10H-1, 20.0 cm",NULL,79.171,79.2,79.171,79.2,"C0012C-10H-1, 22.0 cm",NULL,79.188,79.22,79.188,79.22,"C0012C-10H-1 W, 20.0--22.0 cm",CKY000000000004748100,PP,NULL,10,bora333,NULL,CKY,2010-12-30T14:13:33Z,509,glass beaker,4.606,2.068,11.2447,6.2593,6.6387,509,glass beaker,4.606,2.068,8.5796,3.6058,3.9736,2.7618,2.6971,1.4942,4.1913,1.5378,0.0967,0.0436,3.8769,0.416,0.7124,1.5839,0.925,2.5946,0.6435,1.805,kidoyo,2011-01-02T11:59:41Z
"C0012C-10H-2, 20.0 cm",NULL,80.381,80.62,80.381,80.62,"C0012C-10H-2, 21.0 cm",NULL,80.389,80.63,80.389,80.63,"C0012C-10H-2 WR, 20.0--21.0 cm",CKY000000000004552200,PP,NULL,5,mstrasser333,NULL,CKY,2010-12-27T03:19:12Z,132,glass beaker,6.079,2.698,10.4257,5.5727,4.3467,132,glass beaker,6.079,2.698,8.6405,3.7953,2.5615,1.8499,1.8065,1.0682,2.8747,1.0973,0.0647,0.0291,2.4968,0.4256,0.7409,1.5121,0.8685,2.3374,0.6284,1.6912,kidoyo,2011-01-01T13:49:04Z
"C0012C-10H-2, 98.0 cm",NULL,81.046,81.4,81.046,81.4,"C0012C-10H-2, 100.0 cm",NULL,81.063,81.42,81.063,81.42,"C0012C-10H-2 W, 98.0--100.0 cm",CKY000000000004748200,PP,NULL,10,bora333,NULL,CKY,2010-12-30T14:13:33Z,408,glass beaker,6.231,2.808,10.5105,5.6469,4.2795,408,glass beaker,6.231,2.808,8.6296,3.7742,2.3986,1.9491,1.9034,0.9355,2.8389,0.9662,0.0682,0.0307,2.3304,0.4555,0.8364,1.5075,0.8209,2.4911,0.6705,2.0346,kidoyo,2011-01-02T11:59:42Z
"C0012C-10H-5, 42.0 cm",NULL,82.179,82.73,82.179,82.73,"C0012C-10H-5, 43.0 cm",NULL,82.188,82.74,82.188,82.74,"C0012C-10H-5 WR, 42.0--43.0 cm",CKY000000000004553000,PP,NULL,5,mstrasser333,NULL,CKY,2010-12-27T03:23:21Z,424,glass beaker,6.204,2.804,10.1213,5.2193,3.9173,424,glass beaker,6.204,2.804,8.6069,3.7115,2.4029,1.5693,1.5325,0.8828,2.4153,0.9075,0.0549,0.0247,2.348,0.4006,0.6684,1.6219,0.9721,2.6597,0.6345,1.736,kidoyo,2011-01-01T13:49:04Z
"C0012C-10H-6, 30.0 cm",NULL,82.899,83.575,82.899,83.575,"C0012C-10H-6, 32.0 cm",NULL,82.916,83.595,82.916,83.595,"C0012C-10H-6 W, 30.0--32.0 cm",CKY000000000004748300,PP,NULL,10,bora333,NULL,CKY,2010-12-30T14:13:33Z,403,glass beaker,6.147,2.803,11.9139,6.2179,5.7669,403,glass beaker,6.147,2.803,9.8077,4.1209,3.6607,2.1826,2.1314,1.2835,3.4149,1.3179,0.0764,0.0344,3.5843,0.3785,0.6089,1.6887,1.0496,2.7926,0.6241,1.6606,kidoyo,2011-01-02T11:59:42Z
"C0012C-10H-6, 98.0 cm",NULL,83.479,84.255,83.479,84.255,"C0012C-10H-6, 100.0 cm",NULL,83.496,84.275,83.496,84.275,"C0012C-10H-6 W, 98.0--100.0 cm",CKY000000000004748400,PP,NULL,10,bora333,NULL,CKY,2010-12-30T14:13:33Z,174,glass beaker,6.021,2.722,11.5998,5.9574,5.5788,174,glass beaker,6.021,2.722,9.7005,4.0663,3.6795,1.9682,1.9221,1.3133,3.2354,1.3443,0.0689,0.031,3.6106,0.3528,0.5451,1.7243,1.116,2.7493,0.5941,1.4636,kidoyo,2011-01-02T11:59:42Z
"C0012C-10H-8, 21.0 cm",NULL,84.216,85.12,84.216,85.12,"C0012C-10H-8, 23.0 cm",NULL,84.233,85.14,84.233,85.14,"C0012C-10H-8 W, 21.0--23.0 cm",CKY000000000004748500,PP,NULL,10,bora333,NULL,CKY,2010-12-30T14:13:33Z,637,glass beaker,6.11,2.711,13.1278,7.0042,7.0178,637,glass beaker,6.11,2.711,10.4457,4.3337,4.3357,2.7794,2.7143,1.5789,4.2932,1.6227,0.0973,0.0438,4.2384,0.3961,0.6558,1.6346,0.9872,2.6844,0.6322,1.7191,kidoyo,2011-01-02T11:59:42Z
"C0012C-10H-8, 91.0 cm",NULL,84.813,85.82,84.813,85.82,"C0012C-10H-8, 93.0 cm",NULL,84.83,85.84,84.83,85.84,"C0012C-10H-8 W, 91.0--93.0 cm",CKY000000000004748600,PP,NULL,10,bora333,NULL,CKY,2010-12-30T14:13:33Z,182,glass beaker,6.112,2.726,12.3088,6.2685,6.1968,182,glass beaker,6.112,2.726,10.3092,4.2777,4.1972,2.0721,2.0235,1.519,3.5425,1.5517,0.0725,0.0327,4.1247,0.3344,0.5024,1.7493,1.1643,2.7154,0.5712,1.3321,kidoyo,2011-01-02T11:59:42Z
"C0012C-10H-9, 63.0 cm",NULL,85.609,86.755,85.609,86.755,"C0012C-10H-9, 64.0 cm",NULL,85.618,86.765,85.618,86.765,"C0012C-10H-9 WR, 63.0--64.0 cm",CKY000000000004553500,PP,NULL,5,mstrasser333,NULL,CKY,2010-12-27T03:28:11Z,407,glass beaker,6.252,2.799,10.1475,5.1889,3.8955,407,glass beaker,6.252,2.799,8.7828,3.8301,2.5308,1.4142,1.3811,1.0088,2.3899,1.0311,0.0495,0.0223,2.4813,0.363,0.5699,1.63,1.0382,2.4597,0.5779,1.3691,kidoyo,2011-01-01T13:49:04Z
"C0012C-10H-9, 107.0 cm",NULL,85.984,87.195,85.984,87.195,"C0012C-10H-9, 108.0 cm",NULL,85.993,87.205,85.993,87.205,"C0012C-10H-9 WR, 107.0--108.0 cm",CKY000000000004554200,PP,NULL,5,mstrasser333,NULL,CKY,2010-12-27T03:28:11Z,118,glass beaker,5.991,2.673,9.4714,4.8749,3.4804,118,glass beaker,5.991,2.673,8.1459,3.5552,2.1549,1.3736,1.3414,0.8605,2.2019,0.8822,0.0481,0.0217,2.1068,0.3947,0.652,1.5806,0.9568,2.4483,0.6092,1.5589,kidoyo,2011-01-01T13:49:04Z
"C0012C-11H-1, 46.0 cm",NULL,86.935,86.96,86.935,86.96,"C0012C-11H-1, 48.0 cm",NULL,86.953,86.98,86.953,86.98,"C0012C-11H-1 W, 46.0--48.0 cm",CKY000000000004763700,PP,NULL,5,coolks333,NULL,CKY,2010-12-31T00:42:00Z,404,glass beaker,6.227,2.821,10.2986,5.3406,4.0716,404,glass beaker,6.227,2.821,8.6299,3.6792,2.4029,1.7292,1.6887,0.8309,2.5196,0.8582,0.0605,0.0273,2.3424,0.4247,0.7382,1.616,0.9297,2.8191,0.6702,2.0324,kidoyo,2011-01-02T11:59:42Z
"C0012C-11H-1, 135.0 cm",NULL,87.775,87.85,87.775,87.85,"C0012C-11H-1, 137.0 cm",NULL,87.794,87.87,87.794,87.87,"C0012C-11H-1 W, 135.0--137.0 cm",CKY000000000004763800,PP,NULL,5,coolks333,NULL,CKY,2010-12-31T00:42:01Z,148,glass beaker,6.081,2.778,11.1464,5.8826,5.0654,148,glass beaker,6.081,2.778,9.1427,3.8876,3.0617,2.0764,2.0277,1.0769,3.1046,1.1096,0.0727,0.0327,2.989,0.4099,0.6947,1.6316,0.9628,2.7756,0.6531,1.8829,kidoyo,2011-01-02T11:59:42Z
"C0012C-11H-2, 44.0 cm",NULL,88.257,88.36,88.257,88.36,"C0012C-11H-2, 46.0 cm",NULL,88.276,88.38,88.276,88.38,"C0012C-11H-2 W, 44.0--46.0 cm",CKY000000000004763900,PP,NULL,5,coolks333,NULL,CKY,2010-12-31T00:42:01Z,424,glass beaker,6.204,2.804,10.8944,5.6186,4.6904,424,glass beaker,6.204,2.804,9.2238,3.9553,3.0198,1.7312,1.6906,1.124,2.8146,1.1513,0.0606,0.0273,2.9592,0.3691,0.585,1.6665,1.0514,2.6327,0.6007,1.5041,kidoyo,2011-01-02T11:59:42Z
"C0012C-11H-2, 117.0 cm",NULL,88.947,89.09,88.947,89.09,"C0012C-11H-2, 119.0 cm",NULL,88.965,89.11,88.965,89.11,"C0012C-11H-2 W, 117.0--119.0 cm",CKY000000000004764000,PP,NULL,5,coolks333,NULL,CKY,2010-12-31T00:42:01Z,16,glass beaker,4.607,2.088,10.5923,5.8207,5.9853,16,glass beaker,4.607,2.088,8.2507,3.4893,3.6437,2.4265,2.3696,1.3631,3.7327,1.4013,0.0849,0.0382,3.5588,0.4054,0.6818,1.6035,0.9534,2.6108,0.6348,1.7384,kidoyo,2011-01-02T11:59:42Z
"C0012C-11H-3, 27.0 cm",NULL,89.424,89.595,89.424,89.595,"C0012C-11H-3, 29.0 cm",NULL,89.442,89.615,89.442,89.615,"C0012C-11H-3 W, 27.0--29.0 cm",CKY000000000004764100,PP,NULL,5,coolks333,NULL,CKY,2010-12-31T00:42:01Z,7,glass beaker,4.58,2.033,9.6367,5.1374,5.0567,7,glass beaker,4.58,2.033,7.7028,3.212,3.1228,2.004,1.957,1.1474,3.1044,1.179,0.0701,0.0316,3.0527,0.3963,0.6565,1.6289,0.9833,2.6605,0.6304,1.7056,kidoyo,2011-01-02T11:59:42Z
"C0012C-11H-4, 34.0 cm",NULL,90.089,90.3,90.089,90.3,"C0012C-11H-4, 36.0 cm",NULL,90.108,90.32,90.108,90.32,"C0012C-11H-4 W, 34.0--36.0 cm",CKY000000000004764200,PP,NULL,5,coolks333,NULL,CKY,2010-12-31T00:42:01Z,127,glass beaker,5.998,2.683,11.4477,5.9782,5.4497,127,glass beaker,5.998,2.683,9.4133,3.9526,3.4153,2.1082,2.0588,1.2364,3.2952,1.2696,0.0738,0.0332,3.3415,0.3868,0.6309,1.6538,1.0141,2.7026,0.6248,1.6652,kidoyo,2011-01-02T11:59:42Z
