Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0018A-15H-4, 92.0 cm",NULL,129.837,130.28,129.837,130.28,"C0018A-15H-4, 94.0 cm",NULL,129.855,130.3,129.855,130.3,"C0018A-15H-4 W, 92.0--94.0 cm",CKY000000000003922200,PP,NULL,10,yasunagam,NULL,CKY,2010-12-17T12:32:29Z,185,glass beaker,5.862,2.662,11.2201,5.7196,5.3581,185,glass beaker,5.862,2.662,9.4969,4.004,3.6349,1.7857,1.7438,1.3138,3.0576,1.342,0.0625,0.0282,3.5724,0.3333,0.4999,1.7524,1.1684,2.7191,0.5703,1.3273,kidoyo,2010-12-24T14:35:33Z
"C0018A-15H-5, 22.0 cm",NULL,130.272,130.775,130.272,130.775,"C0018A-15H-5, 23.0 cm",NULL,130.281,130.785,130.281,130.785,"C0018A-15H-5 WR, 22.0--23.0 cm",CKY000000000003699300,PP,NULL,3,bora333,NULL,CKY,2010-12-13T13:24:42Z,117,glass beaker,6.088,2.718,10.33,5.1288,4.242,117,glass beaker,6.088,2.718,9.0188,3.8232,2.9308,1.3588,1.327,1.0838,2.4108,1.1052,0.0476,0.0214,2.8832,0.3203,0.4713,1.7596,1.196,2.6603,0.5504,1.2244,kidoyo,2010-12-24T14:35:31Z
"C0018A-15H-6, 13.0 cm",NULL,130.395,130.915,130.395,130.915,"C0018A-15H-6, 15.0 cm",NULL,130.412,130.935,130.412,130.935,"C0018A-15H-6 W, 13.0--15.0 cm",CKY000000000003922400,PP,NULL,10,yasunagam,NULL,CKY,2010-12-17T12:32:29Z,163,glass beaker,6.088,2.732,11.0751,5.5568,4.9871,163,glass beaker,6.088,2.732,9.6162,4.1042,3.5282,1.5118,1.4764,1.3484,2.8248,1.3722,0.0529,0.0238,3.4753,0.3031,0.435,1.7655,1.2303,2.5774,0.5227,1.0949,kidoyo,2010-12-24T14:35:33Z
"C0018A-15H-6, 78.0 cm",NULL,130.965,131.565,130.965,131.565,"C0018A-15H-6, 80.0 cm",NULL,130.983,131.585,130.983,131.585,"C0018A-15H-6 W, 78.0--80.0 cm",CKY000000000003922500,PP,NULL,10,yasunagam,NULL,CKY,2010-12-17T12:32:29Z,117,glass beaker,6.088,2.718,11.0586,5.5238,4.9706,117,glass beaker,6.088,2.718,9.6294,4.1008,3.5414,1.481,1.4463,1.3595,2.8058,1.3828,0.0518,0.0233,3.4896,0.298,0.4244,1.7715,1.2437,2.5668,0.5155,1.0638,kidoyo,2010-12-24T14:35:33Z
"C0018A-15H-7, 27.0 cm",NULL,131.791,132.505,131.791,132.505,"C0018A-15H-7, 29.0 cm",NULL,131.808,132.525,131.808,132.525,"C0018A-15H-7 W, 27.0--29.0 cm",CKY000000000003922600,PP,NULL,10,yasunagam,NULL,CKY,2010-12-17T12:32:29Z,180,glass beaker,6.061,2.715,12.3151,6.0475,6.2541,180,glass beaker,6.061,2.715,10.6345,4.3742,4.5735,1.7416,1.7008,1.6317,3.3325,1.6592,0.061,0.0275,4.5125,0.2785,0.386,1.8767,1.3541,2.7655,0.5104,1.0423,kidoyo,2010-12-24T14:35:33Z
"C0018A-15H-7, 80.0 cm",NULL,132.256,133.035,132.256,133.035,"C0018A-15H-7, 81.0 cm",NULL,132.265,133.045,132.265,133.045,"C0018A-15H-7 WR, 80.0--81.0 cm",CKY000000000003833100,PP,NULL,5,mstrasser333,NULL,CKY,2010-12-16T05:52:04Z,114,glass beaker,6.055,2.683,11.7009,5.7654,5.6459,114,glass beaker,6.055,2.683,10.2339,4.3048,4.1789,1.5202,1.4846,1.5978,3.0824,1.6218,0.0532,0.024,4.1257,0.2693,0.3685,1.8317,1.3385,2.5821,0.4816,0.9292,kidoyo,2010-12-24T14:35:32Z
"C0018A-15H-7, 99.0 cm",NULL,132.423,133.225,132.423,133.225,"C0018A-15H-7, 101.0 cm",NULL,132.44,133.245,132.44,133.245,"C0018A-15H-7 W, 99.0--101.0 cm",CKY000000000003922700,PP,NULL,10,yasunagam,NULL,CKY,2010-12-17T12:32:29Z,162,glass beaker,5.997,2.738,12.3655,6.191,6.3685,162,glass beaker,5.997,2.738,10.6151,4.4482,4.6181,1.8139,1.7714,1.6816,3.453,1.7102,0.0635,0.0286,4.5546,0.2848,0.3983,1.8443,1.319,2.7085,0.513,1.0534,kidoyo,2010-12-24T14:35:33Z
"C0018A-15H-8, 18.0 cm",NULL,132.976,133.855,132.976,133.855,"C0018A-15H-8, 20.0 cm",NULL,132.994,133.875,132.994,133.875,"C0018A-15H-8 W, 18.0--20.0 cm",CKY000000000003922800,PP,NULL,10,yasunagam,NULL,CKY,2010-12-17T12:32:29Z,136,glass beaker,6.024,2.705,11.8413,5.8803,5.8173,136,glass beaker,6.024,2.705,10.25,4.2959,4.226,1.649,1.6104,1.5649,3.1753,1.5909,0.0577,0.026,4.1683,0.2835,0.3956,1.832,1.3127,2.6636,0.5072,1.0291,kidoyo,2010-12-24T14:35:33Z
"C0018A-15H-8, 98.0 cm",NULL,133.678,134.655,133.678,134.655,"C0018A-15H-8, 100.0 cm",NULL,133.696,134.675,133.696,134.675,"C0018A-15H-8 W, 98.0--100.0 cm",CKY000000000003922900,PP,NULL,10,yasunagam,NULL,CKY,2010-12-17T12:32:29Z,9,glass beaker,4.579,2.095,10.6102,5.6445,6.0312,9,glass beaker,4.579,2.095,8.538,3.5813,3.959,2.1474,2.0971,1.4524,3.5495,1.4863,0.0752,0.0339,3.8838,0.356,0.5529,1.6992,1.0942,2.6741,0.5908,1.4439,kidoyo,2010-12-24T14:35:33Z
"C0018A-15H-9, 31.0 cm",NULL,134.346,135.415,134.346,135.415,"C0018A-15H-9, 33.0 cm",NULL,134.363,135.435,134.363,135.435,"C0018A-15H-9 W, 31.0--33.0 cm",CKY000000000003921700,PP,NULL,10,yasunagam,NULL,CKY,2010-12-17T12:32:28Z,140,glass beaker,6.002,2.709,11.5389,5.8362,5.5369,140,glass beaker,6.002,2.709,9.7379,4.043,3.7359,1.8663,1.8226,1.3046,3.1272,1.334,0.0653,0.0294,3.6706,0.3371,0.5084,1.7706,1.1738,2.8136,0.5828,1.3971,kidoyo,2010-12-24T14:35:33Z
"C0018A-15H-9, 111.0 cm",NULL,135.048,136.215,135.048,136.215,"C0018A-15H-9, 113.0 cm",NULL,135.066,136.235,135.066,136.235,"C0018A-15H-9 W, 111.0--113.0 cm",CKY000000000003921600,PP,NULL,10,yasunagam,NULL,CKY,2010-12-17T12:32:28Z,145,glass beaker,5.97,2.696,12.0389,6.0036,6.0689,145,glass beaker,5.97,2.696,10.3182,4.2904,4.3482,1.7831,1.7413,1.5663,3.3076,1.5944,0.0624,0.0281,4.2858,0.2938,0.416,1.8348,1.2957,2.7363,0.5265,1.1117,kidoyo,2010-12-24T14:35:33Z
"C0018A-16H-2, 14.0 cm",NULL,137.764,137.78,137.764,137.78,"C0018A-16H-2, 16.0 cm",NULL,137.784,137.8,137.784,137.8,"C0018A-16H-2 W, 14.0--16.0 cm",CKY000000000003921500,PP,NULL,10,yasunagam,NULL,CKY,2010-12-17T12:32:28Z,149,glass beaker,6.051,2.694,11.2767,5.7709,5.2257,149,glass beaker,6.051,2.694,9.5005,4.0024,3.4495,1.8406,1.7975,1.2794,3.0769,1.3084,0.0644,0.029,3.3851,0.3522,0.5437,1.6984,1.1002,2.6458,0.5842,1.405,kidoyo,2010-12-24T14:35:33Z
"C0018A-16H-2, 60.0 cm",NULL,138.219,138.24,138.219,138.24,"C0018A-16H-2, 61.0 cm",NULL,138.229,138.25,138.229,138.25,"C0018A-16H-2 WR, 60.0--61.0 cm",CKY000000000003841400,PP,NULL,5,mstrasser333,NULL,CKY,2010-12-16T07:53:53Z,16,glass beaker,4.607,2.088,9.8464,5.1654,5.2394,16,glass beaker,4.607,2.088,8.0042,3.3312,3.3972,1.909,1.8643,1.2131,3.0774,1.2432,0.0668,0.0301,3.3304,0.3644,0.5732,1.7025,1.0822,2.7454,0.6058,1.5368,kidoyo,2010-12-24T14:35:32Z
"C0018A-16H-2, 90.0 cm",NULL,138.516,138.54,138.516,138.54,"C0018A-16H-2, 92.0 cm",NULL,138.536,138.56,138.536,138.56,"C0018A-16H-2 W, 90.0--92.0 cm",CKY000000000003925200,PP,NULL,5,mstrasser333,NULL,CKY,2010-12-17T14:01:12Z,146,glass beaker,6.071,2.724,11.9015,6.1421,5.8305,146,glass beaker,6.071,2.724,9.9802,4.2292,3.9092,1.991,1.9443,1.4738,3.4181,1.5052,0.0697,0.0314,3.8395,0.3415,0.5186,1.7058,1.1233,2.6052,0.5688,1.3192,kidoyo,2010-12-24T14:35:33Z
"C0018A-16H-3, 7.0 cm",NULL,139.18,139.21,139.18,139.21,"C0018A-16H-3, 9.0 cm",NULL,139.2,139.23,139.2,139.23,"C0018A-16H-3 W, 7.0--9.0 cm",CKY000000000003925300,PP,NULL,5,mstrasser333,NULL,CKY,2010-12-17T14:01:12Z,152,glass beaker,6.058,2.743,11.3074,5.6016,5.2494,152,glass beaker,6.058,2.743,9.8257,4.1264,3.7677,1.5354,1.4994,1.3592,2.8586,1.3834,0.0537,0.0242,3.714,0.2925,0.4134,1.8364,1.2992,2.7325,0.5245,1.1031,kidoyo,2010-12-24T14:35:33Z
"C0018A-16H-3, 66.0 cm",NULL,139.764,139.8,139.764,139.8,"C0018A-16H-3, 68.0 cm",NULL,139.784,139.82,139.784,139.82,"C0018A-16H-3 W, 66.0--68.0 cm",CKY000000000003925400,PP,NULL,5,mstrasser333,NULL,CKY,2010-12-17T14:01:12Z,157,glass beaker,6.041,2.702,10.8101,5.3232,4.7691,157,glass beaker,6.041,2.702,9.4645,3.9835,3.4235,1.3944,1.3617,1.2595,2.6212,1.2815,0.0488,0.022,3.3747,0.2924,0.4132,1.8194,1.2875,2.6794,0.5195,1.0811,kidoyo,2010-12-24T14:35:33Z
"C0018A-16H-4, 37.0 cm",NULL,140.576,140.62,140.576,140.62,"C0018A-16H-4, 39.0 cm",NULL,140.596,140.64,140.596,140.64,"C0018A-16H-4 W, 37.0--39.0 cm",CKY000000000003925600,PP,NULL,5,mstrasser333,NULL,CKY,2010-12-17T14:01:12Z,159,glass beaker,6.091,2.717,12.7362,6.4574,6.6452,159,glass beaker,6.091,2.717,10.6834,4.4136,4.5924,2.1273,2.0774,1.663,3.7404,1.6966,0.0745,0.0336,4.5179,0.3201,0.4709,1.7766,1.2079,2.7167,0.5554,1.2492,kidoyo,2010-12-24T14:35:33Z
"C0018A-16H-4, 98.0 cm",NULL,141.18,141.23,141.18,141.23,"C0018A-16H-4, 100.0 cm",NULL,141.2,141.25,141.2,141.25,"C0018A-16H-4 W, 98.0--100.0 cm",CKY000000000003925500,PP,NULL,5,mstrasser333,NULL,CKY,2010-12-17T14:01:12Z,155,glass beaker,6.041,2.738,11.0446,5.4572,5.0036,155,glass beaker,6.041,2.738,9.6186,4.0374,3.5776,1.4777,1.4431,1.2761,2.7192,1.2994,0.0517,0.0233,3.5259,0.2953,0.4191,1.8401,1.2967,2.763,0.5307,1.1309,kidoyo,2010-12-24T14:35:33Z
"C0018A-16H-10, 32.0 cm",NULL,142.002,142.06,142.002,142.06,"C0018A-16H-10, 34.0 cm",NULL,142.021,142.08,142.021,142.08,"C0018A-16H-10 W, 32.0--34.0 cm",CKY000000000003925700,PP,NULL,5,mstrasser333,NULL,CKY,2010-12-17T14:01:12Z,160,glass beaker,6.044,2.724,12.1987,6.4628,6.1547,160,glass beaker,6.044,2.724,9.9288,4.2028,3.8848,2.3522,2.2971,1.4417,3.7388,1.4788,0.0823,0.0371,3.8025,0.3822,0.6186,1.6462,1.017,2.6375,0.6144,1.5933,kidoyo,2010-12-24T14:35:33Z
"C0018A-16H-11, 12.0 cm",NULL,142.576,142.64,142.576,142.64,"C0018A-16H-11, 13.0 cm",NULL,142.586,142.65,142.586,142.65,"C0018A-16H-11 WR, 12.0--13.0 cm",CKY000000000003848800,PP,NULL,5,mstrasser333,NULL,CKY,2010-12-16T10:01:46Z,648,glass beaker,6.153,2.766,10.4743,5.402,4.3213,648,glass beaker,6.153,2.766,8.8212,3.7561,2.6682,1.7131,1.6729,0.9631,2.636,0.9901,0.06,0.027,2.6082,0.3964,0.6568,1.6393,0.9895,2.7081,0.6346,1.737,kidoyo,2010-12-24T14:35:32Z
"C0018A-16H-11, 28.0 cm",NULL,142.734,142.8,142.734,142.8,"C0018A-16H-11, 30.0 cm",NULL,142.754,142.82,142.754,142.82,"C0018A-16H-11 W, 28.0--30.0 cm",CKY000000000003925800,PP,NULL,5,mstrasser333,NULL,CKY,2010-12-17T14:01:12Z,151,glass beaker,5.994,2.677,11.5396,6.0901,5.5456,151,glass beaker,5.994,2.677,9.4429,4.0025,3.4489,2.1727,2.1218,1.2913,3.4131,1.3255,0.076,0.0342,3.3729,0.3918,0.6442,1.6248,0.9882,2.612,0.6217,1.6432,kidoyo,2010-12-24T14:35:33Z
"C0018A-16H-11, 122.0 cm",NULL,143.665,143.74,143.665,143.74,"C0018A-16H-11, 123.0 cm",NULL,143.675,143.75,143.675,143.75,"C0018A-16H-11 WR, 122.0--123.0 cm",CKY000000000003843000,PP,NULL,5,mstrasser333,NULL,CKY,2010-12-16T08:35:36Z,627,glass beaker,6.129,2.768,10.0093,5.0393,3.8803,627,glass beaker,6.129,2.768,8.5864,3.6226,2.4574,1.4745,1.4399,0.8314,2.2713,0.8546,0.0516,0.0232,2.4058,0.38,0.6129,1.7084,1.0592,2.8937,0.634,1.7319,kidoyo,2010-12-24T14:35:32Z
"C0018A-16H-12, 25.0 cm",NULL,144.105,144.185,144.105,144.185,"C0018A-16H-12, 26.0 cm",NULL,144.115,144.195,144.115,144.195,"C0018A-16H-12 WR, 25.0--26.0 cm",CKY000000000003713600,PP,NULL,3,marion333,NULL,CKY,2010-12-13T18:48:28Z,645,glass beaker,6.045,2.729,10.5682,5.3599,4.5232,645,glass beaker,6.045,2.729,9.0103,3.8088,2.9653,1.6144,1.5766,1.0543,2.6309,1.0798,0.0565,0.0255,2.9088,0.3569,0.555,1.7193,1.1056,2.759,0.5993,1.4954,kidoyo,2010-12-24T14:35:31Z
"C0018A-16H-13, 10.0 cm",NULL,144.214,144.295,144.214,144.295,"C0018A-16H-13, 12.0 cm",NULL,144.234,144.315,144.234,144.315,"C0018A-16H-13 W, 10.0--12.0 cm",CKY000000000003925900,PP,NULL,5,mstrasser333,NULL,CKY,2010-12-17T14:01:12Z,150,glass beaker,6.11,2.79,11.7464,6.0846,5.6364,150,glass beaker,6.11,2.79,9.8165,4.1631,3.7065,1.9999,1.953,1.3416,3.2946,1.3731,0.07,0.0315,3.6365,0.3548,0.55,1.7108,1.1038,2.7106,0.5928,1.4557,kidoyo,2010-12-24T14:35:33Z
"C0018A-17H-1, 50.0 cm",NULL,145.114,145.15,145.114,145.15,"C0018A-17H-1, 51.0 cm",NULL,145.124,145.16,145.124,145.16,"C0018A-17H-1 WR, 50.0--51.0 cm",CKY000000000003782600,PP,NULL,5,mstrasser333,NULL,CKY,2010-12-15T10:25:20Z,179,glass beaker,6.043,2.728,9.0117,4.2548,2.9687,179,glass beaker,6.043,2.728,8.2298,3.4763,2.1868,0.8103,0.7913,0.7355,1.5268,0.7483,0.0284,0.0128,2.1584,0.2729,0.3754,1.9444,1.4137,2.9346,0.5183,1.0759,kidoyo,2010-12-24T14:35:32Z
"C0018A-17H-1, 118.0 cm",NULL,145.746,145.83,145.746,145.83,"C0018A-17H-1, 120.0 cm",NULL,145.765,145.85,145.765,145.85,"C0018A-17H-1 W, 118.0--120.0 cm",CKY000000000003941400,PP,NULL,5,yabukit,NULL,CKY,2010-12-17T21:56:39Z,636,glass beaker,6.107,2.76,11.1833,5.4469,5.0763,636,glass beaker,6.107,2.76,9.8236,4.0931,3.7166,1.409,1.376,1.3109,2.6869,1.3331,0.0493,0.0222,3.6673,0.2776,0.3842,1.8893,1.3649,2.7975,0.5121,1.0497,kidoyo,2010-12-24T14:35:33Z
"C0018A-17H-2, 7.0 cm",NULL,146.02,146.125,146.02,146.125,"C0018A-17H-2, 9.0 cm",NULL,146.039,146.145,146.039,146.145,"C0018A-17H-2 W, 7.0--9.0 cm",CKY000000000003941500,PP,NULL,5,yabukit,NULL,CKY,2010-12-17T21:56:39Z,624,glass beaker,6.121,2.757,12.0842,5.9519,5.9632,624,glass beaker,6.121,2.757,10.5005,4.3752,4.3795,1.6411,1.6026,1.5923,3.1949,1.6182,0.0574,0.0259,4.3221,0.2752,0.3797,1.8665,1.3528,2.7144,0.5016,1.0065,kidoyo,2010-12-24T14:35:33Z
"C0018A-17H-2, 39.0 cm",NULL,146.317,146.445,146.317,146.445,"C0018A-17H-2, 40.0 cm",NULL,146.327,146.455,146.327,146.455,"C0018A-17H-2 WR, 39.0--40.0 cm",CKY000000000003783500,PP,NULL,5,mstrasser333,NULL,CKY,2010-12-15T10:48:17Z,183,glass beaker,5.921,2.686,9.4255,4.6708,3.5045,183,glass beaker,5.921,2.686,8.3073,3.5575,2.3863,1.1588,1.1316,0.8532,1.9848,0.8715,0.0406,0.0183,2.3457,0.3307,0.494,1.7657,1.1818,2.7493,0.5701,1.3263,kidoyo,2010-12-24T14:35:32Z
"C0018A-17H-2, 116.0 cm",NULL,147.032,147.215,147.032,147.215,"C0018A-17H-2, 118.0 cm",NULL,147.051,147.235,147.051,147.235,"C0018A-17H-2 W, 116.0--118.0 cm",CKY000000000003941600,PP,NULL,5,yabukit,NULL,CKY,2010-12-17T21:56:39Z,632,glass beaker,6.187,2.805,11.6364,5.8668,5.4494,632,glass beaker,6.187,2.805,9.9434,4.1812,3.7564,1.7544,1.7133,1.3485,3.0618,1.3762,0.0614,0.0277,3.695,0.3219,0.4748,1.7798,1.2068,2.7401,0.5596,1.2705,kidoyo,2010-12-24T14:35:33Z
"C0018A-17H-3, 40.0 cm",NULL,147.631,147.86,147.631,147.86,"C0018A-17H-3, 42.0 cm",NULL,147.65,147.88,147.65,147.88,"C0018A-17H-3 W, 40.0--42.0 cm",CKY000000000003941700,PP,NULL,5,yabukit,NULL,CKY,2010-12-17T21:56:39Z,633,glass beaker,6.086,2.695,11.1421,5.5685,5.0561,633,glass beaker,6.086,2.695,9.6429,4.0758,3.5569,1.5536,1.5172,1.3563,2.8735,1.3808,0.0544,0.0245,3.5025,0.3073,0.4436,1.7596,1.2189,2.5824,0.528,1.1186,kidoyo,2010-12-24T14:35:33Z
"C0018A-17H-3, 110.0 cm",NULL,148.282,148.56,148.282,148.56,"C0018A-17H-3, 111.0 cm",NULL,148.291,148.57,148.291,148.57,"C0018A-17H-3 WR, 110.0--111.0 cm",CKY000000000003784600,PP,NULL,5,mstrasser333,NULL,CKY,2010-12-15T11:36:05Z,169,glass beaker,6.057,2.695,8.9615,4.3783,2.9045,169,glass beaker,6.057,2.695,8.0057,3.4266,1.9487,0.9905,0.9673,0.716,1.6833,0.7316,0.0347,0.0156,1.914,0.341,0.5175,1.7255,1.1371,2.6732,0.5746,1.351,kidoyo,2010-12-24T14:35:32Z
"C0018A-17H-3, 138.0 cm",NULL,148.542,148.84,148.542,148.84,"C0018A-17H-3, 140.0 cm",NULL,148.56,148.86,148.56,148.86,"C0018A-17H-3 W, 138.0--140.0 cm",CKY000000000003941800,PP,NULL,5,yabukit,NULL,CKY,2010-12-17T21:56:39Z,154,glass beaker,6.047,2.683,10.2747,5.1676,4.2277,154,glass beaker,6.047,2.683,8.9175,3.8164,2.8705,1.4064,1.3734,1.1112,2.4846,1.1334,0.0492,0.0222,2.8213,0.3327,0.4985,1.7016,1.1355,2.539,0.5528,1.236,kidoyo,2010-12-24T14:35:33Z
"C0018A-17H-4, 48.0 cm",NULL,149.02,149.355,149.02,149.355,"C0018A-17H-4, 50.0 cm",NULL,149.039,149.375,149.039,149.375,"C0018A-17H-4 W, 48.0--50.0 cm",CKY000000000003941900,PP,NULL,5,yabukit,NULL,CKY,2010-12-17T21:56:39Z,629,glass beaker,6.237,2.832,11.6026,5.8474,5.3656,629,glass beaker,6.237,2.832,9.9283,4.1804,3.6913,1.735,1.6943,1.3211,3.0154,1.3484,0.0607,0.0273,3.6306,0.3234,0.4779,1.7794,1.204,2.7482,0.5619,1.2825,kidoyo,2010-12-24T14:35:33Z
"C0018A-17H-5, 26.0 cm",NULL,149.429,149.795,149.429,149.795,"C0018A-17H-5, 27.0 cm",NULL,149.438,149.805,149.438,149.805,"C0018A-17H-5 WR, 26.0--27.0 cm",CKY000000000003715300,PP,NULL,3,marion333,NULL,CKY,2010-12-13T22:23:00Z,130,glass beaker,6.103,2.696,11.9273,5.718,5.8243,130,glass beaker,6.103,2.696,10.5962,4.3927,4.4932,1.3794,1.3471,1.6749,3.022,1.6967,0.0483,0.0218,4.4449,0.2368,0.3103,1.9273,1.4708,2.6538,0.4458,0.8043,kidoyo,2010-12-24T14:35:31Z
"C0018A-17H-6, 8.0 cm",NULL,149.512,149.885,149.512,149.885,"C0018A-17H-6, 10.0 cm",NULL,149.531,149.905,149.531,149.905,"C0018A-17H-6 W, 8.0--10.0 cm",CKY000000000003942000,PP,NULL,5,yabukit,NULL,CKY,2010-12-17T21:56:39Z,21,glass beaker,4.555,2.054,10.8704,5.5531,6.3154,21,glass beaker,4.555,2.054,8.9426,3.6337,4.3876,1.9977,1.9509,1.5482,3.4991,1.5797,0.0699,0.0315,4.3177,0.3163,0.4627,1.8049,1.2339,2.7889,0.5575,1.2601,kidoyo,2010-12-24T14:35:33Z
"C0018A-17H-6, 19.0 cm",NULL,149.614,149.995,149.614,149.995,"C0018A-17H-6, 20.0 cm",NULL,149.624,150.005,149.624,150.005,"C0018A-17H-6 WR, 19.0--20.0 cm",CKY000000000003785500,PP,NULL,5,mstrasser333,NULL,CKY,2010-12-15T12:15:58Z,174,glass beaker,6.021,2.722,8.1898,3.9044,2.1688,174,glass beaker,6.021,2.722,7.5119,3.2295,1.4909,0.7025,0.686,0.4964,1.1824,0.5075,0.0246,0.0111,1.4663,0.3239,0.4791,1.8342,1.2401,2.9539,0.5802,1.382,kidoyo,2010-12-24T14:35:32Z
"C0018A-17H-6, 108.0 cm",NULL,150.441,150.885,150.441,150.885,"C0018A-17H-6, 110.0 cm",NULL,150.46,150.905,150.46,150.905,"C0018A-17H-6 W, 108.0--110.0 cm",CKY000000000003942100,PP,NULL,5,yabukit,NULL,CKY,2010-12-17T21:56:39Z,623,glass beaker,6.083,2.721,12.1552,6.0991,6.0722,623,glass beaker,6.083,2.721,10.4222,4.3736,4.3392,1.7959,1.7538,1.6243,3.3781,1.6526,0.0629,0.0283,4.2763,0.2958,0.42,1.7975,1.2659,2.6327,0.5192,1.0797,kidoyo,2010-12-24T14:35:33Z
"C0018A-17H-7, 3.0 cm",NULL,150.789,151.26,150.789,151.26,"C0018A-17H-7, 5.0 cm",NULL,150.808,151.28,150.808,151.28,"C0018A-17H-7 W, 3.0--5.0 cm",CKY000000000003942200,PP,NULL,5,yabukit,NULL,CKY,2010-12-17T21:56:39Z,35,glass beaker,4.582,2.094,10.4746,5.38,5.8926,35,glass beaker,4.582,2.094,8.6046,3.5181,4.0226,1.9378,1.8924,1.3936,3.286,1.4241,0.0678,0.0305,3.9548,0.3289,0.49,1.7932,1.2035,2.8378,0.5759,1.3579,kidoyo,2010-12-24T14:35:33Z
"C0018A-17H-7, 88.0 cm",NULL,151.579,152.11,151.579,152.11,"C0018A-17H-7, 90.0 cm",NULL,151.597,152.13,151.597,152.13,"C0018A-17H-7 W, 88.0--90.0 cm",CKY000000000003942300,PP,NULL,5,yabukit,NULL,CKY,2010-12-17T21:56:39Z,147,glass beaker,6.022,2.697,11.4577,5.8089,5.4357,147,glass beaker,6.022,2.697,9.7916,4.1501,3.7696,1.7265,1.686,1.4259,3.1119,1.4531,0.0604,0.0272,3.7092,0.3176,0.4655,1.7467,1.1919,2.6013,0.5418,1.1824,kidoyo,2010-12-24T14:35:33Z
"C0018A-17H-8, 10.0 cm",NULL,152.169,152.745,152.169,152.745,"C0018A-17H-8, 12.0 cm",NULL,152.187,152.765,152.187,152.765,"C0018A-17H-8 W, 10.0--12.0 cm",CKY000000000003942400,PP,NULL,5,yabukit,NULL,CKY,2010-12-17T21:56:39Z,156,glass beaker,5.933,2.666,10.799,5.3533,4.866,156,glass beaker,5.933,2.666,9.3901,3.9505,3.4571,1.46,1.4258,1.2615,2.6873,1.2845,0.0511,0.023,3.406,0.3,0.4287,1.8107,1.2674,2.7,0.5306,1.1302,kidoyo,2010-12-24T14:35:33Z
"C0018A-17H-8, 72.0 cm",NULL,152.744,153.365,152.744,153.365,"C0018A-17H-8, 74.0 cm",NULL,152.763,153.385,152.763,153.385,"C0018A-17H-8 W, 72.0--74.0 cm",CKY000000000003942500,PP,NULL,5,yabukit,NULL,CKY,2010-12-17T21:56:39Z,158,glass beaker,6.022,2.674,10.4849,5.1256,4.4629,158,glass beaker,6.022,2.674,9.276,3.922,3.254,1.2527,1.2233,1.2283,2.4516,1.248,0.0438,0.0197,3.2102,0.2807,0.3902,1.8204,1.3094,2.6135,0.499,0.9959,kidoyo,2010-12-24T14:35:33Z
"C0018A-18H-1, 10.0 cm",NULL,153.744,153.75,153.744,153.75,"C0018A-18H-1, 12.0 cm",NULL,153.763,153.77,153.763,153.77,"C0018A-18H-1 W, 10.0--12.0 cm",CKY000000000003945300,PP,NULL,5,fujikit,NULL,CKY,2010-12-17T23:56:32Z,26,glass beaker,4.59,2.046,11.918,6.4823,7.328,26,glass beaker,4.59,2.046,8.9554,3.5326,4.3654,3.0701,2.9981,1.4382,4.4363,1.4866,0.1075,0.0484,4.2579,0.419,0.721,1.6518,0.9598,2.9606,0.6758,2.0846,kidoyo,2010-12-24T14:35:33Z
