Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::comment on measurement::text,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0007C-10X-4, 22.5 cm",NULL,93.635,93.635,93.635,93.635,"C0007C-10X-4, 24.5 cm",NULL,93.655,93.655,93.655,93.655,"C0007C-10X-4 W, 22.5--24.5 cm",CKY000000000001410500,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-17T23:04:34Z,NULL,11,glass cell,4.56,2.025,12.629,6.322371,8.069,11,glass cell,4.56,2.025,10.648,4.35,6.088,2.05285,2.004736,2.292635,4.297371,2.325,0.0718498,0.03236477,6.01615,0.2544119,0.3412232,1.87766,1.399961,2.62412,0.4665029,0.8744243,tsutsumi316,2008-01-18T18:17:13Z
"C0007C-10X-CC, 6.0 cm",NULL,94.305,94.305,94.305,94.305,"C0007C-10X-CC, 7.5 cm",NULL,94.32,94.32,94.32,94.32,"C0007C-10X-CC WR, 6.0--7.5 cm",CKY000000000001388600,PP,NULL,8,arito316,NULL,CKY,2008-01-16T16:35:39Z,NULL,199,glass beaker,6.006,2.699,14.248,6.443509,8.242,199,glass beaker,6.006,2.699,13.217,5.417,7.211,1.068394,1.043353,2.701156,3.744509,2.718,0.03739381,0.01684406,7.173606,0.129628,0.148934,2.20109,1.915767,2.655754,0.2786355,0.3862618,tsutsumi316,2008-01-18T18:17:11Z
"C0007C-11X-1, 15.5 cm",NULL,100.245,100.245,100.245,100.245,"C0007C-11X-1, 17.5 cm",NULL,100.265,100.265,100.265,100.265,"C0007C-11X-1 W, 15.5--17.5 cm",CKY000000000001410600,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-17T23:04:34Z,NULL,197,glass beaker,6.036,2.69,15.951,7.652384,9.915,197,glass beaker,6.036,2.69,13.973,5.683,7.937,2.049741,2.0017,2.960684,4.962384,2.993,0.07174099,0.03231576,7.865259,0.2067313,0.2606069,1.998032,1.584976,2.656568,0.4033747,0.6760937,tsutsumi316,2008-01-18T18:17:13Z
"C0007C-11X-1, 22.5 cm",NULL,100.315,100.315,100.315,100.315,"C0007C-11X-1, 24.0 cm",NULL,100.33,100.33,100.33,100.33,"C0007C-11X-1 WR, 22.5--24.0 cm",CKY000000000001396200,PP,NULL,8,arito316,NULL,CKY,2008-01-16T21:43:23Z,NULL,137,glass beaker,6.089,2.707,14.476,6.705002,8.387,137,glass beaker,6.089,2.707,13.099,5.334,7.01,1.426943,1.393499,2.604503,3.998002,2.627,0.04994304,0.02249687,6.960057,0.1701375,0.2050189,2.097798,1.740884,2.672317,0.3485488,0.5350345,tsutsumi316,2008-01-18T18:17:14Z
"C0007C-11X-2, 56.0 cm",NULL,102.07,102.07,102.07,102.07,"C0007C-11X-2, 57.5 cm",NULL,102.085,102.085,102.085,102.085,"C0007C-11X-2 WR, 56.0--57.5 cm",CKY000000000001396800,PP,NULL,8,arito316,NULL,CKY,2008-01-16T22:03:46Z,NULL,9,glass cell,4.585,2.063,12.744,6.309437,8.159,9,glass cell,4.585,2.063,10.778,4.352,6.193,2.037306,1.989556,2.25688,4.246437,2.289,0.07130575,0.03211971,6.121694,0.2497004,0.332801,1.921376,1.441607,2.712459,0.4685237,0.8815515,tsutsumi316,2008-01-18T18:17:15Z
"C0007C-11X-2, 109.0 cm",NULL,102.6,102.6,102.6,102.6,"C0007C-11X-2, 111.0 cm",NULL,102.62,102.62,102.62,102.62,"C0007C-11X-2 W, 109.0--111.0 cm",CKY000000000001410700,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-17T23:04:34Z,NULL,191,glass beaker,6.066,2.767,15.272,7.073527,9.206,191,glass beaker,6.066,2.767,13.786,5.594,7.72,1.539896,1.503805,2.802722,4.306527,2.827,0.05389641,0.02427766,7.666104,0.167271,0.2008708,2.137685,1.780113,2.735235,0.349192,0.5365516,tsutsumi316,2008-01-18T18:17:14Z
"C0007C-11X-3, 0.0 cm",NULL,102.7,102.7,102.7,102.7,"C0007C-11X-3, 1.5 cm",NULL,102.715,102.715,102.715,102.715,"C0007C-11X-3 WR, 0.0--1.5 cm",CKY000000000001389300,PP,NULL,8,arito316,NULL,CKY,2008-01-16T17:10:35Z,NULL,7,glass cell,4.588,2.091,14.301,6.787107,9.713,7,glass cell,4.588,2.091,12.489,4.983,7.901,1.87772,1.833711,2.862396,4.696107,2.892,0.06572026,0.02960372,7.83528,0.1933203,0.2396494,2.068309,1.668463,2.737315,0.3904747,0.640621,tsutsumi316,2008-01-18T18:17:11Z
"C0007C-11X-4, 22.0 cm",NULL,103.155,103.155,103.155,103.155,"C0007C-11X-4, 24.0 cm",NULL,103.175,103.175,103.175,103.175,"C0007C-11X-4 W, 22.0--24.0 cm",CKY000000000001410800,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-17T23:04:35Z,NULL,111,glass beaker,6.065,2.702,15.023,7.382931,8.958,111,glass beaker,6.065,2.702,12.941,5.31,6.876,2.157513,2.106946,2.573985,4.680931,2.608,0.07551301,0.03401487,6.800487,0.2408476,0.3172586,1.913722,1.452806,2.642007,0.4501126,0.8185541,tsutsumi316,2008-01-18T18:17:14Z
"C0007C-11X-4, 67.0 cm",NULL,103.605,103.605,103.605,103.605,"C0007C-11X-4, 68.5 cm",NULL,103.62,103.62,103.62,103.62,"C0007C-11X-4 WR, 67.0--68.5 cm",CKY000000000001397500,PP,NULL,8,arito316,NULL,CKY,2008-01-16T22:19:59Z,NULL,159,glass beaker,6.088,2.772,14.987,7.137491,8.899,159,glass beaker,6.088,2.772,13.263,5.421,7.175,1.786529,1.744657,2.620834,4.365491,2.649,0.06252855,0.02816601,7.112472,0.2007561,0.2511825,2.038488,1.629249,2.71382,0.3996473,0.6656876,tsutsumi316,2008-01-18T18:17:15Z
"C0007C-11X-CC, 21.0 cm",NULL,103.83,103.83,103.83,103.83,"C0007C-11X-CC, 22.5 cm",NULL,103.845,103.845,103.845,103.845,"C0007C-11X-CC WR, 21.0--22.5 cm",CKY000000000001395600,PP,NULL,8,arito316,NULL,CKY,2008-01-16T21:29:31Z,NULL,192,glass beaker,5.928,2.685,14.275,6.3964,8.347,192,glass beaker,5.928,2.685,13.219,5.345,7.291,1.094301,1.068653,2.642748,3.7114,2.66,0.03830055,0.0172525,7.252699,0.1311011,0.1508818,2.249016,1.954168,2.744379,0.2879379,0.4043719,tsutsumi316,2008-01-18T18:17:15Z
"C0007C-12X-1, 30.0 cm",NULL,109.89,109.89,109.89,109.89,"C0007C-12X-1, 32.0 cm",NULL,109.91,109.91,109.91,109.91,"C0007C-12X-1 W, 30.0--32.0 cm",CKY000000000001411800,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-18T13:50:15Z,sand,128,glass beaker,6.025,2.648,16.455,7.640047,10.43,128,glass beaker,6.025,2.648,14.744,5.9365,8.719,1.773057,1.731501,3.260546,4.992047,3.2885,0.06205704,0.02795362,8.656943,0.1699959,0.2048133,2.089323,1.734147,2.655059,0.3468519,0.5310462,david_goldsby316,2008-02-01T01:29:55Z
"C0007C-14X-1, 20.0 cm",NULL,128.79,128.79,128.79,128.79,"C0007C-14X-1, 22.0 cm",NULL,128.81,128.81,128.81,128.81,"C0007C-14X-1 W, 20.0--22.0 cm",CKY000000000001411400,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-18T13:49:14Z,sand,118,glass beaker,5.99,2.716,13.004,5.841866,7.014,118,glass beaker,5.99,2.716,12.055,4.897,6.065,0.9834197,0.9603708,2.165496,3.125866,2.181,0.03441972,0.01550438,6.030581,0.1402081,0.1630721,2.243858,1.929251,2.78485,0.3072335,0.4434877,david_goldsby316,2008-02-01T01:29:54Z
"C0007C-14X-1, 100.0 cm",NULL,129.59,129.59,129.59,129.59,"C0007C-14X-1, 102.0 cm",NULL,129.61,129.61,129.61,129.61,"C0007C-14X-1 W, 100.0--102.0 cm",CKY000000000001411500,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-18T13:49:15Z,NULL,201,glass beaker,6.063,2.712,14.412,6.746353,8.349,201,glass beaker,6.063,2.712,12.886,5.227,6.823,1.581347,1.544284,2.490069,4.034353,2.515,0.05534719,0.02493117,6.767653,0.1894056,0.2336626,2.069477,1.677506,2.717858,0.3827836,0.6201774,david_goldsby316,2008-02-01T01:29:54Z
"C0007C-14X-2, 0.0 cm",NULL,129.725,129.725,129.725,129.725,"C0007C-14X-2, 1.5 cm",NULL,129.74,129.74,129.74,129.74,"C0007C-14X-2 WR, 0.0--1.5 cm",CKY000000000001394700,PP,NULL,8,arito316,NULL,CKY,2008-01-16T20:23:29Z,NULL,168,glass beaker,6.088,2.784,13.932,6.47429,7.844,168,glass beaker,6.088,2.784,12.621,5.169,6.533,1.358549,1.326708,2.363581,3.69029,2.385,0.04754926,0.02141859,6.485451,0.173196,0.2094765,2.125578,1.757437,2.743908,0.3595133,0.5613127,tsutsumi316,2008-01-18T18:17:13Z
"C0007C-14X-3, 18.0 cm",NULL,130.195,130.195,130.195,130.195,"C0007C-14X-3, 20.0 cm",NULL,130.215,130.215,130.215,130.215,"C0007C-14X-3 W, 18.0--20.0 cm",CKY000000000001411600,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-18T13:49:15Z,sand,157,glass beaker,6.049,2.679,13.666,6.316634,7.617,157,glass beaker,6.049,2.679,12.434,5.09,6.385,1.276684,1.246762,2.390872,3.637634,2.411,0.04468397,0.02012792,6.340316,0.1676098,0.2013597,2.093944,1.742978,2.651884,0.3427397,0.5214673,david_goldsby316,2008-02-01T01:29:54Z
"C0007C-14X-CC, 19.0 cm",NULL,130.42,130.42,130.42,130.42,"C0007C-14X-CC, 21.0 cm",NULL,130.44,130.44,130.44,130.44,"C0007C-14X-CC W, 19.0--21.0 cm",CKY000000000001411700,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-18T13:49:15Z,sand,108,glass beaker,6.035,2.701,15.644,7.051311,9.609,108,glass beaker,6.035,2.701,14.338,5.751,8.303,1.353368,1.321648,3.028663,4.350311,3.05,0.04736791,0.0213369,8.255632,0.1408438,0.1639327,2.208807,1.897711,2.725834,0.3038054,0.4363801,david_goldsby316,2008-02-01T01:29:54Z
"C0007C-16H-1, 23.0 cm",NULL,147.82,147.82,147.82,147.82,"C0007C-16H-1, 25.0 cm",NULL,147.84,147.84,147.84,147.84,"C0007C-16H-1 W, 23.0--25.0 cm",CKY000000000001410900,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-17T23:04:35Z,NULL,33,glass cell,4.621,2.028,13.347,6.526593,8.726,33,glass cell,4.621,2.028,11.417,4.605,6.796,2,1.953125,2.545468,4.498593,2.577,0.07000005,0.03153156,6.726,0.2292001,0.2973536,1.939717,1.495134,2.642343,0.4341635,0.7672949,tsutsumi316,2008-01-23T20:23:59Z
"C0007C-16H-1, 99.0 cm",NULL,148.58,148.58,148.58,148.58,"C0007C-16H-1, 101.0 cm",NULL,148.6,148.6,148.6,148.6,"C0007C-16H-1 W, 99.0--101.0 cm",CKY000000000001411000,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-17T23:04:35Z,NULL,162,glass beaker,5.999,2.708,14.232,6.78883,8.233,162,glass beaker,5.999,2.708,12.586,5.15,6.587,1.7057,1.665722,2.415108,4.08083,2.442,0.05969953,0.02689168,6.5273,0.2071784,0.2613178,2.017482,1.599503,2.702695,0.4081821,0.6897091,tsutsumi316,2008-01-23T20:23:59Z
"C0007C-16H-2, 0.0 cm",NULL,148.995,148.995,148.995,148.995,"C0007C-16H-2, 1.5 cm",NULL,149.01,149.01,149.01,149.01,"C0007C-16H-2 WR, 0.0--1.5 cm",CKY000000000001402900,PP,NULL,8,arito316,NULL,CKY,2008-01-17T01:36:31Z,NULL,196,glass beaker,6.1,2.757,15.376,7.295373,9.276,196,glass beaker,6.1,2.757,13.625,5.552,7.525,1.814508,1.77198,2.766393,4.538373,2.795,0.06350782,0.02860713,7.461492,0.1956132,0.243183,2.043904,1.64409,2.697192,0.3904439,0.6405382,tsutsumi316,2008-01-18T18:17:16Z
"C0007C-16H-3, 23.0 cm",NULL,149.45,149.45,149.45,149.45,"C0007C-16H-3, 25.0 cm",NULL,149.47,149.47,149.47,149.47,"C0007C-16H-3 W, 23.0--25.0 cm",CKY000000000001411100,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-17T23:04:35Z,NULL,194,glass beaker,6.04,2.751,13.268,6.262477,7.228,194,glass beaker,6.04,2.751,12,5,5.96,1.31399,1.283193,2.228284,3.511477,2.249,0.04598967,0.02071607,5.91401,0.1817916,0.2221825,2.058393,1.684195,2.654065,0.3654283,0.575866,tsutsumi316,2008-01-23T20:23:59Z
