Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0001E-7H-3, 24.0 cm",NULL,54.333,54.72,54.333,54.72,"C0001E-7H-3, 25.0 cm",NULL,54.342,54.73,54.342,54.73,"C0001E-7H-3 W, 24.0--25.0 cm",CKY000000000000278700,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T16:02:09Z,114,glass beaker,6.061,2.735,11.706,6.036358,5.645,114,glass beaker,6.061,2.735,9.722,4.061,3.661,2.055959,2.007772,1.293586,3.301358,1.326,0.07195861,0.03241379,3.589042,0.3642088,0.5728434,1.709902,1.087141,2.77449,0.6081654,1.552098,hayashikz,2007-11-30T19:40:24Z
"C0001E-7H-3, 99.0 cm",NULL,54.99,55.47,54.99,55.47,"C0001E-7H-3, 100.0 cm",NULL,54.999,55.48,54.999,55.48,"C0001E-7H-3 W, 99.0--100.0 cm",CKY000000000000278800,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T16:02:09Z,187,glass beaker,6.12,2.752,10.875,5.552569,4.755,187,glass beaker,6.12,2.752,9.169,3.854,3.049,1.767876,1.726441,1.074128,2.800569,1.102,0.0618757,0.02787193,2.987124,0.371793,0.591832,1.697869,1.066613,2.780976,0.6164608,1.607295,hayashikz,2007-11-30T19:40:25Z
"C0001E-7H-4, 0.0 cm",NULL,55.213,55.725,55.213,55.725,"C0001E-7H-4, 1.0 cm",NULL,55.222,55.735,55.222,55.735,"C0001E-7H-4 WR, 0.0--1.0 cm",CKY000000000000236000,PP,NULL,8,hassy315,NULL,CKY,2007-11-20T09:03:34Z,109,glass beaker,6.007,2.678,10.475,5.330092,4.468,109,glass beaker,6.007,2.678,8.889,3.751,2.882,1.643523,1.605003,1.047089,2.652092,1.073,0.05752336,0.02591142,2.824477,0.3678432,0.581886,1.684708,1.065,2.697457,0.6051839,1.532825,ishimori,2007-11-25T17:47:41Z
"C0001E-7H-5, 8.0 cm",NULL,55.472,56.02,55.472,56.02,"C0001E-7H-5, 9.5 cm",NULL,55.485,56.035,55.485,56.035,"C0001E-7H-5 WR, 8.0--9.5 cm",CKY000000000000253200,PP,NULL,8,hirono315,NULL,CKY,2007-11-21T11:15:42Z,202,glass beaker,6.017,2.685,11.98,6.147371,5.963,202,glass beaker,6.017,2.685,9.999,4.175,3.982,2.05285,2.004736,1.457635,3.462371,1.49,0.0718498,0.03236477,3.91015,0.3442646,0.5250054,1.72223,1.129327,2.68253,0.5790067,1.375335,hayashikz,2007-11-30T18:59:59Z
"C0001E-7H-5, 24.0 cm",NULL,55.612,56.18,55.612,56.18,"C0001E-7H-5, 25.0 cm",NULL,55.621,56.19,55.621,56.19,"C0001E-7H-5 W, 24.0--25.0 cm",CKY000000000000278900,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T16:02:09Z,203,glass beaker,6.041,2.699,11.434,5.871811,5.393,203,glass beaker,6.041,2.699,9.554,4,3.513,1.948187,1.902526,1.270285,3.172811,1.301,0.06818658,0.03071468,3.444814,0.3612436,0.565542,1.699755,1.085729,2.711842,0.5996341,1.497715,hayashikz,2007-11-30T19:40:25Z
"C0001E-7H-5, 99.0 cm",NULL,56.269,56.93,56.269,56.93,"C0001E-7H-5, 100.0 cm",NULL,56.278,56.94,56.278,56.94,"C0001E-7H-5 W, 99.0--100.0 cm",CKY000000000000279000,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T16:02:10Z,206,glass beaker,6.02,2.646,12.974,6.759847,6.954,206,glass beaker,6.02,2.646,10.643,4.439,4.623,2.415544,2.35893,1.754917,4.113847,1.793,0.08454411,0.03808293,4.538456,0.3473604,0.5322392,1.690389,1.103215,2.586137,0.5734121,1.344183,hayashikz,2007-11-30T19:41:33Z
"C0001E-7H-6, 24.0 cm",NULL,56.694,57.415,56.694,57.415,"C0001E-7H-6, 25.0 cm",NULL,56.703,57.425,56.703,57.425,"C0001E-7H-6 W, 24.0--25.0 cm",CKY000000000000279100,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T16:02:10Z,128,glass beaker,6.025,2.648,9.449,4.689869,3.424,128,glass beaker,6.025,2.648,8.271,3.517,2.246,1.220725,1.192115,0.8497543,2.041869,0.869,0.04272542,0.01924569,2.203274,0.3565203,0.5540505,1.676895,1.079048,2.592837,0.583835,1.402893,hayashikz,2007-11-30T19:41:34Z
"C0001E-7H-7, 24.0 cm",NULL,57.04,57.81,57.04,57.81,"C0001E-7H-7, 25.0 cm",NULL,57.049,57.82,57.049,57.82,"C0001E-7H-7 W, 24.0--25.0 cm",CKY000000000000279200,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T16:06:53Z,201,glass beaker,6.063,2.712,12.237,6.377439,6.174,201,glass beaker,6.063,2.712,10.042,4.192,3.979,2.274611,2.2213,1.444139,3.665439,1.48,0.07961146,0.03586102,3.899388,0.3684178,0.5833252,1.684382,1.063826,2.700148,0.606012,1.538148,ishimori,2007-11-25T18:52:56Z
"C0001E-7H-7, 70.0 cm",NULL,57.443,58.27,57.443,58.27,"C0001E-7H-7, 71.5 cm",NULL,57.456,58.285,57.456,58.285,"C0001E-7H-7 WR, 70.0--71.5 cm",CKY000000000000254000,PP,NULL,8,hirono315,NULL,CKY,2007-11-21T11:58:22Z,129,glass beaker,6.074,2.747,11.294,5.880576,5.22,129,glass beaker,6.074,2.747,9.36,3.955,3.286,2.004145,1.957173,1.176403,3.133576,1.208,0.07014513,0.03159691,3.215855,0.3839358,0.6232076,1.665828,1.026257,2.733634,0.6245813,1.663692,hayashikz,2007-11-30T19:05:15Z
"C0001E-7H-8, 24.0 cm",NULL,57.92,58.815,57.92,58.815,"C0001E-7H-8, 25.0 cm",NULL,57.929,58.825,57.929,58.825,"C0001E-7H-8 W, 24.0--25.0 cm",CKY000000000000279400,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T16:06:53Z,199,glass beaker,6.006,2.699,10.916,5.701694,4.91,199,glass beaker,6.006,2.699,9.009,3.803,3.003,1.976166,1.929849,1.072844,3.002694,1.104,0.06916586,0.03115579,2.933834,0.4024778,0.6735779,1.635198,0.9770674,2.734632,0.6427061,1.798816,ishimori,2007-11-25T18:52:57Z
"C0001E-7H-9, 24.0 cm",NULL,58.494,59.47,58.494,59.47,"C0001E-7H-9, 25.0 cm",NULL,58.503,59.48,58.503,59.48,"C0001E-7H-9 W, 24.0--25.0 cm",CKY000000000000279500,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T16:06:54Z,204,glass beaker,6.059,2.716,11.624,6.155552,5.565,204,glass beaker,6.059,2.716,9.455,3.996,3.396,2.247668,2.194989,1.244564,3.439552,1.28,0.07866845,0.03543624,3.317332,0.4038937,0.6775532,1.617943,0.9644661,2.665457,0.6381611,1.763661,ishimori,2007-11-25T18:52:57Z
"C0001E-7H-9, 99.0 cm",NULL,59.151,60.22,59.151,60.22,"C0001E-7H-9, 100.0 cm",NULL,59.16,60.23,59.16,60.23,"C0001E-7H-9 W, 99.0--100.0 cm",CKY000000000000279600,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T16:06:54Z,132,glass beaker,6.078,2.705,13.367,7.139118,7.289,132,glass beaker,6.078,2.705,10.639,4.423,4.561,2.826943,2.760686,1.673431,4.434118,1.718,0.09894308,0.04456896,4.462057,0.3878369,0.6335516,1.643845,1.006301,2.666412,0.6226011,1.649716,ishimori,2007-11-25T18:52:58Z
"C0001E-7H-10, 24.0 cm",NULL,59.738,60.89,59.738,60.89,"C0001E-7H-10, 25.0 cm",NULL,59.747,60.9,59.747,60.9,"C0001E-7H-10 W, 24.0--25.0 cm",CKY000000000000279700,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T16:06:55Z,170,glass beaker,6.055,2.712,13.244,7.066322,7.189,170,glass beaker,6.055,2.712,10.563,4.397,4.508,2.778238,2.713123,1.641199,4.354322,1.685,0.09723842,0.04380109,4.410762,0.3864569,0.6298772,1.651003,1.012962,2.687524,0.6230874,1.653135,ishimori,2007-11-25T18:52:58Z
"C0001E-7H-10, 99.0 cm",NULL,60.395,61.64,60.395,61.64,"C0001E-7H-10, 100.0 cm",NULL,60.404,61.65,60.404,61.65,"C0001E-7H-10 W, 99.0--100.0 cm",CKY000000000000279800,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T16:06:55Z,123,glass beaker,6.064,2.724,12.225,6.445073,6.161,123,glass beaker,6.064,2.724,9.946,4.176,3.882,2.361658,2.306307,1.414767,3.721073,1.452,0.0826581,0.03723338,3.799342,0.3833238,0.6215966,1.655705,1.021034,2.68549,0.6197961,1.630168,ishimori,2007-11-25T18:52:58Z
"C0001E-8H-1, 24.0 cm",NULL,61.309,61.34,61.309,61.34,"C0001E-8H-1, 25.0 cm",NULL,61.318,61.35,61.318,61.35,"C0001E-8H-1 W, 24.0--25.0 cm",CKY000000000000279900,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T16:06:55Z,16,glass cell,4.613,2.072,10.48,5.651169,5.867,16,glass cell,4.613,2.072,8.223,3.404,3.61,2.33886,2.284043,1.295126,3.579169,1.332,0.08186017,0.03687395,3.52814,0.3986467,0.6629159,1.639207,0.9857427,2.724167,0.638149,1.763568,ishimori,2007-11-25T19:11:57Z
"C0001E-8H-1, 99.0 cm",NULL,61.963,62.09,61.963,62.09,"C0001E-8H-1, 100.0 cm",NULL,61.972,62.1,61.972,62.1,"C0001E-8H-1 W, 99.0--100.0 cm",CKY000000000000280000,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T16:06:56Z,109,glass beaker,6.007,2.678,11.889,6.354943,5.882,109,glass beaker,6.007,2.678,9.58,4.056,3.573,2.392746,2.336666,1.340276,3.676943,1.378,0.08374618,0.0377235,3.489254,0.4067913,0.6857472,1.599699,0.9489552,2.603384,0.6354916,1.743421,ishimori,2007-11-25T19:11:58Z
"C0001E-8H-2, 24.0 cm",NULL,62.569,62.785,62.569,62.785,"C0001E-8H-2, 25.0 cm",NULL,62.577,62.795,62.577,62.795,"C0001E-8H-2 W, 24.0--25.0 cm",CKY000000000000280100,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T16:06:56Z,167,glass beaker,6.068,2.721,12.155,6.377422,6.087,167,glass beaker,6.068,2.721,9.956,4.188,3.888,2.278757,2.225348,1.431074,3.656422,1.467,0.07975654,0.03592637,3.808244,0.3743645,0.5983747,1.664742,1.041522,2.661109,0.6086136,1.55502,ishimori,2007-11-25T19:11:58Z
"C0001E-8H-2, 99.0 cm",NULL,63.222,63.535,63.222,63.535,"C0001E-8H-2, 100.0 cm",NULL,63.231,63.545,63.231,63.545,"C0001E-8H-2 W, 99.0--100.0 cm",CKY000000000000280200,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T16:06:56Z,10,glass cell,4.544,2.032,11.129,6.033411,6.585,10,glass cell,4.544,2.032,8.698,3.613,4.154,2.519171,2.460128,1.541283,4.001411,1.581,0.08817105,0.03971669,4.065829,0.3825621,0.6195959,1.645669,1.016099,2.63795,0.6148151,1.596156,ishimori,2007-11-25T19:11:58Z
"C0001E-8H-3, 24.0 cm",NULL,63.784,64.18,63.784,64.18,"C0001E-8H-3, 25.0 cm",NULL,63.793,64.19,63.793,64.19,"C0001E-8H-3 W, 24.0--25.0 cm",CKY000000000000280300,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T16:06:57Z,6,glass cell,4.527,2.039,9.845,5.207667,5.318,6,glass cell,4.527,2.039,7.932,3.303,3.405,1.982383,1.935921,1.232746,3.168667,1.264,0.06938347,0.03125382,3.335617,0.3727686,0.594308,1.678308,1.052687,2.705842,0.6109575,1.570414,ishimori,2007-11-25T19:15:52Z
"C0001E-8H-3, 90.0 cm",NULL,64.36,64.84,64.36,64.84,"C0001E-8H-3, 91.5 cm",NULL,64.373,64.855,64.373,64.855,"C0001E-8H-3 WR, 90.0--91.5 cm",CKY000000000000254900,PP,NULL,8,hirono315,NULL,CKY,2007-11-21T14:18:15Z,176,glass beaker,5.97,2.665,11.527,6.00528,5.557,176,glass beaker,5.97,2.665,9.525,4.012,3.555,2.074611,2.025988,1.314292,3.34028,1.347,0.07261146,0.03270786,3.482389,0.373333,0.5957438,1.663633,1.042544,2.649631,0.6065323,1.541505,hayashikz,2007-11-30T19:18:18Z
"C0001E-8H-4, 0.0 cm",NULL,64.634,65.155,64.634,65.155,"C0001E-8H-4, 1.0 cm",NULL,64.643,65.165,64.643,65.165,"C0001E-8H-4 WR, 0.0--1.0 cm",CKY000000000000236800,PP,NULL,8,hassy315,NULL,CKY,2007-11-20T10:41:02Z,158,glass beaker,6.019,2.709,9.703,4.818621,3.684,158,glass beaker,6.019,2.709,8.468,3.589,2.449,1.279793,1.249798,0.8598231,2.109621,0.88,0.04479278,0.02017693,2.404207,0.3473922,0.5323139,1.746285,1.13964,2.796165,0.5924276,1.453552,ishimori,2007-11-25T17:47:41Z
"C0001E-8H-5, 20.0 cm",NULL,64.996,65.57,64.996,65.57,"C0001E-8H-5, 21.0 cm",NULL,65.005,65.58,65.005,65.58,"C0001E-8H-5 W, 20.0--21.0 cm",CKY000000000000280500,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T16:06:57Z,21,glass cell,4.561,2.041,10.233,5.172102,5.672,21,glass cell,4.561,2.041,8.879,3.824,4.318,1.403109,1.370223,1.760879,3.131102,1.783,0.04910885,0.0221211,4.268891,0.2473746,0.3286823,1.811503,1.363383,2.424296,0.4376169,0.7781474,ishimori,2007-11-25T19:15:52Z
"C0001E-8H-6, 24.0 cm",NULL,65.227,65.835,65.227,65.835,"C0001E-8H-6, 25.0 cm",NULL,65.236,65.845,65.236,65.845,"C0001E-8H-6 W, 24.0--25.0 cm",CKY000000000000280600,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T16:06:58Z,7,glass cell,4.588,2.091,9.148,4.777087,4.56,7,glass cell,4.588,2.091,7.561,3.197,2.973,1.64456,1.606015,1.080072,2.686087,1.106,0.05755963,0.02592776,2.915441,0.360649,0.5640861,1.697637,1.085386,2.699301,0.5979013,1.486952,ishimori,2007-11-25T19:15:53Z
"C0001E-8H-6, 99.0 cm",NULL,65.881,66.585,65.881,66.585,"C0001E-8H-6, 100.0 cm",NULL,65.889,66.595,65.889,66.595,"C0001E-8H-6 W, 99.0--100.0 cm",CKY000000000000280400,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T16:06:57Z,8,glass cell,4.56,2.079,10.934,5.833265,6.374,8,glass cell,4.56,2.079,8.699,3.608,4.139,2.316062,2.261779,1.492485,3.754265,1.529,0.08106224,0.03651452,4.057938,0.3633609,0.5707486,1.697802,1.080887,2.718913,0.602456,1.515445,ishimori,2007-11-25T19:15:53Z
"C0001E-8H-7, 24.0 cm",NULL,66.456,67.245,66.456,67.245,"C0001E-8H-7, 25.0 cm",NULL,66.465,67.255,66.465,67.255,"C0001E-8H-7 W, 24.0--25.0 cm",CKY000000000000280700,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T16:06:58Z,31,glass cell,4.61,2.055,11.028,5.986298,6.418,31,glass cell,4.61,2.055,8.571,3.54,3.961,2.546114,2.486439,1.444859,3.931298,1.485,0.08911406,0.04014147,3.871886,0.3967146,0.6575902,1.63254,0.9848874,2.679768,0.6324729,1.720888,ishimori,2007-11-25T19:15:53Z
"C0001E-8H-7, 35.0 cm",NULL,66.552,67.355,66.552,67.355,"C0001E-8H-7, 36.5 cm",NULL,66.565,67.37,66.565,67.37,"C0001E-8H-7 WR, 35.0--36.5 cm",CKY000000000000256200,PP,NULL,8,hassy315,NULL,CKY,2007-11-21T15:29:29Z,25,glass cell,4.536,1.982,7.819,3.942705,3.283,25,glass cell,4.536,1.982,6.833,2.961,2.297,1.021762,0.9978141,0.9628911,1.960705,0.979,0.03576169,0.01610887,2.261239,0.311228,0.4518593,1.674398,1.153278,2.348384,0.5089057,1.036269,hayashikz,2007-11-30T19:34:35Z
"C0001E-8H-7, 99.0 cm",NULL,67.109,67.995,67.109,67.995,"C0001E-8H-7, 100.0 cm",NULL,67.118,68.005,67.118,68.005,"C0001E-8H-7 W, 99.0--100.0 cm",CKY000000000000280800,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T16:06:59Z,149,glass beaker,6.046,2.771,11.828,6.06555,5.782,149,glass beaker,6.046,2.771,9.888,4.134,3.842,2.010363,1.963245,1.331305,3.29455,1.363,0.07036275,0.03169493,3.771637,0.3476933,0.5330212,1.75502,1.144811,2.833038,0.5959068,1.474677,ishimori,2007-11-25T19:15:54Z
"C0001E-8H-8, 24.0 cm",NULL,67.798,68.785,67.798,68.785,"C0001E-8H-8, 25.0 cm",NULL,67.807,68.795,67.807,68.795,"C0001E-8H-8 W, 24.0--25.0 cm",CKY000000000000281600,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T17:04:06Z,29,glass cell,4.458,2.031,10.621,5.642661,6.163,29,glass cell,4.458,2.031,8.477,3.508,4.019,2.221762,2.169689,1.441972,3.611661,1.477,0.07776172,0.0350278,3.941238,0.3605,0.5637218,1.706417,1.091254,2.733228,0.6007454,1.504668,hayashikz,2007-11-30T19:45:11Z
"C0001E-8H-8, 99.0 cm",NULL,68.452,69.535,68.452,69.535,"C0001E-8H-8, 100.0 cm",NULL,68.46,69.545,68.46,69.545,"C0001E-8H-8 W, 99.0--100.0 cm",CKY000000000000281700,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T17:04:06Z,30,glass cell,4.531,2.049,10.932,5.793483,6.401,30,glass cell,4.531,2.049,8.747,3.618,4.216,2.264249,2.21118,1.533302,3.744483,1.569,0.07924877,0.03569764,4.136751,0.3537336,0.5473495,1.709448,1.104759,2.697936,0.5905169,1.442103,hayashikz,2007-11-30T19:45:11Z
"C0001E-8H-9, 24.0 cm",NULL,69.105,70.285,69.105,70.285,"C0001E-8H-9, 25.0 cm",NULL,69.114,70.295,69.114,70.295,"C0001E-8H-9 W, 24.0--25.0 cm",CKY000000000000281800,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T17:04:06Z,5,glass cell,4.594,2.062,10.011,5.177264,5.417,5,glass cell,4.594,2.062,8.235,3.409,3.641,1.840415,1.79728,1.317984,3.115264,1.347,0.06441456,0.02901557,3.576586,0.3397479,0.5145731,1.738857,1.148084,2.713678,0.5769269,1.363658,hayashikz,2007-11-30T19:45:12Z
"C0001E-8H-9, 99.0 cm",NULL,69.759,71.035,69.759,71.035,"C0001E-8H-9, 100.0 cm",NULL,69.768,71.045,69.768,71.045,"C0001E-8H-9 W, 99.0--100.0 cm",CKY000000000000281900,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T17:04:07Z,1,glass cell,4.598,2.069,10.975,5.907598,6.377,1,glass cell,4.598,2.069,8.587,3.53,3.989,2.474611,2.416613,1.421986,3.838598,1.461,0.08661147,0.03901417,3.902388,0.3880526,0.6341274,1.661283,1.016618,2.744323,0.629556,1.699463,hayashikz,2007-11-30T19:45:12Z
"C0001E-9H-1, 100.0 cm",NULL,71.509,71.6,71.509,71.6,"C0001E-9H-1, 101.0 cm",NULL,71.518,71.61,71.518,71.61,"C0001E-9H-1 W, 100.0--101.0 cm",CKY000000000000282000,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T17:04:07Z,193,glass beaker,6.048,2.69,11.778,6.264313,5.73,193,glass beaker,6.048,2.69,9.554,4.05,3.506,2.304663,2.250648,1.323665,3.574313,1.36,0.08066328,0.03633481,3.425337,0.40221,0.6728282,1.603105,0.9583204,2.587767,0.6296728,1.700315,hayashikz,2007-11-30T19:48:14Z
"C0001E-9H-2, 24.0 cm",NULL,72.099,72.25,72.099,72.25,"C0001E-9H-2, 25.0 cm",NULL,72.108,72.26,72.108,72.26,"C0001E-9H-2 W, 24.0--25.0 cm",CKY000000000000282100,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T17:04:07Z,155,glass beaker,6.039,2.701,11.53,6.120504,5.491,155,glass beaker,6.039,2.701,9.35,3.95,3.311,2.259067,2.20612,1.213384,3.419504,1.249,0.07906742,0.03561595,3.231933,0.4114128,0.6989835,1.605788,0.9451465,2.663569,0.6451579,1.818155,hayashikz,2007-11-30T19:50:56Z
"C0001E-9H-2, 49.0 cm",NULL,72.326,72.5,72.326,72.5,"C0001E-9H-2, 50.0 cm",NULL,72.336,72.51,72.336,72.51,"C0001E-9H-2 WR, 49.0--50.0 cm",CKY000000000000265300,PP,NULL,8,underwoodm315,NULL,CKY,2007-11-21T20:25:41Z,33,glass cell,4.621,2.028,8.807,4.692617,4.186,33,glass cell,4.621,2.028,7.112,3.005,2.491,1.756477,1.715309,0.9493078,2.664617,0.977,0.06147673,0.02769222,2.429523,0.4196074,0.7229717,1.570958,0.9117721,2.559258,0.6437358,1.806905,hayashikz,2007-11-30T19:37:10Z
"C0001E-9H-2, 94.0 cm",NULL,72.735,72.95,72.735,72.95,"C0001E-9H-2, 95.0 cm",NULL,72.744,72.96,72.744,72.96,"C0001E-9H-2 W, 94.0--95.0 cm",CKY000000000000282200,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T17:04:08Z,196,glass beaker,6.1,2.757,11.303,5.944079,5.203,196,glass beaker,6.1,2.757,9.255,3.905,3.155,2.12228,2.072539,1.114541,3.187079,1.148,0.07427985,0.03345939,3.08072,0.4078954,0.6888908,1.632529,0.966628,2.764117,0.6502941,1.859545,fujikit,2007-12-03T01:20:21Z
"C0001E-9H-2, 129.0 cm",NULL,73.053,73.3,73.053,73.3,"C0001E-9H-2, 130.0 cm",NULL,73.063,73.31,73.063,73.31,"C0001E-9H-2 WR, 129.0--130.0 cm",CKY000000000000266000,PP,NULL,5,underwoodm315,NULL,CKY,2007-11-21T22:06:41Z,19,glass cell,4.588,2.053,10.821,5.862673,6.233,19,glass cell,4.588,2.053,8.45,3.502,3.862,2.456995,2.399409,1.410264,3.809673,1.449,0.08599489,0.03873643,3.776005,0.3941914,0.6506863,1.636099,0.9911627,2.677517,0.6298203,1.70139,hayashikz,2007-11-30T19:42:29Z
"C0001E-9H-3, 29.0 cm",NULL,73.421,73.705,73.421,73.705,"C0001E-9H-3, 30.0 cm",NULL,73.431,73.715,73.431,73.715,"C0001E-9H-3 W, 29.0--30.0 cm",CKY000000000000282300,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T17:04:08Z,133,glass beaker,6.022,2.692,11.206,5.832759,5.184,133,glass beaker,6.022,2.692,9.314,3.949,3.292,1.960622,1.91467,1.226089,3.140759,1.257,0.06862181,0.03091073,3.223378,0.3782064,0.6082506,1.650557,1.026306,2.628992,0.6096201,1.561607,hayashikz,2007-11-30T19:50:57Z
"C0001E-9H-3, 99.0 cm",NULL,74.057,74.405,74.057,74.405,"C0001E-9H-3, 100.0 cm",NULL,74.067,74.415,74.067,74.415,"C0001E-9H-3 W, 99.0--100.0 cm",CKY000000000000282400,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T17:04:08Z,136,glass beaker,6.026,2.675,12.014,6.253587,5.988,136,glass beaker,6.026,2.675,9.853,4.102,3.827,2.239378,2.186893,1.391694,3.578587,1.427,0.0783783,0.03530554,3.748622,0.3739777,0.5973871,1.673286,1.047514,2.693567,0.6111051,1.571389,hayashikz,2007-11-30T19:50:57Z
"C0001E-9H-4, 0.0 cm",NULL,74.398,74.78,74.398,74.78,"C0001E-9H-4, 1.0 cm",NULL,74.407,74.79,74.407,74.79,"C0001E-9H-4 WR, 0.0--1.0 cm",CKY000000000000237600,PP,NULL,8,hassy315,NULL,CKY,2007-11-20T12:37:56Z,147,glass beaker,6.026,2.675,10.859,5.597438,4.833,147,glass beaker,6.026,2.675,9.123,3.869,3.097,1.798964,1.7568,1.165638,2.922438,1.194,0.06296378,0.02836206,3.034036,0.3722251,0.5929276,1.653756,1.038187,2.602898,0.601142,1.507158,ishimori,2007-11-25T17:47:41Z
"C0001E-9H-5, 24.0 cm",NULL,74.812,75.235,74.812,75.235,"C0001E-9H-5, 25.0 cm",NULL,74.821,75.245,74.821,75.245,"C0001E-9H-5 W, 24.0--25.0 cm",CKY000000000000282500,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T17:04:09Z,116,glass beaker,6.065,2.703,11.883,6.19894,5.818,116,glass beaker,6.065,2.703,9.803,4.128,3.738,2.15544,2.104922,1.391018,3.49594,1.425,0.07544047,0.03398219,3.662559,0.3704779,0.5885066,1.664216,1.047661,2.633007,0.6021048,1.513225,hayashikz,2007-11-30T19:50:58Z
"C0001E-9H-5, 89.0 cm",NULL,75.402,75.885,75.402,75.885,"C0001E-9H-5, 90.0 cm",NULL,75.411,75.895,75.411,75.895,"C0001E-9H-5 W, 89.0--90.0 cm",CKY000000000000328000,PP,NULL,5,likosw315,NULL,CKY,2007-11-23T14:44:54Z,200,glass beaker,6.013,2.72,11.914,6.090363,5.901,200,glass beaker,6.013,2.72,9.931,4.116,3.918,2.054922,2.00676,1.363603,3.370363,1.396,0.07192234,0.03239745,3.846078,0.3482329,0.5342904,1.75085,1.141147,2.820527,0.5954137,1.47166,hayashikz,2007-11-30T19:53:33Z
"C0001E-9H-6, 30.0 cm",NULL,76.147,76.705,76.147,76.705,"C0001E-9H-6, 31.0 cm",NULL,76.156,76.715,76.156,76.715,"C0001E-9H-6 W, 30.0--31.0 cm",CKY000000000000282700,PP,NULL,5,akopf315,NULL,CKY,2007-11-22T17:04:09Z,190,glass beaker,6.064,2.72,12.012,6.250936,5.948,190,glass beaker,6.064,2.72,9.931,4.179,3.867,2.156477,2.105934,1.425001,3.530936,1.459,0.07547674,0.03399853,3.791523,0.3625549,0.5687627,1.684539,1.073801,2.660715,0.5964238,1.477847,hayashikz,2007-11-30T19:53:34Z
