Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::comment on measurement::text,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0008A-8H-4, 72.0 cm",NULL,67.66,67.66,67.66,67.66,"C0008A-8H-4, 73.5 cm",NULL,67.675,67.675,67.675,67.675,"C0008A-8H-4 WR, 72.0--73.5 cm",CKY000000000001586800,PP,NULL,8,arito316,NULL,CKY,2008-01-28T02:32:31Z,NULL,120,glass beaker,6.112,2.707,12.734,6.419737,6.622,120,glass beaker,6.112,2.707,10.837,4.531,4.725,1.965803,1.91973,1.793008,3.712737,1.824,0.06880316,0.03099242,4.656197,0.2968594,0.4221907,1.78359,1.254114,2.596864,0.5170658,1.070676,tsutsumi316,2008-01-31T20:07:25Z
"C0008A-8H-5, 0.0 cm",NULL,68.25,68.25,68.25,68.25,"C0008A-8H-5, 1.5 cm",NULL,68.265,68.265,68.265,68.265,"C0008A-8H-5 WR, 0.0--1.5 cm",CKY000000000001550500,PP,NULL,8,chesterf316,NULL,CKY,2008-01-27T09:14:32Z,"Measured by ""4"" runs average, instead of ""5."" ",8,glass beaker,4.56,2.079,11.301,5.8873,6.741,8,glass beaker,4.56,2.079,9.083,3.679,4.523,2.2984,2.2445,1.5638,3.8083,1.6,0.0804,0.0362,4.4426,0.341,0.5174,1.7701,1.1666,2.8409,0.5894,1.4353,fujikit,2010-08-10T11:47:49Z
"C0008A-8H-6, 20.0 cm",NULL,68.68,68.68,68.68,68.68,"C0008A-8H-6, 22.0 cm",NULL,68.7,68.7,68.7,68.7,"C0008A-8H-6 W, 20.0--22.0 cm",CKY000000000001605500,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-28T11:15:24Z,"Measured by ""4"" runs average, instead of ""5."" ",124,glass beaker,5.982,2.656,13.0558,6.905,7.0738,124,glass beaker,5.982,2.656,10.4869,4.3473,4.5049,2.6621,2.5997,1.6493,4.249,1.6913,0.0932,0.042,4.4117,0.3763,0.6034,1.6648,1.0383,2.6749,0.6118,1.5762,fujikit,2010-08-10T11:47:50Z
"C0008A-8H-6, 99.0 cm",NULL,69.47,69.47,69.47,69.47,"C0008A-8H-6, 101.0 cm",NULL,69.49,69.49,69.49,69.49,"C0008A-8H-6 W, 99.0--101.0 cm",CKY000000000001605600,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-28T11:15:24Z,"Measured by ""4"" runs average, instead of ""5."" ",167,glass beaker,6.068,2.721,13.1619,6.771,7.0939,167,glass beaker,6.068,2.721,10.9261,4.5449,4.8581,2.3169,2.2626,1.7874,4.05,1.8239,0.0811,0.0365,4.777,0.3266,0.485,1.7516,1.1795,2.6726,0.5587,1.2659,fujikit,2010-08-10T11:47:50Z
"C0008A-8H-7, 20.0 cm",NULL,69.77,69.77,69.77,69.77,"C0008A-8H-7, 22.0 cm",NULL,69.79,69.79,69.79,69.79,"C0008A-8H-7 W, 20.0--22.0 cm",CKY000000000001605700,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-28T11:15:25Z,"Measured by ""4"" runs average, instead of ""5."" ",135,glass beaker,6.058,2.7,12.2984,6.4136,6.2404,135,glass beaker,6.058,2.7,10.0495,4.1745,3.9915,2.3305,2.2759,1.4377,3.7136,1.4745,0.0816,0.0368,3.9099,0.3735,0.5961,1.6804,1.0529,2.7196,0.6129,1.583,fujikit,2010-08-10T11:47:50Z
"C0008A-8H-7, 100.0 cm",NULL,70.57,70.57,70.57,70.57,"C0008A-8H-7, 102.0 cm",NULL,70.59,70.59,70.59,70.59,"C0008A-8H-7 W, 100.0--102.0 cm",CKY000000000001605800,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-28T11:15:25Z,"Measured by ""4"" runs average, instead of ""5."" ",132,glass beaker,6.078,2.705,13.6196,6.7699,7.5416,132,glass beaker,6.078,2.705,11.6195,4.7786,5.5415,2.0726,2.024,2.0409,4.0649,2.0736,0.0725,0.0327,5.469,0.2748,0.379,1.8553,1.3454,2.6797,0.4979,0.9917,fujikit,2010-08-10T11:47:50Z
"C0008A-8H-8, 20.0 cm",NULL,71.07,71.07,71.07,71.07,"C0008A-8H-8, 22.0 cm",NULL,71.09,71.09,71.09,71.09,"C0008A-8H-8 W, 20.0--22.0 cm",CKY000000000001605900,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-28T11:15:25Z,"Measured by ""4"" runs average, instead of ""5."" ",131,glass beaker,6.067,2.717,12.86,6.3607,6.793,131,glass beaker,6.067,2.717,11.0273,4.536,4.9603,1.8992,1.8547,1.789,3.6437,1.819,0.0665,0.03,4.8938,0.2796,0.3881,1.8643,1.3431,2.7355,0.509,1.0367,fujikit,2010-08-10T11:47:50Z
"C0008A-8H-8, 106.0 cm",NULL,71.93,71.93,71.93,71.93,"C0008A-8H-8, 108.0 cm",NULL,71.95,71.95,71.95,71.95,"C0008A-8H-8 W, 106.0--108.0 cm",CKY000000000001606000,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-28T11:15:26Z,"Measured by ""4"" runs average, instead of ""5."" ",116,glass beaker,6.065,2.703,13.0447,6.849,6.9797,116,glass beaker,6.065,2.703,10.5343,4.3495,4.4693,2.6015,2.5405,1.6055,4.146,1.6465,0.0911,0.041,4.3782,0.3727,0.5942,1.6835,1.056,2.727,0.6128,1.5824,fujikit,2010-08-10T11:47:50Z
"C0008A-9H-1, 20.0 cm",NULL,72.7,72.7,72.7,72.7,"C0008A-9H-1, 22.0 cm",NULL,72.72,72.72,72.72,72.72,"C0008A-9H-1 W, 20.0--22.0 cm",CKY000000000001618600,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-28T14:57:09Z,"Measured by ""4"" runs average, instead of ""5."" ",155,glass beaker,6.039,2.701,12.228,6.5539,6.189,155,glass beaker,6.039,2.701,9.7874,4.124,3.7484,2.5291,2.4698,1.3831,3.8529,1.423,0.0885,0.0399,3.6599,0.4086,0.691,1.6063,0.9499,2.6462,0.641,1.7857,fujikit,2010-08-10T11:47:50Z
"C0008A-9H-2, 70.0 cm",NULL,74.505,74.505,74.505,74.505,"C0008A-9H-2, 72.0 cm",NULL,74.525,74.525,74.525,74.525,"C0008A-9H-2 W, 70.0--72.0 cm",CKY000000000001618700,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-28T14:57:09Z,NULL,166,glass beaker,6.117,2.773,13.2291,6.8043,7.1121,166,glass beaker,6.117,2.773,11.0247,4.6094,4.9077,2.2844,2.2309,1.8004,4.0313,1.8364,0.08,0.036,4.8277,0.3212,0.4732,1.7642,1.1976,2.6815,0.5534,1.2391,fujikit,2010-08-10T11:47:51Z
"C0008A-9H-3, 60.0 cm",NULL,75.72,75.72,75.72,75.72,"C0008A-9H-3, 62.0 cm",NULL,75.74,75.74,75.74,75.74,"C0008A-9H-3 W, 60.0--62.0 cm",CKY000000000001618800,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-28T14:57:10Z,"Measured by ""4"" runs average, instead of ""5."" ",142,glass beaker,6.096,2.792,13.4341,6.287,7.3381,142,glass beaker,6.096,2.792,11.4167,4.2784,5.3207,2.0906,2.0416,1.4534,3.495,1.4864,0.0732,0.033,5.2475,0.2849,0.3984,2.0996,1.5014,3.6105,0.5841,1.4047,fujikit,2010-08-10T11:47:51Z
"C0008A-9H-3, 107.0 cm",NULL,76.19,76.19,76.19,76.19,"C0008A-9H-3, 108.5 cm",NULL,76.205,76.205,76.205,76.205,"C0008A-9H-3 WR, 107.0--108.5 cm",CKY000000000001592800,PP,NULL,8,chesterf316,NULL,CKY,2008-01-28T05:17:14Z,"Measured by ""4"" runs average, instead of ""5."" ",181,glass beaker,6.057,2.713,12.7919,6.3135,6.7349,181,glass beaker,6.057,2.713,10.935,4.4647,4.878,1.9242,1.8791,1.7214,3.6005,1.7517,0.0673,0.0303,4.8107,0.2857,0.4,1.8705,1.3361,2.7946,0.5219,1.0916,fujikit,2010-08-10T11:47:50Z
"C0008A-9H-4, 28.0 cm",NULL,76.73,76.73,76.73,76.73,"C0008A-9H-4, 30.0 cm",NULL,76.75,76.75,76.75,76.75,"C0008A-9H-4 W, 28.0--30.0 cm",CKY000000000001618900,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-28T14:57:10Z,"Measured by ""4"" runs average, instead of ""5."" ",161,glass beaker,6.097,2.722,13.6205,6.8402,7.5235,161,glass beaker,6.097,2.722,11.5234,4.7522,5.4264,2.1732,2.1223,1.9959,4.1182,2.0302,0.0761,0.0343,5.3503,0.2889,0.4062,1.8269,1.2992,2.6806,0.5153,1.0633,fujikit,2010-08-10T11:47:51Z
"C0008A-9H-5, 0.0 cm",NULL,77.56,77.56,77.56,77.56,"C0008A-9H-5, 1.5 cm",NULL,77.575,77.575,77.575,77.575,"C0008A-9H-5 WR, 0.0--1.5 cm",CKY000000000001552700,PP,NULL,8,chesterf316,NULL,CKY,2008-01-27T10:27:25Z,"Measured by ""4"" runs average, instead of ""5."" ",183,glass beaker,5.929,2.649,13.2414,6.4119,7.3124,183,glass beaker,5.929,2.649,11.5703,4.7481,5.6413,1.7317,1.6911,2.0718,3.7629,2.0991,0.0606,0.0273,5.5807,0.2368,0.3103,1.9433,1.4831,2.6936,0.4494,0.8162,fujikit,2010-08-10T11:47:50Z
"C0008A-9H-6, 55.0 cm",NULL,78.38,78.38,78.38,78.38,"C0008A-9H-6, 57.0 cm",NULL,78.4,78.4,78.4,78.4,"C0008A-9H-6 W, 55.0--57.0 cm",CKY000000000001619000,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-28T14:57:10Z,"Measured by ""4"" runs average, instead of ""5."" ",115,glass beaker,6.019,2.682,13.2699,6.7907,7.2509,115,glass beaker,6.019,2.682,10.991,4.5217,4.972,2.3616,2.3063,1.8024,4.1087,1.8397,0.0827,0.0373,4.8893,0.3257,0.483,1.7648,1.19,2.7127,0.5613,1.2796,fujikit,2010-08-10T11:47:51Z
"C0008A-10H-1, 19.0 cm",NULL,82.173,82.19,82.173,82.19,"C0008A-10H-1, 21.0 cm",NULL,82.191,82.21,82.191,82.21,"C0008A-10H-1 W, 19.0--21.0 cm",CKY000000000001649900,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-29T06:37:03Z,NULL,201,glass beaker,6.063,2.712,13.8311,7.2084,7.7681,201,glass beaker,6.063,2.712,11.2185,4.6072,5.1555,2.7074,2.6439,1.8525,4.4964,1.8952,0.0948,0.0427,5.0607,0.3485,0.535,1.7276,1.1255,2.7318,0.588,1.4272,fujikit,2010-08-10T11:47:51Z
"C0008A-10H-2, 60.0 cm",NULL,83.032,83.135,83.032,83.135,"C0008A-10H-2, 62.0 cm",NULL,83.051,83.155,83.051,83.155,"C0008A-10H-2 W, 60.0--62.0 cm",CKY000000000001650000,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-29T06:37:04Z,NULL,195,glass beaker,6.061,2.75,14.2479,7.1259,8.1869,195,glass beaker,6.061,2.75,12.0045,4.8923,5.9435,2.3248,2.2703,2.1056,4.3759,2.1423,0.0814,0.0367,5.8621,0.284,0.3966,1.8709,1.3396,2.7841,0.5188,1.0782,fujikit,2010-08-10T11:47:51Z
"C0008A-10H-3, 56.0 cm",NULL,83.887,84.075,83.887,84.075,"C0008A-10H-3, 58.0 cm",NULL,83.906,84.095,83.906,84.095,"C0008A-10H-3 W, 56.0--58.0 cm",CKY000000000001650100,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-29T06:37:04Z,NULL,151,glass beaker,5.999,2.718,12.3166,6.1743,6.3176,151,glass beaker,5.999,2.718,10.4654,4.3312,4.4664,1.9183,1.8733,1.583,3.4563,1.6132,0.0671,0.0302,4.3993,0.3036,0.436,1.8279,1.2728,2.7791,0.542,1.1834,fujikit,2010-08-10T11:47:51Z
"C0008A-10H-4, 70.0 cm",NULL,85.061,85.365,85.061,85.365,"C0008A-10H-4, 72.0 cm",NULL,85.079,85.385,85.079,85.385,"C0008A-10H-4 W, 70.0--72.0 cm",CKY000000000001650200,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-29T06:37:04Z,NULL,191,glass beaker,6.066,2.767,13.1824,6.7089,7.1164,191,glass beaker,6.066,2.767,11.0215,4.5574,4.9555,2.2393,2.1868,1.7551,3.9419,1.7904,0.0784,0.0353,4.8771,0.3147,0.4591,1.8053,1.2372,2.7788,0.5548,1.246,fujikit,2010-08-10T11:47:51Z
"C0008A-10H-5, 66.0 cm",NULL,86.316,86.745,86.316,86.745,"C0008A-10H-5, 68.0 cm",NULL,86.334,86.765,86.334,86.765,"C0008A-10H-5 W, 66.0--68.0 cm",CKY000000000001650300,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-29T06:37:05Z,NULL,173,glass beaker,5.972,2.711,12.716,6.5595,6.744,173,glass beaker,5.972,2.711,10.6084,4.4611,4.6364,2.184,2.1328,1.7157,3.8485,1.7501,0.0764,0.0344,4.56,0.3238,0.4789,1.7524,1.1849,2.6578,0.5542,1.2431,fujikit,2010-08-10T11:47:51Z
"C0008A-10H-6, 0.0 cm",NULL,86.753,87.225,86.753,87.225,"C0008A-10H-6, 1.5 cm",NULL,86.766,87.24,86.766,87.24,"C0008A-10H-6 WR, 0.0--1.5 cm",CKY000000000001558900,PP,NULL,8,chesterf316,NULL,CKY,2008-01-27T12:50:13Z,NULL,24,glass cell,4.638,2.026,12.437,6.449337,7.799,24,glass cell,4.638,2.026,9.989,4.012,5.351,2.536788,2.477332,1.946006,4.423337,1.986,0.08878763,0.03999443,5.262212,0.3252709,0.4820763,1.763148,1.189648,2.70411,0.5600594,1.273034,tsutsumi316,2008-01-31T16:49:28Z
"C0008A-10H-7, 31.5 cm",NULL,87.298,87.825,87.298,87.825,"C0008A-10H-7, 33.0 cm",NULL,87.312,87.84,87.312,87.84,"C0008A-10H-7 WR, 31.5--33.0 cm",CKY000000000001596500,PP,NULL,8,chesterf316,NULL,CKY,2008-01-28T06:53:58Z,NULL,134,glass beaker,6.038,2.73,11.9028,6.1196,5.8648,134,glass beaker,6.038,2.73,9.8855,4.1111,3.8475,2.0905,2.0415,1.3481,3.3896,1.3811,0.0732,0.033,3.7743,0.3564,0.5539,1.7302,1.1135,2.7997,0.6023,1.5144,fujikit,2010-08-10T11:47:51Z
"C0008A-10H-7, 58.0 cm",NULL,87.539,88.09,87.539,88.09,"C0008A-10H-7, 60.0 cm",NULL,87.558,88.11,87.558,88.11,"C0008A-10H-7 W, 58.0--60.0 cm",CKY000000000001650400,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-29T06:37:05Z,NULL,130,glass beaker,6.116,2.721,13.0443,6.8244,6.9283,130,glass beaker,6.116,2.721,10.7618,4.5518,4.6458,2.3653,2.3099,1.7935,4.1034,1.8308,0.0828,0.0373,4.563,0.3414,0.5184,1.6884,1.112,2.5442,0.5629,1.2879,fujikit,2010-08-10T11:47:51Z
"C0008A-10H-8, 60.0 cm",NULL,88.84,89.52,88.84,89.52,"C0008A-10H-8, 62.0 cm",NULL,88.858,89.54,88.858,89.54,"C0008A-10H-8 W, 60.0--62.0 cm",CKY000000000001650500,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-29T06:37:05Z,NULL,138,glass beaker,5.99,2.626,11.7358,5.8914,5.7458,138,glass beaker,5.99,2.626,9.9147,4.0782,3.9247,1.8872,1.843,1.4224,3.2654,1.4522,0.0661,0.0298,3.8586,0.3284,0.4891,1.7596,1.1817,2.7127,0.5644,1.2957,fujikit,2010-08-10T11:47:51Z
"C0008A-10H-8, 125.0 cm",NULL,89.431,90.17,89.431,90.17,"C0008A-10H-8, 126.5 cm",NULL,89.445,90.185,89.445,90.185,"C0008A-10H-8 WR, 125.0--126.5 cm",CKY000000000001597100,PP,NULL,8,chesterf316,NULL,CKY,2008-01-28T07:14:54Z,NULL,189,glass beaker,6.03,2.678,12.2759,6.2586,6.2459,189,glass beaker,6.03,2.678,10.2455,4.2371,4.2155,2.104,2.0547,1.5259,3.5806,1.5591,0.0736,0.0332,4.1419,0.3369,0.508,1.7444,1.1568,2.7144,0.5738,1.3465,fujikit,2010-08-10T11:47:51Z
"C0008A-11H-1, 23.0 cm",NULL,90.7,90.73,90.7,90.73,"C0008A-11H-1, 25.0 cm",NULL,90.718,90.75,90.718,90.75,"C0008A-11H-1 W, 23.0--25.0 cm",CKY000000000001631800,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-28T20:37:29Z,NULL,118,glass beaker,5.99,2.716,14.926,8.221225,8.936,118,glass beaker,5.99,2.716,11.993,5.301,6.003,3.039378,2.968143,2.537082,5.505225,2.585,0.1063783,0.04791816,5.896622,0.3401274,0.515444,1.623185,1.071096,2.324175,0.5391502,1.169904,tsutsumi316,2008-01-31T19:26:01Z
"C0008A-11H-2, 22.0 cm",NULL,91.918,92.13,91.918,92.13,"C0008A-11H-2, 24.0 cm",NULL,91.935,92.15,91.935,92.15,"C0008A-11H-2 W, 22.0--24.0 cm",CKY000000000001631900,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-28T20:37:30Z,NULL,4,glass cell,4.67,2.076,13.194,6.987447,8.524,4,glass cell,4.67,2.076,10.312,4.118,5.642,2.986529,2.916532,1.994915,4.911447,2.042,0.1045286,0.04708494,5.537471,0.350367,0.5393308,1.735537,1.127462,2.775793,0.5938233,1.461983,tsutsumi316,2008-01-31T19:26:01Z
"C0008A-11H-3, 23.0 cm",NULL,93.149,93.545,93.149,93.545,"C0008A-11H-3, 25.0 cm",NULL,93.166,93.565,93.166,93.565,"C0008A-11H-3 W, 23.0--25.0 cm",CKY000000000001632000,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-28T20:37:30Z,NULL,176,glass beaker,5.97,2.665,14.012,7.443756,8.042,176,glass beaker,5.97,2.665,11.201,4.645,5.231,2.912953,2.844681,1.934075,4.778756,1.98,0.1019534,0.04592498,5.129047,0.3622175,0.5679327,1.682865,1.073302,2.651938,0.5952765,1.470822,tsutsumi316,2008-01-31T19:26:01Z
"C0008A-11H-4, 0.0 cm",NULL,94.176,94.725,94.176,94.725,"C0008A-11H-4, 1.5 cm",NULL,94.189,94.74,94.189,94.74,"C0008A-11H-4 WR, 0.0--1.5 cm",CKY000000000001566000,PP,NULL,8,arito316,NULL,CKY,2008-01-27T15:29:08Z,NULL,110,glass beaker,5.992,2.65,13.304,6.683896,7.312,110,glass beaker,5.992,2.65,11.214,4.603,5.222,2.165803,2.115042,1.918854,4.033896,1.953,0.07580317,0.03414557,5.146197,0.2961985,0.4208551,1.812639,1.275738,2.681911,0.5243174,1.102242,tsutsumi316,2008-01-31T16:49:27Z
"C0008A-11H-5, 22.5 cm",NULL,94.619,95.235,94.619,95.235,"C0008A-11H-5, 24.5 cm",NULL,94.637,95.255,94.637,95.255,"C0008A-11H-5 W, 22.5--24.5 cm",CKY000000000001632100,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-28T20:37:30Z,NULL,26,glass cell,4.589,2.068,13.941,7.562345,9.352,26,glass cell,4.589,2.068,10.806,4.441,6.217,3.248705,3.172563,2.321782,5.494345,2.373,0.1137048,0.05121836,6.103295,0.3473808,0.532287,1.702114,1.110832,2.628712,0.5774234,1.366435,tsutsumi316,2008-01-31T19:26:01Z
"C0008A-11H-5, 49.0 cm",NULL,94.85,95.5,94.85,95.5,"C0008A-11H-5, 50.5 cm",NULL,94.863,95.515,94.863,95.515,"C0008A-11H-5 WR, 49.0--50.5 cm",CKY000000000001602800,PP,NULL,8,chesterf316,NULL,CKY,2008-01-28T09:37:59Z,NULL,170,glass beaker,6.055,2.712,13.3249,6.9607,7.2699,170,glass beaker,6.055,2.712,10.8484,4.495,4.7934,2.5663,2.5062,1.7425,4.2487,1.783,0.0898,0.0405,4.7036,0.353,0.5456,1.7111,1.1071,2.6993,0.5899,1.4383,fujikit,2010-08-10T11:47:51Z
"C0008A-11H-6, 24.0 cm",NULL,95.655,96.425,95.655,96.425,"C0008A-11H-6, 26.0 cm",NULL,95.672,96.445,95.672,96.445,"C0008A-11H-6 W, 24.0--26.0 cm",CKY000000000001632200,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-28T20:37:31Z,NULL,187,glass beaker,6.12,2.752,13.299,6.924224,7.179,187,glass beaker,6.12,2.752,10.825,4.461,4.705,2.563731,2.503643,1.668581,4.172224,1.709,0.08973064,0.04041921,4.615269,0.3571153,0.5554888,1.720665,1.106189,2.765985,0.600074,1.500463,tsutsumi316,2008-01-31T19:26:02Z
"C0008A-11H-6, 28.0 cm",NULL,95.689,96.465,95.689,96.465,"C0008A-11H-6, 29.5 cm",NULL,95.702,96.48,95.702,96.48,"C0008A-11H-6 WR, 28.0--29.5 cm",CKY000000000001603400,PP,NULL,8,chesterf316,NULL,CKY,2008-01-28T09:51:50Z,NULL,109,glass beaker,6.007,2.678,12.5774,5.9957,6.5704,109,glass beaker,6.007,2.678,11.1191,4.5437,5.1121,1.5112,1.4758,1.8419,3.3177,1.8657,0.0529,0.0238,5.0592,0.23,0.2987,1.9804,1.5249,2.7467,0.4448,0.8012,fujikit,2010-08-10T11:47:51Z
"C0008A-11H-7, 22.5 cm",NULL,96.96,97.925,96.96,97.925,"C0008A-11H-7, 24.5 cm",NULL,96.977,97.945,96.977,97.945,"C0008A-11H-7 W, 22.5--24.5 cm",CKY000000000001632300,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-28T20:37:31Z,NULL,156,glass beaker,5.934,2.659,13.632,6.807918,7.698,156,glass beaker,5.934,2.659,11.547,4.732,5.613,2.160622,2.109982,2.038936,4.148918,2.073,0.07562182,0.03406388,5.537378,0.2806731,0.3901886,1.855423,1.334656,2.715817,0.508562,1.034845,tsutsumi316,2008-01-31T19:26:02Z
"C0008A-11H-7, 31.5 cm",NULL,97.038,98.015,97.038,98.015,"C0008A-11H-7, 33.0 cm",NULL,97.051,98.03,97.051,98.03,"C0008A-11H-7 WR, 31.5--33.0 cm",CKY000000000001604100,PP,NULL,8,chesterf316,NULL,CKY,2008-01-28T10:09:40Z,NULL,128,glass beaker,6.025,2.648,13.2617,6.8235,7.2367,128,glass beaker,6.025,2.648,10.9488,4.5207,4.9238,2.3968,2.3406,1.8349,4.1755,1.8727,0.0839,0.0378,4.8399,0.3312,0.4952,1.7331,1.1591,2.6377,0.5606,1.2756,fujikit,2010-08-10T11:47:52Z
"C0008A-11H-8, 24.0 cm",NULL,98.199,99.35,98.199,99.35,"C0008A-11H-8, 26.0 cm",NULL,98.217,99.37,98.217,99.37,"C0008A-11H-8 W, 24.0--26.0 cm",CKY000000000001632400,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-28T20:37:31Z,NULL,110,glass beaker,5.992,2.65,13.214,6.837108,7.222,110,glass beaker,5.992,2.65,10.943,4.576,4.951,2.353368,2.298211,1.888897,4.187108,1.926,0.08236794,0.03710268,4.868632,0.325861,0.4833736,1.724818,1.162767,2.5775,0.5488778,1.216694,tsutsumi316,2008-01-31T19:26:03Z
"C0008A-12H-1, 25.0 cm",NULL,100.25,100.25,100.25,100.25,"C0008A-12H-1, 27.0 cm",NULL,100.27,100.27,100.27,100.27,"C0008A-12H-1 W, 25.0--27.0 cm",CKY000000000001695700,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-30T16:35:14Z,NULL,178,glass beaker,6.07,2.773,14.259,7.447139,8.189,178,glass beaker,6.07,2.773,11.536,4.736,5.466,2.821762,2.755627,1.918513,4.674139,1.963,0.09876173,0.04448727,5.367238,0.3445795,0.5257381,1.75198,1.148284,2.797604,0.5895474,1.436335,tsutsumi316,2008-01-31T19:26:03Z
"C0008A-12H-2, 24.5 cm",NULL,101.15,101.15,101.15,101.15,"C0008A-12H-2, 26.5 cm",NULL,101.17,101.17,101.17,101.17,"C0008A-12H-2 W, 24.5--26.5 cm",CKY000000000001696100,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-30T16:45:45Z,NULL,147,glass beaker,6.026,2.675,12.848,6.378816,6.822,147,glass beaker,6.026,2.675,10.969,4.508,4.943,1.94715,1.901514,1.802302,3.703816,1.833,0.06815031,0.03069834,4.87485,0.2854222,0.3994278,1.841884,1.31617,2.704791,0.5133932,1.055048,tsutsumi316,2008-01-31T19:26:03Z
"C0008A-12H-3, 23.5 cm",NULL,102.545,102.545,102.545,102.545,"C0008A-12H-3, 25.5 cm",NULL,102.565,102.565,102.565,102.565,"C0008A-12H-3 W, 23.5--25.5 cm",CKY000000000001696200,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-30T16:45:45Z,NULL,9,glass cell,4.585,2.063,12.642,6.253563,8.057,9,glass cell,4.585,2.063,10.705,4.325,6.12,2.007254,1.960209,2.230354,4.190563,2.262,0.07025394,0.03164592,6.049746,0.2491317,0.3317914,1.922653,1.44366,2.71246,0.4677674,0.8788779,tsutsumi316,2008-01-31T19:26:04Z
"C0008A-12H-4, 24.0 cm",NULL,103.96,103.96,103.96,103.96,"C0008A-12H-4, 26.0 cm",NULL,103.98,103.98,103.98,103.98,"C0008A-12H-4 W, 24.0--26.0 cm",CKY000000000001696300,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-30T16:45:46Z,NULL,24,glass cell,4.638,2.026,12.343,6.200171,7.705,24,glass cell,4.638,2.026,10.316,4.182,5.678,2.100518,2.051287,2.122884,4.174171,2.156,0.07351819,0.0331163,5.604482,0.2726175,0.3747926,1.845876,1.342657,2.640032,0.4914239,0.9662739,tsutsumi316,2008-01-31T19:26:04Z
