Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0019E-10R-2, 61.0 cm",NULL,771.62,771.62,771.62,771.62,"C0019E-10R-2, 63.0 cm",NULL,771.64,771.64,771.64,771.64,"C0019E-10R-2 W, 61.0--63.0 cm",CKY000000000004949700,PP,NULL,5,nakamura343,NULL,CKY,2012-05-19T19:48:27Z,469,glass beaker,18.969,8.561,22.5673,10.4042,3.5983,469,glass beaker,18.969,8.561,21.7273,9.5678,2.7583,0.8705,0.8501,0.9931,1.8432,1.0068,0.0305,0.0137,2.7278,0.2419,0.3191,1.9522,1.4799,2.7468,0.4612,0.856,morit,2012-05-21T01:57:43Z
"C0019E-11R-CC, 0.0 cm",NULL,780.5,780.5,780.5,780.5,"C0019E-11R-CC, 2.0 cm",NULL,780.52,780.52,780.52,780.52,"C0019E-11R-CC W, 0.0--2.0 cm",CKY000000000004949900,PP,NULL,3,nakamura343,NULL,CKY,2012-05-19T21:32:00Z,698,glass beaker,18.798,8.514,24.7891,11.7543,5.9911,698,glass beaker,18.798,8.514,23.2413,10.2133,4.4433,1.6039,1.5663,1.674,3.2403,1.6993,0.0561,0.0253,4.3872,0.2677,0.3656,1.8489,1.3539,2.6208,0.4834,0.9357,morit,2012-05-21T01:57:43Z
"C0019E-12R-1, 12.0 cm",NULL,786.12,786.12,786.12,786.12,"C0019E-12R-1, 13.0 cm",NULL,786.13,786.13,786.13,786.13,"C0019E-12R-1 W, 12.0--13.0 cm",CKY000000000004955500,PP,NULL,5,hirose343,NULL,CKY,2012-05-20T07:20:59Z,271,glass beaker,18.792,8.447,33.5441,16.1989,14.7521,271,glass beaker,18.792,8.447,30.2577,12.9268,11.4657,3.4056,3.3258,4.4261,7.7519,4.4798,0.1192,0.0537,11.3465,0.2309,0.3001,1.903,1.4637,2.5635,0.429,0.7514,yamaday,2012-05-21T18:09:17Z
"C0019E-12R-2, 2.0 cm",NULL,786.89,786.89,786.89,786.89,"C0019E-12R-2, 3.0 cm",NULL,786.9,786.9,786.9,786.9,"C0019E-12R-2 W, 2.0--3.0 cm",CKY000000000004955600,PP,NULL,5,hirose343,NULL,CKY,2012-05-20T07:33:31Z,292,glass beaker,18.733,8.465,31.4519,15.0197,12.7189,292,glass beaker,18.733,8.465,28.695,12.2748,9.962,2.8569,2.7899,3.7648,6.5547,3.8098,0.1,0.045,9.862,0.2246,0.2897,1.9404,1.5046,2.6195,0.4256,0.741,yamaday,2012-05-21T18:09:17Z
"C0019E-13R-1, 47.0 cm",NULL,801.47,801.47,801.47,801.47,"C0019E-13R-1, 48.0 cm",NULL,801.48,801.48,801.48,801.48,"C0019E-13R-1 W, 47.0--48.0 cm",CKY000000000004958300,PP,NULL,5,hirose343,NULL,CKY,2012-05-20T13:05:46Z,278,glass beaker,18.269,8.185,29.0585,14.0846,10.7895,278,glass beaker,18.269,8.185,26.3527,11.3906,8.0837,2.8039,2.7382,3.1614,5.8996,3.2056,0.0981,0.0442,7.9856,0.2599,0.3511,1.8289,1.3536,2.526,0.4641,0.8661,yamaday,2012-05-21T18:09:17Z
"C0019E-13R-2, 9.0 cm",NULL,801.9,801.9,801.9,801.9,"C0019E-13R-2, 10.0 cm",NULL,801.91,801.91,801.91,801.91,"C0019E-13R-2 W, 9.0--10.0 cm",CKY000000000004958400,PP,NULL,5,hirose343,NULL,CKY,2012-05-20T13:24:10Z,670,glass beaker,18.894,8.545,28.8967,13.9586,10.0027,670,glass beaker,18.894,8.545,26.3597,11.4326,7.4657,2.629,2.5674,2.8462,5.4136,2.8876,0.092,0.0414,7.3737,0.2628,0.3565,1.8477,1.3621,2.5907,0.4743,0.902,yamaday,2012-05-21T18:09:17Z
"C0019E-14R-1, 27.0 cm",NULL,810.27,810.27,810.27,810.27,"C0019E-14R-1, 29.0 cm",NULL,810.29,810.29,810.29,810.29,"C0019E-14R-1 W, 27.0--29.0 cm",CKY000000000004963800,PP,NULL,5,nakamura343,NULL,CKY,2012-05-20T19:46:42Z,208,glass beaker,18.361,8.33,26.2103,12.338,7.8493,208,glass beaker,18.361,8.33,24.379,10.5147,6.018,1.8977,1.8532,2.1548,4.008,2.1847,0.0664,0.0299,5.9516,0.2418,0.3189,1.9584,1.4849,2.762,0.4624,0.86,kidoyo,2012-05-22T15:30:40Z
"C0019E-14R-2, 19.0 cm",NULL,811.21,811.21,811.21,811.21,"C0019E-14R-2, 21.0 cm",NULL,811.23,811.23,811.23,811.23,"C0019E-14R-2 W, 19.0--21.0 cm",CKY000000000004964200,PP,NULL,7,nakamura343,NULL,CKY,2012-05-20T20:04:05Z,246,glass beaker,18.64,8.494,27.6942,13.1652,9.0542,246,glass beaker,18.64,8.494,25.5042,10.9848,6.8642,2.2694,2.2162,2.455,4.6712,2.4908,0.0794,0.0358,6.7848,0.2506,0.3345,1.9383,1.4525,2.7637,0.4744,0.9027,kidoyo,2012-05-22T15:30:40Z
"C0019E-15R-1, 37.0 cm",NULL,816.87,816.87,816.87,816.87,"C0019E-15R-1, 38.0 cm",NULL,816.88,816.88,816.88,816.88,"C0019E-15R-1 W, 37.0--38.0 cm",CKY000000000004972100,PP,NULL,5,hirose343,NULL,CKY,2012-05-21T05:53:21Z,299,glass beaker,18.279,8.205,27.5056,13.538,9.2266,299,glass beaker,18.279,8.205,24.729,10.7735,6.45,2.8773,2.8099,2.5231,5.333,2.5685,0.1007,0.0454,6.3493,0.3118,0.4532,1.7301,1.1906,2.5165,0.5269,1.1137,kidoyo,2012-05-22T15:30:40Z
"C0019E-16R-1, 5.0 cm",NULL,818.55,818.55,818.55,818.55,"C0019E-16R-1, 7.0 cm",NULL,818.57,818.57,818.57,818.57,"C0019E-16R-1 W, 5.0--7.0 cm",CKY000000000004973200,PP,NULL,5,arakaway,NULL,CKY,2012-05-26T08:49:24Z,282,glass beaker,18.197,8.169,28.1911,13.3567,9.9941,282,glass beaker,18.197,8.169,26.0195,11.1945,7.8225,2.2504,2.1977,2.99,5.1877,3.0255,0.0788,0.0355,7.7437,0.2252,0.2906,1.9265,1.4927,2.5899,0.4236,0.735,kidoyo,2012-05-22T15:30:41Z
"C0019E-17R-1, 114.0 cm",NULL,822.64,822.64,822.64,822.64,"C0019E-17R-1, 115.0 cm",NULL,822.65,822.65,822.65,822.65,"C0019E-17R-1 W, 114.0--115.0 cm",CKY000000000004987000,PP,NULL,5,arakaway,before splitting,CKY,2012-05-23T15:03:51Z,252,glass beaker,18.206,8.28,32.2177,15.3677,14.0117,252,glass beaker,18.206,8.28,28.8447,12.0094,10.6387,3.4953,3.4134,3.6743,7.0877,3.7294,0.1223,0.0551,10.5164,0.2495,0.3324,1.9769,1.4838,2.8622,0.4816,0.929,fujiharaa,2012-05-23T14:09:39Z
"C0019E-18R-1, 148.0 cm",NULL,825.48,825.48,825.48,825.48,"C0019E-18R-1, 149.0 cm",NULL,825.49,825.49,825.49,825.49,"C0019E-18R-1 W, 148.0--149.0 cm",CKY000000000004985200,PP,NULL,5,hirose343,NULL,CKY,2012-05-22T06:43:58Z,263,glass beaker,17.942,8.124,27.7578,13.3082,9.8158,263,glass beaker,17.942,8.124,25.3229,10.8839,7.3809,2.5232,2.4641,2.7201,5.1842,2.7599,0.0883,0.0398,7.2926,0.2571,0.346,1.8934,1.4067,2.681,0.4753,0.9059,fujiharaa,2012-05-23T14:09:39Z
"C0019E-19R-1, 37.0 cm",NULL,826.87,826.87,826.87,826.87,"C0019E-19R-1, 39.0 cm",NULL,826.89,826.89,826.89,826.89,"C0019E-19R-1 W, 37.0--39.0 cm",CKY000000000004982500,PP,NULL,3,arakaway,NULL,CKY,2012-05-26T08:49:24Z,239,glass beaker,18.184,8.18,28.1243,13.0719,9.9403,239,glass beaker,18.184,8.18,26.3883,11.3435,8.2043,1.799,1.7568,3.1351,4.8919,3.1635,0.063,0.0284,8.1413,0.181,0.221,2.032,1.6642,2.5968,0.3591,0.5604,fujiharaa,2012-05-23T14:09:39Z
"C0019E-19R-2, 29.0 cm",NULL,827.98,827.98,827.98,827.98,"C0019E-19R-2, 31.0 cm",NULL,828,828,828,828,"C0019E-19R-2 W, 29.0--31.0 cm",CKY000000000004983000,PP,NULL,5,jeppson343,NULL,CKY,2012-05-22T02:54:27Z,298,glass beaker,18.728,8.46,21.8934,10.1003,3.1654,298,glass beaker,18.728,8.46,21.1274,9.3376,2.3994,0.7938,0.7752,0.8651,1.6403,0.8776,0.0278,0.0125,2.3716,0.2508,0.3347,1.9298,1.4458,2.7414,0.4726,0.8961,fujiharaa,2012-05-23T14:09:39Z
"C0019E-19R-3, 0.0 cm",NULL,828.74,828.74,828.74,828.74,"C0019E-19R-3, 2.0 cm",NULL,828.76,828.76,828.76,828.76,"C0019E-19R-3 W, 0.0--2.0 cm",CKY000000000004983100,PP,NULL,5,jeppson343,NULL,CKY,2012-05-22T03:00:48Z,222,glass beaker,18.737,8.425,31.4748,15.2836,12.7378,222,glass beaker,18.737,8.425,28.3303,12.1529,9.5933,3.2585,3.1821,3.6765,6.8586,3.7279,0.114,0.0514,9.4793,0.2558,0.3437,1.8572,1.3821,2.5783,0.464,0.8655,fujiharaa,2012-05-23T14:09:39Z
"C0019E-20R-1, 7.0 cm",NULL,831.07,831.07,831.07,831.07,"C0019E-20R-1, 8.0 cm",NULL,831.08,831.08,831.08,831.08,"C0019E-20R-1 W, 7.0--8.0 cm",CKY000000000004986300,PP,NULL,5,hirose343,NULL,CKY,2012-05-22T10:20:46Z,487,glass beaker,19.134,8.656,32.2684,16.1015,13.1344,487,glass beaker,19.134,8.656,28.4043,12.2542,9.2703,4.0042,3.9104,3.5351,7.4455,3.5982,0.1401,0.0631,9.1302,0.3049,0.4386,1.7641,1.2263,2.5827,0.5252,1.1062,fujiharaa,2012-05-23T14:09:39Z
"C0019E-20R-2, 3.0 cm",NULL,832.35,832.35,832.35,832.35,"C0019E-20R-2, 4.0 cm",NULL,832.36,832.36,832.36,832.36,"C0019E-20R-2 W, 3.0--4.0 cm",CKY000000000004986400,PP,NULL,5,hirose343,NULL,CKY,2012-05-22T10:37:55Z,667,glass beaker,18.886,8.502,27.2267,13.0788,8.3407,667,glass beaker,18.886,8.502,24.9571,10.8191,6.0711,2.3519,2.2968,2.28,4.5768,2.3171,0.0823,0.0371,5.9888,0.282,0.3927,1.8224,1.3085,2.6267,0.5018,1.0074,fujiharaa,2012-05-23T14:09:39Z
"C0019E-21R-1, 28.0 cm",NULL,836.78,836.78,836.78,836.78,"C0019E-21R-1, 30.0 cm",NULL,836.8,836.8,836.8,836.8,"C0019E-21R-1 W, 28.0--30.0 cm",CKY000000000004988000,PP,NULL,5,jeppson343,NULL,CKY,2012-05-22T16:28:12Z,467,glass beaker,19.102,8.666,22.6288,10.4192,3.5268,467,glass beaker,19.102,8.666,22.023,9.816,2.921,0.6278,0.6131,1.1401,1.7532,1.15,0.022,0.0099,2.899,0.178,0.2166,2.0116,1.6535,2.5428,0.3497,0.5378,fujiharaa,2012-05-23T14:09:39Z
