Top Drilling depth below sea floor [m DSF],Top Mud depth below sea floor [m MSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]","Top Depth DSF, MSF, WSF and CSF-A [m]",Top Core depth (below sea floor) [m CSF-B],Bottom Drilling depth below sea floor [m DSF],Bottom Mud depth below sea floor [m MSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]","Bottom Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core depth (below sea floor) [m CSF-B],Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::comment on measurement::text,moisture and density::beaker mass [g]::number,moisture and density::beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
NULL,C0002F;1220.500,1220.5,1220.5,1220.5,NULL,C0002F;1225.500,1225.5,1225.5,1225.5,C0002F-90SMW W,CKY000000000001027610,PP,NULL,30,hatakedak,"1-4mm, bulk",CKY,2012-11-05T17:06:53Z,1-4mm,18.7915,8.4548,41.7038,22.9123,36.5899,15.2636,17.7984,5.2994,5.1752,6.7245,11.8997,6.8088,0.1855,0.0843,17.6129,0.2313,0.3009,1.9255,1.4801,2.6192,0.4349,0.7696,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1220.500,1220.5,1220.5,1220.5,NULL,C0002F;1225.500,1225.5,1225.5,1225.5,C0002F-90SMW W,CKY000000000001027710,PP,NULL,30,hatakedak,">4mm, bulk",CKY,2012-11-05T17:06:53Z,>4mm,18.9988,8.58,44.6302,25.6314,38.9448,16.1761,19.946,5.8916,5.7535,7.5024,13.2559,7.5961,0.2062,0.0937,19.7398,0.2299,0.2985,1.9336,1.4891,2.6311,0.434,0.7669,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1230.500,1230.5,1230.5,1230.5,NULL,C0002F;1235.500,1235.5,1235.5,1235.5,C0002F-92SMW W,CKY000000000001028010,PP,NULL,30,hatakedak,"1-4mm, bulk",CKY,2012-11-05T17:40:13Z,1-4mm,18.7639,8.4691,41.507,22.7431,36.4748,15.2588,17.7109,5.2147,5.0925,6.7067,11.7992,6.7897,0.1825,0.083,17.5284,0.2293,0.2975,1.9275,1.4856,2.6136,0.4316,0.7593,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1230.500,1230.5,1230.5,1230.5,NULL,C0002F;1235.500,1235.5,1235.5,1235.5,C0002F-92SMW W,CKY000000000001028110,PP,NULL,30,hatakedak,">4mm, bulk",CKY,2012-11-07T17:53:24Z,>4mm,18.1418,8.141,45.4706,27.3288,39.0547,16.1624,20.9129,6.6486,6.4928,7.9156,14.4084,8.0214,0.2327,0.1058,20.6802,0.2433,0.3215,1.8967,1.4353,2.6126,0.4506,0.8203,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1240.500,1240.5,1240.5,1240.5,NULL,C0002F;1245.500,1245.5,1245.5,1245.5,C0002F-94SMW W,CKY000000000001028510,PP,NULL,30,hatakedak,"1-4mm, bulk",CKY,2012-11-05T17:51:04Z,1-4mm,18.8333,8.456,34.1548,15.3215,30.7138,13.0564,11.8805,3.5658,3.4822,4.5437,8.0259,4.6004,0.1248,0.0567,11.7557,0.2327,0.3033,1.909,1.4647,2.5873,0.4339,0.7664,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1240.500,1240.5,1240.5,1240.5,NULL,C0002F;1245.500,1245.5,1245.5,1245.5,C0002F-94SMW W,CKY000000000001028610,PP,NULL,30,hatakedak,">4mm, bulk",CKY,2012-11-05T17:51:04Z,>4mm,18.6434,8.3787,46.1097,27.4663,40.2154,16.6115,21.572,6.1081,5.9649,8.1356,14.1005,8.2328,0.2138,0.0972,21.3582,0.2224,0.286,1.9479,1.5147,2.6253,0.423,0.7332,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1245.500,1245.5,1245.5,1245.5,NULL,C0002F;1250.500,1250.5,1250.5,1250.5,C0002F-95SMW W,CKY000000000001241010,PP,NULL,30,yabukit,"1-4mm, bulk",CKY,2012-11-17T06:39:38Z,1-4mm,18.076,8.1307,41.3555,23.2795,35.9724,15.0173,17.8964,5.5783,5.4476,6.7979,12.2455,6.8866,0.1952,0.0887,17.7012,0.2396,0.3151,1.9011,1.4455,2.6039,0.4449,0.8014,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1245.500,1245.5,1245.5,1245.5,NULL,C0002F;1250.500,1250.5,1250.5,1250.5,C0002F-95SMW W,CKY000000000001241110,PP,NULL,30,suzukit,">4mm, bulk, soft",CKY,2012-11-19T05:17:11Z,>4mm soft,18.9845,8.5392,26.3534,7.3689,24.5293,10.5828,5.5448,1.8903,1.846,2.0135,3.8595,2.0436,0.0662,0.0301,5.4786,0.2565,0.345,1.9093,1.4195,2.7209,0.4783,0.9168,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1245.500,1245.5,1245.5,1245.5,NULL,C0002F;1250.500,1250.5,1250.5,1250.5,C0002F-95SMW W,CKY000000000001245010,PP,NULL,30,suzukit,">4mm, bulk, hard",CKY,2012-11-19T05:17:11Z,>4mm hard,18.129,8.1127,21.6263,3.4973,20.9347,9.1413,2.8057,0.7167,0.6999,1.0172,1.7171,1.0286,0.0251,0.0114,2.7806,0.2049,0.2578,2.0367,1.6194,2.7336,0.4076,0.6881,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1250.500,1250.5,1250.5,1250.5,NULL,C0002F;1255.500,1255.5,1255.5,1255.5,C0002F-96SMW W,CKY000000000001028810,PP,NULL,30,hatakedak,"1-4mm, bulk",CKY,2012-11-05T18:38:56Z,1-4mm,17.9333,8.0803,37.7301,19.7968,33.251,13.941,15.3177,4.6416,4.5328,5.7868,10.3196,5.8607,0.1625,0.0739,15.1552,0.2345,0.3063,1.9184,1.4686,2.6189,0.4392,0.7833,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1250.500,1250.5,1250.5,1250.5,NULL,C0002F;1255.500,1255.5,1255.5,1255.5,C0002F-96SMW W,CKY000000000001028910,PP,NULL,30,hatakedak,">4mm, bulk",CKY,2012-11-05T18:38:56Z,>4mm,18.8398,8.5053,40.9615,22.1217,36.0498,15.0751,17.21,5.0898,4.9705,6.4888,11.4593,6.5698,0.1781,0.081,17.0319,0.2301,0.2988,1.9305,1.4863,2.6248,0.4338,0.766,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1260.500,1260.5,1260.5,1260.5,NULL,C0002F;1265.500,1265.5,1265.5,1265.5,C0002F-98SMW W,CKY000000000001031910,PP,NULL,30,ohashia,"1-4mm, bulk",CKY,2012-11-05T20:16:07Z,1-4mm,18.2438,8.2284,40.9813,22.7375,35.8279,15.0048,17.5841,5.3403,5.2151,6.6914,11.9065,6.7764,0.1869,0.085,17.3972,0.2349,0.307,1.9097,1.4612,2.5999,0.438,0.7794,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1260.500,1260.5,1260.5,1260.5,NULL,C0002F;1265.500,1265.5,1265.5,1265.5,C0002F-98SMW W,CKY000000000001032010,PP,NULL,30,ohashia,">4mm, bulk",CKY,2012-11-05T20:16:07Z,>4mm,18.3714,8.2681,44.1727,25.8013,38.3457,15.8842,19.9743,6.0383,5.8968,7.5201,13.4169,7.6161,0.2113,0.096,19.763,0.234,0.3055,1.923,1.473,2.628,0.4395,0.7841,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1270.500,1270.5,1270.5,1270.5,NULL,C0002F;1275.500,1275.5,1275.5,1275.5,C0002F-100SMW W,CKY000000000001032210,PP,NULL,30,ohashia,"1-4mm, bulk",CKY,2012-11-05T20:36:04Z,1-4mm,18.8494,8.5062,42.8602,24.0108,37.5474,15.6585,18.698,5.5055,5.3765,7.0647,12.4412,7.1523,0.1927,0.0876,18.5053,0.2293,0.2975,1.9299,1.4874,2.6194,0.4322,0.761,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1270.500,1270.5,1270.5,1270.5,NULL,C0002F;1275.500,1275.5,1275.5,1275.5,C0002F-100SMW W,CKY000000000001032310,PP,NULL,30,ohashia,">4mm, bulk",CKY,2012-11-05T20:36:05Z,>4mm,19.1347,8.6493,45.4498,26.3151,39.6656,16.4485,20.5309,5.994,5.8535,7.7038,13.5573,7.7992,0.2098,0.0954,20.3211,0.2278,0.295,1.941,1.4989,2.6378,0.4318,0.7598,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1280.500,1280.5,1280.5,1280.5,NULL,C0002F;1285.500,1285.5,1285.5,1285.5,C0002F-102SMW W,CKY000000000001033910,PP,NULL,30,ohashia,"1-4mm, bulk",CKY,2012-11-05T22:52:18Z,1-4mm,18.8831,8.5146,45.108,26.2249,39.1955,16.3757,20.3124,6.1269,5.9833,7.7636,13.7469,7.8611,0.2144,0.0975,20.098,0.2336,0.3049,1.9077,1.462,2.5887,0.4352,0.7707,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1280.500,1280.5,1280.5,1280.5,NULL,C0002F;1285.500,1285.5,1285.5,1285.5,C0002F-102SMW W,CKY000000000001034010,PP,NULL,30,ohashia,">4mm, bulk",CKY,2012-11-05T22:52:18Z,>4mm,19.0124,8.5907,46.5568,27.5444,40.6393,16.8314,21.6269,6.1321,5.9884,8.1432,14.1316,8.2407,0.2146,0.0975,21.4123,0.2226,0.2864,1.9491,1.5152,2.6295,0.4238,0.7354,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1290.500,1290.5,1290.5,1290.5,NULL,C0002F;1295.500,1295.5,1295.5,1295.5,C0002F-104SMW W,CKY000000000001034210,PP,NULL,30,ohashia,"1-4mm, bulk",CKY,2012-11-05T23:09:28Z,1-4mm,18.1205,8.1758,45.3111,27.1906,39.3617,16.3788,21.2412,6.1652,6.0207,8.1049,14.1256,8.203,0.2158,0.0981,21.0254,0.2267,0.2932,1.9249,1.4885,2.5942,0.4262,0.7428,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1290.500,1290.5,1290.5,1290.5,NULL,C0002F;1295.500,1295.5,1295.5,1295.5,C0002F-104SMW W,CKY000000000001034310,PP,NULL,30,ohashia,">4mm, bulk",CKY,2012-11-05T23:09:28Z,>4mm,18.0976,8.16,44.6621,26.5645,38.7087,16.0943,20.6111,6.1693,6.0247,7.8362,13.8609,7.9343,0.2159,0.0981,20.3952,0.2322,0.3025,1.9165,1.4714,2.6027,0.4347,0.7688,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1300.500,1300.5,1300.5,1300.5,NULL,C0002F;1305.500,1305.5,1305.5,1305.5,C0002F-106SMW W,CKY000000000001035110,PP,NULL,30,ohashia,"1-4mm, bulk",CKY,2012-11-05T23:27:55Z,1-4mm,18.8013,8.5027,41.2155,22.4142,36.2479,15.189,17.4466,5.1478,5.0271,6.6044,11.6315,6.6863,0.1802,0.0819,17.2664,0.2297,0.2981,1.927,1.4845,2.6144,0.4322,0.7612,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1300.500,1300.5,1300.5,1300.5,NULL,C0002F;1305.500,1305.5,1305.5,1305.5,C0002F-106SMW W,CKY000000000001035210,PP,NULL,30,ohashia,">4mm, bulk",CKY,2012-11-05T23:27:55Z,>4mm,18.6561,8.3679,49.6599,31.0038,42.7916,17.6628,24.1355,7.1174,6.9506,9.1817,16.1323,9.2949,0.2491,0.1132,23.8864,0.2296,0.298,1.9218,1.4807,2.6015,0.4308,0.757,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1310.500,1310.5,1310.5,1310.5,NULL,C0002F;1315.500,1315.5,1315.5,1315.5,C0002F-108SMW W,CKY000000000001035410,PP,NULL,30,ohashia,"1-4mm, bulk",CKY,2012-11-05T23:43:22Z,1-4mm,18.8612,8.4951,41.5489,22.6877,36.4552,15.2611,17.594,5.2784,5.1547,6.682,11.8367,6.766,0.1847,0.084,17.4093,0.2327,0.3032,1.9167,1.4708,2.6054,0.4355,0.7714,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1310.500,1310.5,1310.5,1310.5,NULL,C0002F;1315.500,1315.5,1315.5,1315.5,C0002F-108SMW W,CKY000000000001035510,PP,NULL,30,ohashia,">4mm, bulk",CKY,2012-11-05T23:43:22Z,>4mm,18.785,8.4663,44.6584,25.8734,38.9066,16.1831,20.1216,5.9604,5.8207,7.622,13.4427,7.7168,0.2086,0.0948,19.913,0.2304,0.2993,1.9247,1.4813,2.6126,0.433,0.7637,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1320.500,1320.5,1320.5,1320.5,NULL,C0002F;1325.500,1325.5,1325.5,1325.5,C0002F-110SMW W,CKY000000000001036310,PP,NULL,30,ohashia,"1-4mm, bulk",CKY,2012-11-06T00:35:44Z,1-4mm,18.1834,8.1588,42.6516,24.4682,37.1469,15.4824,18.9635,5.7044,5.5707,7.2328,12.8035,7.3236,0.1997,0.0908,18.7638,0.2331,0.304,1.9111,1.4655,2.5943,0.4351,0.7702,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1320.500,1320.5,1320.5,1320.5,NULL,C0002F;1325.500,1325.5,1325.5,1325.5,C0002F-110SMW W,CKY000000000001036410,PP,NULL,30,ohashia,">4mm, bulk",CKY,2012-11-06T00:35:45Z,>4mm,18.8631,8.4941,42.8548,23.9917,37.615,15.7614,18.7519,5.4298,5.3025,7.1809,12.4834,7.2673,0.19,0.0864,18.5619,0.2263,0.2925,1.9219,1.4869,2.5849,0.4248,0.7384,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1330.500,1330.5,1330.5,1330.5,NULL,C0002F;1335.500,1335.5,1335.5,1335.5,C0002F-112SMW W,CKY000000000001038910,PP,NULL,30,nishimuram,">4mm, bulk",CKY,2012-11-06T07:21:43Z,>4mm,18.8541,8.5222,47.91,29.0559,41.7819,17.2944,22.9278,6.3504,6.2016,8.6712,14.8728,8.7722,0.2223,0.101,22.7055,0.2186,0.2797,1.9536,1.5266,2.6185,0.417,0.7152,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1330.500,1330.5,1330.5,1330.5,NULL,C0002F;1335.500,1335.5,1335.5,1335.5,C0002F-112SMW W,CKY000000000001039010,PP,NULL,30,nishimuram,"1-4mm, bulk",CKY,2012-11-06T07:21:43Z,1-4mm,19.0536,8.5303,43.8968,24.8432,38.2544,15.9842,19.2008,5.847,5.71,7.3609,13.0709,7.4539,0.2046,0.093,18.9962,0.2354,0.3078,1.9006,1.4533,2.5807,0.4368,0.7757,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1340.500,1340.5,1340.5,1340.5,NULL,C0002F;1345.500,1345.5,1345.5,1345.5,C0002F-114SMW W,CKY000000000001039610,PP,NULL,30,nishimuram,"1-4mm, bulk",CKY,2012-11-06T08:06:10Z,1-4mm,18.6052,8.3505,47.1335,28.5283,40.8306,16.9094,22.2254,6.5315,6.3784,8.455,14.8334,8.5589,0.2286,0.1039,21.9968,0.2289,0.2969,1.9232,1.4829,2.6016,0.43,0.7544,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1340.500,1340.5,1340.5,1340.5,NULL,C0002F;1345.500,1345.5,1345.5,1345.5,C0002F-114SMW W,CKY000000000001039710,PP,NULL,30,nishimuram,">4mm, bulk",CKY,2012-11-06T08:14:24Z,>4mm,18.2922,8.1766,46.1436,27.8514,39.9436,16.5024,21.6514,6.4249,6.2743,8.2236,14.4979,8.3258,0.2249,0.1022,21.4265,0.2307,0.2999,1.9211,1.4779,2.6055,0.4328,0.763,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1345.500,1345.5,1345.5,1345.5,NULL,C0002F;1350.500,1350.5,1350.5,1350.5,C0002F-115SMW W,CKY000000000001241210,PP,NULL,30,fujiharaa,"1-4mm, bulk",CKY,2012-11-17T12:28:13Z,1-4mm,18.262,8.2128,39.3624,21.1004,34.5498,14.4473,16.2878,4.9872,4.8703,6.1551,11.0254,6.2345,0.1746,0.0794,16.1132,0.2364,0.3095,1.9138,1.4615,2.6179,0.4417,0.7913,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1345.500,1345.5,1345.5,1345.5,NULL,C0002F;1350.500,1350.5,1350.5,1350.5,C0002F-115SMW W,CKY000000000001241310,PP,NULL,30,suzukit,">4mm, bulk, hard",CKY,2012-11-19T05:28:06Z,>4mm hard,18.718,8.4449,22.2057,3.4877,21.6329,9.4624,2.9149,0.5936,0.5797,1.008,1.5877,1.0175,0.0208,0.0095,2.8941,0.1702,0.2051,2.1967,1.8228,2.8711,0.3651,0.5751,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1345.500,1345.5,1345.5,1345.5,NULL,C0002F;1350.500,1350.5,1350.5,1350.5,C0002F-115SMW W,CKY000000000001245610,PP,NULL,30,suzukit,">4mm, bulk, soft",CKY,2012-11-19T05:28:06Z,>4mm soft,18.6052,8.3505,41.6281,23.0229,36.5604,15.2361,17.9552,5.2515,5.1284,6.8021,11.9305,6.8856,0.1838,0.0835,17.7714,0.2281,0.2955,1.9298,1.4896,2.6126,0.4299,0.7539,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1350.500,1350.5,1350.5,1350.5,NULL,C0002F;1355.500,1355.5,1355.5,1355.5,C0002F-116SMW W,CKY000000000001040110,PP,NULL,30,nishimuram,"1-4mm, bulk",CKY,2012-11-06T08:14:24Z,1-4mm,18.3595,8.2796,44.8872,26.5277,38.9956,16.1915,20.6361,6.1053,5.9622,7.8148,13.777,7.9119,0.2137,0.0971,20.4224,0.2301,0.299,1.9255,1.4824,2.6133,0.4328,0.7629,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1350.500,1350.5,1350.5,1350.5,NULL,C0002F;1355.500,1355.5,1355.5,1355.5,C0002F-116SMW W,CKY000000000001040210,PP,NULL,30,nishimuram,">4mm, bulk",CKY,2012-11-06T08:14:24Z,>4mm,18.2868,8.2637,47.263,28.9762,40.7364,16.847,22.4496,6.7633,6.6048,8.4757,15.0805,8.5833,0.2367,0.1076,22.2129,0.2334,0.3045,1.9214,1.473,2.6208,0.438,0.7793,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1360.500,1360.5,1360.5,1360.5,NULL,C0002F;1365.500,1365.5,1365.5,1365.5,C0002F-120SMW W,CKY000000000001040810,PP,NULL,30,miyabes,"1-4mm, bulk",CKY,2012-11-09T23:54:29Z,1-4mm,18.8512,8.5068,43.9699,25.1187,38.41,16.0252,19.5588,5.7616,5.6266,7.4267,13.0533,7.5184,0.2017,0.0917,19.3571,0.2294,0.2976,1.9243,1.4829,2.6064,0.431,0.7576,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1360.500,1360.5,1360.5,1360.5,NULL,C0002F;1365.500,1365.5,1365.5,1365.5,C0002F-120SMW W,CKY000000000001040910,PP,NULL,30,nishimuram,">4mm, bulk",CKY,2012-11-06T08:49:30Z,>4mm,18.9003,8.5519,45.1298,26.2295,39.3881,16.4115,20.4878,5.9499,5.8104,7.765,13.5754,7.8596,0.2082,0.0946,20.2796,0.2268,0.2934,1.9321,1.4938,2.6117,0.428,0.7483,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1370.500,1370.5,1370.5,1370.5,NULL,C0002F;1375.500,1375.5,1375.5,1375.5,C0002F-122SMW W,CKY000000000001041110,PP,NULL,30,nishimuram,"1-4mm, bulk",CKY,2012-11-06T08:49:30Z,1-4mm,18.9663,8.5454,43.2352,24.2689,37.8882,15.8851,18.9219,5.5409,5.411,7.2516,12.6626,7.3397,0.1939,0.0881,18.728,0.2283,0.2959,1.9166,1.479,2.5826,0.4273,0.7462,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1370.500,1370.5,1370.5,1370.5,NULL,C0002F;1375.500,1375.5,1375.5,1375.5,C0002F-122SMW W,CKY000000000001041210,PP,NULL,30,nishimuram,">4mm, bulk",CKY,2012-11-06T08:49:30Z,>4mm,18.7496,8.4521,46.2604,27.5108,40.3125,16.6905,21.5629,6.1636,6.0191,8.1404,14.1595,8.2384,0.2157,0.098,21.3472,0.224,0.2887,1.9429,1.5076,2.6224,0.4251,0.7394,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1380.500,1380.5,1380.5,1380.5,NULL,C0002F;1385.500,1385.5,1385.5,1385.5,C0002F-124SMW W,CKY000000000001041710,PP,NULL,30,nishimuram,"1-4mm, bulk",CKY,2012-11-06T09:06:15Z,1-4mm,18.2079,8.2174,45.8214,27.6135,39.3399,16.3623,21.132,6.7166,6.5592,8.038,14.5972,8.1449,0.2351,0.1069,20.8969,0.2432,0.3214,1.8917,1.4316,2.5998,0.4493,0.816,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1380.500,1380.5,1380.5,1380.5,NULL,C0002F;1385.500,1385.5,1385.5,1385.5,C0002F-124SMW W,CKY000000000001041810,PP,NULL,30,nishimuram,">4mm, bulk",CKY,2012-11-06T09:06:15Z,>4mm,18.7915,8.4526,45.5459,26.7544,39.5095,16.3888,20.718,6.2553,6.1087,7.8367,13.9454,7.9362,0.2189,0.0995,20.4991,0.2338,0.3051,1.9185,1.47,2.6158,0.438,0.7795,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1390.500,1390.5,1390.5,1390.5,NULL,C0002F;1395.500,1395.5,1395.5,1395.5,C0002F-126SMW W,CKY000000000001042010,PP,NULL,30,nishimuram,"1-4mm, bulk",CKY,2012-11-06T09:38:07Z,1-4mm,18.129,8.1127,42.5245,24.3955,36.7117,15.3407,18.5827,6.0236,5.8824,7.1322,13.0146,7.228,0.2108,0.0958,18.3719,0.2469,0.3279,1.8745,1.4116,2.5759,0.452,0.8248,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1390.500,1390.5,1390.5,1390.5,NULL,C0002F;1395.500,1395.5,1395.5,1395.5,C0002F-126SMW W,CKY000000000001042110,PP,NULL,30,nishimuram,">4mm, bulk",CKY,2012-11-06T09:38:07Z,>4mm,18.7806,8.458,47.4717,28.6911,40.9427,16.9284,22.1621,6.7658,6.6072,8.3628,14.97,8.4704,0.2368,0.1076,21.9253,0.2358,0.3086,1.9166,1.4646,2.6218,0.4414,0.7901,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1400.500,1400.5,1400.5,1400.5,NULL,C0002F;1405.500,1405.5,1405.5,1405.5,C0002F-130SMW W,CKY000000000001042510,PP,NULL,30,nishimuram,"1-4mm, bulk",CKY,2012-11-06T09:49:52Z,1-4mm,18.9638,8.5188,44.2246,25.2608,38.387,16.0123,19.4232,6.0493,5.9075,7.3973,13.3048,7.4935,0.2117,0.0962,19.2115,0.2395,0.3149,1.8986,1.444,2.5971,0.444,0.7986,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1400.500,1400.5,1400.5,1400.5,NULL,C0002F;1405.500,1405.5,1405.5,1405.5,C0002F-130SMW W,CKY000000000001042610,PP,NULL,30,nishimuram,">4mm, bulk",CKY,2012-11-06T09:49:52Z,>4mm,18.8795,8.4616,47.5614,28.6819,41.1829,17.13,22.3034,6.6098,6.4549,8.5633,15.0182,8.6684,0.2313,0.1051,22.0721,0.2305,0.2995,1.9098,1.4697,2.5775,0.4298,0.7538,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1410.500,1410.5,1410.5,1410.5,NULL,C0002F;1415.500,1415.5,1415.5,1415.5,C0002F-132SMW W,CKY000000000001051810,PP,NULL,30,hatakedak,"1-4mm, bulk",CKY,2012-11-06T17:09:44Z,1-4mm,18.8901,8.4597,42.0863,23.1962,37.2755,15.5295,18.3854,4.9853,4.8685,6.9905,11.859,7.0698,0.1745,0.0793,18.2109,0.2149,0.2738,1.956,1.5356,2.6051,0.4105,0.6964,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1410.500,1410.5,1410.5,1410.5,NULL,C0002F;1415.500,1415.5,1415.5,1415.5,C0002F-132SMW W,CKY000000000001051910,PP,NULL,30,hatakedak,">4mm, bulk",CKY,2012-11-06T17:09:44Z,>4mm,18.7228,8.4546,44.3866,25.6638,38.9967,16.1567,20.2739,5.5854,5.4545,7.6132,13.0677,7.7021,0.1955,0.0889,20.0784,0.2176,0.2782,1.9639,1.5365,2.6373,0.4174,0.7165,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1420.500,1420.5,1420.5,1420.5,NULL,C0002F;1425.500,1425.5,1425.5,1425.5,C0002F-134SMW W,CKY000000000001052610,PP,NULL,30,hatakedak,">4mm, bulk",CKY,2012-11-06T17:29:01Z,>4mm,18.8152,8.4717,45.8859,27.0707,40.3282,16.6706,21.513,5.7593,5.6243,8.1073,13.7316,8.1989,0.2016,0.0916,21.3114,0.2128,0.2702,1.9714,1.552,2.6287,0.4096,0.6937,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1420.500,1420.5,1420.5,1420.5,NULL,C0002F;1425.500,1425.5,1425.5,1425.5,C0002F-134SMW W,CKY000000000001052710,PP,NULL,30,hatakedak,"1-4mm, bulk",CKY,2012-11-06T17:29:01Z,1-4mm,18.8014,8.4671,43.0076,24.2062,38.0076,15.7675,19.2062,5.1813,5.0599,7.218,12.2779,7.3004,0.1813,0.0824,19.0249,0.214,0.2723,1.9715,1.5495,2.6358,0.4121,0.701,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1430.500,1430.5,1430.5,1430.5,NULL,C0002F;1435.500,1435.5,1435.5,1435.5,C0002F-136SMW W,CKY000000000001053810,PP,NULL,30,hatakedak,"1-4mm, bulk",CKY,2012-11-06T17:56:20Z,1-4mm,18.6778,8.433,42.8003,24.1225,37.9026,15.7783,19.2248,5.0753,4.9563,7.2646,12.2209,7.3453,0.1776,0.0807,19.0472,0.2104,0.2665,1.9739,1.5586,2.6219,0.4056,0.6823,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1430.500,1430.5,1430.5,1430.5,NULL,C0002F;1435.500,1435.5,1435.5,1435.5,C0002F-136SMW W,CKY000000000001053910,PP,NULL,30,hatakedak,">4mm, bulk",CKY,2012-11-06T17:56:20Z,>4mm,18.7376,8.4482,46.2311,27.4935,40.5491,16.7577,21.8115,5.8881,5.7501,8.2158,13.9659,8.3095,0.2061,0.0937,21.6054,0.2142,0.2725,1.9686,1.547,2.6297,0.4117,0.6999,kidoyo,2012-11-19T15:40:09Z
NULL,C0002F;1440.500,1440.5,1440.5,1440.5,NULL,C0002F;1445.500,1445.5,1445.5,1445.5,C0002F-138SMW W,CKY000000000001055610,PP,NULL,30,hatakedak,"1-4mm, bulk",CKY,2012-11-06T18:19:06Z,1-4mm,18.7987,8.455,43.6895,24.8908,38.6074,15.9722,19.8087,5.2664,5.143,7.4334,12.5764,7.5172,0.1843,0.0838,19.6244,0.2116,0.2684,1.9792,1.5604,2.64,0.4089,0.6919,kidoyo,2012-11-19T15:40:09Z
