Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0001F-4H-1, 17.0 cm",NULL,136.67,136.67,136.67,136.67,"C0001F-4H-1, 18.0 cm",NULL,136.68,136.68,136.68,136.68,"C0001F-4H-1 W, 17.0--18.0 cm",CKY000000000000324100,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T11:44:19Z,109,glass beaker,6.007,2.678,12.919,6.829145,6.912,109,glass beaker,6.007,2.678,10.427,4.348,4.42,2.582383,2.521859,1.629287,4.151145,1.67,0.09038349,0.04071328,4.329617,0.3736087,0.5964462,1.665083,1.042993,2.657369,0.6075091,1.54783,ishimori,2007-11-25T22:02:11Z
"C0001F-4H-1, 98.0 cm",NULL,137.48,137.48,137.48,137.48,"C0001F-4H-1, 99.0 cm",NULL,137.49,137.49,137.49,137.49,"C0001F-4H-1 W, 98.0--99.0 cm",CKY000000000000324200,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T11:44:19Z,199,glass beaker,6.006,2.699,11.745,6.130853,5.739,199,glass beaker,6.006,2.699,9.645,4.04,3.639,2.176166,2.125162,1.306691,3.431853,1.341,0.07616586,0.03430895,3.562834,0.379189,0.6107963,1.672274,1.038166,2.726608,0.6192462,1.626369,ishimori,2007-11-25T22:02:11Z
"C0001F-4H-3, 0.0 cm",NULL,139.095,139.095,139.095,139.095,"C0001F-4H-3, 2.0 cm",NULL,139.115,139.115,139.115,139.115,"C0001F-4H-3 WR, 0.0--2.0 cm",CKY000000000000255400,PP,NULL,8,underwoodm315,NULL,CKY,2007-11-21T15:24:49Z,153,glass beaker,6.069,2.733,10.774,5.439514,4.705,153,glass beaker,6.069,2.733,9.285,3.957,3.216,1.543005,1.506841,1.199673,2.706514,1.224,0.05400522,0.02432668,3.161995,0.3279501,0.4879847,1.738398,1.168291,2.635713,0.556746,1.256043,hayashikz,2007-11-30T19:18:18Z
"C0001F-4H-4, 24.0 cm",NULL,139.55,139.55,139.55,139.55,"C0001F-4H-4, 25.0 cm",NULL,139.56,139.56,139.56,139.56,"C0001F-4H-4 W, 24.0--25.0 cm",CKY000000000000324300,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T11:44:19Z,9,glass cell,4.585,2.063,9.599,4.80758,5.014,9,glass cell,4.585,2.063,8.125,3.34,3.54,1.527461,1.491661,1.252918,2.74458,1.277,0.05346118,0.02408161,3.486539,0.3046392,0.4381024,1.826874,1.270336,2.782734,0.5434935,1.190549,ishimori,2007-11-25T22:02:12Z
"C0001F-4H-4, 100.0 cm",NULL,140.31,140.31,140.31,140.31,"C0001F-4H-4, 101.0 cm",NULL,140.32,140.32,140.32,140.32,"C0001F-4H-4 W, 100.0--101.0 cm",CKY000000000000324400,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T11:44:20Z,31,glass cell,4.61,2.055,11.466,6.042925,6.856,31,glass cell,4.61,2.055,9.153,3.74,4.543,2.396891,2.340714,1.647211,3.987925,1.685,0.08389126,0.03778885,4.459109,0.3496049,0.537527,1.71919,1.118153,2.707066,0.5869503,1.421016,ishimori,2007-11-25T22:02:12Z
"C0001F-4H-5, 24.0 cm",NULL,140.96,140.96,140.96,140.96,"C0001F-4H-5, 25.0 cm",NULL,140.97,140.97,140.97,140.97,"C0001F-4H-5 W, 24.0--25.0 cm",CKY000000000000324500,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T11:44:20Z,119,glass beaker,6.098,2.792,11.845,5.999794,5.747,119,glass beaker,6.098,2.792,9.961,4.124,3.863,1.952332,1.906574,1.30122,3.207794,1.332,0.06833166,0.03078003,3.794668,0.3397132,0.5144934,1.791574,1.182953,2.916239,0.5943567,1.46522,ishimori,2007-11-25T22:02:13Z
"C0001F-4H-5, 89.0 cm",NULL,141.61,141.61,141.61,141.61,"C0001F-4H-5, 90.0 cm",NULL,141.62,141.62,141.62,141.62,"C0001F-4H-5 WR, 89.0--90.0 cm",CKY000000000000293600,PP,NULL,8,underwoodm315,NULL,CKY,2007-11-22T23:05:07Z,185,glass beaker,5.861,2.618,10.623,5.276567,4.762,185,glass beaker,5.861,2.618,9.146,3.806,3.285,1.53057,1.494697,1.163869,2.658567,1.188,0.05356999,0.02413063,3.23143,0.3214133,0.473651,1.791191,1.215478,2.776454,0.5622192,1.284248,ishimori,2007-11-25T20:14:10Z
"C0001F-4H-6, 24.0 cm",NULL,142.39,142.39,142.39,142.39,"C0001F-4H-6, 25.0 cm",NULL,142.4,142.4,142.4,142.4,"C0001F-4H-6 W, 24.0--25.0 cm",CKY000000000000324600,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T11:44:20Z,190,glass beaker,6.064,2.72,12.419,6.321206,6.355,190,glass beaker,6.064,2.72,10.4,4.311,4.336,2.092228,2.043191,1.558014,3.601206,1.591,0.07322804,0.0329856,4.262772,0.3292255,0.490814,1.764687,1.183707,2.736029,0.5673631,1.311407,ishimori,2007-11-25T22:02:13Z
"C0001F-4H-6, 100.0 cm",NULL,143.15,143.15,143.15,143.15,"C0001F-4H-6, 101.0 cm",NULL,143.16,143.16,143.16,143.16,"C0001F-4H-6 W, 100.0--101.0 cm",CKY000000000000324700,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T11:44:21Z,152,glass beaker,6.064,2.776,13.298,6.147355,7.234,152,glass beaker,6.064,2.776,10.854,3.714,4.79,2.532643,2.473284,0.8980709,3.371355,0.938,0.08864256,0.03992908,4.701357,0.3501027,0.5387045,2.145725,1.394501,5.234951,0.7336172,2.753996,fujikit,2007-12-03T01:22:20Z
"C0001F-4H-7, 24.0 cm",NULL,143.865,143.865,143.865,143.865,"C0001F-4H-7, 25.0 cm",NULL,143.875,143.875,143.875,143.875,"C0001F-4H-7 W, 24.0--25.0 cm",CKY000000000000324800,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T11:44:21Z,116,glass beaker,6.065,2.703,11.881,6.115302,5.816,116,glass beaker,6.065,2.703,9.884,4.127,3.819,2.06943,2.020928,1.391374,3.412302,1.424,0.07243011,0.03262617,3.74657,0.3558167,0.5523533,1.704421,1.09796,2.692713,0.5922477,1.452469,ishimori,2007-11-25T22:02:14Z
"C0001F-4H-7, 82.0 cm",NULL,144.445,144.445,144.445,144.445,"C0001F-4H-7, 83.5 cm",NULL,144.46,144.46,144.46,144.46,"C0001F-4H-7 WR, 82.0--83.5 cm",CKY000000000000294500,PP,NULL,8,wzhu315,NULL,CKY,2007-11-22T23:32:41Z,146,glass beaker,6.07,2.781,12.021,6.237315,5.951,146,glass beaker,6.07,2.781,10.027,4.252,3.957,2.066321,2.017892,1.438423,3.456315,1.471,0.0723213,0.03257716,3.884679,0.3472225,0.5319156,1.721776,1.123937,2.700651,0.5838276,1.40285,ishimori,2007-11-25T20:14:10Z
"C0001F-4H-7, 116.0 cm",NULL,144.785,144.785,144.785,144.785,"C0001F-4H-7, 117.0 cm",NULL,144.795,144.795,144.795,144.795,"C0001F-4H-7 W, 116.0--117.0 cm",CKY000000000000325000,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T11:44:22Z,127,glass beaker,5.997,2.7,12.187,6.218302,6.19,127,glass beaker,5.997,2.7,10.19,4.23,4.193,2.06943,2.020928,1.497374,3.518302,1.53,0.07243011,0.03262617,4.12057,0.3343183,0.5022194,1.759372,1.171181,2.751864,0.5744044,1.349648,ishimori,2007-11-25T22:02:16Z
"C0001F-4H-8, 24.0 cm",NULL,145.27,145.27,145.27,145.27,"C0001F-4H-8, 25.0 cm",NULL,145.28,145.28,145.28,145.28,"C0001F-4H-8 W, 24.0--25.0 cm",CKY000000000000324900,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T11:44:22Z,198,glass beaker,6.067,2.732,12.877,6.585822,6.81,198,glass beaker,6.067,2.732,10.77,4.488,4.703,2.18342,2.132246,1.721577,3.853822,1.756,0.07641975,0.03442331,4.62658,0.3206196,0.4719295,1.767077,1.200517,2.687409,0.5532807,1.238542,ishimori,2007-11-25T22:02:15Z
"C0001F-5H-1, 59.0 cm",NULL,146.551,146.59,146.551,146.59,"C0001F-5H-1, 60.0 cm",NULL,146.561,146.6,146.561,146.6,"C0001F-5H-1 WR, 59.0--60.0 cm",CKY000000000000294800,PP,NULL,8,underwoodm315,NULL,CKY,2007-11-23T00:07:32Z,184,glass beaker,6.06,2.729,12.054,6.300879,5.994,184,glass beaker,6.06,2.729,9.96,4.216,3.9,2.169948,2.11909,1.452789,3.571879,1.487,0.07594825,0.03421092,3.824052,0.3620201,0.5674474,1.678108,1.070599,2.632214,0.5932704,1.458636,ishimori,2007-11-25T20:14:11Z
"C0001F-5H-1, 99.0 cm",NULL,146.925,146.99,146.925,146.99,"C0001F-5H-1, 100.0 cm",NULL,146.935,147,146.935,147,"C0001F-5H-1 W, 99.0--100.0 cm",CKY000000000000328400,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T16:06:34Z,29,glass cell,4.458,2.031,10.02,5.243698,5.562,29,glass cell,4.458,2.031,8.114,3.346,3.656,1.97513,1.928837,1.283861,3.212698,1.315,0.06912959,0.03113945,3.58687,0.3551114,0.5506554,1.731255,1.116467,2.793816,0.6003793,1.502373,ishimori,2007-11-25T22:02:17Z
"C0001F-5H-2, 15.0 cm",NULL,147.397,147.495,147.397,147.495,"C0001F-5H-2, 16.0 cm",NULL,147.407,147.505,147.407,147.505,"C0001F-5H-2 WR, 15.0--16.0 cm",CKY000000000000296300,PP,NULL,8,wzhu315,NULL,CKY,2007-11-23T01:15:01Z,18,glass cell,4.644,2.079,11.559,6.096677,6.915,18,glass cell,4.644,2.079,9.189,3.737,4.545,2.455959,2.398397,1.61928,4.017677,1.658,0.08595862,0.0387201,4.459041,0.3551639,0.5507818,1.721144,1.109856,2.753719,0.5969611,1.48115,ishimori,2007-11-25T20:14:12Z
"C0001F-5H-2, 89.0 cm",NULL,148.089,148.235,148.089,148.235,"C0001F-5H-2, 90.0 cm",NULL,148.098,148.245,148.098,148.245,"C0001F-5H-2 W, 89.0--90.0 cm",CKY000000000000328500,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T16:06:35Z,120,glass beaker,6.112,2.707,12.463,6.431827,6.351,120,glass beaker,6.112,2.707,10.357,4.335,4.245,2.182383,2.131234,1.593593,3.724827,1.628,0.07638348,0.03440697,4.168617,0.3436283,0.523527,1.705046,1.119144,2.61586,0.5721699,1.337376,ishimori,2007-11-25T22:25:20Z
"C0001F-5H-3, 24.0 cm",NULL,148.729,148.92,148.729,148.92,"C0001F-5H-3, 25.0 cm",NULL,148.738,148.93,148.738,148.93,"C0001F-5H-3 W, 24.0--25.0 cm",CKY000000000000328600,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T16:06:35Z,161,glass beaker,6.097,2.722,12.431,6.457322,6.334,161,glass beaker,6.097,2.722,10.209,4.245,4.112,2.302591,2.248624,1.486698,3.735322,1.523,0.08059074,0.03630213,4.031409,0.3635287,0.5711628,1.695704,1.079267,2.711653,0.6019893,1.512495,ishimori,2007-11-25T22:25:21Z
"C0001F-5H-3, 104.0 cm",NULL,149.477,149.72,149.477,149.72,"C0001F-5H-3, 105.0 cm",NULL,149.486,149.73,149.486,149.73,"C0001F-5H-3 W, 104.0--105.0 cm",CKY000000000000328700,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T16:06:36Z,2,glass cell,4.542,2.06,10.552,5.384885,6.01,2,glass cell,4.542,2.06,8.689,3.53,4.147,1.93057,1.885322,1.439563,3.324885,1.47,0.06757,0.03043694,4.07943,0.3212263,0.473245,1.807581,1.226939,2.833797,0.5670338,1.309649,ishimori,2007-11-25T22:25:21Z
"C0001F-5H-4, 0.0 cm",NULL,149.622,149.875,149.622,149.875,"C0001F-5H-4, 1.0 cm",NULL,149.631,149.885,149.631,149.885,"C0001F-5H-4 WR, 0.0--1.0 cm",CKY000000000000259700,PP,NULL,8,underwoodm315,NULL,CKY,2007-11-21T18:18:01Z,36,glass cell,4.536,2.006,10.961,5.63348,6.425,36,glass cell,4.536,2.006,9.005,3.686,4.469,2.026943,1.979436,1.648044,3.62748,1.68,0.07094306,0.03195633,4.398057,0.3154775,0.4608724,1.771202,1.212428,2.668653,0.5456781,1.201083,hayashikz,2007-11-30T19:37:09Z
"C0001F-5H-5, 24.0 cm",NULL,150.047,150.33,150.047,150.33,"C0001F-5H-5, 25.0 cm",NULL,150.056,150.34,150.056,150.34,"C0001F-5H-5 W, 24.0--25.0 cm",CKY000000000000328800,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T16:06:36Z,23,glass cell,4.622,2.06,9.277,4.795957,4.655,23,glass cell,4.622,2.06,7.66,3.186,3.038,1.675648,1.636375,1.099582,2.735957,1.126,0.05864771,0.02641789,2.979352,0.3599673,0.5624202,1.701416,1.088962,2.709531,0.5980996,1.488179,ishimori,2007-11-25T22:25:21Z
"C0001F-5H-5, 76.0 cm",NULL,150.533,150.85,150.533,150.85,"C0001F-5H-5, 77.0 cm",NULL,150.542,150.86,150.542,150.86,"C0001F-5H-5 W, 76.0--77.0 cm",CKY000000000000328900,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T16:06:37Z,205,glass beaker,6.087,2.728,11.828,6.088532,5.741,205,glass beaker,6.087,2.728,9.884,4.153,3.797,2.014508,1.967293,1.39324,3.360532,1.425,0.07050783,0.03176028,3.726492,0.3508984,0.5405909,1.70836,1.108899,2.674696,0.585411,1.412027,ishimori,2007-11-25T22:25:22Z
"C0001F-5H-6, 34.0 cm",NULL,151.079,151.435,151.079,151.435,"C0001F-5H-6, 35.0 cm",NULL,151.089,151.445,151.089,151.445,"C0001F-5H-6 W, 34.0--35.0 cm",CKY000000000000329000,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T16:06:37Z,140,glass beaker,6.001,2.695,12.22,6.21118,6.219,140,glass beaker,6.001,2.695,10.195,4.195,4.194,2.098446,2.049263,1.466916,3.51618,1.5,0.07344565,0.03308363,4.120554,0.3374249,0.5092629,1.768681,1.171884,2.808991,0.5828096,1.396987,ishimori,2007-11-25T22:25:22Z
"C0001F-5H-7, 24.0 cm",NULL,151.565,151.955,151.565,151.955,"C0001F-5H-7, 25.0 cm",NULL,151.575,151.965,151.575,151.965,"C0001F-5H-7 W, 24.0--25.0 cm",CKY000000000000329100,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T16:06:38Z,115,glass beaker,6.019,2.682,12.895,6.679038,6.876,115,glass beaker,6.019,2.682,10.608,4.402,4.589,2.369948,2.314402,1.682636,3.997038,1.72,0.08294825,0.03736408,4.506052,0.3446696,0.5259479,1.720274,1.127348,2.677972,0.5790293,1.375462,ishimori,2007-11-25T22:25:23Z
"C0001F-5H-7, 100.0 cm",NULL,152.276,152.715,152.276,152.715,"C0001F-5H-7, 101.0 cm",NULL,152.285,152.725,152.285,152.725,"C0001F-5H-7 W, 100.0--101.0 cm",CKY000000000000329200,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T16:06:38Z,155,glass beaker,6.039,2.701,11.546,5.919347,5.507,155,glass beaker,6.039,2.701,9.789,4.17,3.75,1.820725,1.778052,1.440295,3.218347,1.469,0.06372544,0.02870515,3.686275,0.3306202,0.4939202,1.711127,1.145394,2.559389,0.5524737,1.234506,ishimori,2007-11-25T22:25:23Z
"C0001F-5H-8, 24.0 cm",NULL,152.935,153.42,152.935,153.42,"C0001F-5H-8, 25.0 cm",NULL,152.944,153.43,152.944,153.43,"C0001F-5H-8 W, 24.0--25.0 cm",CKY000000000000329300,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T16:06:39Z,30,glass cell,4.531,2.049,10.283,5.258929,5.752,30,glass cell,4.531,2.049,8.43,3.414,3.899,1.920207,1.875202,1.334726,3.209929,1.365,0.06720731,0.03027356,3.831793,0.333833,0.5011251,1.79194,1.193731,2.870845,0.5841881,1.404934,ishimori,2007-11-25T22:25:24Z
"C0001F-5H-8, 88.0 cm",NULL,153.533,154.06,153.533,154.06,"C0001F-5H-8, 89.0 cm",NULL,153.542,154.07,153.542,154.07,"C0001F-5H-8 W, 88.0--89.0 cm",CKY000000000000329400,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T16:06:39Z,34,glass cell,4.693,2.067,10.373,5.391829,5.68,34,glass cell,4.693,2.067,8.497,3.524,3.804,1.944042,1.898478,1.426351,3.324829,1.457,0.0680415,0.03064933,3.735959,0.3422608,0.5203595,1.708359,1.123655,2.619243,0.5710002,1.331004,ishimori,2007-11-25T22:25:24Z
"C0001F-5H-9, 24.0 cm",NULL,154.28,154.86,154.28,154.86,"C0001F-5H-9, 25.0 cm",NULL,154.29,154.87,154.29,154.87,"C0001F-5H-9 W, 24.0--25.0 cm",CKY000000000000329500,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T16:06:39Z,200,glass beaker,6.013,2.72,11.787,6.090685,5.774,200,glass beaker,6.013,2.72,9.878,4.19,3.865,1.978238,1.931873,1.438812,3.370685,1.47,0.0692384,0.03118847,3.795762,0.3426114,0.5211703,1.713005,1.12611,2.638123,0.5731397,1.342687,ishimori,2007-11-25T22:25:24Z
"C0001F-5H-9, 104.0 cm",NULL,155.028,155.66,155.028,155.66,"C0001F-5H-9, 105.0 cm",NULL,155.037,155.67,155.037,155.67,"C0001F-5H-9 W, 104.0--105.0 cm",CKY000000000000329600,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T16:06:40Z,4,glass cell,4.67,2.076,11.432,5.909018,6.762,4,glass cell,4.67,2.076,9.37,3.856,4.7,2.136788,2.086707,1.746312,3.833018,1.78,0.07478762,0.03368812,4.625212,0.3159994,0.4619869,1.764145,1.206676,2.64856,0.544403,1.194922,ishimori,2007-11-25T22:25:25Z
"C0001F-6H-1, 19.0 cm",NULL,155.676,155.69,155.676,155.69,"C0001F-6H-1, 20.0 cm",NULL,155.685,155.7,155.685,155.7,"C0001F-6H-1 W, 19.0--20.0 cm",CKY000000000000329700,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T16:06:40Z,144,glass beaker,6.092,2.717,11.054,5.853289,4.962,144,glass beaker,6.092,2.717,9.054,3.862,2.962,2.072539,2.023964,1.112325,3.136289,1.145,0.07253892,0.03267519,2.889461,0.4176822,0.7172753,1.582125,0.9212995,2.597677,0.6453372,1.81958,ishimori,2007-11-25T22:25:26Z
"C0001F-6H-1, 99.0 cm",NULL,156.415,156.49,156.415,156.49,"C0001F-6H-1, 100.0 cm",NULL,156.424,156.5,156.424,156.5,"C0001F-6H-1 W, 99.0--100.0 cm",CKY000000000000329800,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T16:06:41Z,3,glass cell,4.512,2.03,10.663,5.562075,6.151,3,glass cell,4.512,2.03,8.614,3.522,4.102,2.123316,2.073551,1.458524,3.532075,1.492,0.07431612,0.03347573,4.027684,0.3451985,0.5271804,1.741469,1.140317,2.761479,0.5870631,1.421677,ishimori,2007-11-25T22:25:27Z
"C0001F-6H-2, 24.0 cm",NULL,157.024,157.15,157.024,157.15,"C0001F-6H-2, 25.0 cm",NULL,157.034,157.16,157.034,157.16,"C0001F-6H-2 W, 24.0--25.0 cm",CKY000000000000329900,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T16:06:41Z,22,glass cell,4.602,2.058,10.635,5.572092,6.033,22,glass cell,4.602,2.058,8.59,3.536,3.988,2.119171,2.069503,1.44459,3.514092,1.478,0.07417104,0.03341038,3.913829,0.3512632,0.5414573,1.716802,1.113752,2.709301,0.5889153,1.432589,ishimori,2007-11-25T22:25:27Z
"C0001F-6H-2, 93.0 cm",NULL,157.662,157.84,157.662,157.84,"C0001F-6H-2, 94.0 cm",NULL,157.671,157.85,157.671,157.85,"C0001F-6H-2 W, 93.0--94.0 cm",CKY000000000000330000,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T16:06:42Z,169,glass beaker,6.051,2.751,12.805,6.624378,6.754,169,glass beaker,6.051,2.751,10.596,4.425,4.545,2.289119,2.235468,1.63791,3.873378,1.674,0.08011923,0.03608974,4.464881,0.3389279,0.5126944,1.743698,1.15271,2.725962,0.5771365,1.364829,ishimori,2007-11-25T22:25:27Z
"C0001F-6H-3, 24.0 cm",NULL,157.948,158.15,157.948,158.15,"C0001F-6H-3, 25.0 cm",NULL,157.957,158.16,157.957,158.16,"C0001F-6H-3 W, 24.0--25.0 cm",CKY000000000000330100,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T16:06:42Z,11,glass cell,4.56,2.025,10.022,5.243972,5.462,11,glass cell,4.56,2.025,8.179,3.409,3.619,1.909845,1.865083,1.35389,3.218972,1.384,0.06684461,0.03011018,3.552155,0.3496603,0.5376579,1.696815,1.103506,2.623667,0.5794031,1.377573,ishimori,2007-11-25T22:25:28Z
"C0001F-6H-4, 20.0 cm",NULL,158.401,158.64,158.401,158.64,"C0001F-6H-4, 21.5 cm",NULL,158.415,158.655,158.415,158.655,"C0001F-6H-4 WR, 20.0--21.5 cm",CKY000000000000264600,PP,NULL,8,underwoodm315,NULL,CKY,2007-11-21T19:37:37Z,14,glass cell,4.569,2.054,9.246,4.798835,4.677,14,glass cell,4.569,2.054,7.601,3.161,3.032,1.704663,1.66471,1.080125,2.744835,1.107,0.05966326,0.02687534,2.972337,0.3644779,0.5735094,1.703928,1.082884,2.751846,0.6064883,1.54122,hayashikz,2007-11-30T19:37:09Z
"C0001F-6H-5, 0.0 cm",NULL,158.415,158.655,158.415,158.655,"C0001F-6H-5, 1.0 cm",NULL,158.424,158.665,158.424,158.665,"C0001F-6H-5 W, 0.0--1.0 cm",CKY000000000000351600,PP,NULL,5,akopf315,NULL,CKY,2007-11-24T17:06:56Z,165,glass beaker,5.978,2.651,10.505,5.342835,4.527,165,glass beaker,5.978,2.651,8.86,3.705,2.882,1.704663,1.66471,1.027125,2.691835,1.054,0.05966326,0.02687534,2.822337,0.3765547,0.6039901,1.681752,1.048481,2.747803,0.6184295,1.620748,hayashikz,2007-11-30T20:19:15Z
"C0001F-6H-5, 80.0 cm",NULL,159.154,159.455,159.154,159.455,"C0001F-6H-5, 81.0 cm",NULL,159.163,159.465,159.163,159.465,"C0001F-6H-5 W, 80.0--81.0 cm",CKY000000000000330200,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T16:06:42Z,179,glass beaker,6.039,2.697,10.411,5.283292,4.372,179,glass beaker,6.039,2.697,8.871,3.75,2.832,1.595855,1.558452,1.02784,2.586292,1.053,0.05585497,0.02515989,2.776145,0.3650171,0.5748457,1.690451,1.073407,2.70095,0.6025816,1.51624,ishimori,2007-11-25T22:25:28Z
"C0001F-6H-6, 50.0 cm",NULL,160.008,160.38,160.008,160.38,"C0001F-6H-6, 51.0 cm",NULL,160.017,160.39,160.017,160.39,"C0001F-6H-6 W, 50.0--51.0 cm",CKY000000000000330300,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T16:06:43Z,28,glass cell,4.599,2.072,9.557,4.917783,4.958,28,glass cell,4.599,2.072,7.9,3.268,3.301,1.717098,1.676854,1.168929,2.845783,1.196,0.06009849,0.02707139,3.240902,0.3463289,0.5298212,1.742227,1.138844,2.77254,0.5892418,1.434522,ishimori,2007-11-25T22:25:29Z
"C0001F-6H-6, 120.0 cm",NULL,160.655,161.08,160.655,161.08,"C0001F-6H-6, 121.5 cm",NULL,160.669,161.095,160.669,161.095,"C0001F-6H-6 WR, 120.0--121.5 cm",CKY000000000000304400,PP,NULL,8,hirono315,NULL,CKY,2007-11-23T05:57:23Z,132,glass beaker,6.078,2.705,11.137,5.687508,5.059,132,glass beaker,6.078,2.705,9.417,3.975,3.339,1.782383,1.740609,1.241899,2.982508,1.27,0.06238347,0.02810066,3.276616,0.3523193,0.5439707,1.696223,1.098611,2.638391,0.5836057,1.40157,ishimori,2007-11-25T20:50:59Z
"C0001F-7H-1, 24.0 cm",NULL,161.721,161.74,161.721,161.74,"C0001F-7H-1, 25.0 cm",NULL,161.73,161.75,161.73,161.75,"C0001F-7H-1 W, 24.0--25.0 cm",CKY000000000000336400,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T23:21:49Z,26,glass cell,4.589,2.068,12.699,7.000745,8.11,26,glass cell,4.589,2.068,9.656,3.971,5.067,3.153368,3.079461,1.853285,4.932745,1.903,0.110368,0.0497153,4.956632,0.3888247,0.6361917,1.644115,1.004842,2.674512,0.6242894,1.661623,hayashikz,2007-11-30T20:19:15Z
"C0001F-7H-1, 124.0 cm",NULL,162.642,162.74,162.642,162.74,"C0001F-7H-1, 125.0 cm",NULL,162.652,162.75,162.652,162.75,"C0001F-7H-1 W, 124.0--125.0 cm",CKY000000000000336500,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T23:21:50Z,117,glass beaker,6.089,2.724,13.617,7.085723,7.528,117,glass beaker,6.089,2.724,11.028,4.508,4.939,2.682902,2.620021,1.741702,4.361723,1.784,0.09390163,0.04229803,4.845098,0.3563897,0.5537352,1.725923,1.110822,2.781818,0.6006849,1.504288,hayashikz,2007-11-30T20:19:16Z
"C0001F-7H-2, 24.0 cm",NULL,163.098,163.235,163.098,163.235,"C0001F-7H-2, 25.0 cm",NULL,163.108,163.245,163.108,163.245,"C0001F-7H-2 W, 24.0--25.0 cm",CKY000000000000336600,PP,NULL,5,akopf315,NULL,CKY,2007-11-23T23:21:51Z,154,glass beaker,6.043,2.67,12.662,6.524448,6.619,154,glass beaker,6.043,2.67,10.469,4.341,4.426,2.272539,2.219276,1.635172,3.854448,1.671,0.07953892,0.03582834,4.346461,0.3433357,0.5228481,1.717237,1.127648,2.658107,0.5757702,1.357213,hayashikz,2007-11-30T20:19:16Z
