leg,site,hole,core,section,sample_depth,grain_density,porosity,method
333,C0018,A,NULL,NULL,164.0355,2.6875,0.4807,NULL
333,C0018,A,NULL,NULL,164.8505,2.632,0.5479,NULL
333,C0018,A,NULL,NULL,165.9545,2.7276,0.4744,NULL
333,C0018,A,NULL,NULL,166.399,2.5891,0.5147,NULL
333,C0018,A,NULL,NULL,166.9055,2.5913,0.5083,NULL
333,C0018,A,NULL,NULL,167.3645,2.7047,0.5491,NULL
333,C0018,A,NULL,NULL,167.7325,2.7359,0.5476,NULL
333,C0018,A,NULL,NULL,168.4495,2.607,0.4755,NULL
333,C0018,A,NULL,NULL,168.8985,2.7119,0.5312,NULL
333,C0018,A,NULL,NULL,169.1895,2.7285,0.5556,NULL
333,C0018,A,NULL,NULL,170.1025,2.5413,0.5181,NULL
333,C0018,A,NULL,NULL,171.1395,2.6648,0.5261,NULL
333,C0018,A,NULL,NULL,171.541,2.5706,0.5043,NULL
333,C0018,A,NULL,NULL,171.9085,2.6361,0.5209,NULL
333,C0018,A,NULL,NULL,172.3105,2.6111,0.5157,NULL
333,C0018,A,NULL,NULL,172.831,2.5212,0.5068,NULL
333,C0018,A,NULL,NULL,173.2375,2.6558,0.5203,NULL
333,C0018,A,NULL,NULL,174.4135,2.6121,0.5476,NULL
333,C0018,A,NULL,NULL,175.09,2.7848,0.5671,NULL
333,C0018,A,NULL,NULL,175.5835,2.6935,0.5483,NULL
333,C0018,A,NULL,NULL,176.4195,2.7438,0.5045,NULL
333,C0018,A,NULL,NULL,176.796,2.6545,0.4985,NULL
333,C0018,A,NULL,NULL,176.998,2.6123,0.4489,NULL
333,C0018,A,NULL,NULL,177.1295,2.7473,0.4077,NULL
333,C0018,A,NULL,NULL,177.6935,2.7435,0.4899,NULL
333,C0018,A,NULL,NULL,178.67,2.8315,0.5155,NULL
333,C0018,A,NULL,NULL,179.07,2.6866,0.5248,NULL
333,C0018,A,NULL,NULL,179.265,2.7204,0.5122,NULL
333,C0018,A,NULL,NULL,179.44,2.7374,0.5071,NULL
333,C0018,A,NULL,NULL,180.015,2.6984,0.5153,NULL
333,C0018,A,NULL,NULL,180.24,2.6651,0.5086,NULL
333,C0018,A,NULL,NULL,180.78,2.7206,0.4807,NULL
333,C0018,A,NULL,NULL,181.35,2.7074,0.5325,NULL
333,C0018,A,NULL,NULL,181.705,2.725,0.4754,NULL
333,C0018,A,NULL,NULL,182.395,2.7453,0.5001,NULL
333,C0018,A,NULL,NULL,182.69,2.6687,0.4671,NULL
333,C0018,A,NULL,NULL,183.31,2.6728,0.4806,NULL
333,C0018,A,NULL,NULL,184.1,2.6448,0.4707,NULL
333,C0018,A,NULL,NULL,185.195,2.5843,0.4528,NULL
333,C0018,A,NULL,NULL,186.02,2.6131,0.4585,NULL
333,C0018,A,NULL,NULL,186.905,2.6841,0.4643,NULL
333,C0018,A,NULL,NULL,188.386,2.6821,0.5154,NULL
333,C0018,A,NULL,NULL,191.015,2.6504,0.4413,NULL
333,C0018,A,NULL,NULL,191.08,2.6247,0.4792,NULL
333,C0018,A,NULL,NULL,191.14,2.5933,0.5293,NULL
333,C0018,A,NULL,NULL,191.94,2.6338,0.4675,NULL
333,C0018,A,NULL,NULL,192.265,2.6838,0.5605,NULL
333,C0018,A,NULL,NULL,192.445,2.6045,0.5076,NULL
333,C0018,A,NULL,NULL,193.08,2.7294,0.5614,NULL
333,C0018,A,NULL,NULL,193.285,2.5278,0.5206,NULL
333,C0018,A,NULL,NULL,193.74,2.6943,0.5345,NULL
333,C0018,A,NULL,NULL,194.055,2.5347,0.5145,NULL
333,C0018,A,NULL,NULL,194.955,2.546,0.5417,NULL
333,C0018,A,NULL,NULL,195.385,2.4977,0.5516,NULL
333,C0018,A,NULL,NULL,196.29,2.7555,0.5121,NULL
333,C0018,A,NULL,NULL,196.495,2.6172,0.4851,NULL
333,C0018,A,NULL,NULL,196.925,2.5842,0.4357,NULL
333,C0018,A,NULL,NULL,200.46,2.6428,0.5033,NULL
333,C0018,A,NULL,NULL,201.1,2.648,0.5243,NULL
333,C0018,A,NULL,NULL,201.87,2.5704,0.4998,NULL
333,C0018,A,NULL,NULL,202.36,2.5636,0.4597,NULL
333,C0018,A,NULL,NULL,219.32,2.6768,0.4394,NULL
333,C0018,A,NULL,NULL,219.58,2.6387,0.4282,NULL
333,C0018,A,NULL,NULL,219.985,2.6433,0.4248,NULL
333,C0018,A,NULL,NULL,220.64,2.6397,0.4976,NULL
333,C0018,A,NULL,NULL,221.37,2.7009,0.4766,NULL
333,C0018,A,NULL,NULL,221.575,2.5801,0.4683,NULL
333,C0018,A,NULL,NULL,222.045,2.6579,0.4462,NULL
333,C0018,A,NULL,NULL,222.09,2.7012,0.5436,NULL
333,C0018,A,NULL,NULL,222.46,2.6238,0.456,NULL
333,C0018,A,NULL,NULL,222.975,2.7113,0.391,NULL
333,C0018,A,NULL,NULL,223.06,2.7124,0.4377,NULL
333,C0018,A,NULL,NULL,223.66,2.7221,0.4753,NULL
333,C0018,A,NULL,NULL,223.815,2.6959,0.4664,NULL
333,C0018,A,NULL,NULL,224.525,2.6816,0.5053,NULL
333,C0018,A,NULL,NULL,225.155,2.5716,0.4522,NULL
333,C0018,A,NULL,NULL,225.595,2.6555,0.4405,NULL
333,C0018,A,NULL,NULL,226.53,2.582,0.4174,NULL
333,C0018,A,NULL,NULL,226.63,2.686,0.4928,NULL
333,C0018,A,NULL,NULL,227.125,2.6818,0.5035,NULL
333,C0018,A,NULL,NULL,229.2,2.6082,0.4743,NULL
333,C0018,A,NULL,NULL,229.76,2.5568,0.4966,NULL
333,C0018,A,NULL,NULL,230.3,2.6797,0.4912,NULL
333,C0018,A,NULL,NULL,231.07,2.535,0.4802,NULL
333,C0018,A,NULL,NULL,231.575,2.7203,0.5277,NULL
333,C0018,A,NULL,NULL,231.9,2.6856,0.494,NULL
333,C0018,A,NULL,NULL,232.225,2.744,0.5026,NULL
333,C0018,A,NULL,NULL,232.52,2.775,0.4901,NULL
333,C0018,A,NULL,NULL,232.87,2.692,0.4241,NULL
333,C0018,A,NULL,NULL,233.045,2.6663,0.4021,NULL
333,C0018,A,NULL,NULL,238.45,2.6719,0.5095,NULL
333,C0018,A,NULL,NULL,238.835,2.704,0.4272,NULL
333,C0018,A,NULL,NULL,239.08,2.6492,0.4235,NULL
333,C0018,A,NULL,NULL,239.695,2.7291,0.4783,NULL
333,C0018,A,NULL,NULL,240.345,2.6824,0.4203,NULL
333,C0018,A,NULL,NULL,240.915,2.6049,0.4748,NULL
333,C0018,A,NULL,NULL,241.585,2.6864,0.3699,NULL
333,C0018,A,NULL,NULL,242,2.6295,0.481,NULL
333,C0018,A,NULL,NULL,242.275,2.691,0.4783,NULL
333,C0018,A,NULL,NULL,242.75,2.6708,0.5023,NULL
333,C0018,A,NULL,NULL,243.08,2.7677,0.4858,NULL
333,C0018,A,NULL,NULL,243.29,2.7961,0.5013,NULL
333,C0018,A,NULL,NULL,243.585,2.6498,0.4258,NULL
333,C0018,A,NULL,NULL,244.055,2.6343,0.42,NULL
333,C0018,A,NULL,NULL,244.12,2.6241,0.4011,NULL
333,C0018,A,NULL,NULL,247.91,2.7245,0.4397,NULL
333,C0018,A,NULL,NULL,248.61,2.7311,0.4498,NULL
333,C0018,A,NULL,NULL,249.295,2.7109,0.4313,NULL
333,C0018,A,NULL,NULL,250.11,2.6711,0.4607,NULL
333,C0018,A,NULL,NULL,257.56,2.6526,0.4994,NULL
333,C0018,A,NULL,NULL,258.19,2.5986,0.5202,NULL
333,C0018,A,NULL,NULL,259.115,2.7513,0.4774,NULL
333,C0018,A,NULL,NULL,259.385,2.6842,0.4343,NULL
333,C0018,A,NULL,NULL,260.16,2.6684,0.4824,NULL
333,C0018,A,NULL,NULL,260.84,2.6125,0.4498,NULL
333,C0018,A,NULL,NULL,260.99,2.623,0.5203,NULL
333,C0018,A,NULL,NULL,261.475,2.6699,0.486,NULL
333,C0018,A,NULL,NULL,262.055,2.7815,0.5319,NULL
333,C0018,A,NULL,NULL,262.51,2.7093,0.4866,NULL
333,C0018,A,NULL,NULL,262.995,2.7655,0.4348,NULL
333,C0018,A,NULL,NULL,263.69,2.7333,0.521,NULL
333,C0018,A,NULL,NULL,267.04,2.6655,0.5329,NULL
333,C0018,A,NULL,NULL,267.64,2.796,0.5459,NULL
333,C0018,A,NULL,NULL,268.235,2.7473,0.4607,NULL
333,C0018,A,NULL,NULL,268.645,2.6931,0.491,NULL
333,C0018,A,NULL,NULL,269.365,2.6207,0.4535,NULL
333,C0018,A,NULL,NULL,270.715,2.7217,0.4729,NULL
333,C0018,A,NULL,NULL,271.325,2.6455,0.4901,NULL
333,C0018,A,NULL,NULL,272.095,2.6759,0.4443,NULL
333,C0018,A,NULL,NULL,272.63,2.6792,0.4491,NULL
333,C0018,A,NULL,NULL,273.43,2.7461,0.4853,NULL
333,C0018,A,NULL,NULL,273.815,2.7016,0.4631,NULL
333,C0018,A,NULL,NULL,276.58,2.7944,0.5142,NULL
333,C0018,A,NULL,NULL,278.59,2.6768,0.4565,NULL
333,C0018,A,NULL,NULL,278.875,2.6539,0.4678,NULL
333,C0018,A,NULL,NULL,279.795,2.5841,0.5164,NULL
333,C0018,A,NULL,NULL,280.11,2.7058,0.4718,NULL
333,C0018,A,NULL,NULL,280.48,2.6032,0.4499,NULL
333,C0018,A,NULL,NULL,281.28,2.5891,0.4436,NULL
333,C0018,A,NULL,NULL,281.6,2.7897,0.4716,NULL
333,C0018,A,NULL,NULL,282.175,2.7185,0.436,NULL
333,C0018,A,NULL,NULL,282.6,2.7689,0.5027,NULL
333,C0018,A,NULL,NULL,283.13,2.6956,0.3337,NULL
333,C0018,A,NULL,NULL,285.96,2.7607,0.4891,NULL
333,C0018,A,NULL,NULL,286.49,2.6875,0.4839,NULL
333,C0018,A,NULL,NULL,287.255,2.6155,0.463,NULL
333,C0018,A,NULL,NULL,287.34,2.8507,0.5012,NULL
333,C0018,A,NULL,NULL,287.775,2.6322,0.4331,NULL
333,C0018,A,NULL,NULL,288.53,2.6369,0.4467,NULL
333,C0018,A,NULL,NULL,288.995,2.75,0.4874,NULL
333,C0018,A,NULL,NULL,289.85,2.662,0.4674,NULL
333,C0018,A,NULL,NULL,290.17,2.7188,0.4265,NULL
333,C0018,A,NULL,NULL,290.385,2.7731,0.4769,NULL
333,C0018,A,NULL,NULL,291.01,2.733,0.4799,NULL
333,C0018,A,NULL,NULL,291.27,2.8246,0.4872,NULL
333,C0018,A,NULL,NULL,292.205,2.6908,0.4895,NULL
333,C0018,A,NULL,NULL,292.685,2.5621,0.4604,NULL
333,C0018,A,NULL,NULL,295.764,2.7247,0.4769,NULL
333,C0018,A,NULL,NULL,296.6205,2.5618,0.4502,NULL
333,C0018,A,NULL,NULL,297.72,2.7585,0.4739,NULL
333,C0018,A,NULL,NULL,298.2325,2.6715,0.4943,NULL
333,C0018,A,NULL,NULL,298.329,2.6532,0.4274,NULL
333,C0018,A,NULL,NULL,298.677,2.6841,0.4237,NULL
333,C0018,A,NULL,NULL,299.355,2.7164,0.5471,NULL
333,C0018,A,NULL,NULL,299.8955,2.6303,0.4429,NULL
333,C0018,A,NULL,NULL,300.665,2.6868,0.4165,NULL
333,C0018,A,NULL,NULL,302.1125,2.7006,0.4571,NULL
333,C0018,A,NULL,NULL,305.555,2.7509,0.5276,NULL
333,C0018,A,NULL,NULL,306.625,2.6838,0.4669,NULL
333,C0018,A,NULL,NULL,307.2,2.6441,0.5295,NULL
333,C0018,A,NULL,NULL,307.77,2.771,0.5438,NULL
333,C0018,A,NULL,NULL,307.95,2.6948,0.5013,NULL
333,C0018,A,NULL,NULL,308.43,2.6091,0.4398,NULL
333,C0018,A,NULL,NULL,308.665,2.7343,0.4208,NULL
333,C0018,A,NULL,NULL,309.075,2.7043,0.5369,NULL
333,C0018,A,NULL,NULL,309.925,2.619,0.4924,NULL
333,C0018,A,NULL,NULL,310.255,2.6888,0.4642,NULL
333,C0018,A,NULL,NULL,311.29,2.7113,0.4327,NULL
333,C0018,A,NULL,NULL,311.485,2.7149,0.4958,NULL
337,C0020,A,NULL,NULL,NULL,2.4467,0.6345,NULL
337,C0020,A,NULL,NULL,NULL,2.5121,0.7986,NULL
337,C0020,A,NULL,NULL,NULL,2.5082,0.6542,NULL
337,C0020,A,NULL,NULL,NULL,2.4867,0.7901,NULL
337,C0020,A,NULL,NULL,NULL,2.4475,0.6375,NULL
337,C0020,A,NULL,NULL,NULL,2.5406,0.8086,NULL
337,C0020,A,NULL,NULL,NULL,2.4849,0.6657,NULL
337,C0020,A,NULL,NULL,NULL,2.5289,0.7961,NULL
337,C0020,A,NULL,NULL,NULL,2.4653,0.6592,NULL
337,C0020,A,NULL,NULL,NULL,2.435,0.7969,NULL
337,C0020,A,NULL,NULL,NULL,2.4352,0.5833,NULL
337,C0020,A,NULL,NULL,NULL,2.4807,0.6345,NULL
337,C0020,A,NULL,NULL,NULL,2.3941,0.7934,NULL
337,C0020,A,NULL,NULL,NULL,2.4772,0.6196,NULL
337,C0020,A,NULL,NULL,NULL,2.474,0.6627,NULL
337,C0020,A,NULL,NULL,NULL,2.5416,0.7942,NULL
337,C0020,A,NULL,NULL,NULL,2.3436,0.6161,NULL
337,C0020,A,NULL,NULL,NULL,2.4677,0.6486,NULL
337,C0020,A,NULL,NULL,NULL,2.5074,0.7829,NULL
337,C0020,A,NULL,NULL,NULL,2.4848,0.6073,NULL
337,C0020,A,NULL,NULL,NULL,2.5301,0.6735,NULL
337,C0020,A,NULL,NULL,NULL,2.6041,0.7919,NULL
337,C0020,A,NULL,NULL,NULL,2.5153,0.6165,NULL
337,C0020,A,NULL,NULL,NULL,2.4722,0.6497,NULL
337,C0020,A,NULL,NULL,NULL,2.4704,0.7464,NULL
337,C0020,A,NULL,NULL,NULL,2.4567,0.6183,NULL
337,C0020,A,NULL,NULL,NULL,2.5496,0.6619,NULL
337,C0020,A,NULL,NULL,NULL,2.7027,0.7874,NULL
337,C0020,A,NULL,NULL,NULL,2.4742,0.6129,NULL
337,C0020,A,NULL,NULL,NULL,2.5335,0.6317,NULL
337,C0020,A,NULL,NULL,NULL,2.4468,0.7753,NULL
337,C0020,A,NULL,NULL,NULL,2.4826,0.6253,NULL
337,C0020,A,NULL,NULL,NULL,2.5642,0.6466,NULL
337,C0020,A,NULL,NULL,NULL,2.5116,0.781,NULL
337,C0020,A,NULL,NULL,NULL,2.5247,0.6191,NULL
337,C0020,A,NULL,NULL,NULL,2.5583,0.64,NULL
337,C0020,A,NULL,NULL,NULL,2.5248,0.7464,NULL
337,C0020,A,NULL,NULL,NULL,2.502,0.6265,NULL
337,C0020,A,NULL,NULL,NULL,2.5518,0.6373,NULL
337,C0020,A,NULL,NULL,NULL,2.5121,0.7034,NULL
337,C0020,A,NULL,NULL,NULL,2.3929,0.617,NULL
337,C0020,A,NULL,NULL,NULL,2.4769,0.6352,NULL
337,C0020,A,NULL,NULL,NULL,2.484,0.7474,NULL
337,C0020,A,NULL,NULL,NULL,2.4627,0.604,NULL
337,C0020,A,NULL,NULL,NULL,2.5547,0.6365,NULL
337,C0020,A,NULL,NULL,NULL,2.405,0.7545,NULL
337,C0020,A,NULL,NULL,NULL,2.4422,0.6108,NULL
337,C0020,A,NULL,NULL,NULL,2.4608,0.6327,NULL
337,C0020,A,NULL,NULL,NULL,2.6,0.7035,NULL
337,C0020,A,NULL,NULL,NULL,2.5643,0.6522,NULL
337,C0020,A,NULL,NULL,NULL,2.474,0.6246,NULL
337,C0020,A,NULL,NULL,NULL,2.461,0.6456,NULL
337,C0020,A,NULL,NULL,NULL,2.6752,0.7458,NULL
337,C0020,A,NULL,NULL,NULL,2.4996,0.6676,NULL
337,C0020,A,NULL,NULL,NULL,2.4864,0.6187,NULL
337,C0020,A,NULL,NULL,NULL,2.5232,0.6275,NULL
337,C0020,A,NULL,NULL,NULL,2.445,0.7345,NULL
337,C0020,A,NULL,NULL,NULL,2.6082,0.6689,NULL
337,C0020,A,NULL,NULL,NULL,2.4646,0.6074,NULL
337,C0020,A,NULL,NULL,NULL,2.5436,0.6089,NULL
337,C0020,A,NULL,NULL,NULL,2.5986,0.7432,NULL
337,C0020,A,NULL,NULL,NULL,2.4694,0.604,NULL
337,C0020,A,NULL,NULL,NULL,2.4975,0.6098,NULL
337,C0020,A,NULL,NULL,NULL,2.5401,0.7101,NULL
337,C0020,A,NULL,NULL,NULL,2.5057,0.5766,NULL
337,C0020,A,NULL,NULL,NULL,2.5273,0.6142,NULL
337,C0020,A,NULL,NULL,NULL,2.6771,0.7258,NULL
337,C0020,A,NULL,NULL,NULL,2.5346,0.6004,NULL
337,C0020,A,NULL,NULL,NULL,2.5336,0.6158,NULL
337,C0020,A,NULL,NULL,NULL,2.7214,0.7562,NULL
337,C0020,A,NULL,NULL,NULL,2.5088,0.5868,NULL
337,C0020,A,NULL,NULL,NULL,2.5392,0.6224,NULL
337,C0020,A,NULL,NULL,NULL,2.647,0.7295,NULL
337,C0020,A,NULL,NULL,NULL,2.5002,0.5999,NULL
337,C0020,A,NULL,NULL,NULL,2.5546,0.6018,NULL
337,C0020,A,NULL,NULL,NULL,2.6477,0.7074,NULL
337,C0020,A,NULL,NULL,NULL,2.461,0.6018,NULL
337,C0020,A,NULL,NULL,NULL,2.5073,0.6157,NULL
337,C0020,A,NULL,NULL,NULL,2.6718,0.6834,NULL
337,C0020,A,NULL,NULL,NULL,2.616,0.7817,NULL
337,C0020,A,NULL,NULL,NULL,2.5439,0.6109,NULL
337,C0020,A,NULL,NULL,NULL,2.4788,0.6226,NULL
337,C0020,A,NULL,NULL,NULL,2.5077,0.6544,NULL
337,C0020,A,NULL,NULL,NULL,2.5021,0.7502,NULL
337,C0020,A,NULL,NULL,NULL,2.5031,0.5856,NULL
337,C0020,A,NULL,NULL,NULL,2.5409,0.5951,NULL
337,C0020,A,NULL,NULL,NULL,2.5972,0.6263,NULL
337,C0020,A,NULL,NULL,NULL,2.5808,0.7453,NULL
337,C0020,A,NULL,NULL,NULL,2.5303,0.5999,NULL
337,C0020,A,NULL,NULL,NULL,2.4746,0.6306,NULL
337,C0020,A,NULL,NULL,NULL,2.5725,0.6647,NULL
337,C0020,A,NULL,NULL,NULL,2.5812,0.7518,NULL
337,C0020,A,NULL,NULL,NULL,2.4762,0.5997,NULL
337,C0020,A,NULL,NULL,NULL,2.4988,0.6058,NULL
337,C0020,A,NULL,NULL,NULL,2.5638,0.6714,NULL
337,C0020,A,NULL,NULL,NULL,2.5153,0.7451,NULL
337,C0020,A,NULL,NULL,NULL,2.5108,0.5725,NULL
337,C0020,A,NULL,NULL,NULL,2.5058,0.617,NULL
337,C0020,A,NULL,NULL,NULL,2.4928,0.67,NULL
337,C0020,A,NULL,NULL,NULL,2.6097,0.7606,NULL
337,C0020,A,NULL,NULL,NULL,2.5128,0.6408,NULL
337,C0020,A,NULL,NULL,NULL,2.5234,0.538,NULL
337,C0020,A,NULL,NULL,NULL,2.4655,0.6423,NULL
337,C0020,A,NULL,NULL,NULL,2.5968,0.7436,NULL
337,C0020,A,NULL,NULL,NULL,2.4014,0.626,NULL
337,C0020,A,NULL,NULL,NULL,2.4519,0.6373,NULL
337,C0020,A,NULL,NULL,NULL,2.3898,0.6576,NULL
337,C0020,A,NULL,NULL,NULL,2.4874,0.67,NULL
337,C0020,A,NULL,NULL,NULL,2.4883,0.7816,NULL
337,C0020,A,NULL,NULL,NULL,2.5596,0.4334,NULL
337,C0020,A,NULL,NULL,NULL,2.4619,0.6071,NULL
337,C0020,A,NULL,NULL,NULL,2.5037,0.635,NULL
337,C0020,A,NULL,NULL,NULL,2.5119,0.684,NULL
337,C0020,A,NULL,NULL,NULL,2.5159,0.7764,NULL
337,C0020,A,NULL,NULL,NULL,2.8583,0.4192,NULL
337,C0020,A,NULL,NULL,NULL,2.5197,0.627,NULL
337,C0020,A,NULL,NULL,NULL,2.4774,0.6523,NULL
337,C0020,A,NULL,NULL,NULL,2.483,0.6883,NULL
337,C0020,A,NULL,NULL,NULL,2.5758,0.7896,NULL
337,C0020,A,NULL,NULL,NULL,2.4556,0.6051,NULL
337,C0020,A,NULL,NULL,NULL,2.4418,0.6216,NULL
337,C0020,A,NULL,NULL,NULL,2.5794,0.7245,NULL
337,C0020,A,NULL,NULL,NULL,2.6897,0.8069,NULL
337,C0020,A,NULL,NULL,NULL,2.714,0.3007,NULL
337,C0020,A,NULL,NULL,NULL,2.7218,0.2494,NULL
337,C0020,A,NULL,NULL,NULL,2.4329,0.5987,NULL
337,C0020,A,NULL,NULL,NULL,2.4987,0.6225,NULL
337,C0020,A,NULL,NULL,NULL,2.4796,0.6921,NULL
337,C0020,A,NULL,NULL,NULL,2.4992,0.7873,NULL
337,C0020,A,NULL,NULL,NULL,3.0038,0.3301,NULL
337,C0020,A,NULL,NULL,NULL,2.7464,0.2731,NULL
337,C0020,A,NULL,NULL,NULL,2.5024,0.5624,NULL
337,C0020,A,NULL,NULL,NULL,2.5065,0.6178,NULL
337,C0020,A,NULL,NULL,NULL,2.6194,0.7489,NULL
337,C0020,A,NULL,NULL,NULL,2.4585,0.6801,NULL
337,C0020,A,NULL,NULL,NULL,2.4945,0.5696,NULL
337,C0020,A,NULL,NULL,NULL,2.5854,0.5208,NULL
337,C0020,A,NULL,NULL,NULL,2.5438,0.6508,NULL
337,C0020,A,NULL,NULL,NULL,2.5561,0.5891,NULL
337,C0020,A,NULL,NULL,NULL,2.5625,0.5946,NULL
337,C0020,A,NULL,NULL,NULL,2.6269,0.5125,NULL
337,C0020,A,NULL,NULL,NULL,2.4299,0.7132,NULL
337,C0020,A,NULL,NULL,NULL,2.5638,0.6035,NULL
337,C0020,A,NULL,NULL,NULL,2.5572,0.5921,NULL
337,C0020,A,NULL,NULL,NULL,2.6256,0.4899,NULL
337,C0020,A,NULL,NULL,NULL,2.5614,0.5811,NULL
337,C0020,A,NULL,NULL,NULL,2.5798,0.5403,NULL
337,C0020,A,NULL,NULL,NULL,2.5203,0.6763,NULL
337,C0020,A,NULL,NULL,NULL,2.4671,0.6895,NULL
337,C0020,A,NULL,NULL,NULL,2.6763,0.3579,NULL
337,C0020,A,NULL,NULL,NULL,2.6501,0.4698,NULL
337,C0020,A,NULL,NULL,NULL,2.5833,0.6494,NULL
337,C0020,A,NULL,NULL,NULL,2.5904,0.6098,NULL
337,C0020,A,NULL,NULL,NULL,2.6475,0.4062,NULL
337,C0020,A,NULL,NULL,NULL,2.623,0.4193,NULL
337,C0020,A,NULL,NULL,NULL,2.5021,0.6658,NULL
337,C0020,A,NULL,NULL,NULL,2.5973,0.5484,NULL
337,C0020,A,NULL,NULL,NULL,2.552,0.5205,NULL
337,C0020,A,NULL,NULL,NULL,2.6288,0.5209,NULL
337,C0020,A,NULL,NULL,NULL,2.6364,0.6933,NULL
337,C0020,A,NULL,NULL,NULL,2.6718,0.6245,NULL
337,C0020,A,NULL,NULL,NULL,2.5604,0.5177,NULL
337,C0020,A,NULL,NULL,NULL,2.6436,0.5277,NULL
337,C0020,A,NULL,NULL,NULL,2.5987,0.6488,NULL
337,C0020,A,NULL,NULL,NULL,2.6065,0.587,NULL
337,C0020,A,NULL,NULL,NULL,2.6103,0.5013,NULL
337,C0020,A,NULL,NULL,NULL,2.6134,0.5384,NULL
337,C0020,A,NULL,NULL,NULL,2.602,0.6795,NULL
337,C0020,A,NULL,NULL,NULL,2.6012,0.5778,NULL
337,C0020,A,NULL,NULL,NULL,2.5725,0.4656,NULL
337,C0020,A,NULL,NULL,NULL,2.5872,0.4872,NULL
337,C0020,A,NULL,NULL,NULL,2.5712,0.6819,NULL
337,C0020,A,NULL,NULL,NULL,2.5904,0.5349,NULL
337,C0020,A,NULL,NULL,NULL,2.5109,0.5464,NULL
337,C0020,A,NULL,NULL,NULL,2.5705,0.4829,NULL
337,C0020,A,NULL,NULL,NULL,2.5866,0.5664,NULL
337,C0020,A,NULL,NULL,NULL,1.4313,0.4286,NULL
337,C0020,A,NULL,NULL,NULL,2.5032,0.5462,NULL
337,C0020,A,NULL,NULL,NULL,2.6547,0.4906,NULL
337,C0020,A,NULL,NULL,NULL,2.7162,0.4806,NULL
337,C0020,A,NULL,NULL,NULL,2.6297,0.5867,NULL
337,C0020,A,NULL,NULL,NULL,2.5472,0.5715,NULL
337,C0020,A,NULL,NULL,NULL,2.6159,0.6309,NULL
337,C0020,A,NULL,NULL,NULL,2.7457,0.6069,NULL
337,C0020,A,NULL,NULL,NULL,2.5091,0.6176,NULL
337,C0020,A,NULL,NULL,NULL,2.6922,0.6567,NULL
337,C0020,A,NULL,NULL,NULL,2.6864,0.5665,NULL
337,C0020,A,NULL,NULL,NULL,2.5985,0.6297,NULL
337,C0020,A,NULL,NULL,NULL,2.5713,0.547,NULL
337,C0020,A,NULL,NULL,NULL,2.4739,0.5665,NULL
337,C0020,A,NULL,NULL,NULL,2.5424,0.5238,NULL
337,C0020,A,NULL,NULL,NULL,2.8209,0.8228,NULL
337,C0020,A,NULL,NULL,NULL,2.4047,0.6441,NULL
337,C0020,A,NULL,NULL,NULL,2.5044,0.5606,NULL
337,C0020,A,NULL,NULL,NULL,2.4824,0.528,NULL
337,C0020,A,NULL,NULL,NULL,2.5199,0.6238,NULL
337,C0020,A,NULL,NULL,1277.67,2.6574,0.3689,NULL
337,C0020,A,NULL,NULL,1278.5675,2.6411,0.36,NULL
337,C0020,A,NULL,NULL,1278.695,2.6376,0.2712,NULL
337,C0020,A,NULL,NULL,NULL,2.4497,0.4938,NULL
337,C0020,A,NULL,NULL,NULL,2.6031,0.4621,NULL
337,C0020,A,NULL,NULL,NULL,2.4941,0.5853,NULL
337,C0020,A,NULL,NULL,NULL,2.8576,0.5753,NULL
337,C0020,A,NULL,NULL,1288.01,2.6239,0.2705,NULL
337,C0020,A,NULL,NULL,1289.415,2.6765,0.4282,NULL
337,C0020,A,NULL,NULL,1289.65,2.653,0.3821,NULL
337,C0020,A,NULL,NULL,1290.03,2.6685,0.4353,NULL
337,C0020,A,NULL,NULL,NULL,2.4802,0.5658,NULL
337,C0020,A,NULL,NULL,NULL,2.3961,0.5399,NULL
337,C0020,A,NULL,NULL,NULL,2.5502,0.6594,NULL
337,C0020,A,NULL,NULL,NULL,2.4948,0.5234,NULL
337,C0020,A,NULL,NULL,NULL,2.5608,0.5137,NULL
337,C0020,A,NULL,NULL,NULL,2.5393,0.5008,NULL
337,C0020,A,NULL,NULL,NULL,2.5929,0.5477,NULL
337,C0020,A,NULL,NULL,NULL,2.4971,0.4941,NULL
337,C0020,A,NULL,NULL,NULL,2.5379,0.4879,NULL
337,C0020,A,NULL,NULL,NULL,2.5244,0.422,NULL
337,C0020,A,NULL,NULL,NULL,2.525,0.5161,NULL
337,C0020,A,NULL,NULL,NULL,2.8131,0.5705,NULL
337,C0020,A,NULL,NULL,NULL,2.552,0.5308,NULL
337,C0020,A,NULL,NULL,NULL,2.569,0.5876,NULL
337,C0020,A,NULL,NULL,NULL,2.524,0.5059,NULL
337,C0020,A,NULL,NULL,NULL,2.5771,0.6008,NULL
337,C0020,A,NULL,NULL,NULL,2.5916,0.5047,NULL
337,C0020,A,NULL,NULL,NULL,2.5448,0.4715,NULL
337,C0020,A,NULL,NULL,NULL,2.6204,0.4838,NULL
337,C0020,A,NULL,NULL,NULL,2.5878,0.5776,NULL
337,C0020,A,NULL,NULL,NULL,2.6093,0.4621,NULL
337,C0020,A,NULL,NULL,NULL,2.6263,0.4841,NULL
337,C0020,A,NULL,NULL,NULL,2.6883,0.5289,NULL
337,C0020,A,NULL,NULL,NULL,2.6486,0.6515,NULL
337,C0020,A,NULL,NULL,NULL,2.596,0.3764,NULL
337,C0020,A,NULL,NULL,NULL,2.62,0.5129,NULL
