Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,"bulk CNS analysis; sample, section::inorganic carbon content: carbonate analyzer [wt%]::number","bulk CNS analysis; sample, section::CaCO3 content: from inorganic carbon content [wt%]::number","bulk CNS analysis; sample, section::registerer","bulk CNS analysis; sample, section::registration time-stamp","bulk CNS analysis::nitrogen content: EA, bulk [wt%]::number","bulk CNS analysis::total carbon content: EA, bulk [wt%]::number","bulk CNS analysis::sulfur content: EA, bulk [wt%]::number","bulk CNS analysis::measurement date-time: EA, bulk::text",bulk CNS analysis::registerer,bulk CNS analysis::registration time-stamp
"C0007D-25R-3, 50.7 cm",NULL,401.872,401.872,401.872,401.872,"C0007D-25R-3, 50.7 cm",NULL,401.872,401.872,401.872,401.872,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.07502823,0.6252102,miyabes,2008-02-04T01:53:59Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0007D-26R-1, 0.0 cm",NULL,408,408,408,408,"C0007D-26R-1, 1.5 cm",NULL,408.015,408.015,408.015,408.015,"C0007D-26R-1 WR, 0.0--1.5 cm",CKY000000000001475200,CARB,NULL,2,arito316,NULL,CKY,2008-01-22T22:50:31Z,NULL,NULL,NULL,NULL,0.07252,0.6045,0.6405,1/25/2008,kuriharar,2008-01-31T07:44:35Z
"C0007D-26R-1, 0.7 cm",NULL,408.007,408.007,408.007,408.007,"C0007D-26R-1, 0.7 cm",NULL,408.007,408.007,408.007,408.007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2078355,1.731893,miyabes,2008-02-04T01:54:00Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0007D-26R-1, 133.5 cm",NULL,409.335,409.335,409.335,409.335,"C0007D-26R-1, 135.0 cm",NULL,409.35,409.35,409.35,409.35,"C0007D-26R-1 WR, 133.5--135.0 cm",CKY000000000001491900,CARB,NULL,2,chesterf316,NULL,CKY,2008-01-23T12:13:24Z,NULL,NULL,NULL,NULL,0.06138,0.49332,0.19204,1/25/2008,kuriharar,2008-01-31T07:44:35Z
"C0007D-26R-1, 134.2 cm",NULL,409.342,409.342,409.342,409.342,"C0007D-26R-1, 134.2 cm",NULL,409.342,409.342,409.342,409.342,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.171733,1.431051,miyabes,2008-02-04T01:54:00Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0007D-27R-1, 24.0 cm",NULL,417.74,417.74,417.74,417.74,"C0007D-27R-1, 25.5 cm",NULL,417.755,417.755,417.755,417.755,"C0007D-27R-1 WR, 24.0--25.5 cm",CKY000000000001480700,CARB,NULL,2,arito316,NULL,CKY,2008-01-23T02:52:17Z,NULL,NULL,NULL,NULL,0.06483,0.52934,0.23989,1/25/2008,kuriharar,2008-01-31T07:44:35Z
"C0007D-27R-1, 24.8 cm",NULL,417.748,417.748,417.748,417.748,"C0007D-27R-1, 24.8 cm",NULL,417.748,417.748,417.748,417.748,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.1953263,1.627654,miyabes,2008-02-04T01:54:00Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0007D-28R-4, 12.0 cm",NULL,431.365,431.365,431.365,431.365,"C0007D-28R-4, 13.5 cm",NULL,431.38,431.38,431.38,431.38,"C0007D-28R-4 WR, 12.0--13.5 cm",CKY000000000001492400,CARB,NULL,2,chesterf316,NULL,CKY,2008-01-23T12:21:53Z,NULL,NULL,NULL,NULL,0.06885,0.49816,0.30875,1/25/2008,kuriharar,2008-01-31T07:44:35Z
"C0007D-28R-4, 12.7 cm",NULL,431.372,431.372,431.372,431.372,"C0007D-28R-4, 12.7 cm",NULL,431.372,431.372,431.372,431.372,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.1570892,1.309024,miyabes,2008-02-04T01:54:00Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0007D-29R-1, 31.0 cm",NULL,436.81,436.81,436.81,436.81,"C0007D-29R-1, 32.5 cm",NULL,436.825,436.825,436.825,436.825,"C0007D-29R-1 WR, 31.0--32.5 cm",CKY000000000001493000,CARB,NULL,2,chesterf316,NULL,CKY,2008-01-23T12:25:41Z,NULL,NULL,NULL,NULL,0.06424,1.17674,0.15331,1/25/2008,kuriharar,2008-01-31T07:44:36Z
"C0007D-29R-1, 31.7 cm",NULL,436.817,436.817,436.817,436.817,"C0007D-29R-1, 31.7 cm",NULL,436.817,436.817,436.817,436.817,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8385367,6.987526,miyabes,2008-02-04T01:54:00Z,NULL,NULL,NULL,NULL,NULL,NULL
