Top Mud depth below sea floor [m MSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]","Top Depth DSF, MSF, WSF and CSF-A [m]",Top Core depth (below sea floor) [m CSF-B],Bottom Mud depth below sea floor [m MSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]","Bottom Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core depth (below sea floor) [m CSF-B],Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,bulk CNS analysis::inorganic carbon content: carbonate analyzer [wt%]::number,bulk CNS analysis::CaCO3 content: from inorganic carbon content [wt%]::number,"bulk CNS analysis::nitrogen content: EA, bulk [wt%]::number","bulk CNS analysis::total carbon content: EA, bulk [wt%]::number",bulk CNS analysis::registerer,bulk CNS analysis::registration time-stamp
C0002N;1380.500,1380.5,1380.5,1380.5,C0002N;1385.500,1385.5,1385.5,1385.5,C0002N-115SMW W,CKY000000000005937800,CARB,NULL,2,fujiharaa,"1-4mm, bulk",CKY,2013-11-10T05:56:24Z,0.8855,7.3789,0.047760399,2.181440835,hoshinoh,2014-01-09T11:37:21Z
C0002N;1380.500,1380.5,1380.5,1380.5,C0002N;1385.500,1385.5,1385.5,1385.5,C0002N-115SMW W,CKY000000000005938200,CARB,NULL,2,fujiharaa,">4mm, bulk",CKY,2013-11-10T05:57:58Z,0.7598,6.3314,0.04855075,1.914731859,hoshinoh,2014-01-09T11:37:21Z
C0002N;1390.500,1390.5,1390.5,1390.5,C0002N;1395.500,1395.5,1395.5,1395.5,C0002N-117SMW W,CKY000000000005938600,CARB,NULL,2,fujiharaa,"1-4mm, bulk",CKY,2013-11-10T06:00:00Z,0.7326,6.1048,0.050339396,2.073499654,hoshinoh,2014-01-09T11:37:21Z
C0002N;1390.500,1390.5,1390.5,1390.5,C0002N;1395.500,1395.5,1395.5,1395.5,C0002N-117SMW W,CKY000000000005939000,CARB,NULL,2,fujiharaa,">4mm, bulk",CKY,2013-11-10T06:02:09Z,0.8383,6.9856,0.053061082,2.077483941,hoshinoh,2014-01-09T11:37:21Z
C0002N;1395.500,1395.5,1395.5,1395.5,C0002N;1400.500,1400.5,1400.5,1400.5,C0002N-118SMW W,CKY000000000006086500,CARB,NULL,2,kitajima348,">4mm, PPwashed DICAs",CKY,2013-12-06T00:52:43Z,0.6711,5.5923,0.053085994,2.378810657,hoshinoh,2014-01-09T11:37:21Z
C0002N;1400.500,1400.5,1400.5,1400.5,C0002N;1405.500,1405.5,1405.5,1405.5,C0002N-119SMW W,CKY000000000005939400,CARB,NULL,2,fujiharaa,"1-4mm, bulk",CKY,2013-11-10T06:04:18Z,0.7863,6.5522,0.048320656,2.128955513,hoshinoh,2014-01-09T11:37:21Z
C0002N;1400.500,1400.5,1400.5,1400.5,C0002N;1405.500,1405.5,1405.5,1405.5,C0002N-119SMW W,CKY000000000005939800,CARB,NULL,2,fujiharaa,">4mm, bulk",CKY,2013-11-10T06:04:18Z,0.6348,5.2898,0.057240237,1.865018104,hoshinoh,2014-01-09T11:37:21Z
C0002N;1410.500,1410.5,1410.5,1410.5,C0002N;1415.500,1415.5,1415.5,1415.5,C0002N-121SMW W,CKY000000000005940200,CARB,NULL,2,fujiharaa,"1-4mm, bulk",CKY,2013-11-10T06:07:51Z,0.6604,5.5031,0.040763859,1.879546749,hoshinoh,2014-01-09T11:37:21Z
C0002N;1410.500,1410.5,1410.5,1410.5,C0002N;1415.500,1415.5,1415.5,1415.5,C0002N-121SMW W,CKY000000000005940600,CARB,NULL,2,fujiharaa,">4mm, bulk",CKY,2013-11-10T06:07:51Z,0.4689,3.9073,0.04576382,1.570045884,hoshinoh,2014-01-09T11:37:21Z
C0002N;1420.500,1420.5,1420.5,1420.5,C0002N;1425.500,1425.5,1425.5,1425.5,C0002N-123SMW W,CKY000000000005926800,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-09T16:56:18Z,0.4619,3.849,0.049225074,1.652046932,hoshinoh,2014-01-09T11:37:21Z
C0002N;1420.500,1420.5,1420.5,1420.5,C0002N;1425.500,1425.5,1425.5,1425.5,C0002N-123SMW W,CKY000000000005947600,CARB,NULL,2,nishimuram,">4mm, bulk",CKY,2013-11-11T16:35:24Z,0.4008,3.3399,0.050481464,1.469816708,hoshinoh,2014-01-09T11:37:21Z
C0002N;1430.500,1430.5,1430.5,1430.5,C0002N;1435.500,1435.5,1435.5,1435.5,C0002N-125SMW W,CKY000000000005927500,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-09T17:12:46Z,0.791,6.5914,0.045163238,1.952736668,hoshinoh,2014-01-09T11:37:21Z
C0002N;1430.500,1430.5,1430.5,1430.5,C0002N;1435.500,1435.5,1435.5,1435.5,C0002N-125SMW W,CKY000000000005948000,CARB,NULL,2,nishimuram,">4mm, bulk",CKY,2013-11-11T16:37:35Z,0.5204,4.3365,0.049745085,1.644907023,hoshinoh,2014-01-09T11:37:21Z
C0002N;1440.500,1440.5,1440.5,1440.5,C0002N;1445.500,1445.5,1445.5,1445.5,C0002N-128SMW W,CKY000000000005926400,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-09T16:52:07Z,0.7925,6.6039,0.043671844,1.930876931,hoshinoh,2014-01-09T11:37:21Z
C0002N;1440.500,1440.5,1440.5,1440.5,C0002N;1445.500,1445.5,1445.5,1445.5,C0002N-128SMW W,CKY000000000005943000,CARB,NULL,2,higashit348,">4mm, bulk",CKY,2013-11-11T08:07:48Z,0.4399,3.6657,0.048866252,1.532883848,hoshinoh,2014-01-09T11:37:21Z
C0002N;1450.500,1450.5,1450.5,1450.5,C0002N;1455.500,1455.5,1455.5,1455.5,C0002N-130SMW W,CKY000000000005943400,CARB,NULL,2,higashit348,">4mm, bulk",CKY,2013-11-11T08:11:33Z,0.3874,3.2282,0.057696386,1.515740246,hoshinoh,2014-01-09T11:37:21Z
C0002N;1450.500,1450.5,1450.5,1450.5,C0002N;1455.500,1455.5,1455.5,1455.5,C0002N-130SMW W,CKY000000000005995400,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-13T18:07:16Z,0.6399,5.3323,0.047416339,1.767990755,hoshinoh,2014-01-09T11:37:21Z
C0002N;1460.500,1460.5,1460.5,1460.5,C0002N;1465.500,1465.5,1465.5,1465.5,C0002N-132SMW W,CKY000000000005941000,CARB,NULL,2,fujiharaa,"1-4mm, bulk",CKY,2013-11-10T06:07:51Z,0.4541,3.784,0.047315112,1.717946805,hoshinoh,2014-01-09T11:37:21Z
C0002N;1460.500,1460.5,1460.5,1460.5,C0002N;1465.500,1465.5,1465.5,1465.5,C0002N-132SMW W,CKY000000000005943800,CARB,NULL,2,higashit348,">4mm, bulk",CKY,2013-11-11T08:16:24Z,0.4416,3.6799,0.050695968,1.565076458,hoshinoh,2014-01-09T11:37:21Z
C0002N;1470.500,1470.5,1470.5,1470.5,C0002N;1475.500,1475.5,1475.5,1475.5,C0002N-134SMW W,CKY000000000005942600,CARB,NULL,2,higashit348,"1-4mm, bulk",CKY,2013-11-11T04:28:44Z,0.5095,4.2457,0.050010311,1.761720628,hoshinoh,2014-01-09T11:37:21Z
C0002N;1470.500,1470.5,1470.5,1470.5,C0002N;1475.500,1475.5,1475.5,1475.5,C0002N-134SMW W,CKY000000000005944200,CARB,NULL,2,higashit348,">4mm, bulk",CKY,2013-11-11T08:19:36Z,0.3871,3.2257,0.052161217,1.534913482,hoshinoh,2014-01-09T11:37:21Z
C0002N;1480.500,1480.5,1480.5,1480.5,C0002N;1485.500,1485.5,1485.5,1485.5,C0002N-136SMW W,CKY000000000005941400,CARB,NULL,2,higashit348,"1-4mm, bulk",CKY,2013-11-11T04:18:05Z,0.5747,4.789,0.047067869,1.828290993,hoshinoh,2014-01-09T11:37:21Z
C0002N;1480.500,1480.5,1480.5,1480.5,C0002N;1485.500,1485.5,1485.5,1485.5,C0002N-136SMW W,CKY000000000005944600,CARB,NULL,2,higashit348,">4mm, bulk",CKY,2013-11-11T08:21:13Z,0.3134,2.6116,0.055225539,1.42043189,hoshinoh,2014-01-09T11:37:21Z
C0002N;1490.500,1490.5,1490.5,1490.5,C0002N;1495.500,1495.5,1495.5,1495.5,C0002N-138SMW W,CKY000000000005942200,CARB,NULL,2,higashit348,"1-4mm, bulk",CKY,2013-11-11T04:25:45Z,0.5679,4.7323,0.048897623,1.671350929,hoshinoh,2014-01-09T11:37:21Z
C0002N;1490.500,1490.5,1490.5,1490.5,C0002N;1495.500,1495.5,1495.5,1495.5,C0002N-138SMW W,CKY000000000005970100,CARB,NULL,2,hoshinoh,">4mm, bulk",CKY,2013-11-12T20:02:56Z,0.3919,3.2657,0.05390661,1.43666822,hoshinoh,2014-01-09T11:37:21Z
C0002N;1500.500,1500.5,1500.5,1500.5,C0002N;1505.500,1505.5,1505.5,1505.5,C0002N-140SMW W,CKY000000000005941800,CARB,NULL,2,higashit348,"1-4mm, bulk",CKY,2013-11-11T04:22:34Z,0.4951,4.1257,0.051859082,1.694589243,hoshinoh,2014-01-09T11:37:21Z
C0002N;1500.500,1500.5,1500.5,1500.5,C0002N;1505.500,1505.5,1505.5,1505.5,C0002N-140SMW W,CKY000000000005969700,CARB,NULL,2,hoshinoh,">4mm, bulk",CKY,2013-11-12T20:00:59Z,0.4183,3.4857,0.055540217,1.459722183,hoshinoh,2014-01-09T11:37:21Z
C0002N;1510.500,1510.5,1510.5,1510.5,C0002N;1515.500,1515.5,1515.5,1515.5,C0002N-142SMW W,CKY000000000005945100,CARB,NULL,2,higashit348,"1-4mm, bulk",CKY,2013-11-11T08:23:35Z,0.5761,4.8006,0.049070194,1.702516893,hoshinoh,2014-01-09T11:37:21Z
C0002N;1510.500,1510.5,1510.5,1510.5,C0002N;1515.500,1515.5,1515.5,1515.5,C0002N-142SMW W,CKY000000000005970600,CARB,NULL,2,hoshinoh,">4mm, bulk",CKY,2013-11-12T20:06:16Z,0.5169,4.3073,0.050232024,1.63392086,hoshinoh,2014-01-09T11:37:21Z
C0002N;1520.500,1520.5,1520.5,1520.5,C0002N;1525.500,1525.5,1525.5,1525.5,C0002N-146SMW W,CKY000000000005878000,CARB,NULL,2,nishimuram,">4mm, bulk",CKY,2013-11-07T17:11:00Z,0.4223,3.519,0.05198178,1.538960689,hoshinoh,2014-01-09T11:37:21Z
C0002N;1520.500,1520.5,1520.5,1520.5,C0002N;1525.500,1525.5,1525.5,1525.5,C0002N-146SMW W,CKY000000000005945500,CARB,NULL,2,higashit348,"1-4mm, bulk",CKY,2013-11-11T08:25:34Z,0.4986,4.1548,0.041045316,1.572058929,hoshinoh,2014-01-09T11:37:21Z
C0002N;1525.500,1525.5,1525.5,1525.5,C0002N;1530.500,1530.5,1530.5,1530.5,C0002N-147SMW W,CKY000000000006072200,CARB,NULL,2,soejimah,">4mm, hand pick",CKY,2013-11-30T13:49:01Z,0.3495,2.9121,0.050339758,1.262044465,hoshinoh,2014-01-09T11:37:21Z
C0002N;1530.500,1530.5,1530.5,1530.5,C0002N;1535.500,1535.5,1535.5,1535.5,C0002N-148SMW W,CKY000000000005946700,CARB,NULL,2,higashit348,"1-4mm, bulk",CKY,2013-11-11T08:31:55Z,0.5169,4.3073,0.048521325,1.601219534,hoshinoh,2014-01-09T11:37:21Z
C0002N;1530.500,1530.5,1530.5,1530.5,C0002N;1535.500,1535.5,1535.5,1535.5,C0002N-148SMW W,CKY000000000005975500,CARB,NULL,2,hoshinoh,">4mm, bulk",CKY,2013-11-12T22:46:46Z,0.4247,3.539,0.053397518,1.495612711,hoshinoh,2014-01-09T11:37:21Z
C0002N;1540.500,1540.5,1540.5,1540.5,C0002N;1545.500,1545.5,1545.5,1545.5,C0002N-150SMW W,CKY000000000005879400,CARB,NULL,2,nishimuram,">4mm, bulk",CKY,2013-11-07T18:54:45Z,0.3927,3.2724,0.048376433,1.365335782,hoshinoh,2014-01-09T11:37:21Z
C0002N;1540.500,1540.5,1540.5,1540.5,C0002N;1545.500,1545.5,1545.5,1545.5,C0002N-150SMW W,CKY000000000005945900,CARB,NULL,2,higashit348,"1-4mm, bulk",CKY,2013-11-11T08:27:03Z,0.486,4.0498,0.044862196,1.477711332,hoshinoh,2014-01-09T11:37:21Z
C0002N;1550.500,1550.5,1550.5,1550.5,C0002N;1555.500,1555.5,1555.5,1555.5,C0002N-152SMW W,CKY000000000005947100,CARB,NULL,2,higashit348,"1-4mm, bulk",CKY,2013-11-11T08:33:55Z,0.4694,3.9115,0.052195038,1.756987456,hoshinoh,2014-01-09T11:37:21Z
C0002N;1550.500,1550.5,1550.5,1550.5,C0002N;1555.500,1555.5,1555.5,1555.5,C0002N-152SMW W,CKY000000000005975900,CARB,NULL,2,hoshinoh,">4mm, bulk",CKY,2013-11-12T22:50:25Z,0.3941,3.284,0.054642898,1.379780753,hoshinoh,2014-01-09T11:37:21Z
C0002N;1555.500,1555.5,1555.5,1555.5,C0002N;1560.500,1560.5,1560.5,1560.5,C0002N-153SMW W,CKY000000000006086600,CARB,NULL,2,kitajima348,">4mm, PPwashed DICAs",CKY,2013-12-06T00:58:18Z,0.4453,3.7107,0.049810696,1.815298131,hoshinoh,2014-01-09T11:37:21Z
C0002N;1560.500,1560.5,1560.5,1560.5,C0002N;1565.500,1565.5,1565.5,1565.5,C0002N-154SMW W,CKY000000000005880700,CARB,NULL,2,nishimuram,">4mm, bulk",CKY,2013-11-07T20:26:20Z,0.4095,3.4124,0.049770956,1.382054932,hoshinoh,2014-01-09T11:37:21Z
C0002N;1560.500,1560.5,1560.5,1560.5,C0002N;1565.500,1565.5,1565.5,1565.5,C0002N-154SMW W,CKY000000000005946300,CARB,NULL,2,higashit348,"1-4mm, bulk",CKY,2013-11-11T08:29:19Z,0.459,3.8248,0.047070184,1.55059859,hoshinoh,2014-01-09T11:37:21Z
C0002N;1570.500,1570.5,1570.5,1570.5,C0002N;1575.500,1575.5,1575.5,1575.5,C0002N-156SMW W,CKY000000000005971000,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-12T20:09:29Z,0.4903,4.0857,0.045969886,1.486228801,hoshinoh,2014-01-09T11:37:21Z
C0002N;1570.500,1570.5,1570.5,1570.5,C0002N;1575.500,1575.5,1575.5,1575.5,C0002N-156SMW W,CKY000000000005971400,CARB,NULL,2,hoshinoh,">4mm, bulk",CKY,2013-11-12T20:11:22Z,0.4007,3.339,0.051221382,1.233572196,hoshinoh,2014-01-09T11:37:21Z
C0002N;1580.500,1580.5,1580.5,1580.5,C0002N;1585.500,1585.5,1585.5,1585.5,C0002N-158SMW W,CKY000000000005972400,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-12T22:07:08Z,0.5044,4.2032,0.0535335,1.455789806,hoshinoh,2014-01-09T11:37:21Z
C0002N;1580.500,1580.5,1580.5,1580.5,C0002N;1585.500,1585.5,1585.5,1585.5,C0002N-158SMW W,CKY000000000005972900,CARB,NULL,2,hoshinoh,">4mm, bulk",CKY,2013-11-12T22:10:00Z,0.5669,4.724,0.052399062,1.468765486,hoshinoh,2014-01-09T11:37:21Z
C0002N;1590.500,1590.5,1590.5,1590.5,C0002N;1595.500,1595.5,1595.5,1595.5,C0002N-160SMW W,CKY000000000005883400,CARB,NULL,2,arakawan348,">4mm, bulk",CKY,2013-11-08T00:20:03Z,0.3858,3.2149,0.051764278,1.364769922,hoshinoh,2014-01-09T11:37:21Z
C0002N;1590.500,1590.5,1590.5,1590.5,C0002N;1595.500,1595.5,1595.5,1595.5,C0002N-160SMW W,CKY000000000005975100,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-12T22:41:53Z,0.4241,3.534,0.0493362,1.394550258,hoshinoh,2014-01-09T11:37:21Z
C0002N;1600.500,1600.5,1600.5,1600.5,C0002N;1605.500,1605.5,1605.5,1605.5,C0002N-162SMW W,CKY000000000005884100,CARB,NULL,2,sawadar,">4mm, bulk",CKY,2013-11-08T01:09:33Z,0.3802,3.1682,0.056145988,1.296773444,hoshinoh,2014-01-09T11:37:21Z
C0002N;1600.500,1600.5,1600.5,1600.5,C0002N;1605.500,1605.5,1605.5,1605.5,C0002N-162SMW W,CKY000000000005973300,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-12T22:14:21Z,0.3624,3.0199,0.046550745,1.231863794,hoshinoh,2014-01-09T11:37:21Z
C0002N;1600.500,1600.5,1600.5,1600.5,C0002N;1605.500,1605.5,1605.5,1605.5,C0002N-162SMW W,CKY000000000006071100,CARB,NULL,2,fuway,">4mm, hand pick",CKY,2013-11-30T06:33:33Z,0.4965,4.1371,0.053547384,1.280849661,hoshinoh,2014-01-09T11:37:21Z
C0002N;1610.500,1610.5,1610.5,1610.5,C0002N;1615.500,1615.5,1615.5,1615.5,C0002N-164SMW W,CKY000000000005973700,CARB,NULL,2,hoshinoh,">4mm, bulk",CKY,2013-11-12T22:32:47Z,0.4504,3.7532,0.047070194,1.305767626,hoshinoh,2014-01-09T11:37:21Z
C0002N;1610.500,1610.5,1610.5,1610.5,C0002N;1615.500,1615.5,1615.5,1615.5,C0002N-164SMW W,CKY000000000005974100,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-12T22:36:58Z,0.4383,3.6524,0.04655008,1.325545381,hoshinoh,2014-01-09T11:37:21Z
C0002N;1620.500,1620.5,1620.5,1620.5,C0002N;1625.500,1625.5,1625.5,1625.5,C0002N-166SMW W,CKY000000000005885400,CARB,NULL,2,sawadar,">4mm, bulk",CKY,2013-11-08T01:47:13Z,0.3682,3.0682,0.047572669,1.161208088,hoshinoh,2014-01-09T11:37:21Z
C0002N;1620.500,1620.5,1620.5,1620.5,C0002N;1625.500,1625.5,1625.5,1625.5,C0002N-166SMW W,CKY000000000005992900,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-13T17:54:29Z,0.4264,3.5532,0.044266242,1.194813263,hoshinoh,2014-01-09T11:37:21Z
C0002N;1630.500,1630.5,1630.5,1630.5,C0002N;1635.500,1635.5,1635.5,1635.5,C0002N-169SMW W,CKY000000000005976900,CARB,NULL,2,hoshinoh,">4mm, bulk",CKY,2013-11-12T23:10:11Z,0.4085,3.404,0.045880738,1.250121533,hoshinoh,2014-01-09T11:37:21Z
C0002N;1630.500,1630.5,1630.5,1630.5,C0002N;1635.500,1635.5,1635.5,1635.5,C0002N-169SMW W,CKY000000000005991300,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-13T17:38:07Z,0.3586,2.9882,0.044541279,1.233483216,hoshinoh,2014-01-09T11:37:21Z
C0002N;1640.500,1640.5,1640.5,1640.5,C0002N;1645.500,1645.5,1645.5,1645.5,C0002N-171SMW W,CKY000000000005891200,CARB,NULL,2,fujiharaa,">4mm, bulk",CKY,2013-11-08T03:30:44Z,0.3503,2.919,0.042090691,1.17728029,hoshinoh,2014-01-09T11:37:21Z
C0002N;1640.500,1640.5,1640.5,1640.5,C0002N;1645.500,1645.5,1645.5,1645.5,C0002N-171SMW W,CKY000000000005977300,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-12T23:12:32Z,0.3818,3.1815,0.02866786,1.009823924,hoshinoh,2014-01-09T11:37:21Z
C0002N;1650.500,1650.5,1650.5,1650.5,C0002N;1655.500,1655.5,1655.5,1655.5,C0002N-173SMW W,CKY000000000005891900,CARB,NULL,2,fujiharaa,">4mm, bulk",CKY,2013-11-08T05:13:16Z,0.3131,2.6091,0.045576303,1.024527246,hoshinoh,2014-01-09T11:37:21Z
C0002N;1650.500,1650.5,1650.5,1650.5,C0002N;1655.500,1655.5,1655.5,1655.5,C0002N-173SMW W,CKY000000000005995800,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-13T18:09:02Z,0.2825,2.3541,0.023654456,0.782303863,hoshinoh,2014-01-09T11:37:21Z
C0002N;1660.500,1660.5,1660.5,1660.5,C0002N;1665.500,1665.5,1665.5,1665.5,C0002N-175SMW W,CKY000000000005892600,CARB,NULL,2,fujiharaa,">4mm, bulk",CKY,2013-11-08T06:34:46Z,0.4715,3.929,0.04731742,1.27619859,hoshinoh,2014-01-09T11:37:21Z
C0002N;1660.500,1660.5,1660.5,1660.5,C0002N;1665.500,1665.5,1665.5,1665.5,C0002N-175SMW W,CKY000000000005992500,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-13T17:45:30Z,0.5672,4.7265,0.036954077,1.281716117,hoshinoh,2014-01-09T11:37:21Z
C0002N;1670.500,1670.5,1670.5,1670.5,C0002N;1677.500,1677.5,1677.5,1677.5,C0002N-177SMW W,CKY000000000005893300,CARB,NULL,2,fujiharaa,">4mm, bulk",CKY,2013-11-08T07:05:36Z,0.4825,4.0207,0.047076992,1.363316675,hoshinoh,2014-01-09T11:37:21Z
C0002N;1670.500,1670.5,1670.5,1670.5,C0002N;1677.500,1677.5,1677.5,1677.5,C0002N-177SMW W,CKY000000000005991700,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-13T17:40:26Z,0.5465,4.554,0.045896704,1.443759622,hoshinoh,2014-01-09T11:37:21Z
C0002N;1675.500,1675.5,1675.5,1675.5,C0002N;1675.500,1675.5,1675.5,1675.5,C0002N-179LMW W,CKY000000000006136500,CARB,NULL,20,hitomiy,NULL,CKY,2013-12-14T18:00:34Z,0.2872,2.3932,0.0052487,11.8071557,hoshinoh,2014-01-09T11:37:21Z
C0002N;1677.500,1677.5,1677.5,1677.5,C0002N;1677.500,1677.5,1677.5,1677.5,C0002N-245LMW W,CKY000000000006136800,CARB,NULL,20,hitomiy,NULL,CKY,2013-12-14T18:01:39Z,0.2854,2.3782,0.00807212,11.7990773,hoshinoh,2014-01-09T11:37:21Z
C0002N;1680.500,1680.5,1680.5,1680.5,C0002N;1685.500,1685.5,1685.5,1685.5,C0002N-182SMW W,CKY000000000005994600,CARB,NULL,2,hoshinoh,">4mm, bulk",CKY,2013-11-13T18:02:16Z,0.3931,3.2757,0.051277792,1.131614437,hoshinoh,2014-01-09T11:37:21Z
C0002N;1680.500,1680.5,1680.5,1680.5,C0002N;1685.500,1685.5,1685.5,1685.5,C0002N-182SMW W,CKY000000000006008200,CARB,NULL,2,kawatad,"1-4mm, bulk",CKY,2013-11-14T10:55:31Z,0.3986,3.3215,0.049488439,1.363170923,hoshinoh,2014-01-09T11:37:21Z
C0002N;1690.500,1690.5,1690.5,1690.5,C0002N;1695.500,1695.5,1695.5,1695.5,C0002N-184SMW W,CKY000000000005990100,CARB,NULL,2,hoshinoh,">4mm, bulk",CKY,2013-11-13T17:31:14Z,0.5498,4.5815,0.048379218,1.338155872,hoshinoh,2014-01-09T11:37:21Z
C0002N;1690.500,1690.5,1690.5,1690.5,C0002N;1695.500,1695.5,1695.5,1695.5,C0002N-184SMW W,CKY000000000006014800,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-14T17:12:32Z,0.3946,3.2882,0.049631007,1.390069993,hoshinoh,2014-01-09T11:37:21Z
C0002N;1695.500,1695.5,1695.5,1695.5,C0002N;1700.500,1700.5,1700.5,1700.5,C0002N-185SMW W,CKY000000000006087200,CARB,NULL,2,kitajima348,">4mm, PPwashed DICAs",CKY,2013-12-06T01:02:38Z,0.304,2.5332,0.050687814,1.557279391,hoshinoh,2014-01-09T11:37:21Z
C0002N;1700.500,1700.5,1700.5,1700.5,C0002N;1705.500,1705.5,1705.5,1705.5,C0002N-186SMW W,CKY000000000005994200,CARB,NULL,2,hoshinoh,">4mm, bulk",CKY,2013-11-13T17:59:28Z,0.3254,2.7116,0.054585461,1.133942669,hoshinoh,2014-01-09T11:37:21Z
C0002N;1700.500,1700.5,1700.5,1700.5,C0002N;1705.500,1705.5,1705.5,1705.5,C0002N-186SMW W,CKY000000000006014400,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-14T17:10:39Z,0.3382,2.8182,0.050520813,1.29585215,hoshinoh,2014-01-09T11:37:21Z
C0002N;1700.500,1700.5,1700.5,1700.5,C0002N;1705.500,1705.5,1705.5,1705.5,C0002N-186SMW W,CKY000000000006065800,CARB,NULL,2,fuway,">4mm, hand pick",CKY,2013-11-30T06:28:36Z,0.4737,3.947,0.048987463,1.103189027,hoshinoh,2014-01-09T11:37:21Z
C0002N;1710.500,1710.5,1710.5,1710.5,C0002N;1715.500,1715.5,1715.5,1715.5,C0002N-188SMW W,CKY000000000005977700,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-12T23:17:51Z,0.4664,3.8865,0.049149844,1.432119699,hoshinoh,2014-01-09T11:37:21Z
C0002N;1710.500,1710.5,1710.5,1710.5,C0002N;1715.500,1715.5,1715.5,1715.5,C0002N-188SMW W,CKY000000000005978100,CARB,NULL,2,hoshinoh,">4mm, bulk",CKY,2013-11-12T23:19:54Z,0.4121,3.434,0.049978502,1.22330388,hoshinoh,2014-01-09T11:37:21Z
C0002N;1720.500,1720.5,1720.5,1720.5,C0002N;1725.500,1725.5,1725.5,1725.5,C0002N-190SMW W,CKY000000000005978500,CARB,NULL,2,hoshinoh,">4mm, bulk",CKY,2013-11-12T23:22:55Z,0.641,5.3415,0.045417856,1.452170687,hoshinoh,2014-01-09T11:37:21Z
C0002N;1720.500,1720.5,1720.5,1720.5,C0002N;1725.500,1725.5,1725.5,1725.5,C0002N-190SMW W,CKY000000000005978900,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-12T23:24:40Z,0.6974,5.8114,0.044643258,1.617919199,hoshinoh,2014-01-09T11:37:21Z
C0002N;1730.500,1730.5,1730.5,1730.5,C0002N;1735.500,1735.5,1735.5,1735.5,C0002N-192SMW W,CKY000000000005979300,CARB,NULL,2,hoshinoh,">4mm, bulk",CKY,2013-11-12T23:27:05Z,0.4521,3.7673,0.048263878,1.206378087,hoshinoh,2014-01-09T11:37:21Z
C0002N;1730.500,1730.5,1730.5,1730.5,C0002N;1735.500,1735.5,1735.5,1735.5,C0002N-192SMW W,CKY000000000005999200,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-13T18:23:25Z,0.4981,4.1507,0.047957698,1.408352592,hoshinoh,2014-01-09T11:37:21Z
C0002N;1740.500,1740.5,1740.5,1740.5,C0002N;1745.500,1745.5,1745.5,1745.5,C0002N-195SMW W,CKY000000000005979700,CARB,NULL,2,hoshinoh,">4mm, bulk",CKY,2013-11-12T23:29:29Z,0.4909,4.0907,0.050721518,1.3817546,hoshinoh,2014-01-09T11:37:21Z
C0002N;1740.500,1740.5,1740.5,1740.5,C0002N;1745.500,1745.5,1745.5,1745.5,C0002N-195SMW W,CKY000000000005995000,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-13T18:04:14Z,0.5444,4.5365,0.048316189,1.533083952,hoshinoh,2014-01-09T11:37:21Z
C0002N;1750.500,1750.5,1750.5,1750.5,C0002N;1755.500,1755.5,1755.5,1755.5,C0002N-197SMW W,CKY000000000005980100,CARB,NULL,2,hoshinoh,">4mm, bulk",CKY,2013-11-12T23:31:50Z,0.5642,4.7015,0.052498207,1.322462591,hoshinoh,2014-01-09T11:37:21Z
C0002N;1750.500,1750.5,1750.5,1750.5,C0002N;1755.500,1755.5,1755.5,1755.5,C0002N-197SMW W,CKY000000000006000400,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2013-11-13T18:37:48Z,0.6191,5.159,0.047100428,1.540441025,hoshinoh,2014-01-09T11:37:21Z
