Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,"bulk CNS analysis; sample, section::inorganic carbon content: carbonate analyzer [wt%]::number","bulk CNS analysis; sample, section::CaCO3 content: from inorganic carbon content [wt%]::number","bulk CNS analysis; sample, section::registerer","bulk CNS analysis; sample, section::registration time-stamp","bulk CNS analysis::nitrogen content: EA, bulk [wt%]::number","bulk CNS analysis::total carbon content: EA, bulk [wt%]::number","bulk CNS analysis::sulfur content: EA, bulk [wt%]::number","bulk CNS analysis::measurement date-time: EA, bulk::text",bulk CNS analysis::registerer,bulk CNS analysis::registration time-stamp
"C0006F-19R-1, 123.2 cm",NULL,562.732,562.732,562.732,562.732,"C0006F-19R-1, 123.2 cm",NULL,562.732,562.732,562.732,562.732,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2477716,2.064681,miyabes,2008-02-04T01:53:39Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0006F-19R-2, 78.5 cm",NULL,563.685,563.685,563.685,563.685,"C0006F-19R-2, 80.0 cm",NULL,563.7,563.7,563.7,563.7,"C0006F-19R-2 WR, 78.5--80.0 cm",CKY000000000001309700,CARB,NULL,2,arito316,NULL,CKY,2008-01-11T19:00:07Z,NULL,NULL,NULL,NULL,0.06953,0.50625,0.27124,1/15/2008,kuriharar,2008-01-31T07:43:33Z
"C0006F-19R-2, 79.3 cm",NULL,563.693,563.693,563.693,563.693,"C0006F-19R-2, 79.3 cm",NULL,563.693,563.693,563.693,563.693,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.1536272,1.280175,miyabes,2008-02-04T01:53:39Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0006F-19R-3, 0.0 cm",NULL,564.31,564.31,564.31,564.31,"C0006F-19R-3, 1.5 cm",NULL,564.325,564.325,564.325,564.325,"C0006F-19R-3 WR, 0.0--1.5 cm",CKY000000000001307700,CARB,NULL,2,arito316,NULL,CKY,2008-01-11T16:12:56Z,NULL,NULL,NULL,NULL,0.07133,0.65077,0.59649,1/15/2008,kuriharar,2008-01-31T07:43:33Z
"C0006F-19R-3, 0.7 cm",NULL,564.317,564.317,564.317,564.317,"C0006F-19R-3, 0.7 cm",NULL,564.317,564.317,564.317,564.317,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2799498,2.332822,miyabes,2008-02-04T01:53:40Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0006F-19R-3, 43.5 cm",NULL,564.745,564.745,564.745,564.745,"C0006F-19R-3, 45.0 cm",NULL,564.76,564.76,564.76,564.76,"C0006F-19R-3 WR, 43.5--45.0 cm",CKY000000000001311600,CARB,NULL,10,arito316,NULL,CKY,2008-01-12T01:49:56Z,NULL,NULL,NULL,NULL,0.07259,0.78811,0.21107,1/15/2008,kuriharar,2008-01-31T07:43:33Z
"C0006F-19R-3, 44.2 cm",NULL,564.752,564.752,564.752,564.752,"C0006F-19R-3, 44.2 cm",NULL,564.752,564.752,564.752,564.752,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.369584,3.079743,miyabes,2008-02-04T01:53:40Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0006F-19R-CC, 13.5 cm",NULL,567.84,567.84,567.84,567.84,"C0006F-19R-CC, 15.0 cm",NULL,567.855,567.855,567.855,567.855,"C0006F-19R-CC WR, 13.5--15.0 cm",CKY000000000001312400,CARB,NULL,10,arito316,NULL,CKY,2008-01-12T02:11:22Z,NULL,NULL,NULL,NULL,0.06096,0.49984,0.58606,1/15/2008,kuriharar,2008-01-31T07:43:33Z
"C0006F-19R-CC, 14.2 cm",NULL,567.847,567.847,567.847,567.847,"C0006F-19R-CC, 14.2 cm",NULL,567.847,567.847,567.847,567.847,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.164766,1.372995,miyabes,2008-02-04T01:53:40Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0006F-20R-1, 0.0 cm",NULL,571,571,571,571,"C0006F-20R-1, 1.5 cm",NULL,571.015,571.015,571.015,571.015,"C0006F-20R-1 WR, 0.0--1.5 cm",CKY000000000001308200,CARB,NULL,2,arito316,NULL,CKY,2008-01-11T16:30:15Z,NULL,NULL,NULL,NULL,0.06954,0.93147,0.16148,1/15/2008,kuriharar,2008-01-31T07:43:34Z
"C0006F-20R-1, 0.7 cm",NULL,571.007,571.007,571.007,571.007,"C0006F-20R-1, 0.7 cm",NULL,571.007,571.007,571.007,571.007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5435935,4.529764,miyabes,2008-02-04T01:53:40Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0006F-22R-1, 0.0 cm",NULL,590,590,590,590,"C0006F-22R-1, 1.5 cm",NULL,590.015,590.015,590.015,590.015,"C0006F-22R-1 WR, 0.0--1.5 cm",CKY000000000001310700,CARB,NULL,5,arito316,NULL,CKY,2008-01-12T01:19:54Z,NULL,NULL,NULL,NULL,0.05594,1.89814,0.0541,1/15/2008,kuriharar,2008-01-31T07:43:34Z
"C0006F-22R-1, 0.7 cm",NULL,590.007,590.007,590.007,590.007,"C0006F-22R-1, 0.7 cm",NULL,590.007,590.007,590.007,590.007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.708002,14.23278,miyabes,2008-02-04T01:53:40Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0006F-23R-1, 49.0 cm",NULL,593.99,593.99,593.99,593.99,"C0006F-23R-1, 50.5 cm",NULL,594.005,594.005,594.005,594.005,"C0006F-23R-1 WR, 49.0--50.5 cm",CKY000000000001328700,CARB,NULL,2,arito316,NULL,CKY,2008-01-12T23:09:06Z,NULL,NULL,NULL,NULL,0.06087,0.82182,0.18165,1/15/2008,kuriharar,2008-01-31T07:43:34Z
"C0006F-23R-1, 49.8 cm",NULL,593.998,593.998,593.998,593.998,"C0006F-23R-1, 49.8 cm",NULL,593.998,593.998,593.998,593.998,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5171421,4.309346,miyabes,2008-02-04T01:53:41Z,NULL,NULL,NULL,NULL,NULL,NULL
