Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,"bulk CNS analysis; sample, section::inorganic carbon content: carbonate analyzer [wt%]::number","bulk CNS analysis; sample, section::CaCO3 content: from inorganic carbon content [wt%]::number","bulk CNS analysis; sample, section::registerer","bulk CNS analysis; sample, section::registration time-stamp","bulk CNS analysis::nitrogen content: EA, bulk [wt%]::number","bulk CNS analysis::total carbon content: EA, bulk [wt%]::number","bulk CNS analysis::sulfur content: EA, bulk [wt%]::number","bulk CNS analysis::measurement date-time: EA, bulk::text",bulk CNS analysis::registerer,bulk CNS analysis::registration time-stamp
"C0006E-28X-3, 0.7 cm",NULL,203.812,203.812,203.812,203.812,"C0006E-28X-3, 0.7 cm",NULL,203.812,203.812,203.812,203.812,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.1004178,0.8367816,miyabes,2008-02-04T01:53:18Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0006E-28X-4, 75.0 cm",NULL,204.915,204.915,204.915,204.915,"C0006E-28X-4, 76.5 cm",NULL,204.93,204.93,204.93,204.93,"C0006E-28X-4 WR, 75.0--76.5 cm",CKY000000000001121100,CARB,NULL,2,chesterf316,NULL,CKY,2008-01-03T06:21:25Z,NULL,NULL,NULL,NULL,0.03999,0.4296,0.10081,1/14/2008,kuriharar,2008-01-31T07:46:40Z
"C0006E-28X-4, 75.7 cm",NULL,204.922,204.922,204.922,204.922,"C0006E-28X-4, 75.7 cm",NULL,204.922,204.922,204.922,204.922,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.1303583,1.086276,miyabes,2008-02-04T01:53:18Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0006E-29X-2, 84.5 cm",NULL,212.958,213.105,212.958,213.105,"C0006E-29X-2, 86.0 cm",NULL,212.972,213.12,212.972,213.12,"C0006E-29X-2 WR, 84.5--86.0 cm",CKY000000000001122200,CARB,NULL,2,chesterf316,NULL,CKY,2008-01-03T08:34:51Z,NULL,NULL,NULL,NULL,0.05421,0.80838,0.10496,1/14/2008,kuriharar,2008-01-31T07:46:40Z
"C0006E-29X-2, 85.3 cm",NULL,212.966,213.113,212.966,213.113,"C0006E-29X-2, 85.3 cm",NULL,212.966,213.113,212.966,213.113,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3261614,2.717903,miyabes,2008-02-04T01:53:18Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0006E-29X-7, 0.0 cm",NULL,218.511,219.04,218.511,219.04,"C0006E-29X-7, 1.5 cm",NULL,218.525,219.055,218.525,219.055,"C0006E-29X-7 WR, 0.0--1.5 cm",CKY000000000001106100,CARB,NULL,2,arito316,NULL,CKY,2008-01-02T21:43:19Z,NULL,NULL,NULL,NULL,0.06074,0.77321,0.1359,1/14/2008,kuriharar,2008-01-31T07:46:40Z
"C0006E-29X-7, 0.7 cm",NULL,218.517,219.047,218.517,219.047,"C0006E-29X-7, 0.7 cm",NULL,218.517,219.047,218.517,219.047,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2601064,2.167466,miyabes,2008-02-04T01:53:19Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0006E-30X-1, 107.0 cm",NULL,221.351,221.4,221.351,221.4,"C0006E-30X-1, 108.5 cm",NULL,221.365,221.415,221.365,221.415,"C0006E-30X-1 WR, 107.0--108.5 cm",CKY000000000001137400,CARB,NULL,2,arito316,NULL,CKY,2008-01-03T19:52:03Z,NULL,NULL,NULL,NULL,0.05804,0.6006,0.16477,1/15/2008,kuriharar,2008-01-31T07:46:40Z
"C0006E-30X-1, 107.7 cm",NULL,221.357,221.407,221.357,221.407,"C0006E-30X-1, 107.7 cm",NULL,221.357,221.407,221.357,221.407,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.1813722,1.511375,miyabes,2008-02-04T01:53:20Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0006E-30X-3, 0.0 cm",NULL,223.024,223.155,223.024,223.155,"C0006E-30X-3, 1.5 cm",NULL,223.039,223.17,223.039,223.17,"C0006E-30X-3 WR, 0.0--1.5 cm",CKY000000000001134100,CARB,NULL,2,chesterf316,NULL,CKY,2008-01-03T15:00:07Z,NULL,NULL,NULL,NULL,0.06562,0.53245,0.05164,1/15/2008,kuriharar,2008-01-31T07:46:41Z
"C0006E-30X-3, 0.7 cm",NULL,223.031,223.162,223.031,223.162,"C0006E-30X-3, 0.7 cm",NULL,223.031,223.162,223.031,223.162,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.1243901,1.036543,miyabes,2008-02-04T01:53:20Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0006E-30X-8, 80.5 cm",NULL,229.199,229.629,229.199,229.629,"C0006E-30X-8, 82.0 cm",NULL,229.213,229.644,229.213,229.644,"C0006E-30X-8 WR, 80.5--82.0 cm",CKY000000000001137900,CARB,NULL,2,arito316,NULL,CKY,2008-01-03T20:19:22Z,NULL,NULL,NULL,NULL,0.06117,0.7424,0.05339,1/12/2008,kuriharar,2008-01-31T07:46:41Z
"C0006E-30X-8, 81.3 cm",NULL,229.206,229.637,229.206,229.637,"C0006E-30X-8, 81.3 cm",NULL,229.206,229.637,229.206,229.637,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2998983,2.499053,miyabes,2008-02-04T01:53:20Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0006E-31X-3, 0.0 cm",NULL,232.32,232.32,232.32,232.32,"C0006E-31X-3, 1.5 cm",NULL,232.335,232.335,232.335,232.335,"C0006E-31X-3 WR, 0.0--1.5 cm",CKY000000000001134600,CARB,NULL,2,chesterf316,NULL,CKY,2008-01-03T15:01:51Z,NULL,NULL,NULL,NULL,0.02665,0.25095,0.08595,1/15/2008,kuriharar,2008-01-31T07:46:41Z
"C0006E-31X-3, 0.7 cm",NULL,232.327,232.327,232.327,232.327,"C0006E-31X-3, 0.7 cm",NULL,232.327,232.327,232.327,232.327,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.1491363,1.242753,miyabes,2008-02-04T01:53:20Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0006E-31X-4, 65.0 cm",NULL,233.335,233.335,233.335,233.335,"C0006E-31X-4, 66.5 cm",NULL,233.35,233.35,233.35,233.35,"C0006E-31X-4 WR, 65.0--66.5 cm",CKY000000000001138600,CARB,NULL,2,arito316,NULL,CKY,2008-01-03T22:32:55Z,NULL,NULL,NULL,NULL,0.05354,0.60895,0.2769,1/15/2008,kuriharar,2008-01-31T07:46:41Z
"C0006E-31X-4, 65.8 cm",NULL,233.343,233.343,233.343,233.343,"C0006E-31X-4, 65.8 cm",NULL,233.343,233.343,233.343,233.343,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2146459,1.788644,miyabes,2008-02-04T01:53:21Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0006E-32X-4, 0.0 cm",NULL,243.21,243.21,243.21,243.21,"C0006E-32X-4, 1.5 cm",NULL,243.225,243.225,243.225,243.225,"C0006E-32X-4 WR, 0.0--1.5 cm",CKY000000000001135300,CARB,NULL,2,chesterf316,NULL,CKY,2008-01-03T15:03:35Z,NULL,NULL,NULL,NULL,0.07476,1.08293,0.25563,1/12/2008,kuriharar,2008-01-31T07:46:42Z
"C0006E-32X-4, 0.7 cm",NULL,243.217,243.217,243.217,243.217,"C0006E-32X-4, 0.7 cm",NULL,243.217,243.217,243.217,243.217,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3704572,3.08702,miyabes,2008-02-04T01:53:21Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0006E-32X-5, 23.0 cm",NULL,243.82,243.82,243.82,243.82,"C0006E-32X-5, 24.5 cm",NULL,243.835,243.835,243.835,243.835,"C0006E-32X-5 WR, 23.0--24.5 cm",CKY000000000001143300,CARB,NULL,2,arito316,NULL,CKY,2008-01-04T02:59:53Z,NULL,NULL,NULL,NULL,0.066,0.58784,0.15224,1/15/2008,kuriharar,2008-01-31T07:46:42Z
"C0006E-32X-5, 23.7 cm",NULL,243.827,243.827,243.827,243.827,"C0006E-32X-5, 23.7 cm",NULL,243.827,243.827,243.827,243.827,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.1518835,1.265645,miyabes,2008-02-04T01:53:21Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0006E-32X-5, 91.5 cm",NULL,244.505,244.505,244.505,244.505,"C0006E-32X-5, 93.0 cm",NULL,244.52,244.52,244.52,244.52,"C0006E-32X-5 WR, 91.5--93.0 cm",CKY000000000001144300,CARB,NULL,2,chesterf316,NULL,CKY,2008-01-04T04:09:40Z,NULL,NULL,NULL,NULL,0.05293,0.5053,0.20358,1/15/2008,kuriharar,2008-01-31T07:46:42Z
"C0006E-32X-5, 92.3 cm",NULL,244.513,244.513,244.513,244.513,"C0006E-32X-5, 92.3 cm",NULL,244.513,244.513,244.513,244.513,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.1098518,0.915395,miyabes,2008-02-04T01:53:21Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0006E-32X-6, 18.5 cm",NULL,245.19,245.19,245.19,245.19,"C0006E-32X-6, 20.0 cm",NULL,245.205,245.205,245.205,245.205,"C0006E-32X-6 WR, 18.5--20.0 cm",CKY000000000001147400,CARB,NULL,2,chesterf316,NULL,CKY,2008-01-04T05:06:52Z,NULL,NULL,NULL,NULL,0.05454,0.7562,0.20729,1/12/2008,kuriharar,2008-01-31T07:46:42Z
"C0006E-32X-6, 19.2 cm",NULL,245.197,245.197,245.197,245.197,"C0006E-32X-6, 19.2 cm",NULL,245.197,245.197,245.197,245.197,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2606828,2.172269,miyabes,2008-02-04T01:53:22Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0006E-34X-3, 94.0 cm",NULL,262.09,262.09,262.09,262.09,"C0006E-34X-3, 95.5 cm",NULL,262.105,262.105,262.105,262.105,"C0006E-34X-3 WR, 94.0--95.5 cm",CKY000000000001150100,CARB,NULL,2,chesterf316,NULL,CKY,2008-01-04T10:17:21Z,NULL,NULL,NULL,NULL,0.05353,0.58896,0.15422,1/12/2008,kuriharar,2008-01-31T07:46:43Z
"C0006E-34X-3, 94.7 cm",NULL,262.097,262.097,262.097,262.097,"C0006E-34X-3, 94.7 cm",NULL,262.097,262.097,262.097,262.097,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2014546,1.678721,miyabes,2008-02-04T01:53:22Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0006E-34X-4, 44.0 cm",NULL,263.01,263.01,263.01,263.01,"C0006E-34X-4, 45.5 cm",NULL,263.025,263.025,263.025,263.025,"C0006E-34X-4 WR, 44.0--45.5 cm",CKY000000000001150800,CARB,NULL,2,chesterf316,NULL,CKY,2008-01-04T10:34:12Z,NULL,NULL,NULL,NULL,0.05039,0.7489,0.16338,1/12/2008,kuriharar,2008-01-31T07:46:43Z
"C0006E-34X-4, 44.7 cm",NULL,263.017,263.017,263.017,263.017,"C0006E-34X-4, 44.7 cm",NULL,263.017,263.017,263.017,263.017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3068696,2.557144,miyabes,2008-02-04T01:53:22Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0006E-34X-5, 0.0 cm",NULL,263.615,263.615,263.615,263.615,"C0006E-34X-5, 1.5 cm",NULL,263.63,263.63,263.63,263.63,"C0006E-34X-5 WR, 0.0--1.5 cm",CKY000000000001136300,CARB,NULL,2,arito316,NULL,CKY,2008-01-03T18:32:21Z,NULL,NULL,NULL,NULL,0.05272,0.61586,0.07557,1/12/2008,kuriharar,2008-01-31T07:46:43Z
"C0006E-34X-5, 0.7 cm",NULL,263.622,263.622,263.622,263.622,"C0006E-34X-5, 0.7 cm",NULL,263.622,263.622,263.622,263.622,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2146149,1.788386,miyabes,2008-02-04T01:53:22Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0006E-35X-2, 0.0 cm",NULL,268.69,268.69,268.69,268.69,"C0006E-35X-2, 1.5 cm",NULL,268.705,268.705,268.705,268.705,"C0006E-35X-2 WR, 0.0--1.5 cm",CKY000000000001139200,CARB,NULL,2,arito316,NULL,CKY,2008-01-03T22:52:41Z,NULL,NULL,NULL,NULL,0.03357,0.42158,0.12727,1/14/2008,kuriharar,2008-01-31T07:46:43Z
"C0006E-35X-2, 0.7 cm",NULL,268.697,268.697,268.697,268.697,"C0006E-35X-2, 0.7 cm",NULL,268.697,268.697,268.697,268.697,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2472416,2.060264,miyabes,2008-02-04T01:53:23Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0006E-35X-3, 118.0 cm",NULL,270.235,270.235,270.235,270.235,"C0006E-35X-3, 119.5 cm",NULL,270.25,270.25,270.25,270.25,"C0006E-35X-3 WR, 118.0--119.5 cm",CKY000000000001160900,CARB,NULL,2,arito316,NULL,CKY,2008-01-04T16:45:21Z,NULL,NULL,NULL,NULL,0.04234,0.62463,0.0752,1/12/2008,kuriharar,2008-01-31T07:46:44Z
"C0006E-35X-3, 118.8 cm",NULL,270.243,270.243,270.243,270.243,"C0006E-35X-3, 118.8 cm",NULL,270.243,270.243,270.243,270.243,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.238598,1.988237,miyabes,2008-02-04T01:53:23Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0006E-35X-4, 10.0 cm",NULL,270.56,270.56,270.56,270.56,"C0006E-35X-4, 11.5 cm",NULL,270.575,270.575,270.575,270.575,"C0006E-35X-4 WR, 10.0--11.5 cm",CKY000000000001162400,CARB,NULL,2,arito316,NULL,CKY,2008-01-04T16:50:48Z,NULL,NULL,NULL,NULL,0.05103,0.66142,0.06503,1/14/2008,kuriharar,2008-01-31T07:46:44Z
"C0006E-35X-4, 10.8 cm",NULL,270.568,270.568,270.568,270.568,"C0006E-35X-4, 10.8 cm",NULL,270.568,270.568,270.568,270.568,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2682589,2.235402,miyabes,2008-02-04T01:53:23Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0006E-36X-1, 100.0 cm",NULL,278.292,278.33,278.292,278.33,"C0006E-36X-1, 101.5 cm",NULL,278.306,278.345,278.306,278.345,"C0006E-36X-1 WR, 100.0--101.5 cm",CKY000000000001165000,CARB,NULL,2,arito316,NULL,CKY,2008-01-04T19:44:32Z,NULL,NULL,NULL,NULL,0.05026,0.71414,0.11236,1/14/2008,kuriharar,2008-01-31T07:46:44Z
"C0006E-36X-1, 100.8 cm",NULL,278.299,278.338,278.299,278.338,"C0006E-36X-1, 100.8 cm",NULL,278.299,278.338,278.299,278.338,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2766953,2.305702,miyabes,2008-02-04T01:53:23Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0006E-36X-4, 0.0 cm",NULL,281.393,281.555,281.393,281.555,"C0006E-36X-4, 1.5 cm",NULL,281.407,281.57,281.407,281.57,"C0006E-36X-4 WR, 0.0--1.5 cm",CKY000000000001154000,CARB,NULL,2,chesterf316,NULL,CKY,2008-01-04T10:58:16Z,NULL,NULL,NULL,NULL,0.06873,0.81881,0.15723,1/14/2008,kuriharar,2008-01-31T07:46:44Z
"C0006E-36X-4, 0.7 cm",NULL,281.399,281.562,281.399,281.562,"C0006E-36X-4, 0.7 cm",NULL,281.399,281.562,281.399,281.562,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2658221,2.215095,miyabes,2008-02-04T01:53:24Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0006E-37X-2, 78.5 cm",NULL,289.03,289.03,289.03,289.03,"C0006E-37X-2, 80.0 cm",NULL,289.045,289.045,289.045,289.045,"C0006E-37X-2 WR, 78.5--80.0 cm",CKY000000000001167600,CARB,NULL,2,arito316,NULL,CKY,2008-01-04T22:05:16Z,NULL,NULL,NULL,NULL,0.06611,0.8936,0.0765,1/12/2008,kuriharar,2008-01-31T07:46:45Z
"C0006E-37X-2, 79.3 cm",NULL,289.038,289.038,289.038,289.038,"C0006E-37X-2, 79.3 cm",NULL,289.038,289.038,289.038,289.038,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3533653,2.944593,miyabes,2008-02-04T01:53:24Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0006E-37X-4, 18.5 cm",NULL,291.25,291.25,291.25,291.25,"C0006E-37X-4, 20.0 cm",NULL,291.265,291.265,291.265,291.265,"C0006E-37X-4 WR, 18.5--20.0 cm",CKY000000000001169400,CARB,NULL,2,arito316,NULL,CKY,2008-01-04T23:15:08Z,NULL,NULL,NULL,NULL,0.04983,0.71524,0.19461,1/12/2008,kuriharar,2008-01-31T07:46:45Z
"C0006E-37X-4, 19.2 cm",NULL,291.257,291.257,291.257,291.257,"C0006E-37X-4, 19.2 cm",NULL,291.257,291.257,291.257,291.257,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2415052,2.012463,miyabes,2008-02-04T01:53:24Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0006E-37X-4, 58.0 cm",NULL,291.645,291.645,291.645,291.645,"C0006E-37X-4, 59.5 cm",NULL,291.66,291.66,291.66,291.66,"C0006E-37X-4 WR, 58.0--59.5 cm",CKY000000000001168600,CARB,NULL,2,arito316,NULL,CKY,2008-01-04T22:31:44Z,NULL,NULL,NULL,NULL,0.06645,0.53883,0.07142,1/12/2008,kuriharar,2008-01-31T07:46:45Z
"C0006E-37X-4, 58.7 cm",NULL,291.652,291.652,291.652,291.652,"C0006E-37X-4, 58.7 cm",NULL,291.652,291.652,291.652,291.652,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.06203579,0.5169442,miyabes,2008-02-04T01:53:24Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0006E-37X-5, 0.0 cm",NULL,292.115,292.115,292.115,292.115,"C0006E-37X-5, 1.5 cm",NULL,292.13,292.13,292.13,292.13,"C0006E-37X-5 WR, 0.0--1.5 cm",CKY000000000001154500,CARB,NULL,2,chesterf316,NULL,CKY,2008-01-04T10:59:47Z,NULL,NULL,NULL,NULL,0.04597,0.59766,0.14695,1/12/2008,kuriharar,2008-01-31T07:46:45Z
"C0006E-37X-5, 0.7 cm",NULL,292.122,292.122,292.122,292.122,"C0006E-37X-5, 0.7 cm",NULL,292.122,292.122,292.122,292.122,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2011478,1.676165,miyabes,2008-02-04T01:53:24Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0006E-38X-2, 0.0 cm",NULL,296.695,296.695,296.695,296.695,"C0006E-38X-2, 1.5 cm",NULL,296.71,296.71,296.71,296.71,"C0006E-38X-2 WR, 0.0--1.5 cm",CKY000000000001158900,CARB,NULL,2,arito316,NULL,CKY,2008-01-04T15:31:41Z,NULL,NULL,NULL,NULL,0.04375,0.35071,0.10155,1/12/2008,kuriharar,2008-01-31T07:46:46Z
"C0006E-38X-2, 0.7 cm",NULL,296.702,296.702,296.702,296.702,"C0006E-38X-2, 0.7 cm",NULL,296.702,296.702,296.702,296.702,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.05134913,0.4278923,miyabes,2008-02-04T01:53:25Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0006E-39X-3, 71.0 cm",NULL,309.182,309.36,309.182,309.36,"C0006E-39X-3, 72.5 cm",NULL,309.196,309.375,309.196,309.375,"C0006E-39X-3 WR, 71.0--72.5 cm",CKY000000000001171100,CARB,NULL,2,arito316,NULL,CKY,2008-01-05T02:42:15Z,NULL,NULL,NULL,NULL,0.05579,0.48039,0.08192,1/18/2008,kuriharar,2008-01-31T07:46:46Z
"C0006E-39X-3, 71.7 cm",NULL,309.189,309.367,309.189,309.367,"C0006E-39X-3, 71.7 cm",NULL,309.189,309.367,309.189,309.367,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.112364,0.9363295,miyabes,2008-02-04T01:53:25Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0006E-39X-4, 0.0 cm",NULL,309.49,309.685,309.49,309.685,"C0006E-39X-4, 1.5 cm",NULL,309.505,309.7,309.505,309.7,"C0006E-39X-4 WR, 0.0--1.5 cm",CKY000000000001158400,CARB,NULL,2,arito316,NULL,CKY,2008-01-04T15:21:42Z,NULL,NULL,NULL,NULL,0.05159,0.85692,0.16487,1/12/2008,kuriharar,2008-01-31T07:46:46Z
"C0006E-39X-4, 0.7 cm",NULL,309.497,309.692,309.497,309.692,"C0006E-39X-4, 0.7 cm",NULL,309.497,309.692,309.497,309.692,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3270518,2.725323,miyabes,2008-02-04T01:53:25Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0006E-39X-CC, 31.0 cm",NULL,315.164,315.66,315.164,315.66,"C0006E-39X-CC, 33.0 cm",NULL,315.183,315.68,315.183,315.68,"C0006E-39X-CC WR, 31.0--33.0 cm",CKY000000000001175800,CARB,NULL,2,chesterf316,NULL,CKY,2008-01-05T06:29:58Z,NULL,NULL,NULL,NULL,0.05031,0.7691,0.2176,1/12/2008,kuriharar,2008-01-31T07:46:47Z
"C0006E-39X-CC, 32.0 cm",NULL,315.173,315.67,315.173,315.67,"C0006E-39X-CC, 32.0 cm",NULL,315.173,315.67,315.173,315.67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3297636,2.74792,miyabes,2008-02-04T01:53:25Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0006E-40X-7, 0.0 cm",NULL,322.01,322.01,322.01,322.01,"C0006E-40X-7, 1.5 cm",NULL,322.025,322.025,322.025,322.025,"C0006E-40X-7 WR, 0.0--1.5 cm",CKY000000000001163800,CARB,NULL,2,arito316,NULL,CKY,2008-01-04T19:00:04Z,NULL,NULL,NULL,NULL,0.05432,0.61716,0.2062,1/14/2008,kuriharar,2008-01-31T07:46:47Z
"C0006E-40X-7, 0.7 cm",NULL,322.017,322.017,322.017,322.017,"C0006E-40X-7, 0.7 cm",NULL,322.017,322.017,322.017,322.017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.1891259,1.575986,miyabes,2008-02-04T01:53:26Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0006E-40X-8, 60.0 cm",NULL,323.01,323.01,323.01,323.01,"C0006E-40X-8, 61.5 cm",NULL,323.025,323.025,323.025,323.025,"C0006E-40X-8 WR, 60.0--61.5 cm",CKY000000000001188400,CARB,NULL,2,arito316,NULL,CKY,2008-01-05T17:44:05Z,NULL,NULL,NULL,NULL,0.04547,0.44618,0.18441,1/14/2008,kuriharar,2008-01-31T07:46:47Z
"C0006E-40X-8, 60.8 cm",NULL,323.018,323.018,323.018,323.018,"C0006E-40X-8, 60.8 cm",NULL,323.018,323.018,323.018,323.018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3087752,2.573024,miyabes,2008-02-04T01:53:27Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0006E-41X-4, 0.0 cm",NULL,328.825,328.825,328.825,328.825,"C0006E-41X-4, 1.5 cm",NULL,328.84,328.84,328.84,328.84,"C0006E-41X-4 WR, 0.0--1.5 cm",CKY000000000001167000,CARB,NULL,2,arito316,NULL,CKY,2008-01-04T21:44:40Z,NULL,NULL,NULL,NULL,0.06758,0.95176,0.11177,1/12/2008,kuriharar,2008-01-31T07:46:47Z
"C0006E-41X-4, 0.7 cm",NULL,328.832,328.832,328.832,328.832,"C0006E-41X-4, 0.7 cm",NULL,328.832,328.832,328.832,328.832,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.1344689,1.120529,miyabes,2008-02-04T01:53:27Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0006E-42X-5, 0.0 cm",NULL,339.344,339.575,339.344,339.575,"C0006E-42X-5, 1.5 cm",NULL,339.358,339.59,339.358,339.59,"C0006E-42X-5 WR, 0.0--1.5 cm",CKY000000000001170100,CARB,NULL,2,arito316,NULL,CKY,2008-01-05T02:25:11Z,NULL,NULL,NULL,NULL,0.04851,0.96138,0.13788,1/12/2008,kuriharar,2008-01-31T07:46:48Z
"C0006E-42X-5, 0.7 cm",NULL,339.351,339.582,339.351,339.582,"C0006E-42X-5, 0.7 cm",NULL,339.351,339.582,339.351,339.582,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6020838,5.017164,miyabes,2008-02-04T01:53:27Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0006E-42X-8, 56.5 cm",NULL,342.957,343.355,342.957,343.355,"C0006E-42X-8, 58.0 cm",NULL,342.972,343.37,342.972,343.37,"C0006E-42X-8 WR, 56.5--58.0 cm",CKY000000000001201500,CARB,NULL,2,arito316,NULL,CKY,2008-01-06T02:37:34Z,NULL,NULL,NULL,NULL,0.05359,0.90888,0.13054,1/12/2008,kuriharar,2008-01-31T07:46:48Z
"C0006E-42X-8, 57.2 cm",NULL,342.964,343.362,342.964,343.362,"C0006E-42X-8, 57.2 cm",NULL,342.964,343.362,342.964,343.362,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5626141,4.688263,miyabes,2008-02-04T01:53:27Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0006E-43X-5, 0.0 cm",NULL,349.11,349.11,349.11,349.11,"C0006E-43X-5, 1.5 cm",NULL,349.125,349.125,349.125,349.125,"C0006E-43X-5 WR, 0.0--1.5 cm",CKY000000000001189300,CARB,NULL,2,arito316,NULL,CKY,2008-01-05T18:14:23Z,NULL,NULL,NULL,NULL,0.0497,0.71777,0.108,1/12/2008,kuriharar,2008-01-31T07:46:48Z
"C0006E-43X-5, 0.7 cm",NULL,349.117,349.117,349.117,349.117,"C0006E-43X-5, 0.7 cm",NULL,349.117,349.117,349.117,349.117,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3066112,2.554991,miyabes,2008-02-04T01:53:28Z,NULL,NULL,NULL,NULL,NULL,NULL
"C0006E-44X-5, 0.0 cm",NULL,358.715,358.99,358.715,358.99,"C0006E-44X-5, 1.5 cm",NULL,358.729,359.005,358.729,359.005,"C0006E-44X-5 WR, 0.0--1.5 cm",CKY000000000001189700,CARB,NULL,2,arito316,NULL,CKY,2008-01-05T18:37:18Z,NULL,NULL,NULL,NULL,0.05401,0.65447,0.09685,1/14/2008,kuriharar,2008-01-31T07:46:48Z
