Top Core Depth [],Top Drilling depth below sea floor [m DSF],Top Mud depth below sea floor [m MSF],Top Wireline log depth below sea floor [m WSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],Bottom Mud depth below sea floor [m MSF],Bottom Wireline log depth below sea floor [m WSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,"bulk CNS analysis; sample, section::inorganic carbon content: carbonate analyzer [wt%]::number","bulk CNS analysis; sample, section::CaCO3 content: from inorganic carbon content [wt%]::number","bulk CNS analysis; sample, section::registerer","bulk CNS analysis; sample, section::registration time-stamp","bulk CNS analysis; sample, cuttings::series number of mud logging::number","bulk CNS analysis; sample, cuttings::inorganic carbon content: carbonate analyzer [wt%]::number","bulk CNS analysis; sample, cuttings::CaCO3 content: from inorganic carbon content [wt%]::number","bulk CNS analysis; sample, cuttings::registerer","bulk CNS analysis; sample, cuttings::registration time-stamp","bulk CNS analysis::nitrogen content: EA, bulk [wt%]::number","bulk CNS analysis::total carbon content: EA, bulk [wt%]::number","bulk CNS analysis::measurement date-time: EA, bulk::text",bulk CNS analysis::registerer,bulk CNS analysis::registration time-stamp
NULL,NULL,C0009A;1197.700,NULL,1197.7,NULL,NULL,1197.7,NULL,NULL,C0009A;1202.700,NULL,1202.7,NULL,NULL,1202.7,C0009A-108SMW W,CKY000000000001956600,CARB,NULL,10,togashi,NULL,CKY,2009-07-06T13:13:31Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.11248,8.56404,7/13/2009,moriyas,2009-07-13T19:37:10Z
NULL,NULL,C0009A;1197.700,NULL,1197.7,NULL,NULL,1197.7,NULL,NULL,C0009A;1197.700,NULL,1197.7,NULL,NULL,1197.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.7752,14.7927,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1202.700,NULL,1202.7,NULL,NULL,1202.7,NULL,NULL,C0009A;1207.700,NULL,1207.7,NULL,NULL,1207.7,C0009A-109SMW W,CKY000000000001975200,CARB,NULL,10,togashi,NULL,CKY,2009-07-07T18:17:40Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.10805,7.96442,7/13/2009,moriyas,2009-07-13T19:37:10Z
NULL,NULL,C0009A;1202.700,NULL,1202.7,NULL,NULL,1202.7,NULL,NULL,C0009A;1202.700,NULL,1202.7,NULL,NULL,1202.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.9142,15.951,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1207.700,NULL,1207.7,NULL,NULL,1207.7,NULL,NULL,C0009A;1212.700,NULL,1212.7,NULL,NULL,1212.7,C0009A-110SMW W,CKY000000000001956900,CARB,NULL,10,togashi,NULL,CKY,2009-07-06T13:14:27Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.08904,5.00142,7/16/2009,kawamuras,2009-07-16T18:29:16Z
NULL,NULL,C0009A;1207.700,NULL,1207.7,NULL,NULL,1207.7,NULL,NULL,C0009A;1207.700,NULL,1207.7,NULL,NULL,1207.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.8616,15.5127,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1212.700,NULL,1212.7,NULL,NULL,1212.7,NULL,NULL,C0009A;1217.700,NULL,1217.7,NULL,NULL,1217.7,C0009A-111SMW W,CKY000000000001965900,CARB,NULL,10,mukoyoshih,NULL,CKY,2009-07-07T03:46:20Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.09668,6.52973,7/13/2009,moriyas,2009-07-13T19:37:10Z
NULL,NULL,C0009A;1212.700,NULL,1212.7,NULL,NULL,1212.7,NULL,NULL,C0009A;1212.700,NULL,1212.7,NULL,NULL,1212.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.9308,16.0894,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1217.700,NULL,1217.7,NULL,NULL,1217.7,NULL,NULL,C0009A;1222.700,NULL,1222.7,NULL,NULL,1222.7,C0009A-112SMW W,CKY000000000001975500,CARB,NULL,10,togashi,NULL,CKY,2009-07-07T18:18:19Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.08779,5.96096,7/13/2009,moriyas,2009-07-13T19:37:11Z
NULL,NULL,C0009A;1217.700,NULL,1217.7,NULL,NULL,1217.7,NULL,NULL,C0009A;1217.700,NULL,1217.7,NULL,NULL,1217.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.9468,16.2227,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1222.700,NULL,1222.7,NULL,NULL,1222.7,NULL,NULL,C0009A;1227.700,NULL,1227.7,NULL,NULL,1227.7,C0009A-114SMW W,CKY000000000001976400,CARB,NULL,10,togashi,NULL,CKY,2009-07-07T20:52:21Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.09376,5.75898,7/13/2009,moriyas,2009-07-13T19:37:11Z
NULL,NULL,C0009A;1222.700,NULL,1222.7,NULL,NULL,1222.7,NULL,NULL,C0009A;1222.700,NULL,1222.7,NULL,NULL,1222.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.8825,15.6869,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1227.700,NULL,1227.7,NULL,NULL,1227.7,NULL,NULL,C0009A;1232.700,NULL,1232.7,NULL,NULL,1232.7,C0009A-115SMW W,CKY000000000001976700,CARB,NULL,10,togashi,NULL,CKY,2009-07-07T20:53:03Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.09007,6.14193,7/13/2009,moriyas,2009-07-13T19:37:11Z
NULL,NULL,C0009A;1227.700,NULL,1227.7,NULL,NULL,1227.7,NULL,NULL,C0009A;1227.700,NULL,1227.7,NULL,NULL,1227.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.8906,15.7544,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1232.700,NULL,1232.7,NULL,NULL,1232.7,NULL,NULL,C0009A;1237.700,NULL,1237.7,NULL,NULL,1237.7,C0009A-116SMW W,CKY000000000001957200,CARB,NULL,10,togashi,NULL,CKY,2009-07-06T13:15:19Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.09113,5.88164,7/13/2009,moriyas,2009-07-13T19:37:11Z
NULL,NULL,C0009A;1232.700,NULL,1232.7,NULL,NULL,1232.7,NULL,NULL,C0009A;1232.700,NULL,1232.7,NULL,NULL,1232.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.7262,14.3844,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1237.700,NULL,1237.7,NULL,NULL,1237.7,NULL,NULL,C0009A;1242.700,NULL,1242.7,NULL,NULL,1242.7,C0009A-117SMW W,CKY000000000001981200,CARB,NULL,10,ushiromurah,NULL,CKY,2009-07-08T06:54:25Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.08563,4.53156,7/11/2009,kuriharar,2010-09-28T08:38:59Z
NULL,NULL,C0009A;1237.700,NULL,1237.7,NULL,NULL,1237.7,NULL,NULL,C0009A;1237.700,NULL,1237.7,NULL,NULL,1237.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.701,14.1744,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1242.700,NULL,1242.7,NULL,NULL,1242.7,NULL,NULL,C0009A;1247.700,NULL,1247.7,NULL,NULL,1247.7,C0009A-118SMW W,CKY000000000001959900,CARB,NULL,10,togashi,NULL,CKY,2009-07-06T21:07:27Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.08998,5.63724,7/13/2009,moriyas,2009-07-13T19:56:54Z
NULL,NULL,C0009A;1242.700,NULL,1242.7,NULL,NULL,1242.7,NULL,NULL,C0009A;1242.700,NULL,1242.7,NULL,NULL,1242.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.7509,14.5902,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1247.700,NULL,1247.7,NULL,NULL,1247.7,NULL,NULL,C0009A;1252.700,NULL,1252.7,NULL,NULL,1252.7,C0009A-119SMW W,CKY000000000001982400,CARB,NULL,10,kawamuras,NULL,CKY,2009-07-08T07:47:07Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.07886,4.43784,7/13/2009,moriyas,2009-07-13T19:37:11Z
NULL,NULL,C0009A;1247.700,NULL,1247.7,NULL,NULL,1247.7,NULL,NULL,C0009A;1247.700,NULL,1247.7,NULL,NULL,1247.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.7895,14.9119,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1252.700,NULL,1252.7,NULL,NULL,1252.7,NULL,NULL,C0009A;1257.700,NULL,1257.7,NULL,NULL,1257.7,C0009A-120SMW W,CKY000000000001957500,CARB,NULL,10,togashi,NULL,CKY,2009-07-06T13:16:09Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.07466,3.84093,7/11/2009,kuriharar,2010-09-28T08:39:00Z
NULL,NULL,C0009A;1252.700,NULL,1252.7,NULL,NULL,1252.7,NULL,NULL,C0009A;1252.700,NULL,1252.7,NULL,NULL,1252.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.7031,14.1919,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1257.700,NULL,1257.7,NULL,NULL,1257.7,NULL,NULL,C0009A;1262.700,NULL,1262.7,NULL,NULL,1262.7,C0009A-121SMW W,CKY000000000001960200,CARB,NULL,10,togashi,NULL,CKY,2009-07-06T21:08:25Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.07195,3.34186,7/11/2009,kuriharar,2010-09-28T08:39:00Z
NULL,NULL,C0009A;1257.700,NULL,1257.7,NULL,NULL,1257.7,NULL,NULL,C0009A;1257.700,NULL,1257.7,NULL,NULL,1257.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.6236,13.5295,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1262.700,NULL,1262.7,NULL,NULL,1262.7,NULL,NULL,C0009A;1267.700,NULL,1267.7,NULL,NULL,1267.7,C0009A-122SMW W,CKY000000000001977000,CARB,NULL,10,togashi,NULL,CKY,2009-07-07T20:53:45Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0758,3.37121,7/11/2009,kuriharar,2010-09-28T08:39:00Z
NULL,NULL,C0009A;1262.700,NULL,1262.7,NULL,NULL,1262.7,NULL,NULL,C0009A;1262.700,NULL,1262.7,NULL,NULL,1262.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.5968,13.3061,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1267.700,NULL,1267.7,NULL,NULL,1267.7,NULL,NULL,C0009A;1272.700,NULL,1272.7,NULL,NULL,1272.7,C0009A-123SMW W,CKY000000000001967200,CARB,NULL,10,ushiromurah,NULL,CKY,2009-07-07T06:32:56Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.07528,3.27716,7/11/2009,kuriharar,2010-09-28T08:39:00Z
NULL,NULL,C0009A;1267.700,NULL,1267.7,NULL,NULL,1267.7,NULL,NULL,C0009A;1267.700,NULL,1267.7,NULL,NULL,1267.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.573,13.1078,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1272.700,NULL,1272.7,NULL,NULL,1272.7,NULL,NULL,C0009A;1277.700,NULL,1277.7,NULL,NULL,1277.7,C0009A-124SMW W,CKY000000000001967400,CARB,NULL,10,ushiromurah,NULL,CKY,2009-07-07T06:34:29Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.07378,3.31458,7/11/2009,kuriharar,2010-09-28T08:39:00Z
NULL,NULL,C0009A;1272.700,NULL,1272.7,NULL,NULL,1272.7,NULL,NULL,C0009A;1272.700,NULL,1272.7,NULL,NULL,1272.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.5417,12.847,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1277.700,NULL,1277.7,NULL,NULL,1277.7,NULL,NULL,C0009A;1282.700,NULL,1282.7,NULL,NULL,1282.7,C0009A-125SMW W,CKY000000000001956300,CARB,NULL,10,mukoyoshih,NULL,CKY,2009-07-06T09:35:36Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.07855,3.22862,7/11/2009,kuriharar,2010-09-28T08:39:00Z
NULL,NULL,C0009A;1277.700,NULL,1277.7,NULL,NULL,1277.7,NULL,NULL,C0009A;1277.700,NULL,1277.7,NULL,NULL,1277.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.5744,13.1195,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1282.700,NULL,1282.7,NULL,NULL,1282.7,NULL,NULL,C0009A;1287.700,NULL,1287.7,NULL,NULL,1287.7,C0009A-126SMW W,CKY000000000001966200,CARB,NULL,10,mukoyoshih,NULL,CKY,2009-07-07T03:47:18Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.07572,2.98834,7/11/2009,kuriharar,2010-09-28T08:39:00Z
NULL,NULL,C0009A;1282.700,NULL,1282.7,NULL,NULL,1282.7,NULL,NULL,C0009A;1282.700,NULL,1282.7,NULL,NULL,1282.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.4732,12.2762,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1287.700,NULL,1287.7,NULL,NULL,1287.7,NULL,NULL,C0009A;1292.700,NULL,1292.7,NULL,NULL,1292.7,C0009A-127SMW W,CKY000000000001989800,CARB,NULL,10,ushiromurah,NULL,CKY,2009-07-09T02:10:33Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.06919,2.91561,7/13/2009,moriyas,2009-07-13T19:37:11Z
NULL,NULL,C0009A;1287.700,NULL,1287.7,NULL,NULL,1287.7,NULL,NULL,C0009A;1287.700,NULL,1287.7,NULL,NULL,1287.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.4752,12.2928,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1292.700,NULL,1292.7,NULL,NULL,1292.7,NULL,NULL,C0009A;1297.700,NULL,1297.7,NULL,NULL,1297.7,C0009A-128SMW W,CKY000000000001968400,CARB,NULL,10,kawamuras,NULL,CKY,2009-07-07T07:56:04Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.07152,2.7432,7/11/2009,kuriharar,2010-09-28T08:39:00Z
NULL,NULL,C0009A;1292.700,NULL,1292.7,NULL,NULL,1292.7,NULL,NULL,C0009A;1292.700,NULL,1292.7,NULL,NULL,1292.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.4588,12.1562,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1297.700,NULL,1297.7,NULL,NULL,1297.7,NULL,NULL,C0009A;1302.700,NULL,1302.7,NULL,NULL,1302.7,C0009A-129SMW W,CKY000000000001968600,CARB,NULL,10,kawamuras,NULL,CKY,2009-07-07T07:56:04Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0706,2.83127,7/11/2009,kuriharar,2010-09-28T08:39:00Z
NULL,NULL,C0009A;1297.700,NULL,1297.7,NULL,NULL,1297.7,NULL,NULL,C0009A;1297.700,NULL,1297.7,NULL,NULL,1297.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.5047,12.5387,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1302.700,NULL,1302.7,NULL,NULL,1302.7,NULL,NULL,C0009A;1307.700,NULL,1307.7,NULL,NULL,1307.7,C0009A-130SMW W,CKY000000000001964100,CARB,NULL,10,ushiromurah,NULL,CKY,2009-07-07T02:08:01Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.06739,2.82658,7/11/2009,kuriharar,2010-09-28T08:39:00Z
NULL,NULL,C0009A;1302.700,NULL,1302.7,NULL,NULL,1302.7,NULL,NULL,C0009A;1302.700,NULL,1302.7,NULL,NULL,1302.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.5233,12.6937,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1307.700,NULL,1307.7,NULL,NULL,1307.7,NULL,NULL,C0009A;1312.700,NULL,1312.7,NULL,NULL,1312.7,C0009A-131SMW W,CKY000000000001959200,CARB,NULL,10,nishimuram,NULL,CKY,2009-07-06T17:11:06Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.06943,2.77083,7/11/2009,kuriharar,2010-09-28T08:39:00Z
NULL,NULL,C0009A;1307.700,NULL,1307.7,NULL,NULL,1307.7,NULL,NULL,C0009A;1307.700,NULL,1307.7,NULL,NULL,1307.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.4874,12.3945,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1312.700,NULL,1312.7,NULL,NULL,1312.7,NULL,NULL,C0009A;1317.700,NULL,1317.7,NULL,NULL,1317.7,C0009A-132SMW W,CKY000000000001988100,CARB,NULL,10,ushiromurah,NULL,CKY,2009-07-09T00:43:29Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.06507,2.8701,7/13/2009,moriyas,2009-07-13T19:37:11Z
NULL,NULL,C0009A;1312.700,NULL,1312.7,NULL,NULL,1312.7,NULL,NULL,C0009A;1312.700,NULL,1312.7,NULL,NULL,1312.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.6277,13.5636,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1317.700,NULL,1317.7,NULL,NULL,1317.7,NULL,NULL,C0009A;1322.700,NULL,1322.7,NULL,NULL,1322.7,C0009A-134SMW W,CKY000000000001964400,CARB,NULL,10,ushiromurah,NULL,CKY,2009-07-07T02:09:50Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.06772,2.92056,7/11/2009,kuriharar,2010-09-28T08:39:00Z
NULL,NULL,C0009A;1317.700,NULL,1317.7,NULL,NULL,1317.7,NULL,NULL,C0009A;1317.700,NULL,1317.7,NULL,NULL,1317.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.6747,13.9553,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1322.700,NULL,1322.7,NULL,NULL,1322.7,NULL,NULL,C0009A;1327.700,NULL,1327.7,NULL,NULL,1327.7,C0009A-135SMW W,CKY000000000001956000,CARB,NULL,10,mukoyoshih,NULL,CKY,2009-07-06T09:34:14Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.06605,2.83125,7/11/2009,kuriharar,2010-09-28T08:39:00Z
NULL,NULL,C0009A;1322.700,NULL,1322.7,NULL,NULL,1322.7,NULL,NULL,C0009A;1322.700,NULL,1322.7,NULL,NULL,1322.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.7885,14.9036,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1327.700,NULL,1327.7,NULL,NULL,1327.7,NULL,NULL,C0009A;1332.700,NULL,1332.7,NULL,NULL,1332.7,C0009A-136SMW W,CKY000000000001947700,CARB,NULL,10,nishimuram,NULL,CKY,2009-07-05T14:02:40Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.06617,3.07258,7/13/2009,moriyas,2009-07-13T19:37:11Z
NULL,NULL,C0009A;1327.700,NULL,1327.7,NULL,NULL,1327.7,NULL,NULL,C0009A;1327.700,NULL,1327.7,NULL,NULL,1327.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.581,13.1745,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1332.700,NULL,1332.7,NULL,NULL,1332.7,NULL,NULL,C0009A;1337.700,NULL,1337.7,NULL,NULL,1337.7,C0009A-137SMW W,CKY000000000001948000,CARB,NULL,10,nishimuram,NULL,CKY,2009-07-05T14:03:41Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.05135,2.71134,7/13/2009,moriyas,2009-07-13T19:37:11Z
NULL,NULL,C0009A;1332.700,NULL,1332.7,NULL,NULL,1332.7,NULL,NULL,C0009A;1332.700,NULL,1332.7,NULL,NULL,1332.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.351,11.2579,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1337.700,NULL,1337.7,NULL,NULL,1337.7,NULL,NULL,C0009A;1342.700,NULL,1342.7,NULL,NULL,1342.7,C0009A-138SMW W,CKY000000000001948300,CARB,NULL,10,nishimuram,NULL,CKY,2009-07-05T14:04:34Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.06458,2.45261,7/11/2009,kuriharar,2010-09-28T08:39:00Z
NULL,NULL,C0009A;1337.700,NULL,1337.7,NULL,NULL,1337.7,NULL,NULL,C0009A;1337.700,NULL,1337.7,NULL,NULL,1337.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.4698,12.2478,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1342.700,NULL,1342.7,NULL,NULL,1342.7,NULL,NULL,C0009A;1347.700,NULL,1347.7,NULL,NULL,1347.7,C0009A-139SMW W,CKY000000000001964700,CARB,NULL,10,ushiromurah,NULL,CKY,2009-07-07T02:10:57Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.06503,2.81309,7/11/2009,kuriharar,2010-09-28T08:39:00Z
NULL,NULL,C0009A;1342.700,NULL,1342.7,NULL,NULL,1342.7,NULL,NULL,C0009A;1342.700,NULL,1342.7,NULL,NULL,1342.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.647,13.7245,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1347.700,NULL,1347.7,NULL,NULL,1347.7,NULL,NULL,C0009A;1352.700,NULL,1352.7,NULL,NULL,1352.7,C0009A-140SMW W,CKY000000000001958900,CARB,NULL,10,nishimuram,NULL,CKY,2009-07-06T17:10:33Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.06569,2.67039,7/11/2009,kuriharar,2010-09-28T08:39:01Z
NULL,NULL,C0009A;1347.700,NULL,1347.7,NULL,NULL,1347.7,NULL,NULL,C0009A;1347.700,NULL,1347.7,NULL,NULL,1347.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.5588,12.9895,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1352.700,NULL,1352.7,NULL,NULL,1352.7,NULL,NULL,C0009A;1357.700,NULL,1357.7,NULL,NULL,1357.7,C0009A-141SMW W,CKY000000000001955700,CARB,NULL,10,mukoyoshih,NULL,CKY,2009-07-06T09:32:36Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.06495,2.59614,7/11/2009,kuriharar,2010-09-28T08:39:01Z
NULL,NULL,C0009A;1352.700,NULL,1352.7,NULL,NULL,1352.7,NULL,NULL,C0009A;1352.700,NULL,1352.7,NULL,NULL,1352.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.6297,13.5803,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
NULL,NULL,C0009A;1357.700,NULL,1357.7,NULL,NULL,1357.7,NULL,NULL,C0009A;1362.700,NULL,1362.7,NULL,NULL,1362.7,C0009A-142SMW W,CKY000000000001948600,CARB,NULL,10,kames,NULL,CKY,2009-07-05T14:07:24Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.06666,2.6225,7/11/2009,kuriharar,2010-09-28T08:39:01Z
NULL,NULL,C0009A;1357.700,NULL,1357.7,NULL,NULL,1357.7,NULL,NULL,C0009A;1357.700,NULL,1357.7,NULL,NULL,1357.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.5962,13.3011,kames,2009-07-13T15:28:32Z,NULL,NULL,NULL,NULL,NULL
