Top Drilling depth below sea floor [m DSF],Top Mud depth below sea floor [m MSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]","Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Drilling depth below sea floor [m DSF],Top Core depth (below sea floor) [m CSF-B],Bottom Mud depth below sea floor [m MSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]","Bottom Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core depth (below sea floor) [m CSF-B],Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,bulk CNS analysis::inorganic carbon content: carbonate analyzer [wt%]::number,bulk CNS analysis::CaCO3 content: from inorganic carbon content [wt%]::number,"bulk CNS analysis::nitrogen content: EA, bulk [wt%]::number","bulk CNS analysis::total carbon content: EA, bulk [wt%]::number",bulk CNS analysis::comment on measurement::text,bulk CNS analysis::registerer,bulk CNS analysis::registration time-stamp
NULL,C0002F;1025.500,1025.5,1025.5,NULL,1025.5,C0002F;1030.500,1030.5,1030.5,1030.5,C0002F-45SMW W,CKY000000000001064310,CARB,NULL,2,ohashia,">4mm, bulk",CKY,2012-11-06T22:59:01Z,0.4817,4.014,0.057452715,2.16193566,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1025.500,1025.5,1025.5,NULL,1025.5,C0002F;1030.500,1030.5,1030.5,1030.5,C0002F-45SMW W,CKY000000000001081810,CARB,NULL,2,yabukit,"1-4mm, mudstone",CKY,2012-11-18T00:40:51Z,0.5748,4.7898,0.059181334,2.369282763,1-4mm mudstone,kames,2012-12-15T16:35:41Z
NULL,C0002F;1025.500,1025.5,1025.5,NULL,1025.5,C0002F;1030.500,1030.5,1030.5,1030.5,C0002F-45SMW W,CKY000000000001081910,CARB,NULL,2,yabukit,">4mm, mudstone",CKY,2012-11-18T00:39:04Z,0.5046,4.2048,0.060329916,2.191051788,>4mm mudstone,kames,2012-12-15T16:35:41Z
NULL,C0002F;1030.500,1030.5,1030.5,NULL,1030.5,C0002F;1035.500,1035.5,1035.5,1035.5,C0002F-46SMW W,CKY000000000001055110,CARB,NULL,2,hatakedak,">4mm, bulk",CKY,2012-11-06T18:13:11Z,0.5405,4.504,0.060062658,2.24517883,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1030.500,1030.5,1030.5,NULL,1030.5,C0002F;1035.500,1035.5,1035.5,1035.5,C0002F-46SMW W,CKY000000000001064710,CARB,NULL,2,ohashia,"1-4mm, bulk",CKY,2012-11-06T23:07:06Z,0.5523,4.6023,0.0600284,2.462756843,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1035.500,1035.5,1035.5,NULL,1035.5,C0002F;1040.500,1040.5,1040.5,1040.5,C0002F-47SMW W,CKY000000000001050610,CARB,NULL,2,nishimuram,">4mm, bulk",CKY,2012-11-06T15:02:37Z,0.494,4.1165,0.057617772,2.112571219,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1035.500,1035.5,1035.5,NULL,1035.5,C0002F;1040.500,1040.5,1040.5,1040.5,C0002F-47SMW W,CKY000000000001061210,CARB,NULL,2,hatakedak,"1-4mm, bulk",CKY,2012-11-06T22:21:26Z,0.5905,4.9206,0.059187406,2.401925614,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1040.500,1040.5,1040.5,NULL,1040.5,C0002F;1045.500,1045.5,1045.5,1045.5,C0002F-48SMW W,CKY000000000001017310,CARB,NULL,2,hatakedak,">4mm, bulk",CKY,2012-11-05T00:43:22Z,0.5266,4.3882,0.056676278,2.124377625,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1040.500,1040.5,1040.5,NULL,1040.5,C0002F;1045.500,1045.5,1045.5,1045.5,C0002F-48SMW W,CKY000000000001017710,CARB,NULL,2,hatakedak,"1-4mm, bulk",CKY,2012-11-05T00:43:22Z,0.7283,6.0689,0.057838587,2.508711706,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1045.500,1045.5,1045.5,NULL,1045.5,C0002F;1050.500,1050.5,1050.5,1050.5,C0002F-49SMW W,CKY000000000001069710,CARB,NULL,2,nishimuram,"1-4mm, bulk",CKY,2012-11-07T04:22:37Z,0.7596,6.3297,0.056502273,2.563076157,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1045.500,1045.5,1045.5,NULL,1045.5,C0002F;1050.500,1050.5,1050.5,1050.5,C0002F-49SMW W,CKY000000000001070110,CARB,NULL,2,nishimuram,">4mm, bulk",CKY,2012-11-07T04:31:59Z,0.4436,3.6965,0.056438537,2.052277379,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1050.500,1050.5,1050.5,NULL,1050.5,C0002F;1055.500,1055.5,1055.5,1055.5,C0002F-50SMW W,CKY000000000001033710,CARB,NULL,2,hatakedak,">4mm, bulk",CKY,2012-11-05T22:19:06Z,0.4363,3.6357,0.057391053,2.03151132,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1050.500,1050.5,1050.5,NULL,1050.5,C0002F;1055.500,1055.5,1055.5,1055.5,C0002F-50SMW W,CKY000000000001070510,CARB,NULL,2,nishimuram,"1-4mm, bulk",CKY,2012-11-07T04:38:39Z,0.6856,5.7131,0.056516371,2.431314175,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1050.500,1050.5,1050.5,NULL,1050.5,C0002F;1055.500,1055.5,1055.5,1055.5,C0002F-50SMW W,CKY000000000001145610,CARB,NULL,2,kawait,"1-4mm, mudstone",CKY,2012-11-15T23:25:18Z,0.5807,4.839,0.057557206,2.35380563,1-4mm mudstone,kames,2012-12-15T16:35:41Z
NULL,C0002F;1050.500,1050.5,1050.5,NULL,1050.5,C0002F;1055.500,1055.5,1055.5,1055.5,C0002F-50SMW W,CKY000000000001147410,CARB,NULL,2,yabukit,">4mm, mudstone",CKY,2012-11-09T09:03:43Z,0.5403,4.5023,0.055679792,2.194587132,>4mm mudstone,kames,2012-12-15T16:35:41Z
NULL,C0002F;1055.500,1055.5,1055.5,NULL,1055.5,C0002F;1060.500,1060.5,1060.5,1060.5,C0002F-51SMW W,CKY000000000001070910,CARB,NULL,2,nishimuram,">4mm, bulk",CKY,2012-11-07T05:26:49Z,0.5037,4.1973,0.060521248,2.190063199,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1055.500,1055.5,1055.5,NULL,1055.5,C0002F;1060.500,1060.5,1060.5,1060.5,C0002F-51SMW W,CKY000000000001071310,CARB,NULL,2,hatakedak,"1-4mm, bulk",CKY,2012-11-08T17:51:25Z,0.6352,5.2931,0.059105572,2.442196608,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1060.500,1060.5,1060.5,NULL,1060.5,C0002F;1065.500,1065.5,1065.5,1065.5,C0002F-52SMW W,CKY000000000001038810,CARB,NULL,2,suzukit,">4mm, bulk",CKY,2012-11-06T03:47:23Z,0.5134,4.2782,0.064888186,2.45759215,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1060.500,1060.5,1060.5,NULL,1060.5,C0002F;1065.500,1065.5,1065.5,1065.5,C0002F-52SMW W,CKY000000000001071710,CARB,NULL,2,nishimuram,"1-4mm, bulk",CKY,2012-11-07T05:39:07Z,0.5995,4.9956,0.055882318,2.522658945,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1070.500,1070.5,1070.5,NULL,1070.5,C0002F;1075.500,1075.5,1075.5,1075.5,C0002F-54SMW W,CKY000000000001049410,CARB,NULL,2,nishimuram,">4mm, bulk",CKY,2012-11-06T13:59:34Z,0.4775,3.979,0.056615454,2.279016884,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1070.500,1070.5,1070.5,NULL,1070.5,C0002F;1075.500,1075.5,1075.5,1075.5,C0002F-54SMW W,CKY000000000001084510,CARB,NULL,2,hatakedak,"1-4mm, bulk",CKY,2012-11-07T17:43:19Z,0.5056,4.2132,0.058252318,2.325033136,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1080.500,1080.5,1080.5,NULL,1080.5,C0002F;1085.500,1085.5,1085.5,1085.5,C0002F-56SMW W,CKY000000000001050210,CARB,NULL,2,nishimuram,">4mm, bulk",CKY,2012-11-06T14:52:50Z,0.5748,4.7898,0.054479193,2.143660688,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1080.500,1080.5,1080.5,NULL,1080.5,C0002F;1085.500,1085.5,1085.5,1085.5,C0002F-56SMW W,CKY000000000001085410,CARB,NULL,2,hatakedak,"1-4mm, bulk",CKY,2012-11-07T17:48:14Z,0.5883,4.9023,0.055949343,2.393219983,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1085.500,1085.5,1085.5,NULL,1085.5,C0002F;1090.500,1090.5,1090.5,1090.5,C0002F-57SMW W,CKY000000000001251310,CARB,NULL,2,yabukit,"1-4mm, bulk",CKY,2012-11-19T23:58:49Z,0.6611,5.5089,0.058563682,2.542328046,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1090.500,1090.5,1090.5,NULL,1090.5,C0002F;1095.500,1095.5,1095.5,1095.5,C0002F-58SMW W,CKY000000000001056210,CARB,NULL,2,hatakedak,">4mm, bulk",CKY,2012-11-06T18:22:33Z,0.4711,3.9257,0.060483761,2.185334459,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1090.500,1090.5,1090.5,NULL,1090.5,C0002F;1095.500,1095.5,1095.5,1095.5,C0002F-58SMW W,CKY000000000001083910,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2012-11-07T12:35:53Z,0.6085,5.0706,0.058530247,2.510282414,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1100.500,1100.5,1100.5,NULL,1100.5,C0002F;1105.500,1105.5,1105.5,1105.5,C0002F-62SMW W,CKY000000000001078010,CARB,NULL,2,nishimuram,"1-4mm, bulk",CKY,2012-11-07T09:56:35Z,0.5375,4.479,0.057459303,2.478739173,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1100.500,1100.5,1100.5,NULL,1100.5,C0002F;1105.500,1105.5,1105.5,1105.5,C0002F-62SMW W,CKY000000000001079710,CARB,NULL,2,hoshinoh,">4mm, bulk",CKY,2012-11-07T10:21:40Z,0.4088,3.4065,0.056589584,1.99906112,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1110.500,1110.5,1110.5,NULL,1110.5,C0002F;1115.500,1115.5,1115.5,1115.5,C0002F-64SMW W,CKY000000000001079810,CARB,NULL,2,hoshinoh,">4mm, bulk",CKY,2012-11-07T10:21:40Z,0.4148,3.4565,0.054483432,1.954325934,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1110.500,1110.5,1110.5,NULL,1110.5,C0002F;1115.500,1115.5,1115.5,1115.5,C0002F-64SMW W,CKY000000000001089410,CARB,NULL,2,ohashia,"1-4mm, bulk",CKY,2012-11-07T22:24:39Z,0.5034,4.1948,0.056332576,2.15504459,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1120.500,1120.5,1120.5,NULL,1120.5,C0002F;1125.500,1125.5,1125.5,1125.5,C0002F-66SMW W,CKY000000000001079910,CARB,NULL,2,hoshinoh,">4mm, bulk",CKY,2012-11-07T10:21:40Z,0.4039,3.3657,0.056041548,1.931690882,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1120.500,1120.5,1120.5,NULL,1120.5,C0002F;1125.500,1125.5,1125.5,1125.5,C0002F-66SMW W,CKY000000000001091610,CARB,NULL,2,hatakedak,"1-4mm, bulk",CKY,2012-11-07T23:52:40Z,0.4407,3.6724,0.054818599,2.180364692,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1130.500,1130.5,1130.5,NULL,1130.5,C0002F;1135.500,1135.5,1135.5,1135.5,C0002F-68SMW W,CKY000000000001080010,CARB,NULL,2,hoshinoh,">4mm, bulk",CKY,2012-11-07T10:21:40Z,0.4136,3.4465,0.052620652,2.047110991,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1130.500,1130.5,1130.5,NULL,1130.5,C0002F;1135.500,1135.5,1135.5,1135.5,C0002F-68SMW W,CKY000000000001092210,CARB,NULL,2,hatakedak,"1-4mm, bulk",CKY,2012-11-07T23:53:55Z,0.4612,3.8432,0.052546033,2.27525943,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1130.500,1130.5,1130.5,NULL,1130.5,C0002F;1135.500,1135.5,1135.5,1135.5,C0002F-68SMW W,CKY000000000001145910,CARB,NULL,2,kawait,"1-4mm, mudstone",CKY,2012-11-15T23:25:18Z,0.4183,3.4857,0.056881666,2.199225755,1-4mm mudstone,kames,2012-12-15T16:35:41Z
NULL,C0002F;1130.500,1130.5,1130.5,NULL,1130.5,C0002F;1135.500,1135.5,1135.5,1135.5,C0002F-68SMW W,CKY000000000001148010,CARB,NULL,2,yabukit,">4mm, mudstone",CKY,2012-11-09T09:07:33Z,0.4207,3.5057,0.055504764,2.07055819,>4mm mudstone,kames,2012-12-15T16:35:41Z
NULL,C0002F;1140.500,1140.5,1140.5,NULL,1140.5,C0002F;1145.500,1145.5,1145.5,1145.5,C0002F-71SMW W,CKY000000000001080110,CARB,NULL,2,hoshinoh,">4mm, bulk",CKY,2012-11-07T10:21:40Z,0.4065,3.3874,0.050678527,1.975525594,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1140.500,1140.5,1140.5,NULL,1140.5,C0002F;1145.500,1145.5,1145.5,1145.5,C0002F-71SMW W,CKY000000000001090010,CARB,NULL,2,ohashia,"1-4mm, bulk",CKY,2012-11-07T22:35:40Z,0.4656,3.8798,0.053636464,2.14691818,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1150.500,1150.5,1150.5,NULL,1150.5,C0002F;1155.500,1155.5,1155.5,1155.5,C0002F-73SMW W,CKY000000000001085810,CARB,NULL,2,hatakedak,">4mm, bulk",CKY,2012-11-07T17:50:31Z,0.3935,3.279,0.053856196,1.998209109,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1150.500,1150.5,1150.5,NULL,1150.5,C0002F;1155.500,1155.5,1155.5,1155.5,C0002F-73SMW W,CKY000000000001090410,CARB,NULL,2,ohashia,"1-4mm, bulk",CKY,2012-11-07T22:42:11Z,0.4918,4.0982,0.055801692,2.287578204,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1160.500,1160.5,1160.5,NULL,1160.5,C0002F;1165.500,1165.5,1165.5,1165.5,C0002F-75SMW W,CKY000000000001124210,CARB,NULL,2,miyabes,">4mm, bulk",CKY,2012-11-08T19:06:56Z,0.3489,2.9074,0.053621526,1.969822137,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1160.500,1160.5,1160.5,NULL,1160.5,C0002F;1165.500,1165.5,1165.5,1165.5,C0002F-75SMW W,CKY000000000001156810,CARB,NULL,2,miyabes,"1-4mm, bulk",CKY,2012-11-09T20:33:20Z,0.5496,4.5798,0.054948318,2.554668054,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1170.500,1170.5,1170.5,NULL,1170.5,C0002F;1175.500,1175.5,1175.5,1175.5,C0002F-77SMW W,CKY000000000001096910,CARB,NULL,2,nishimuram,">4mm, bulk",CKY,2012-11-08T04:39:57Z,0.319,2.6582,0.049268061,1.932092747,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1170.500,1170.5,1170.5,NULL,1170.5,C0002F;1175.500,1175.5,1175.5,1175.5,C0002F-77SMW W,CKY000000000001123710,CARB,NULL,2,miyabes,"1-4mm, bulk",CKY,2012-11-08T19:02:49Z,0.4695,3.9123,0.052795043,2.534833458,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1180.500,1180.5,1180.5,NULL,1180.5,C0002F;1185.500,1185.5,1185.5,1185.5,C0002F-80SMW W,CKY000000000001097310,CARB,NULL,2,nishimuram,">4mm, bulk",CKY,2012-11-08T04:57:30Z,0.3566,2.9715,0.055127826,2.081108858,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1180.500,1180.5,1180.5,NULL,1180.5,C0002F;1185.500,1185.5,1185.5,1185.5,C0002F-80SMW W,CKY000000000001127810,CARB,NULL,2,miyabes,"1-4mm, bulk",CKY,2012-11-08T21:39:51Z,0.4576,3.8132,0.055309735,2.258197042,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1180.500,1180.5,1180.5,NULL,1180.5,C0002F;1185.500,1185.5,1185.5,1185.5,C0002F-80SMW W,CKY000000000001146210,CARB,NULL,2,yabukit,"1-4mm, mudstone",CKY,2012-11-09T08:24:15Z,0.3699,3.0824,0.054152179,2.157081647,1-4mm mudstone,kames,2012-12-15T16:35:41Z
NULL,C0002F;1190.500,1190.5,1190.5,NULL,1190.5,C0002F;1195.500,1195.5,1195.5,1195.5,C0002F-82SMW W,CKY000000000001106710,CARB,NULL,2,nishimuram,">4mm, bulk",CKY,2012-11-08T13:44:47Z,0.4045,3.3707,0.056001752,2.100541282,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1190.500,1190.5,1190.5,NULL,1190.5,C0002F;1195.500,1195.5,1195.5,1195.5,C0002F-82SMW W,CKY000000000001126210,CARB,NULL,2,miyabes,"1-4mm, bulk",CKY,2012-11-08T19:22:56Z,0.4579,3.8157,0.057436001,2.281780049,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1200.500,1200.5,1200.5,NULL,1200.5,C0002F;1205.500,1205.5,1205.5,1205.5,C0002F-84SMW W,CKY000000000001107110,CARB,NULL,2,nishimuram,">4mm, bulk",CKY,2012-11-08T13:51:32Z,0.3844,3.2032,0.052088485,2.068803888,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1200.500,1200.5,1200.5,NULL,1200.5,C0002F;1205.500,1205.5,1205.5,1205.5,C0002F-84SMW W,CKY000000000001125810,CARB,NULL,2,miyabes,"1-4mm, bulk",CKY,2012-11-08T19:19:33Z,0.4992,4.1598,0.056068295,2.329378661,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1210.500,1210.5,1210.5,NULL,1210.5,C0002F;1215.500,1215.5,1215.5,1215.5,C0002F-86SMW W,CKY000000000001107510,CARB,NULL,2,arakaway,">4mm, bulk, no measurement",CKY,2012-12-08T05:50:39Z,NULL,NULL,NULL,NULL,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1210.500,1210.5,1210.5,NULL,1210.5,C0002F;1215.500,1215.5,1215.5,1215.5,C0002F-86SMW W,CKY000000000001129510,CARB,NULL,2,miyabes,"1-4mm, bulk",CKY,2012-11-08T23:30:08Z,0.4163,3.469,0.057950067,2.354925606,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1220.500,1220.5,1220.5,NULL,1220.5,C0002F;1225.500,1225.5,1225.5,1225.5,C0002F-90SMW W,CKY000000000001090810,CARB,NULL,2,arakaway,">4mm, bulk, no measurement",CKY,2012-12-08T05:50:59Z,NULL,NULL,NULL,NULL,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1220.500,1220.5,1220.5,NULL,1220.5,C0002F;1225.500,1225.5,1225.5,1225.5,C0002F-90SMW W,CKY000000000001125410,CARB,NULL,2,miyabes,"1-4mm, bulk",CKY,2012-11-08T19:16:43Z,0.4162,3.4682,0.055958763,2.360093482,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1220.500,1220.5,1220.5,NULL,1220.5,C0002F;1225.500,1225.5,1225.5,1225.5,C0002F-90SMW W,CKY000000000001146510,CARB,NULL,2,yabukit,"1-4mm, mudstone",CKY,2012-11-18T00:40:51Z,0.4174,3.4782,0.05624503,2.319164905,1-4mm mudstone,kames,2012-12-15T16:35:41Z
NULL,C0002F;1220.500,1220.5,1220.5,NULL,1220.5,C0002F;1225.500,1225.5,1225.5,1225.5,C0002F-90SMW W,CKY000000000001148310,CARB,NULL,2,yabukit,">4mm, mudstone",CKY,2012-11-09T09:07:33Z,0.3609,3.0074,0.054293283,1.834571786,>4mm mudstone,kames,2012-12-15T16:35:41Z
NULL,C0002F;1230.500,1230.5,1230.5,NULL,1230.5,C0002F;1235.500,1235.5,1235.5,1235.5,C0002F-92SMW W,CKY000000000001086210,CARB,NULL,2,hatakedak,"1-4mm, bulk",CKY,2012-11-07T17:53:25Z,0.4884,4.0698,0.053223195,2.434037481,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1230.500,1230.5,1230.5,NULL,1230.5,C0002F;1235.500,1235.5,1235.5,1235.5,C0002F-92SMW W,CKY000000000001086610,CARB,NULL,2,arakaway,">4mm, bulk, no measurement",CKY,2012-12-08T05:51:13Z,NULL,NULL,NULL,NULL,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1240.500,1240.5,1240.5,NULL,1240.5,C0002F;1245.500,1245.5,1245.5,1245.5,C0002F-94SMW W,CKY000000000001084010,CARB,NULL,2,hoshinoh,"1-4mm, bulk",CKY,2012-11-07T12:35:53Z,0.5549,4.624,0.054839483,2.367680444,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1240.500,1240.5,1240.5,NULL,1240.5,C0002F;1245.500,1245.5,1245.5,1245.5,C0002F-94SMW W,CKY000000000001084110,CARB,NULL,2,arakaway,">4mm, bulk, no measurement",CKY,2012-12-08T05:51:28Z,NULL,NULL,NULL,NULL,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1245.500,1245.5,1245.5,NULL,1245.5,C0002F;1250.500,1250.5,1250.5,1250.5,C0002F-95SMW W,CKY000000000001246510,CARB,NULL,2,fujikit,"1-4mm, bulk",CKY,2012-11-19T15:46:55Z,0.5437,4.5307,0.052507838,2.396878051,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1250.500,1250.5,1250.5,NULL,1250.5,C0002F;1255.500,1255.5,1255.5,1255.5,C0002F-96SMW W,CKY000000000001091210,CARB,NULL,2,arakaway,">4mm, bulk, no measurement",CKY,2012-12-08T05:51:44Z,NULL,NULL,NULL,NULL,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1250.500,1250.5,1250.5,NULL,1250.5,C0002F;1255.500,1255.5,1255.5,1255.5,C0002F-96SMW W,CKY000000000001125010,CARB,NULL,2,miyabes,"1-4mm, bulk",CKY,2012-11-08T19:13:37Z,0.5818,4.8481,0.051301375,2.481357361,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1260.500,1260.5,1260.5,NULL,1260.5,C0002F;1265.500,1265.5,1265.5,1265.5,C0002F-98SMW W,CKY000000000001107910,CARB,NULL,2,nishimuram,">4mm, bulk",CKY,2012-11-08T14:18:51Z,0.4853,4.044,0.055694833,2.050846154,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1260.500,1260.5,1260.5,NULL,1260.5,C0002F;1265.500,1265.5,1265.5,1265.5,C0002F-98SMW W,CKY000000000001129810,CARB,NULL,2,miyabes,"1-4mm, bulk",CKY,2012-11-08T23:34:49Z,0.5992,4.9931,0.051739494,2.563406748,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1270.500,1270.5,1270.5,NULL,1270.5,C0002F;1275.500,1275.5,1275.5,1275.5,C0002F-100SMW W,CKY000000000001119410,CARB,NULL,2,arakaway,">4mm, bulk, no measurement",CKY,2012-12-08T05:51:59Z,NULL,NULL,NULL,NULL,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1270.500,1270.5,1270.5,NULL,1270.5,C0002F;1275.500,1275.5,1275.5,1275.5,C0002F-100SMW W,CKY000000000001131910,CARB,NULL,2,miyabes,"1-4mm, bulk",CKY,2012-11-08T23:50:30Z,0.6099,5.0823,0.04995704,2.390512733,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1270.500,1270.5,1270.5,NULL,1270.5,C0002F;1275.500,1275.5,1275.5,1275.5,C0002F-100SMW W,CKY000000000001170510,CARB,NULL,2,yabukit,">4mm, mudstone",CKY,2012-11-18T00:39:04Z,0.4083,3.4024,0.058776668,2.099429408,>4mm mudstone,kames,2012-12-15T16:35:41Z
NULL,C0002F;1270.500,1270.5,1270.5,NULL,1270.5,C0002F;1275.500,1275.5,1275.5,1275.5,C0002F-100SMW W,CKY000000000001171410,CARB,NULL,2,yabukit,"1-4mm, mudstone",CKY,2012-11-18T00:40:51Z,0.5813,4.844,0.054992268,2.41798551,1-4mm mudstone,kames,2012-12-15T16:35:41Z
NULL,C0002F;1280.500,1280.5,1280.5,NULL,1280.5,C0002F;1285.500,1285.5,1285.5,1285.5,C0002F-102SMW W,CKY000000000001097910,CARB,NULL,2,arakaway,">4mm, bulk, no measurement",CKY,2012-12-08T05:52:16Z,NULL,NULL,NULL,NULL,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1280.500,1280.5,1280.5,NULL,1280.5,C0002F;1285.500,1285.5,1285.5,1285.5,C0002F-102SMW W,CKY000000000001119810,CARB,NULL,2,hatakedak,"1-4mm, bulk",CKY,2012-11-08T16:57:30Z,0.6953,5.7939,0.051941561,2.497000803,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1290.500,1290.5,1290.5,NULL,1290.5,C0002F;1295.500,1295.5,1295.5,1295.5,C0002F-104SMW W,CKY000000000001087010,CARB,NULL,2,arakaway,">4mm, bulk, no measurement",CKY,2012-12-08T05:52:32Z,NULL,NULL,NULL,NULL,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1290.500,1290.5,1290.5,NULL,1290.5,C0002F;1295.500,1295.5,1295.5,1295.5,C0002F-104SMW W,CKY000000000001124610,CARB,NULL,2,miyabes,"1-4mm, bulk",CKY,2012-11-08T19:10:19Z,0.5531,4.609,0.052290929,2.327466594,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1290.500,1290.5,1290.5,NULL,1290.5,C0002F;1295.500,1295.5,1295.5,1295.5,C0002F-104SMW W,CKY000000000001146910,CARB,NULL,2,yabukit,">4mm, mudstone",CKY,2012-11-09T09:02:39Z,0.5248,4.3732,0.052635216,2.110469871,>4mm mudstone,kames,2012-12-15T16:35:41Z
NULL,C0002F;1300.500,1300.5,1300.5,NULL,1300.5,C0002F;1305.500,1305.5,1305.5,1305.5,C0002F-106SMW W,CKY000000000001099010,CARB,NULL,2,arakaway,">4mm, bulk, no measurement",CKY,2012-12-08T05:52:46Z,NULL,NULL,NULL,NULL,>4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1300.500,1300.5,1300.5,NULL,1300.5,C0002F;1305.500,1305.5,1305.5,1305.5,C0002F-106SMW W,CKY000000000001131410,CARB,NULL,2,miyabes,"1-4mm, bulk",CKY,2012-11-08T23:46:59Z,0.4726,3.9382,0.053325946,2.327271701,1-4mm bulk,kames,2012-12-15T16:35:41Z
NULL,C0002F;1310.500,1310.5,1310.5,NULL,1310.5,C0002F;1315.500,1315.5,1315.5,1315.5,C0002F-108SMW W,CKY000000000001098310,CARB,NULL,2,arakaway,">4mm, bulk, no measurement",CKY,2012-12-08T05:53:02Z,NULL,NULL,NULL,NULL,>4mm bulk,kames,2012-12-15T16:35:41Z
